TimeStamp;30-Т масла откачки;31-Т слива масла из турбины;32-Т масла вх ГТД;33-Т ТГ до СК;34-Р масла нагнетания;35-Р масла откачки;36-Р за ОК 1;37-Р за ОК 2;38-Р ТГ перед ДГ;39-Вибрация ГГ;40-Вибрация СТ;41-% ДГ;42-Контроль ДГ;43-N РНД (Расч);44-N РВД (Расч);45-N РСТ (Расч);46 Т-возд вх ГГ (Расч);47-P возд за ГГ (расч);48-N РНД прив;49-N РВД прив;50-Т за ТНД макс;51-% НА КВД;52-% КПВ
18:25:57.065;49.518;56.132;46.440;18.260;286.918;198.682;969.389;975.060;2907.569;6.145;4.523;27.308;27.308;7909.788;10746.225;3906.316;-12.613;974.272;8313.722;11298.651;564.729;82.567;8.087
18:25:57.084;49.518;56.143;46.440;18.260;286.918;198.682;972.634;975.060;2906.532;6.145;4.525;27.302;27.308;7909.169;10746.736;3906.313;-12.613;972.224;8316.227;11298.412;564.729;82.478;8.087
18:25:57.104;49.518;56.140;46.440;18.260;286.918;198.682;972.634;977.764;2905.952;6.164;4.525;27.308;27.299;7908.062;10746.059;3906.319;-12.613;973.847;8315.578;11298.953;564.754;82.478;8.162
18:25:57.127;49.522;56.139;46.439;18.260;287.066;199.106;975.107;981.781;2905.662;6.169;4.525;27.308;27.317;7912.034;10746.629;3906.313;-12.613;975.199;8314.416;11298.243;564.767;82.500;8.117
18:25:57.144;49.522;56.139;46.439;18.260;287.066;199.106;977.965;981.781;2906.259;6.169;4.523;27.308;27.317;7908.702;10746.118;3906.357;-12.613;978.444;8318.594;11298.844;564.756;82.595;8.117
18:25:57.165;49.522;56.150;46.439;18.260;287.066;199.106;977.965;985.876;2901.923;6.176;4.530;27.308;27.327;7908.702;10746.118;3906.357;-12.613;979.873;8315.090;11298.307;564.751;82.595;8.062
18:25:57.184;49.522;56.156;46.439;18.260;287.066;199.106;973.252;978.227;2899.755;6.190;4.530;27.308;27.308;7908.572;10746.196;3906.412;-12.613;981.921;8315.091;11298.308;564.749;82.622;8.090
18:25:57.207;49.522;56.151;46.439;18.260;287.066;199.106;975.416;978.227;2902.873;6.190;4.535;27.305;27.308;7909.309;10746.638;3906.402;-12.613;975.740;8314.955;11298.390;564.747;82.650;8.090
18:25:57.226;49.559;56.148;46.438;18.259;287.104;199.541;975.416;978.227;2904.431;6.190;4.535;27.305;27.308;7911.947;10746.138;3906.409;-12.613;976.821;8315.729;11298.854;564.747;82.650;8.090
18:25:57.245;49.559;56.159;46.438;18.259;287.104;199.541;975.416;983.713;2904.964;6.188;4.542;27.305;27.314;7911.947;10746.138;3906.409;-12.613;976.821;8318.503;11298.328;564.746;82.650;8.037
18:25:57.265;49.559;56.164;46.438;18.259;287.104;199.541;975.956;977.918;2905.230;6.188;4.542;27.305;27.327;7910.004;10746.500;3906.412;-12.613;979.564;8318.503;11298.328;564.746;82.767;7.953
18:25:57.284;49.559;56.170;46.438;18.259;287.104;199.541;976.034;977.918;2905.363;6.188;4.546;27.308;27.327;7910.503;10746.795;3906.416;-12.602;976.937;8316.460;11298.709;564.746;82.795;7.953
18:25:57.305;49.559;56.181;46.438;18.259;287.104;199.541;976.034;980.004;2905.615;6.171;4.546;27.305;27.314;7910.590;10746.244;3906.447;-12.596;976.976;8316.799;11298.767;564.754;82.795;8.092
18:25:57.324;49.578;56.187;46.437;18.259;287.095;199.202;972.712;976.605;2905.741;6.169;4.546;27.305;27.308;7910.579;10746.531;3906.523;-12.593;978.019;8316.797;11298.062;564.750;82.567;8.140
18:25:57.347;49.578;56.182;46.437;18.259;287.095;199.202;970.239;976.605;2908.090;6.169;4.539;27.305;27.308;7910.579;10746.531;3906.523;-12.591;974.658;8316.738;11298.300;564.748;82.564;8.140
18:25:57.364;49.578;56.191;46.437;18.259;287.095;199.202;970.239;975.987;2907.534;6.166;4.544;27.305;27.305;7911.024;10745.969;3906.568;-12.591;973.422;8316.715;11298.269;564.747;82.564;8.034
18:25:57.385;49.578;56.195;46.437;18.259;287.095;199.202;975.416;981.472;2907.257;6.169;4.544;27.305;27.302;7910.199;10746.374;3906.564;-12.590;973.113;8317.172;11297.661;564.746;82.564;8.006
18:25:57.404;49.578;56.194;46.437;18.259;287.095;199.202;978.274;981.472;2906.129;6.169;4.544;27.308;27.302;7912.370;10745.862;3906.519;-12.590;978.444;8316.299;11298.080;564.746;82.567;8.006
18:25:57.425;49.587;56.193;46.425;18.259;287.368;198.587;978.274;981.472;2905.565;6.169;4.544;27.308;27.302;7906.728;10746.256;3906.540;-12.590;979.873;8318.579;11297.538;564.746;82.567;8.006
18:25:57.445;49.587;56.200;46.425;18.259;287.368;198.587;978.274;972.819;2904.913;6.176;4.544;27.308;27.308;7906.728;10746.256;3906.540;-12.590;979.873;8312.646;11297.949;564.746;82.567;8.117
18:25:57.464;49.587;56.204;46.425;18.259;287.368;198.587;976.343;975.755;2904.586;6.159;4.544;27.308;27.324;7910.222;10746.323;3906.533;-12.590;975.547;8312.645;11297.948;564.746;82.536;8.165
18:25:57.484;49.587;56.202;46.425;18.259;287.368;198.587;970.471;975.755;2903.929;6.159;4.532;27.308;27.324;7909.082;10746.452;3906.550;-12.590;976.049;8316.317;11298.019;564.746;82.681;8.165
18:25:57.504;49.587;56.209;46.425;18.259;287.368;198.587;970.471;976.837;2904.898;6.155;4.532;27.308;27.317;7908.734;10746.244;3906.626;-12.590;973.113;8315.118;11298.154;564.746;82.681;8.137
18:25:57.524;49.603;56.216;46.419;18.259;287.663;197.779;967.612;977.532;2905.382;6.150;4.532;27.308;27.302;7908.734;10746.244;3906.626;-12.590;973.654;8314.754;11297.936;564.746;82.464;8.115
18:25:57.544;49.603;56.219;46.419;18.259;287.663;197.779;974.798;977.532;2899.260;6.150;4.530;27.308;27.302;7907.834;10745.674;3906.823;-12.590;972.572;8314.754;11297.936;564.721;82.478;8.115
18:25:57.564;49.603;56.221;46.419;18.259;287.663;197.779;974.798;983.018;2903.985;6.157;4.532;27.308;27.311;7909.722;10746.166;3906.882;-12.590;976.165;8313.807;11297.336;564.708;82.478;8.084
18:25:57.584;49.603;56.222;46.419;18.259;287.663;197.779;975.956;972.819;2906.347;6.164;4.532;27.308;27.317;7909.038;10746.048;3906.892;-12.590;978.908;8315.792;11297.854;564.702;82.478;7.934
18:25:57.604;49.603;56.223;46.419;18.259;287.663;197.779;975.956;972.819;2907.528;6.164;4.532;27.308;27.317;7913.240;10746.374;3906.923;-12.590;974.388;8315.073;11297.729;564.699;82.478;7.934
18:25:57.624;49.612;56.223;46.416;18.247;287.773;196.244;974.411;972.819;2905.708;6.164;4.542;27.308;27.317;7913.240;10746.374;3906.923;-12.590;974.388;8319.490;11298.072;564.697;82.570;7.934
18:25:57.644;49.612;56.231;46.416;18.247;287.773;196.244;974.411;974.210;2906.097;6.157;4.544;27.305;27.293;7906.272;10745.930;3906.933;-12.590;973.615;8319.490;11298.072;564.697;82.570;7.956
18:25:57.664;49.612;56.242;46.416;18.247;287.773;196.244;974.180;977.146;2906.291;6.162;4.544;27.305;27.314;7909.245;10746.422;3906.923;-12.590;974.310;8312.165;11297.605;564.696;82.422;7.984
18:25:57.685;49.612;56.242;46.416;18.247;287.773;196.244;974.180;977.146;2906.291;6.162;4.544;27.305;27.314;7909.245;10746.422;3906.923;-12.590;974.310;8312.165;11297.605;564.696;82.422;7.984
18:25:57.705;49.612;56.248;46.416;18.247;287.773;196.244;982.601;977.146;2905.832;6.162;4.544;27.308;27.314;7909.245;10746.422;3906.923;-12.590;975.663;8315.291;11298.122;564.704;82.567;7.984
18:25:57.724;49.612;56.255;46.416;18.247;287.773;196.244;982.601;982.940;2905.231;6.171;4.542;27.308;27.302;7908.387;10746.099;3906.940;-12.590;979.873;8315.291;11298.122;564.708;82.567;7.984
18:25:57.745;49.616;56.254;46.415;18.241;287.902;194.615;977.888;968.415;2904.931;6.173;4.542;27.308;27.311;7907.900;10745.497;3906.971;-12.590;982.771;8314.389;11297.782;564.710;82.622;7.981
18:25:57.764;49.616;56.254;46.415;18.241;287.902;194.615;975.184;968.415;2903.731;6.173;4.539;27.308;27.311;7906.620;10745.871;3906.995;-12.584;973.151;8313.876;11297.150;564.720;82.620;7.981
18:25:57.786;49.616;56.254;46.415;18.241;287.902;194.615;975.184;978.459;2904.984;6.185;4.535;27.308;27.314;7907.954;10745.871;3907.030;-12.581;971.799;8312.438;11297.418;564.724;82.620;7.934
18:25:57.804;49.616;56.254;46.415;18.241;287.902;194.615;975.184;978.459;2905.611;6.185;4.535;27.308;27.314;7908.734;10745.940;3906.992;-12.580;976.821;8313.795;11297.355;564.727;82.620;7.934
18:25:57.825;49.616;56.265;46.415;18.241;287.902;194.615;972.866;978.923;2904.132;6.185;4.546;27.308;27.305;7908.734;10745.940;3906.992;-12.579;976.821;8314.592;11297.396;564.728;82.695;7.928
18:25:57.845;49.642;56.260;46.414;18.238;288.059;193.994;972.866;978.923;2904.135;6.197;4.546;27.305;27.290;7907.649;10746.638;3906.695;-12.579;975.894;8314.580;11297.381;564.728;82.695;8.112
18:25:57.864;49.642;56.272;46.414;18.238;288.059;193.994;979.588;979.309;2904.136;6.195;4.546;27.305;27.305;7907.649;10746.638;3906.695;-12.579;975.894;8313.434;11298.106;564.729;82.475;8.109
18:25:57.888;49.642;56.278;46.414;18.238;288.059;193.994;982.369;979.309;2904.692;6.195;4.549;27.308;27.305;7910.796;10746.009;3906.268;-12.573;979.448;8313.430;11298.101;564.721;82.650;8.109
18:25:57.906;49.642;56.282;46.414;18.238;288.059;193.994;982.369;978.768;2908.307;6.190;4.542;27.308;27.317;7907.640;10746.126;3906.112;-12.570;980.839;8316.644;11297.312;564.716;82.650;8.145
18:25:57.924;49.655;56.291;46.414;18.237;288.129;194.463;975.029;982.013;2910.115;6.183;4.542;27.308;27.286;7912.272;10746.020;3905.974;-12.568;980.569;8313.279;11297.372;564.706;82.703;8.062
18:25:57.944;49.655;56.296;46.414;18.237;288.129;194.463;975.879;982.013;2907.620;6.183;4.539;27.305;27.286;7907.281;10745.930;3905.878;-12.568;978.521;8318.125;11297.227;564.701;82.536;8.062
18:25:57.964;49.655;56.298;46.414;18.237;288.129;194.463;975.879;982.013;2906.373;6.183;4.539;27.305;27.286;7909.819;10745.536;3905.875;-12.567;978.946;8312.866;11297.117;564.698;82.536;8.062
18:25:57.984;49.655;56.298;46.414;18.237;288.129;194.463;975.879;982.013;2906.373;6.183;4.539;27.305;27.286;7909.819;10745.536;3905.875;-12.567;978.946;8312.866;11297.117;564.698;82.536;8.062
18:25:58.004;49.655;56.299;46.414;18.237;288.129;194.463;975.879;976.296;2905.934;6.171;4.542;27.311;27.299;7909.819;10745.536;3905.875;-12.567;978.946;8315.529;11296.695;564.697;82.536;8.037
18:25:58.025;49.655;56.303;46.414;18.237;288.129;194.463;972.403;970.501;2906.024;6.176;4.537;27.308;27.311;7905.319;10746.362;3905.940;-12.567;976.087;8315.526;11296.691;564.696;82.592;7.984
18:25:58.047;49.661;56.306;46.413;18.236;288.256;195.272;972.403;970.501;2906.069;6.176;4.537;27.308;27.311;7910.536;10746.186;3906.081;-12.567;971.452;8310.793;11297.558;564.696;82.592;7.984
18:25:58.064;49.661;56.307;46.413;18.236;288.256;195.272;972.403;969.574;2904.794;6.164;4.530;27.311;27.311;7910.536;10746.186;3906.081;-12.567;971.452;8316.277;11297.370;564.696;82.592;8.037
18:25:58.086;49.661;56.307;46.413;18.236;288.256;195.272;970.780;972.973;2904.156;6.164;4.530;27.311;27.302;7908.192;10746.157;3906.223;-12.567;970.988;8316.277;11297.370;564.696;82.595;7.934
18:25:58.105;49.661;56.308;46.413;18.236;288.256;195.272;976.497;972.973;2905.876;6.164;4.530;27.308;27.311;7911.285;10746.118;3906.292;-12.567;971.877;8313.813;11297.341;564.696;82.561;7.934
18:25:58.125;49.661;56.308;46.413;18.236;288.256;195.272;976.497;969.806;2901.670;6.162;4.535;27.302;27.311;7911.958;10746.118;3906.336;-12.567;974.735;8317.064;11297.300;564.696;82.561;7.959
18:25:58.145;49.676;56.308;46.413;18.236;288.357;196.178;972.325;978.768;2901.297;6.148;4.537;27.302;27.296;7908.291;10746.480;3906.385;-12.567;973.151;8317.771;11297.300;564.737;82.572;7.931
18:25:58.165;49.676;56.308;46.413;18.236;288.357;196.178;965.604;976.527;2901.110;6.148;4.537;27.305;27.299;7911.100;10746.146;3906.440;-12.567;975.547;8313.916;11297.681;564.775;82.709;8.009
18:25:58.186;49.676;56.312;46.413;18.236;288.357;196.178;965.604;976.527;2904.230;6.155;4.546;27.308;27.299;7910.786;10746.539;3906.537;-12.567;971.066;8316.869;11297.329;564.794;82.709;8.009
18:25:58.205;49.676;56.314;46.413;18.236;288.357;196.178;968.153;976.141;2904.492;6.140;4.537;27.308;27.324;7910.786;10746.539;3906.537;-12.567;971.066;8316.540;11297.742;564.803;82.697;7.931
18:25:58.224;49.684;56.315;46.413;18.224;288.370;196.556;970.239;974.210;2904.624;6.140;4.537;27.308;27.293;7910.319;10746.039;3906.626;-12.567;972.147;8316.540;11297.742;564.808;82.672;8.009
18:25:58.245;49.684;56.311;46.413;18.224;288.370;196.556;970.239;974.210;2904.627;6.150;4.537;27.305;27.293;7910.319;10746.039;3906.626;-12.567;972.224;8316.050;11297.217;564.810;82.672;8.009
18:25:58.265;49.684;56.313;46.413;18.224;288.370;196.556;971.012;971.892;2904.629;6.143;4.537;27.305;27.308;7912.664;10746.382;3906.716;-12.567;972.224;8316.050;11297.217;564.811;82.567;8.062
18:25:58.285;49.684;56.315;46.413;18.224;288.370;196.556;966.531;975.446;2908.214;6.143;4.535;27.308;27.320;7909.396;10746.304;3906.761;-12.567;971.452;8318.515;11297.577;564.795;82.533;8.109
18:25:58.305;49.684;56.315;46.413;18.224;288.370;196.556;966.531;975.446;2910.006;6.143;4.535;27.308;27.320;7910.395;10746.874;3906.778;-12.567;970.988;8315.079;11297.495;564.787;82.533;8.109
18:25:58.325;49.687;56.319;46.413;18.218;288.321;196.217;966.531;975.446;2910.037;6.148;4.537;27.308;27.320;7910.395;10746.874;3906.778;-12.567;970.988;8316.129;11298.095;564.783;82.533;8.109
18:25:58.345;49.687;56.321;46.413;18.218;288.321;196.217;972.557;973.514;2907.952;6.152;4.546;27.308;27.314;7908.778;10746.304;3906.813;-12.567;970.988;8316.129;11298.095;564.781;82.503;8.003
18:25:58.366;49.687;56.322;46.413;18.218;288.321;196.217;972.248;979.000;2906.909;6.152;4.546;27.308;27.296;7908.345;10746.756;3906.830;-12.567;973.036;8314.429;11297.495;564.747;82.478;8.062
18:25:58.385;49.687;56.331;46.413;18.218;288.321;196.217;972.248;979.000;2906.882;6.152;4.544;27.308;27.296;7912.328;10746.854;3906.795;-12.555;975.624;8313.974;11297.970;564.730;82.478;8.062
18:25:58.404;49.687;56.331;46.413;18.218;288.321;196.217;972.248;979.000;2906.882;6.152;4.544;27.308;27.296;7912.328;10746.854;3906.795;-12.555;975.624;8313.974;11297.970;564.730;82.478;8.062
18:25:58.424;49.713;56.331;46.413;18.215;288.287;195.899;977.270;974.982;2906.313;6.155;4.549;27.308;27.305;7912.328;10746.854;3906.795;-12.549;975.624;8317.975;11297.821;564.721;82.514;8.037
18:25:58.445;49.713;56.331;46.413;18.215;288.287;195.899;978.352;974.982;2906.028;6.155;4.549;27.308;27.305;7911.198;10746.807;3906.740;-12.546;976.126;8317.883;11297.696;564.717;82.475;8.037
18:25:58.465;49.713;56.335;46.413;18.215;288.287;195.899;978.352;978.923;2904.773;6.166;4.539;27.308;27.299;7909.972;10746.952;3906.730;-12.545;976.667;8316.648;11297.583;564.715;82.475;7.931
18:25:58.486;49.713;56.341;46.413;18.215;288.287;195.899;971.321;978.614;2897.597;6.169;4.537;27.308;27.293;7906.360;10746.295;3906.685;-12.544;978.637;8315.336;11297.704;564.714;82.650;8.037
18:25:58.504;49.713;56.344;46.413;18.215;288.287;195.899;969.389;981.936;2894.008;6.169;4.537;27.305;27.320;7911.111;10746.854;3906.678;-12.544;974.967;8311.528;11296.997;564.721;82.650;8.037
18:25:58.524;49.713;56.349;46.413;18.215;288.287;195.899;969.389;981.936;2900.864;6.166;4.537;27.311;27.320;7908.485;10746.264;3906.671;-12.544;975.663;8316.517;11297.578;564.725;82.650;8.037
18:25:58.547;49.726;56.355;46.413;18.213;288.271;195.619;977.347;976.914;2901.759;6.164;4.535;27.311;27.299;7910.873;10746.854;3906.719;-12.538;975.663;8313.752;11296.952;564.744;82.539;7.959
18:25:58.567;49.726;56.359;46.413;18.213;288.271;195.619;968.694;978.845;2902.207;6.164;4.535;27.308;27.311;7910.156;10746.708;3906.771;-12.535;977.130;8316.168;11297.444;564.753;82.620;7.987
18:25:58.586;49.726;56.364;46.413;18.213;288.271;195.619;968.694;978.845;2903.048;6.162;4.532;27.302;27.311;7910.156;10746.708;3906.771;-12.533;973.770;8315.367;11297.227;564.758;82.620;7.987
18:25:58.605;49.726;56.375;46.413;18.213;288.271;195.619;966.840;981.009;2904.519;6.145;4.530;27.302;27.336;7914.521;10746.196;3906.878;-12.533;973.770;8315.345;11297.196;564.760;82.595;8.031
18:25:58.624;49.732;56.380;46.413;18.213;288.346;195.378;973.716;981.009;2905.255;6.145;4.530;27.308;27.314;7908.626;10746.599;3906.919;-12.532;973.924;8319.922;11296.642;564.761;82.558;8.031
18:25:58.644;49.732;56.375;46.413;18.213;288.346;195.378;973.716;983.945;2905.128;6.140;4.530;27.308;27.314;7909.646;10746.422;3906.940;-12.532;977.362;8313.719;11297.057;564.762;82.558;7.984
18:25:58.664;49.732;56.376;46.413;18.213;288.346;195.378;975.647;974.364;2903.211;6.155;4.528;27.308;27.324;7908.594;10746.618;3906.951;-12.532;978.830;8314.786;11296.866;564.771;82.575;7.987
18:25:58.684;49.732;56.377;46.413;18.213;288.346;195.378;975.647;974.364;2902.253;6.155;4.528;27.308;27.324;7913.445;10746.304;3906.968;-12.532;975.006;8313.681;11297.071;564.775;82.575;7.987
18:25:58.704;49.732;56.377;46.413;18.213;288.346;195.378;975.107;974.364;2901.774;6.155;4.528;27.308;27.324;7913.445;10746.304;3906.968;-12.532;975.006;8318.778;11296.739;564.777;82.625;7.987
18:25:58.724;49.759;56.381;46.413;18.212;288.263;195.349;975.107;976.682;2903.882;6.143;4.528;27.308;27.333;7910.090;10746.865;3906.982;-12.532;974.735;8318.778;11296.739;564.778;82.625;8.009
18:25:58.744;49.759;56.391;46.413;18.212;288.263;195.349;969.776;975.137;2904.936;6.143;4.528;27.308;27.333;7912.848;10745.891;3906.944;-12.532;975.894;8315.252;11297.329;564.779;82.592;8.076
18:25:58.764;49.759;56.396;46.413;18.212;288.263;195.349;977.656;975.137;2905.340;6.143;4.525;27.305;27.333;7912.848;10746.354;3906.944;-12.532;972.456;8318.149;11296.304;564.779;82.639;8.076
18:25:58.784;49.759;56.402;46.413;18.212;288.263;195.349;977.656;974.982;2905.232;6.138;4.539;27.305;27.320;7909.928;10746.354;3906.888;-12.532;976.396;8318.149;11296.790;564.779;82.639;8.034
18:25:58.804;49.759;56.402;46.413;18.212;288.263;195.349;977.656;974.982;2905.232;6.138;4.539;27.305;27.320;7909.928;10746.354;3906.888;-12.532;976.396;8318.149;11296.790;564.779;82.639;8.034
18:25:58.825;49.759;56.409;46.413;18.212;288.263;195.349;967.149;975.214;2905.179;6.138;4.539;27.305;27.333;7909.928;10746.433;3906.888;-12.532;976.319;8315.080;11296.790;564.779;82.600;8.009
18:25:58.845;49.773;56.412;46.413;18.212;288.138;195.094;980.515;975.214;2904.719;6.138;4.539;27.311;27.333;7908.778;10746.500;3906.840;-12.532;971.181;8315.080;11296.873;564.779;82.764;8.009
18:25:58.864;49.773;56.414;46.413;18.212;288.138;195.094;980.515;983.018;2905.787;6.143;4.551;27.308;27.311;7909.180;10746.865;3906.826;-12.532;977.864;8313.871;11296.944;564.779;82.764;7.906
18:25:58.886;49.773;56.419;46.413;18.212;288.138;195.094;967.612;971.428;2907.804;6.145;4.546;27.308;27.311;7911.697;10746.736;3906.795;-12.532;981.766;8314.295;11297.328;564.779;82.770;7.906
18:25:58.905;49.773;56.421;46.413;18.212;288.138;195.094;967.612;971.428;2908.813;6.145;4.546;27.308;27.311;7908.452;10746.323;3906.761;-12.532;969.520;8316.940;11297.192;564.763;82.770;7.906
18:25:58.924;49.773;56.430;46.413;18.212;288.138;195.094;974.875;974.673;2906.969;6.148;4.549;27.305;27.336;7908.452;10746.323;3906.761;-12.532;969.520;8313.529;11296.758;564.754;82.650;7.959
18:25:58.947;49.779;56.435;46.413;18.212;288.214;195.393;979.974;979.386;2907.283;6.150;4.539;27.305;27.330;7909.430;10746.461;3906.492;-12.532;974.774;8313.529;11296.758;564.784;82.709;8.084
18:25:58.967;49.779;56.437;46.413;18.212;288.214;195.393;984.455;979.386;2907.440;6.150;4.539;27.305;27.330;7909.430;10746.461;3906.492;-12.532;979.680;8314.557;11296.903;564.798;82.659;8.084
18:25:58.989;49.779;56.442;46.413;18.212;288.214;195.393;984.455;981.550;2907.333;6.162;4.539;27.308;27.317;7906.761;10746.394;3906.368;-12.532;981.921;8314.557;11296.903;564.805;82.659;8.045
18:25:59.004;49.779;56.444;46.413;18.212;288.214;195.393;984.455;981.550;2907.280;6.162;4.539;27.308;27.317;7912.565;10746.343;3906.344;-12.532;983.002;8311.752;11296.832;564.809;82.659;8.045
18:25:59.026;49.783;56.446;46.413;18.212;288.252;195.543;979.742;975.755;2907.253;6.162;4.539;27.308;27.330;7912.565;10746.343;3906.344;-12.532;983.002;8317.854;11296.778;564.811;82.567;7.917
18:25:59.045;49.783;56.450;46.413;18.212;288.252;195.543;980.283;977.609;2902.049;6.180;4.546;27.305;27.336;7907.867;10746.362;3906.350;-12.532;977.749;8317.854;11296.778;564.812;82.650;7.956
18:25:59.065;49.783;56.452;46.413;18.212;288.252;195.543;980.283;977.609;2899.448;6.180;4.546;27.305;27.336;7906.946;10746.275;3906.409;-12.532;978.946;8312.914;11296.799;564.812;82.650;7.956
18:25:59.085;49.783;56.457;46.413;18.212;288.252;195.543;980.206;981.936;2905.808;6.176;4.542;27.305;27.314;7906.946;10746.275;3906.409;-12.532;978.946;8311.945;11296.708;564.812;82.419;7.959
18:25:59.104;49.785;56.460;46.401;18.212;288.383;196.526;975.879;974.364;2908.989;6.176;4.542;27.308;27.314;7911.926;10746.382;3906.412;-12.532;981.071;8311.945;11296.708;564.804;82.419;8.034
18:25:59.126;49.785;56.460;46.401;18.212;288.383;196.526;975.879;974.364;2908.989;6.176;4.542;27.308;27.314;7911.926;10746.382;3906.412;-12.532;981.071;8311.945;11296.708;564.804;82.419;8.034
18:25:59.144;49.785;56.469;46.401;18.212;288.383;196.526;975.879;974.364;2905.883;6.176;4.535;27.308;27.314;7912.685;10746.354;3906.454;-12.532;975.122;8317.181;11296.820;564.817;82.419;8.034
18:25:59.165;49.785;56.469;46.401;18.212;288.383;196.526;973.639;976.527;2905.319;6.171;4.530;27.308;27.320;7912.685;10746.354;3906.454;-12.532;975.122;8317.979;11296.790;564.823;82.592;8.065
18:25:59.187;49.785;56.470;46.401;18.212;288.383;196.526;969.544;970.965;2905.037;6.171;4.530;27.308;27.317;7909.277;10746.295;3906.481;-12.532;975.083;8317.979;11296.790;564.826;82.389;8.009
18:25:59.205;49.785;56.478;46.401;18.212;288.383;196.526;969.544;970.965;2904.896;6.166;4.528;27.308;27.317;7908.030;10745.930;3906.564;-12.532;970.254;8314.396;11296.729;564.828;82.389;8.009
18:25:59.226;49.785;56.485;46.401;18.212;288.383;196.526;968.771;971.814;2905.196;6.162;4.530;27.308;27.311;7911.773;10745.705;3906.630;-12.532;970.254;8313.086;11296.345;564.828;82.756;7.906
18:25:59.244;49.809;56.489;46.395;18.200;288.439;196.916;968.462;968.801;2905.346;6.162;4.530;27.308;27.317;7908.626;10746.343;3906.630;-12.532;970.293;8317.021;11296.108;564.829;82.595;7.959
18:25:59.264;49.809;56.491;46.395;18.200;288.439;196.916;968.462;968.801;2908.510;6.155;4.516;27.305;27.317;7912.642;10746.205;3906.692;-12.532;968.632;8313.712;11296.778;564.829;82.533;7.959
18:25:59.284;49.809;56.488;46.395;18.200;288.439;196.916;971.862;977.455;2907.374;6.157;4.518;27.305;27.333;7912.241;10746.118;3906.761;-12.532;968.632;8317.934;11296.634;564.829;82.533;7.934
18:25:59.304;49.809;56.487;46.395;18.200;288.439;196.916;975.570;975.909;2906.806;6.157;4.518;27.305;27.314;7912.241;10746.118;3906.761;-12.532;974.658;8317.512;11296.543;564.829;82.500;7.934
18:25:59.324;49.821;56.490;46.393;18.194;288.337;197.083;975.570;975.909;2904.606;6.155;4.523;27.311;27.314;7906.750;10745.764;3906.761;-12.526;975.740;8317.512;11296.543;564.779;82.500;7.934
18:25:59.344;49.821;56.488;46.393;18.194;288.337;197.083;973.021;969.033;2904.433;6.150;4.521;27.308;27.317;7910.405;10746.264;3906.795;-12.523;975.740;8311.648;11296.045;564.746;82.419;7.984
18:25:59.364;49.821;56.487;46.393;18.194;288.337;197.083;973.561;976.450;2904.347;6.145;4.521;27.308;27.324;7907.770;10746.009;3906.826;-12.522;971.027;8315.443;11296.507;564.729;82.531;8.034
18:25:59.385;49.821;56.490;46.393;18.194;288.337;197.083;978.197;976.450;2905.539;6.145;4.525;27.305;27.324;7910.416;10745.961;3906.854;-12.521;975.006;8312.650;11296.207;564.721;82.625;8.034
18:25:59.404;49.821;56.492;46.393;18.194;288.337;197.083;978.197;973.823;2899.709;6.143;4.523;27.308;27.314;7906.641;10746.186;3906.892;-12.521;977.324;8315.420;11296.142;564.717;82.625;8.037
18:25:59.424;49.828;56.492;46.391;18.191;288.249;197.630;978.197;973.823;2896.795;6.143;4.523;27.308;27.314;7911.273;10746.000;3906.933;-12.520;976.010;8311.446;11296.370;564.715;82.625;8.037
18:25:59.444;49.828;56.493;46.391;18.191;288.249;197.630;972.712;974.055;2895.337;6.138;4.523;27.308;27.330;7911.273;10746.000;3906.933;-12.520;976.010;8316.313;11296.171;564.713;82.558;8.037
18:25:59.464;49.828;56.493;46.391;18.191;288.249;197.630;976.652;974.055;2901.714;6.138;4.528;27.308;27.330;7909.603;10745.587;3906.958;-12.520;973.383;8316.312;11296.169;564.713;82.595;8.037
18:25:59.484;49.828;56.493;46.391;18.191;288.249;197.630;976.652;974.055;2901.714;6.138;4.528;27.308;27.330;7909.603;10745.587;3906.958;-12.520;973.383;8316.312;11296.169;564.713;82.595;8.037
18:25:59.505;49.828;56.497;46.391;18.191;288.249;197.630;976.652;972.355;2904.470;6.129;4.523;27.311;27.314;7909.603;10745.587;3906.958;-12.520;975.353;8314.555;11295.734;564.713;82.595;8.037
18:25:59.527;49.828;56.499;46.391;18.191;288.249;197.630;982.369;972.355;2905.848;6.129;4.523;27.311;27.314;7910.579;10745.930;3906.933;-12.520;974.504;8314.555;11295.733;564.713;82.517;7.889
18:25:59.547;49.854;56.500;46.390;18.190;288.159;198.209;982.369;972.355;2906.290;6.119;4.528;27.308;27.314;7910.579;10745.930;3906.933;-12.520;977.362;8315.580;11296.094;564.712;82.517;7.889
18:25:59.564;49.854;56.500;46.390;18.190;288.159;198.209;976.343;972.742;2904.843;6.124;4.521;27.308;27.320;7910.112;10745.891;3907.026;-12.520;977.362;8315.580;11296.094;564.721;82.478;7.906
18:25:59.587;49.854;56.501;46.390;18.190;288.159;198.209;977.424;971.969;2904.119;6.124;4.521;27.308;27.317;7907.801;10745.901;3907.092;-12.520;974.542;8315.090;11296.053;564.725;82.525;7.984
18:25:59.604;49.854;56.501;46.390;18.190;288.159;198.209;977.424;971.969;2904.993;6.115;4.523;27.305;27.317;7908.746;10746.205;3907.168;-12.520;974.697;8312.660;11296.063;564.727;82.525;7.984
