TimeStamp;30 Температура масла в магистрали общей откачки (поз. Тм);31 Температура слива масла из опоры турбины (поз. Т606);32 Температура масла на входе в двигатель за фильтром (поз. Т607);33 Температура топливного газа перед СК (перед расходомерным устройством) (поз. Ттг);34 Давление масла в нагнетающей магистрали двигателя (после фильтра) (поз. Pм);35 Давление масла в магистрали общей откачки (поз. Р615);36 Давление за ОК Pk1;37 Давление за ОК Pk2;38 Давление топливного газа перед дозаторами (поз. Pтг1.1);39 Вибрация промежуточного корпуса газогенератора (гориз.) (поз. В1);40 Вибрация корпуса силовой турбины (гориз.) (поз. В2);41 Положение дозатора газа 8402 (или ДУС-6,5 МП) ( поз. А ДГ);42 Контроль управления дозатором газа ДГ ;43 Частота вращения РНД (Расчетная);44 Частота вращения РВД (Расчетная);45 Частота вращения РСТ (Расчетная);46 Температура воздуха на входе в газогенератор (Расчетная);47 Давление воздуха за компрессором (Расчетная);48 Частота вращения РНД приведенная;49 Частота вращения РВД приведенная;50 Температура газов за ТНД максимальная (Расчетная);51 Положение лопаток НА КВД. (поз. A2);52 Положение КПВ (поз. A3)
20:27:47.720;37.830;42.997;42.031;9.697;291.955;204.563;345.659;354.781;2915.360;3.638;2.298;14.578;14.880;4785.570;9438.666;1746.657;-23.551;350.220;5114.722;10131.134;377.755;37.314;6.838
20:27:47.740;37.837;42.998;42.037;9.696;292.060;203.740;345.659;354.781;2914.609;3.638;2.298;14.578;14.880;4785.570;9438.666;1746.657;-23.551;350.220;5140.539;10138.778;377.754;37.314;6.838
20:27:47.760;37.837;42.998;42.037;9.696;292.060;203.740;345.659;354.781;2914.234;3.638;2.298;14.578;14.880;4785.570;9438.666;1746.657;-23.551;350.220;5140.541;10138.782;377.754;37.314;6.838
20:27:47.780;37.837;42.998;42.037;9.696;292.060;203.740;345.659;354.781;2914.234;3.638;2.298;14.578;14.880;4785.570;9438.666;1746.657;-23.551;350.220;5140.541;10138.782;377.754;37.314;6.838
20:27:47.800;37.837;42.999;42.037;9.696;292.060;203.740;345.659;354.781;2914.046;3.638;2.298;14.578;14.880;4785.570;9438.666;1746.657;-23.552;350.220;5140.542;10138.783;377.754;37.314;6.838
20:27:47.820;37.837;43.005;42.037;9.696;292.060;203.740;352.229;350.377;2956.760;3.553;2.270;14.584;14.926;4785.570;9438.666;1746.657;-23.552;350.220;5140.543;10138.786;377.754;37.873;6.833
20:27:47.840;37.840;43.008;42.040;9.695;292.178;203.477;352.229;350.377;2978.164;3.553;2.270;14.584;14.926;4806.914;9444.587;1757.865;-23.557;351.303;5140.543;10138.786;377.611;37.873;6.833
20:27:47.860;37.840;43.010;42.040;9.695;292.178;203.477;352.229;350.377;2988.865;3.553;2.270;14.584;14.926;4806.914;9444.587;1757.865;-23.560;351.303;5163.531;10145.264;377.540;37.873;6.833
20:27:47.880;37.840;43.010;42.040;9.695;292.178;203.477;352.229;350.377;2988.865;3.553;2.270;14.584;14.926;4806.914;9444.587;1757.865;-23.560;351.303;5163.531;10145.264;377.540;37.873;6.833
20:27:47.900;37.840;43.011;42.040;9.695;292.178;203.477;352.229;350.377;2994.216;3.553;2.270;14.584;14.926;4806.914;9444.587;1757.865;-23.562;351.303;5163.561;10145.324;377.505;37.873;6.833
20:27:47.920;37.840;43.021;42.040;9.695;292.178;203.477;356.017;356.017;2973.803;3.475;2.253;14.575;14.969;4806.914;9444.587;1757.865;-23.563;351.303;5163.583;10145.368;377.478;38.340;6.891
20:27:47.940;37.842;43.025;42.053;9.683;292.302;203.883;356.017;356.017;2962.259;3.475;2.253;14.575;14.969;4828.219;9449.938;1768.811;-23.563;356.017;5163.587;10145.376;377.231;38.340;6.891
20:27:47.960;37.842;43.028;42.053;9.683;292.302;203.883;356.017;356.017;2956.487;3.475;2.253;14.575;14.969;4828.219;9449.938;1768.811;-23.563;356.017;5186.475;10151.127;377.108;38.340;6.891
20:27:47.980;37.842;43.028;42.053;9.683;292.302;203.883;356.017;356.017;2956.487;3.475;2.253;14.575;14.969;4828.219;9449.938;1768.811;-23.563;356.017;5186.475;10151.127;377.108;38.340;6.891
20:27:48.002;37.842;43.029;42.053;9.683;292.302;203.883;356.017;356.017;2953.601;3.475;2.253;14.575;14.969;4828.219;9449.938;1768.811;-23.563;356.017;5186.476;10151.128;377.046;38.340;6.891
20:27:48.020;37.842;43.030;42.053;9.683;292.302;203.883;356.017;356.017;2952.157;3.475;2.253;14.575;14.969;4828.219;9449.938;1768.811;-23.563;356.017;5186.476;10151.129;377.015;38.340;6.891
20:27:48.040;37.855;43.049;42.060;9.677;292.419;204.513;359.031;356.172;2961.557;3.386;2.246;14.581;14.954;4846.266;9454.457;1779.595;-23.563;357.601;5186.477;10151.130;376.933;38.662;6.808
20:27:48.060;37.855;43.052;42.060;9.677;292.419;204.513;359.031;356.172;2963.124;3.386;2.246;14.581;14.954;4846.266;9454.457;1779.595;-23.563;357.601;5205.862;10155.984;376.900;38.662;6.808
20:27:48.080;37.855;43.054;42.060;9.677;292.419;204.513;359.031;356.172;2963.907;3.386;2.246;14.581;14.954;4846.266;9454.457;1779.595;-23.563;357.601;5205.862;10155.984;376.884;38.662;6.808
20:27:48.100;37.855;43.054;42.060;9.677;292.419;204.513;359.031;356.172;2963.907;3.386;2.246;14.581;14.954;4846.266;9454.457;1779.595;-23.563;357.601;5205.862;10155.984;376.884;38.662;6.808
20:27:48.120;37.855;43.058;42.060;9.677;292.419;204.513;355.321;361.348;2962.206;3.325;2.218;14.652;14.979;4846.266;9454.457;1779.595;-23.563;357.601;5205.862;10155.984;376.871;39.130;6.785
20:27:48.140;37.855;43.058;42.060;9.677;292.419;204.513;355.321;361.348;2962.206;3.325;2.218;14.652;14.979;4846.266;9454.457;1779.595;-23.563;357.601;5205.862;10155.984;376.871;39.130;6.785
20:27:48.160;37.861;43.061;42.063;9.674;292.534;204.939;355.321;361.348;2960.637;3.325;2.218;14.652;14.979;4861.492;9457.944;1790.282;-23.572;358.334;5222.279;10159.850;376.642;39.130;6.785
20:27:48.180;37.861;43.061;42.063;9.674;292.534;204.939;355.321;361.348;2960.375;3.325;2.218;14.652;14.979;4861.492;9457.944;1790.282;-23.573;358.334;5222.310;10159.909;376.604;39.130;6.785
20:27:48.200;37.861;43.061;42.063;9.674;292.534;204.939;355.321;361.348;2960.375;3.325;2.218;14.652;14.979;4861.492;9457.944;1790.282;-23.573;358.334;5222.310;10159.909;376.604;39.130;6.785
20:27:48.220;37.861;43.077;42.063;9.674;292.534;204.939;362.432;359.571;2982.194;3.256;2.213;14.800;15.071;4861.492;9457.944;1790.282;-23.574;358.334;5222.332;10159.953;376.576;39.394;6.888
20:27:48.240;37.900;43.085;42.065;9.673;292.637;205.068;362.432;359.571;2993.168;3.256;2.213;14.800;15.071;4882.022;9461.898;1800.867;-23.575;361.002;5222.336;10159.961;376.571;39.394;6.888
20:27:48.260;37.900;43.089;42.065;9.673;292.637;205.068;362.432;359.571;2998.656;3.256;2.213;14.800;15.071;4882.022;9461.898;1800.867;-23.575;361.002;5244.392;10164.212;376.569;39.394;6.888
20:27:48.280;37.900;43.091;42.065;9.673;292.637;205.068;362.432;359.571;3001.399;3.256;2.213;14.800;15.071;4882.022;9461.898;1800.867;-23.575;361.002;5244.393;10164.214;376.567;39.394;6.888
20:27:48.302;37.900;43.091;42.065;9.673;292.637;205.068;362.432;359.571;3001.399;3.256;2.213;14.800;15.071;4882.022;9461.898;1800.867;-23.575;361.002;5244.393;10164.214;376.567;39.394;6.888
20:27:48.320;37.919;43.089;42.066;9.660;292.745;204.901;366.374;368.533;3005.560;3.202;2.190;14.868;15.170;4882.022;9461.898;1800.867;-23.575;361.002;5244.394;10164.215;376.566;39.686;6.785
20:27:48.340;37.919;43.088;42.066;9.660;292.745;204.901;366.374;368.533;3006.954;3.202;2.190;14.868;15.170;4910.268;9468.972;1813.412;-23.586;367.454;5244.394;10164.215;376.566;39.686;6.785
20:27:48.360;37.919;43.088;42.066;9.660;292.745;204.901;366.374;368.533;3006.954;3.202;2.190;14.868;15.170;4910.268;9468.972;1813.412;-23.586;367.454;5244.394;10164.215;376.566;39.686;6.785
20:27:48.380;37.919;43.087;42.066;9.660;292.745;204.901;366.374;368.533;3008.000;3.202;2.190;14.868;15.170;4910.268;9468.972;1813.412;-23.595;367.454;5274.921;10172.170;376.566;39.686;6.785
20:27:48.400;37.919;43.087;42.066;9.660;292.745;204.901;366.374;368.533;3008.000;3.202;2.190;14.868;15.170;4910.268;9468.972;1813.412;-23.595;367.454;5274.921;10172.170;376.566;39.686;6.785
20:27:48.420;37.919;43.093;42.066;9.660;292.745;204.901;367.920;369.924;3001.026;3.122;2.171;14.871;15.229;4910.268;9468.972;1813.412;-23.597;367.454;5274.967;10172.258;376.566;39.928;6.810
20:27:48.440;37.929;43.096;42.066;9.654;292.882;204.345;367.920;369.924;2997.452;3.122;2.171;14.871;15.229;4927.767;9475.176;1824.385;-23.604;368.922;5274.974;10172.272;376.332;39.928;6.810
20:27:48.460;37.929;43.098;42.066;9.654;292.882;204.345;367.920;369.924;2995.665;3.122;2.171;14.871;15.229;4927.767;9475.176;1824.385;-23.607;368.922;5293.839;10179.064;376.214;39.928;6.810
20:27:48.480;37.929;43.099;42.066;9.654;292.882;204.345;367.920;369.924;2994.771;3.122;2.171;14.871;15.229;4927.767;9475.176;1824.385;-23.608;368.922;5293.872;10179.128;376.156;39.928;6.810
20:27:48.501;37.929;43.099;42.066;9.654;292.882;204.345;367.920;369.924;2994.771;3.122;2.171;14.871;15.229;4927.767;9475.176;1824.385;-23.608;368.922;5293.872;10179.128;376.156;39.928;6.810
20:27:48.520;37.929;43.099;42.066;9.654;292.882;204.345;367.920;369.924;2994.325;3.122;2.171;14.871;15.229;4927.767;9475.176;1824.385;-23.609;368.922;5293.888;10179.158;376.126;39.928;6.810
20:27:48.540;37.934;43.102;42.066;9.651;293.006;203.891;370.780;370.388;2964.060;3.066;2.145;14.871;15.201;4927.767;9475.176;1824.385;-23.610;368.922;5293.900;10179.182;376.104;40.336;6.808
20:27:48.560;37.934;43.104;42.066;9.651;293.006;203.891;370.780;370.388;2949.039;3.066;2.145;14.871;15.201;4953.936;9481.908;1835.961;-23.610;370.584;5293.902;10179.187;375.959;40.336;6.808
20:27:48.580;37.934;43.105;42.066;9.651;293.006;203.891;370.780;370.388;2941.528;3.066;2.145;14.871;15.201;4953.936;9481.908;1835.961;-23.610;370.584;5322.017;10186.421;375.886;40.336;6.808
20:27:48.600;37.934;43.105;42.066;9.651;293.006;203.891;370.780;370.388;2941.528;3.066;2.145;14.871;15.201;4953.936;9481.908;1835.961;-23.610;370.584;5322.017;10186.421;375.886;40.336;6.808
20:27:48.620;37.934;43.105;42.066;9.651;293.006;203.891;370.780;370.388;2937.773;3.066;2.145;14.871;15.201;4953.936;9481.908;1835.961;-23.610;370.584;5322.017;10186.421;375.850;40.336;6.808
20:27:48.640;37.948;43.118;42.078;9.638;293.077;203.793;368.847;376.955;2954.436;3.011;2.126;14.868;15.220;4953.936;9481.908;1835.961;-23.610;370.584;5322.018;10186.423;375.822;40.684;6.838
20:27:48.660;37.948;43.124;42.078;9.638;293.077;203.793;368.847;376.955;2963.706;3.011;2.126;14.868;15.220;4972.979;9486.895;1846.834;-23.610;372.901;5322.018;10186.423;375.625;40.684;6.838
20:27:48.680;37.948;43.124;42.078;9.638;293.077;203.793;368.847;376.955;2963.706;3.011;2.126;14.868;15.220;4972.979;9486.895;1846.834;-23.610;372.901;5322.018;10186.423;375.625;40.684;6.838
20:27:48.701;37.948;43.128;42.078;9.638;293.077;203.793;368.847;376.955;2968.341;3.011;2.126;14.868;15.220;4972.979;9486.895;1846.834;-23.610;372.901;5342.476;10191.779;375.527;40.684;6.838
20:27:48.720;37.948;43.129;42.078;9.638;293.077;203.793;368.847;376.955;2970.659;3.011;2.126;14.868;15.220;4972.979;9486.895;1846.834;-23.610;372.901;5342.476;10191.779;375.477;40.684;6.838
20:27:48.740;37.955;43.143;42.084;9.631;293.169;204.301;378.200;381.359;2941.848;2.953;2.107;14.871;15.297;4972.979;9486.895;1846.834;-23.610;372.901;5342.476;10191.779;375.440;41.135;6.863
20:27:48.760;37.955;43.149;42.084;9.631;293.169;204.301;378.200;381.359;2926.864;2.953;2.107;14.871;15.297;4991.492;9491.089;1857.500;-23.610;379.779;5342.476;10191.779;375.301;41.135;6.863
20:27:48.780;37.955;43.153;42.084;9.631;293.169;204.301;378.200;381.359;2919.372;2.953;2.107;14.871;15.297;4991.492;9491.089;1857.500;-23.610;379.779;5362.364;10196.285;375.231;41.135;6.863
20:27:48.800;37.955;43.153;42.084;9.631;293.169;204.301;378.200;381.359;2919.372;2.953;2.107;14.871;15.297;4991.492;9491.089;1857.500;-23.610;379.779;5362.364;10196.285;375.231;41.135;6.863
20:27:48.820;37.955;43.154;42.084;9.631;293.169;204.301;378.200;381.359;2915.625;2.953;2.107;14.871;15.297;4991.492;9491.089;1857.500;-23.610;379.779;5362.364;10196.285;375.196;41.135;6.863
20:27:48.840;37.955;43.155;42.084;9.631;293.169;204.301;378.200;381.359;2913.752;2.953;2.107;14.871;15.297;4991.492;9491.089;1857.500;-23.610;379.779;5362.364;10196.285;375.178;41.135;6.863
20:27:48.860;37.959;43.165;42.087;9.628;293.298;205.250;376.577;384.217;2889.900;2.889;2.086;15.082;15.374;5008.013;9495.924;1868.150;-23.610;380.397;5362.364;10196.285;375.165;41.688;6.785
20:27:48.880;37.959;43.167;42.087;9.628;293.298;205.250;376.577;384.217;2885.925;2.889;2.086;15.082;15.374;5008.013;9495.924;1868.150;-23.610;380.397;5380.112;10201.479;375.163;41.688;6.785
20:27:48.900;37.959;43.167;42.087;9.628;293.298;205.250;376.577;384.217;2885.925;2.889;2.086;15.082;15.374;5008.013;9495.924;1868.150;-23.610;380.397;5380.112;10201.479;375.163;41.688;6.785
20:27:48.921;37.959;43.168;42.087;9.628;293.298;205.250;376.577;384.217;2883.937;2.889;2.086;15.082;15.374;5008.013;9495.924;1868.150;-23.610;380.397;5380.112;10201.479;375.162;41.688;6.785
20:27:48.940;37.984;43.184;42.089;9.626;293.390;206.142;385.852;385.453;2881.395;2.835;2.077;15.162;15.498;5008.013;9495.924;1868.150;-23.610;380.397;5380.112;10201.479;375.161;41.846;6.758
20:27:48.960;37.984;43.192;42.089;9.626;293.390;206.142;385.852;385.453;2880.621;2.835;2.077;15.162;15.498;5029.237;9500.226;1878.733;-23.610;385.653;5380.112;10201.479;375.161;41.846;6.758
20:27:48.980;37.984;43.196;42.089;9.626;293.390;206.142;385.852;385.453;2880.234;2.835;2.077;15.162;15.498;5029.237;9500.226;1878.733;-23.610;385.653;5402.914;10206.101;375.161;41.846;6.758
20:27:49.001;37.984;43.196;42.089;9.626;293.390;206.142;385.852;385.453;2880.234;2.835;2.077;15.162;15.498;5029.237;9500.226;1878.733;-23.610;385.653;5402.914;10206.101;375.161;41.846;6.758
20:27:49.022;37.984;43.198;42.089;9.626;293.390;206.142;385.852;385.453;2880.040;2.835;2.077;15.162;15.498;5029.237;9500.226;1878.733;-23.610;385.653;5402.914;10206.101;375.161;41.846;6.758
20:27:49.040;37.997;43.209;42.090;9.625;293.399;206.569;380.596;386.380;2921.575;2.781;2.063;15.307;15.637;5029.237;9500.226;1878.733;-23.610;385.653;5402.914;10206.101;375.161;42.375;6.813
20:27:49.060;37.997;43.214;42.090;9.625;293.399;206.569;380.596;386.380;2942.390;2.781;2.063;15.307;15.637;5051.908;9505.771;1891.340;-23.610;383.488;5402.914;10206.101;375.010;42.375;6.813
20:27:49.080;37.997;43.216;42.090;9.625;293.399;206.569;380.596;386.380;2952.798;2.781;2.063;15.307;15.637;5051.908;9505.771;1891.340;-23.610;383.488;5427.269;10212.059;374.935;42.375;6.813
20:27:49.100;37.997;43.217;42.090;9.625;293.399;206.569;380.596;386.380;2958.002;2.781;2.063;15.307;15.637;5051.908;9505.771;1891.340;-23.610;383.488;5427.269;10212.059;374.897;42.375;6.813
20:27:49.120;37.997;43.217;42.090;9.625;293.399;206.569;380.596;386.380;2958.002;2.781;2.063;15.307;15.637;5051.908;9505.771;1891.340;-23.610;383.488;5427.269;10212.059;374.897;42.375;6.813
20:27:49.140;37.997;43.218;42.090;9.625;293.399;206.569;380.596;386.380;2960.604;2.781;2.063;15.307;15.637;5051.908;9505.771;1891.340;-23.610;383.488;5427.269;10212.059;374.878;42.375;6.813
20:27:49.160;38.003;43.233;42.090;9.625;293.385;206.727;390.181;392.252;2926.936;2.736;2.044;15.381;15.705;5073.917;9513.402;1902.339;-23.610;391.216;5427.269;10212.059;374.755;42.711;6.888
20:27:49.180;38.003;43.235;42.090;9.625;293.385;206.727;390.181;392.252;2921.325;2.736;2.044;15.381;15.705;5073.917;9513.402;1902.339;-23.610;391.216;5450.914;10220.257;374.699;42.711;6.888
20:27:49.200;38.003;43.236;42.090;9.625;293.385;206.727;390.181;392.252;2918.519;2.736;2.044;15.381;15.705;5073.917;9513.402;1902.339;-23.610;391.216;5450.914;10220.257;374.671;42.711;6.888
20:27:49.220;38.003;43.236;42.090;9.625;293.385;206.727;390.181;392.252;2918.519;2.736;2.044;15.381;15.705;5073.917;9513.402;1902.339;-23.610;391.216;5450.914;10220.257;374.671;42.711;6.888
20:27:49.240;38.003;43.237;42.090;9.625;293.385;206.727;390.181;392.252;2917.116;2.736;2.044;15.381;15.705;5073.917;9513.402;1902.339;-23.610;391.216;5450.914;10220.257;374.656;42.711;6.888
20:27:49.260;38.030;43.256;42.114;9.613;293.452;207.381;391.417;393.798;2937.584;2.722;2.046;15.455;15.717;5094.556;9522.489;1913.662;-23.616;392.607;5450.914;10220.257;374.495;42.684;6.835
20:27:49.280;38.030;43.259;42.114;9.613;293.452;207.381;391.417;393.798;2940.995;2.722;2.046;15.455;15.717;5094.556;9522.489;1913.662;-23.618;392.607;5473.150;10230.138;374.418;42.684;6.835
20:27:49.300;38.030;43.259;42.114;9.613;293.452;207.381;391.417;393.798;2940.995;2.722;2.046;15.455;15.717;5094.556;9522.489;1913.662;-23.618;392.607;5473.150;10230.138;374.418;42.684;6.835
20:27:49.323;38.030;43.261;42.114;9.613;293.452;207.381;391.417;393.798;2942.701;2.722;2.046;15.455;15.717;5094.556;9522.489;1913.662;-23.620;392.607;5473.182;10230.198;374.379;42.684;6.835
20:27:49.340;38.030;43.262;42.114;9.613;293.452;207.381;391.417;393.798;2943.554;2.722;2.046;15.455;15.717;5094.556;9522.489;1913.662;-23.621;392.607;5473.199;10230.229;374.360;42.684;6.835
20:27:49.360;38.043;43.272;42.126;9.607;293.551;209.033;396.828;399.824;2931.764;2.689;2.039;15.455;15.705;5116.585;9528.795;1923.954;-23.621;398.326;5473.210;10230.250;374.270;43.195;6.835
20:27:49.380;38.043;43.273;42.126;9.607;293.551;209.033;396.828;399.824;2929.799;2.689;2.039;15.455;15.705;5116.585;9528.795;1923.954;-23.621;398.326;5496.878;10237.028;374.230;43.195;6.835
20:27:49.400;38.043;43.274;42.126;9.607;293.551;209.033;396.828;399.824;2928.816;2.689;2.039;15.455;15.705;5116.585;9528.795;1923.954;-23.621;398.326;5496.880;10237.030;374.210;43.195;6.835
20:27:49.421;38.043;43.274;42.126;9.607;293.551;209.033;396.828;399.824;2928.816;2.689;2.039;15.455;15.705;5116.585;9528.795;1923.954;-23.621;398.326;5496.880;10237.030;374.210;43.195;6.835
20:27:49.441;38.043;43.275;42.126;9.607;293.551;209.033;396.828;399.824;2928.325;2.689;2.039;15.455;15.705;5116.585;9528.795;1923.954;-23.621;398.326;5496.880;10237.031;374.200;43.195;6.835
20:27:49.460;38.050;43.288;42.132;9.604;293.674;210.638;396.596;401.524;2938.655;2.653;2.018;15.459;15.705;5116.585;9528.795;1923.954;-23.621;398.326;5496.881;10237.032;374.193;43.604;6.888
20:27:49.480;38.050;43.294;42.132;9.604;293.674;210.638;396.596;401.524;2943.942;2.653;2.018;15.459;15.705;5140.784;9538.066;1936.896;-23.621;399.060;5496.881;10237.032;374.192;43.604;6.888
20:27:49.500;38.050;43.297;42.132;9.604;293.674;210.638;396.596;401.524;2946.586;2.653;2.018;15.459;15.705;5140.784;9538.066;1936.896;-23.621;399.060;5522.878;10246.993;374.191;43.604;6.888
20:27:49.521;38.050;43.297;42.132;9.604;293.674;210.638;396.596;401.524;2946.586;2.653;2.018;15.459;15.705;5140.784;9538.066;1936.896;-23.621;399.060;5522.878;10246.993;374.191;43.604;6.888
20:27:49.540;38.050;43.299;42.132;9.604;293.674;210.638;396.596;401.524;2947.908;2.653;2.018;15.459;15.705;5140.784;9538.066;1936.896;-23.621;399.060;5522.878;10246.993;374.191;43.604;6.888
20:27:49.560;38.065;43.294;42.123;9.591;293.829;211.339;405.639;403.610;2989.837;2.618;2.006;15.459;15.770;5140.784;9538.066;1936.896;-23.621;399.060;5522.878;10246.993;374.190;44.241;6.941
20:27:49.580;38.065;43.291;42.123;9.591;293.829;211.339;405.639;403.610;3010.471;2.618;2.006;15.459;15.770;5161.853;9543.880;1948.235;-23.621;404.625;5522.878;10246.993;374.190;44.241;6.941
20:27:49.600;38.065;43.289;42.123;9.591;293.829;211.339;405.639;403.610;3020.788;2.618;2.006;15.459;15.770;5161.853;9543.880;1948.235;-23.621;404.625;5545.513;10253.238;374.190;44.241;6.941
20:27:49.620;38.065;43.289;42.123;9.591;293.829;211.339;405.639;403.610;3020.788;2.618;2.006;15.459;15.770;5161.853;9543.880;1948.235;-23.621;404.625;5545.513;10253.238;374.190;44.241;6.941
20:27:49.640;38.065;43.288;42.123;9.591;293.829;211.339;405.639;403.610;3025.947;2.618;2.006;15.459;15.770;5161.853;9543.880;1948.235;-23.621;404.625;5545.513;10253.238;374.190;44.241;6.941
20:27:49.660;38.073;43.288;42.118;9.584;293.962;211.170;405.639;403.610;3028.526;2.618;2.006;15.459;15.770;5161.853;9543.880;1948.235;-23.621;404.625;5545.513;10253.238;374.190;44.241;6.941
20:27:49.680;38.073;43.297;42.118;9.584;293.962;211.170;405.408;406.236;2966.086;2.576;1.997;15.530;15.797;5180.291;9549.422;1959.632;-23.621;405.822;5545.513;10253.238;374.316;44.705;6.863
20:27:49.700;38.073;43.299;42.118;9.584;293.962;211.170;405.408;406.236;2955.679;2.576;1.997;15.530;15.797;5180.291;9549.422;1959.632;-23.621;405.822;5565.321;10259.192;374.379;44.705;6.863
20:27:49.721;38.073;43.299;42.118;9.584;293.962;211.170;405.408;406.236;2955.679;2.576;1.997;15.530;15.797;5180.291;9549.422;1959.632;-23.621;405.822;5565.321;10259.192;374.379;44.705;6.863
20:27:49.740;38.073;43.299;42.118;9.584;293.962;211.170;405.408;406.236;2950.476;2.576;1.997;15.530;15.797;5180.291;9549.422;1959.632;-23.621;405.822;5565.321;10259.192;374.410;44.705;6.863
20:27:49.760;38.077;43.309;42.116;9.581;294.065;210.557;410.122;412.340;2918.746;2.538;1.985;15.530;15.776;5180.291;9549.422;1959.632;-23.621;405.822;5565.321;10259.192;374.434;45.195;6.916
20:27:49.780;38.077;43.309;42.116;9.581;294.065;210.557;410.122;412.340;2918.746;2.538;1.985;15.530;15.776;5180.291;9549.422;1959.632;-23.621;405.822;5565.321;10259.192;374.434;45.195;6.916
20:27:49.800;38.077;43.317;42.116;9.581;294.065;210.557;410.122;412.340;2896.899;2.538;1.985;15.530;15.776;5201.282;9553.492;1970.957;-23.630;411.231;5587.938;10263.684;374.490;45.195;6.916
20:27:49.820;38.077;43.317;42.116;9.581;294.065;210.557;410.122;412.340;2896.899;2.538;1.985;15.530;15.776;5201.282;9553.492;1970.957;-23.630;411.231;5587.938;10263.684;374.490;45.195;6.916
20:27:49.841;38.077;43.318;42.116;9.581;294.065;210.557;410.122;412.340;2893.258;2.538;1.985;15.530;15.776;5201.282;9553.492;1970.957;-23.632;411.231;5587.970;10263.744;374.499;45.195;6.916
20:27:49.860;38.091;43.325;42.127;9.567;294.219;209.899;414.219;413.731;2916.191;2.508;1.975;15.530;15.791;5201.282;9553.492;1970.957;-23.633;411.231;5587.995;10263.790;374.506;45.626;6.969
20:27:49.880;38.091;43.328;42.127;9.567;294.219;209.899;414.219;413.731;2928.567;2.508;1.975;15.530;15.791;5222.728;9557.095;1982.284;-23.633;413.975;5587.999;10263.797;374.809;45.626;6.969
20:27:49.900;38.091;43.330;42.127;9.567;294.219;209.899;414.219;413.731;2934.755;2.508;1.975;15.530;15.791;5222.728;9557.095;1982.284;-23.633;413.975;5611.041;10267.672;374.960;45.626;6.969
20:27:49.920;38.091;43.330;42.127;9.567;294.219;209.899;414.219;413.731;2934.755;2.508;1.975;15.530;15.791;5222.728;9557.095;1982.284;-23.633;413.975;5611.041;10267.672;374.960;45.626;6.969
20:27:49.941;38.091;43.331;42.127;9.567;294.219;209.899;414.219;413.731;2937.850;2.508;1.975;15.530;15.791;5222.728;9557.095;1982.284;-23.633;413.975;5611.042;10267.673;375.035;45.626;6.969
20:27:49.960;38.097;43.331;42.132;9.561;294.370;209.161;414.219;413.731;2939.396;2.508;1.975;15.530;15.791;5222.728;9557.095;1982.284;-23.633;413.975;5611.042;10267.674;375.073;45.626;6.969
20:27:49.980;38.097;43.360;42.132;9.561;294.370;209.161;412.519;414.658;3036.191;2.486;1.975;15.523;15.980;5245.732;9560.057;1994.118;-23.633;413.588;5611.043;10267.675;375.102;46.085;7.022
20:27:50.000;38.097;43.360;42.132;9.561;294.370;209.161;412.519;414.658;3036.191;2.486;1.975;15.523;15.980;5245.732;9560.057;1994.118;-23.633;413.588;5611.043;10267.675;375.102;46.085;7.022
20:27:50.020;38.097;43.365;42.132;9.561;294.370;209.161;412.519;414.658;3052.323;2.486;1.975;15.523;15.980;5245.732;9560.057;1994.118;-23.633;413.588;5635.758;10270.857;375.106;46.085;7.022
20:27:50.040;38.097;43.367;42.132;9.561;294.370;209.161;412.519;414.658;3060.390;2.486;1.975;15.523;15.980;5245.732;9560.057;1994.118;-23.633;413.588;5635.758;10270.857;375.109;46.085;7.022
20:27:50.061;38.101;43.368;42.135;9.557;294.473;208.700;412.519;414.658;3064.423;2.486;1.975;15.523;15.980;5245.732;9560.057;1994.118;-23.633;413.588;5635.758;10270.857;375.110;46.085;7.022
20:27:50.082;38.101;43.375;42.135;9.557;294.473;208.700;412.364;419.216;3053.330;2.472;1.971;15.820;16.131;5245.732;9560.057;1994.118;-23.633;413.588;5635.758;10270.857;375.110;46.221;6.813
20:27:50.102;38.101;43.378;42.135;9.557;294.473;208.700;412.364;419.216;3047.783;2.472;1.971;15.820;16.131;5270.887;9565.212;2006.428;-23.639;415.790;5635.758;10270.857;375.111;46.221;6.813
20:27:50.122;38.101;43.380;42.135;9.557;294.473;208.700;412.364;419.216;3045.009;2.472;1.971;15.820;16.131;5270.887;9565.212;2006.428;-23.642;415.790;5662.849;10276.516;375.111;46.221;6.813
20:27:50.140;38.126;43.381;42.148;9.544;294.553;209.044;412.364;419.216;3043.623;2.472;1.971;15.820;16.131;5270.887;9565.212;2006.428;-23.643;415.790;5662.882;10276.574;375.111;46.221;6.813
20:27:50.162;38.126;43.381;42.148;9.544;294.553;209.044;412.364;419.216;3042.929;2.472;1.971;15.820;16.131;5270.887;9565.212;2006.428;-23.644;415.790;5662.899;10276.605;375.111;46.221;6.813
20:27:50.182;38.126;43.397;42.148;9.544;294.553;209.044;417.311;426.170;3003.377;2.451;1.971;15.820;16.131;5270.887;9565.212;2006.428;-23.644;415.790;5662.906;10276.619;375.111;46.427;6.808
20:27:50.202;38.126;43.405;42.148;9.544;294.553;209.044;417.311;426.170;2983.601;2.451;1.971;15.820;16.131;5286.346;9572.385;2017.864;-23.644;421.740;5662.911;10276.627;375.111;46.427;6.808
