TimeStamp;Температура масла в магистрали общей откачки (поз. Тм);Температура слива масла из опоры турбины (поз. Т606);Температура масла на входе в двигатель за фильтром (поз. Т607);Температура топливного газа перед СК (перед расходомерным устройством) (поз. Ттг);Давление масла в нагнетающей магистрали двигателя (после фильтра) (поз. Pм);Давление масла в магистрали общей откачки (поз. Р615);Давление за ОК Pk1;Давление за ОК Pk2;Давление топливного газа перед дозаторами (поз. Pтг1.1);Вибрация промежуточного корпуса газогенератора (гориз.) (поз. В1);Вибрация корпуса силовой турбины (гориз.) (поз. В2);Положение дозатора газа 8402 (или ДУС-6,5 МП) ( поз. А ДГ);Контроль управления дозатором газа ДГ ;Частота вращения РНД (Расчетная);Частота вращения РВД (Расчетная);Частота вращения РСТ (Расчетная);Температура воздуха на входе в газогенератор (Расчетная);Давление воздуха за компрессором (Расчетная);Частота вращения РНД приведенная;Частота вращения РВД приведенная;Температура газов за ТНД максимальная (Расчетная);Положение лопаток НА КВД. (поз. A2) ;Положение КПВ (поз. A3)
12:12:13.147;32.938;44.377;23.223;14.029;308.362;216.871;936.074;944.286;2870.809;4.829;2.887;53.737;53.677;7703.421;10652.211;3657.179;4.555;940.18;7847.795;10846.74;568.135;79.659;8.519
12:12:13.171;32.938;44.377;23.223;14.029;308.714;215.517;933.068;947.044;2867.349;4.824;2.894;53.771;53.674;7703.421;10652.211;3657.179;4.555;940.18;7844.912;10847.862;568.135;79.659;8.556
12:12:13.193;32.892;44.377;23.223;14.029;308.714;215.517;937.153;946.508;2867.719;4.824;2.906;53.752;53.677;7701.287;10651.844;3657.482;4.532;940.056;7844.912;10847.862;568.248;79.686;8.62
12:12:13.215;32.892;44.377;23.223;14.029;309.27;214.349;938.463;946.508;2870.809;4.824;2.906;53.768;53.677;7700.772;10651.284;3657.654;4.532;941.83;7843.066;10847.942;568.248;79.744;8.615
12:12:13.241;32.892;44.377;23.223;14.029;309.4;213.014;938.463;942.907;2870.809;4.824;2.909;53.728;53.68;7703.859;10652.114;3657.741;4.532;942.486;7842.542;10847.373;568.248;79.727;8.547
12:12:13.262;32.892;44.447;23.223;14.029;309.27;211.086;935.92;944.056;2867.719;4.839;2.909;53.728;53.674;7703.051;10652.211;3657.966;4.532;940.685;7845.686;10848.218;568.248;79.596;8.547
12:12:13.286;32.892;44.447;23.223;14.029;309.27;211.086;935.92;944.056;2867.719;4.839;2.909;53.728;53.674;7704.611;10651.573;3658.198;4.532;939.988;7844.863;10848.316;568.248;79.596;8.547
12:12:13.308;32.892;44.447;23.223;14.029;309.493;210.252;936.382;944.823;2867.719;4.841;2.906;53.721;53.677;7704.611;10651.573;3658.198;4.532;939.988;7846.452;10847.667;568.248;79.892;8.564
12:12:13.331;32.892;44.447;23.223;14.029;309.493;210.252;937.616;944.439;2869.45;4.824;2.906;53.734;53.68;7703.699;10652.172;3658.305;4.497;940.602;7846.452;10847.667;568.335;79.892;8.502
12:12:13.355;32.892;44.447;23.223;14.029;309.585;210.53;935.226;944.439;2868.461;4.832;2.906;53.771;53.68;7704.899;10651.631;3658.565;4.497;941.028;7846.016;10848.957;568.448;79.7;8.564
12:12:13.377;32.892;44.447;23.223;14.029;309.177;211.364;936.845;945.818;2868.461;4.832;2.921;53.724;53.68;7705.81;10653.004;3658.867;4.497;939.833;7847.237;10848.406;568.448;79.881;8.581
12:12:13.399;32.892;44.447;23.223;14.029;308.621;212.977;936.845;944.21;2866.73;4.824;2.916;53.758;53.686;7706.135;10651.342;3658.888;4.497;941.332;7848.165;10849.805;568.748;79.684;8.581
12:12:13.423;32.892;44.447;23.223;14.029;308.751;215.758;935.997;945.129;2869.079;4.817;2.914;53.758;53.68;7702.001;10651.748;3659.154;4.497;940.527;7848.496;10848.112;568.748;79.629;8.626
12:12:13.446;32.892;44.447;23.223;14.029;308.751;215.758;936.614;945.435;2868.09;4.817;2.911;53.743;53.68;7705.826;10652.502;3659.242;4.497;940.563;7844.286;10848.525;568.748;79.629;8.634
12:12:13.469;32.892;44.447;23.223;14.029;308.751;215.758;936.614;945.435;2868.09;4.817;2.911;53.743;53.68;7703.298;10651.304;3659.357;4.462;941.024;7848.181;10849.294;568.748;79.629;8.634
12:12:13.493;32.892;44.447;23.223;14.029;309.048;219.336;936.922;945.435;2867.719;4.815;2.911;53.737;53.68;7703.298;10651.304;3659.357;4.462;941.024;7846.1;10848.755;568.748;79.675;8.573
12:12:13.517;32.915;44.447;23.223;14.029;309.177;222.451;936.691;943.367;2869.821;4.815;2.921;53.762;53.695;7706.176;10652.289;3659.476;4.462;941.179;7846.1;10848.755;568.748;79.541;8.575
12:12:13.539;32.915;44.447;23.223;14.029;309.622;224.249;936.691;943.98;2869.821;4.824;2.921;53.724;53.695;7702.402;10653.256;3659.587;4.462;940.029;7849.031;10849.759;568.748;79.645;8.592
12:12:13.561;32.915;44.447;23.223;14.029;309.901;224.509;935.843;945.129;2868.337;4.829;2.921;53.724;53.692;7706.423;10651.516;3659.745;4.462;940.335;7845.188;10850.743;568.898;79.689;8.592
12:12:13.586;32.915;44.493;23.223;14.029;309.901;224.509;934.07;946.201;2867.596;4.822;2.923;53.78;53.699;7704.024;10651.979;3660.041;4.462;940.486;7849.283;10848.971;568.986;79.689;8.497
12:12:13.606;32.915;44.493;23.223;14.029;309.901;224.509;934.07;946.201;2867.596;4.822;2.923;53.78;53.699;7707.062;10652.173;3660.168;4.462;940.136;7846.839;10849.443;568.986;79.689;8.497
12:12:13.630;32.915;44.493;23.223;14.029;310.234;222.692;937.539;942.831;2868.955;4.832;2.923;53.765;53.699;7707.062;10652.173;3660.168;4.462;940.136;7849.934;10849.641;568.986;79.747;8.446
12:12:13.653;32.915;44.493;23.223;14.029;310.086;220.504;935.689;942.831;2868.214;4.829;2.928;53.709;53.699;7704.399;10651.806;3660.411;4.439;940.185;7849.934;10849.641;568.986;79.541;8.573
12:12:13.675;32.915;44.493;23.223;14.029;309.845;218.854;935.689;945.895;2868.214;4.829;2.933;53.731;53.702;7705.908;10652.385;3660.635;4.439;939.26;7847.55;10849.72;568.986;79.549;8.547
12:12:13.698;32.915;44.493;23.223;14.029;309.845;218.854;935.689;945.895;2868.214;4.829;2.933;53.731;53.702;7704.801;10651.921;3660.72;4.439;940.792;7849.086;10850.31;569.136;79.549;8.547
12:12:13.721;32.915;44.493;23.154;14.053;309.715;217.594;937.461;943.673;2868.337;4.827;2.933;53.737;53.702;7704.801;10651.921;3660.72;4.439;940.792;7847.958;10849.837;569.136;79.601;8.513
12:12:13.744;32.915;44.493;23.154;14.053;309.715;217.594;937.461;943.673;2868.337;4.827;2.933;53.737;53.702;7705.594;10652.231;3661.117;4.439;940.567;7847.958;10849.837;569.136;79.601;8.513
12:12:13.769;32.915;44.493;23.154;14.053;309.715;216.648;936.922;944.669;2868.708;4.824;2.93;53.728;53.702;7705.594;10652.231;3661.117;4.439;940.567;7848.766;10850.153;569.136;79.774;8.525
12:12:13.792;32.915;44.493;23.154;14.053;309.029;216.277;935.92;944.669;2867.225;4.819;2.93;53.758;53.702;7705.913;10651.748;3661.196;4.439;940.796;7848.766;10850.153;569.249;79.673;8.544
12:12:13.816;32.915;44.493;23.154;14.053;308.658;215.814;935.92;943.137;2867.225;4.819;2.933;53.743;53.705;7704.976;10652.057;3661.487;4.404;940.295;7849.091;10849.661;569.249;79.626;8.57
12:12:13.838;32.892;44.493;23.154;14.053;308.955;216.036;936.768;942.524;2868.337;4.822;2.935;53.743;53.705;7707.433;10652.27;3661.729;4.404;939.529;7848.63;10850.657;569.249;79.708;8.57
12:12:13.860;32.892;44.493;23.154;14.053;309.678;216.036;935.843;944.363;2869.821;4.829;2.935;53.749;53.708;7707.901;10652.018;3662.02;4.404;939.646;7851.132;10850.874;569.249;79.708;8.544
12:12:13.883;32.892;44.493;23.154;14.053;309.678;215.647;936.074;945.435;2866.854;4.819;2.93;53.746;53.708;7709.7;10651.864;3662.259;4.404;940.103;7851.609;10850.617;569.249;79.939;8.502
12:12:13.907;32.892;44.493;23.154;14.053;309.678;215.647;936.074;945.435;2866.854;4.819;2.93;53.746;53.708;7702.382;10651.612;3662.362;4.404;940.755;7853.442;10850.461;569.361;79.939;8.502
12:12:13.928;32.892;44.517;23.154;14.053;310.049;215.072;936.614;945.435;2867.472;4.822;2.93;53.768;53.708;7702.382;10651.612;3662.362;4.404;940.755;7845.988;10850.204;569.361;79.752;8.491
12:12:13.952;32.892;44.517;23.154;14.053;310.364;214.145;936.614;945.129;2867.472;4.822;2.93;53.737;53.702;7710.195;10651.516;3662.511;4.404;941.024;7845.988;10850.204;569.499;79.637;8.533
12:12:13.974;32.892;44.517;23.154;14.053;309.845;215.202;936.845;944.669;2869.697;4.817;2.926;53.737;53.708;7707.752;10651.825;3662.563;4.369;940.871;7853.946;10850.106;569.499;79.659;8.533
12:12:14.000;32.892;44.517;23.223;14.053;309.456;218.854;935.38;947.044;2867.101;4.817;2.933;53.823;53.708;7707.86;10651.922;3662.53;4.369;940.757;7851.95;10851.102;569.649;79.659;8.587
12:12:14.020;32.892;44.517;23.223;14.053;309.456;218.854;938.078;943.75;2866.36;4.839;2.933;53.839;53.708;7707.381;10651.94;3662.465;4.369;941.212;7852.06;10851.2;569.649;79.692;8.55
12:12:14.044;32.892;44.517;23.223;14.029;309.344;222.877;938.772;943.75;2869.326;4.837;2.933;53.805;53.708;7704.354;10651.824;3662.175;4.369;940.914;7851.573;10851.22;569.649;79.826;8.53
12:12:14.066;32.892;44.517;23.223;14.029;309.344;222.877;938.772;943.75;2869.326;4.837;2.933;53.805;53.708;7709.762;10651.806;3661.929;4.369;941.261;7848.488;10851.101;569.649;79.826;8.53
12:12:14.089;32.892;44.517;23.223;14.029;309.548;225.769;938.772;943.75;2869.326;4.837;2.93;53.799;53.714;7709.762;10651.806;3661.929;4.369;941.261;7853.998;10851.082;569.649;79.571;8.561
12:12:14.114;32.892;44.517;23.223;14.029;309.363;227.178;937.847;945.972;2867.472;4.824;2.943;53.799;53.726;7708.381;10651.748;3661.789;4.369;941.261;7853.998;10851.082;569.649;79.645;8.561
12:12:14.136;32.892;44.517;23.223;14.029;309.048;227.419;937.23;943.214;2867.225;4.827;2.952;53.823;53.733;7705.62;10652.269;3661.741;4.369;941.909;7852.591;10851.023;569.649;79.645;8.502
12:12:14.158;32.915;44.517;23.223;14.029;309.048;227.419;935.766;945.206;2868.832;4.829;2.947;53.808;53.742;7704.014;10652.057;3661.786;4.369;940.222;7849.778;10851.554;569.674;79.747;8.573
12:12:14.181;32.915;44.517;23.223;14.029;309.307;226.826;935.843;945.206;2868.09;4.834;2.947;53.771;53.742;7704.234;10652.792;3661.835;4.369;940.486;7848.142;10851.338;569.874;79.708;8.567
12:12:14.204;32.915;44.517;23.223;14.029;309.307;226.826;935.843;945.206;2868.09;4.834;2.947;53.771;53.742;7711.633;10652.946;3661.85;4.369;940.524;7848.367;10852.087;569.874;79.708;8.567
12:12:14.229;32.915;44.517;23.223;14.029;309.863;226.047;935.843;945.742;2868.09;4.834;2.94;53.78;53.745;7711.633;10652.946;3661.85;4.369;940.524;7855.904;10852.244;569.874;79.681;8.606
12:12:14.251;32.915;44.563;23.223;14.029;309.789;224.917;935.612;946.584;2866.854;4.832;2.94;53.814;53.748;7707.86;10652.772;3661.841;4.369;940.792;7855.904;10852.244;569.874;79.609;8.606
12:12:14.274;32.915;44.563;23.223;14.029;309.437;223.285;938.078;945.435;2868.708;4.834;2.94;53.814;53.751;7707.69;10653.7;3661.923;4.369;941.098;7852.06;10852.067;569.874;79.826;8.567
12:12:14.297;32.915;44.563;23.2;14.029;309.437;223.285;938.001;944.286;2868.584;4.834;2.943;53.811;53.754;7711.236;10653.99;3662.038;4.357;941.757;7851.888;10853.012;569.874;79.826;8.525
12:12:14.320;32.915;44.563;23.2;14.029;309.344;221.098;935.997;944.286;2866.978;4.824;2.943;53.814;53.754;7711.839;10652.868;3662.266;4.357;941.144;7855.665;10853.535;569.974;79.914;8.516
12:12:14.343;32.915;44.563;23.2;14.029;309.307;219.132;935.997;945.742;2866.978;4.824;2.935;53.811;53.763;7711.752;10653.391;3662.48;4.357;940.142;7856.279;10852.392;569.974;79.997;8.48
12:12:14.368;32.915;44.563;23.2;14.053;309.159;218.205;934.841;945.589;2868.461;4.824;2.935;53.811;53.76;7709.756;10653.022;3662.605;4.357;940.869;7856.19;10852.924;569.974;79.884;8.48
12:12:14.389;32.915;44.563;23.2;14.053;309.159;218.205;934.841;945.589;2868.461;4.824;2.935;53.811;53.76;7713.764;10654.009;3662.811;4.357;940.215;7854.157;10852.549;570.024;79.884;8.48
12:12:14.412;32.915;44.563;23.2;14.053;308.732;218.187;936.768;946.584;2868.461;4.819;2.928;53.826;53.763;7713.764;10654.009;3662.811;4.357;940.215;7858.239;10853.554;570.024;79.738;8.592
12:12:14.435;32.915;44.563;23.2;14.053;308.732;218.187;935.612;945.129;2866.483;4.815;2.943;53.808;53.763;7712.5;10653.699;3663.054;4.346;941.676;7858.239;10853.554;570.024;79.738;8.533
12:12:14.458;32.915;44.563;23.2;14.053;308.584;218.891;937.23;945.129;2867.596;4.824;2.943;53.808;53.763;7712.809;10653.043;3663.218;4.346;940.37;7857.116;10853.466;570.024;79.837;8.48
12:12:14.483;32.985;44.563;23.2;14.053;308.899;218.521;937.693;943.214;2867.596;4.824;2.95;53.808;53.767;7703.653;10654.338;3663.293;4.346;941.18;7857.431;10852.797;570.024;79.744;8.485
12:12:14.505;32.985;44.54;23.2;14.053;309.363;216.963;937.693;945.895;2869.079;4.819;2.943;53.811;53.767;7708.932;10653.448;3663.497;4.346;940.453;7848.104;10854.116;570.199;79.568;8.485
12:12:14.527;32.985;44.54;23.2;14.053;308.918;214.868;937.539;945.052;2866.73;4.822;2.94;53.811;53.77;7708.525;10654.202;3663.691;4.346;941.794;7853.481;10853.21;570.199;79.486;8.603
12:12:14.552;32.985;44.54;23.2;14.053;308.918;214.868;937.539;945.052;2866.73;4.822;2.94;53.811;53.77;7711.705;10653.932;3663.892;4.346;941.295;7853.067;10853.979;570.199;79.486;8.603
12:12:14.575;32.985;44.54;23.2;14.053;308.918;214.868;938.618;944.439;2867.349;4.812;2.94;53.817;53.77;7711.705;10653.932;3663.892;4.346;941.295;7856.307;10853.702;570.324;79.486;8.592
12:12:14.597;32.985;44.54;23.2;14.053;308.862;213.07;937.616;944.439;2869.326;4.81;2.94;53.799;53.77;7711.195;10653.971;3664.033;4.346;941.529;7856.307;10853.702;570.537;79.598;8.595
12:12:14.621;32.985;44.54;23.247;14.053;309.456;213.886;936.922;947.274;2869.326;4.81;2.952;53.808;53.767;7711.695;10654.415;3664.222;4.346;941.028;7855.787;10853.742;570.537;79.659;8.561
12:12:14.642;32.985;44.54;23.247;14.053;309.27;215.443;936.922;946.508;2866.236;4.819;2.959;53.808;53.773;7709.762;10654.473;3664.35;4.346;942.098;7856.296;10854.195;570.537;79.862;8.587
12:12:14.668;32.985;44.54;23.247;14.053;309.27;215.443;936.922;946.508;2866.236;4.819;2.959;53.808;53.773;7711.014;10654.028;3664.465;4.346;941.715;7854.327;10854.254;570.537;79.862;8.587
12:12:14.689;32.985;44.54;23.247;14.053;308.77;215.684;938.772;944.746;2866.854;4.815;2.955;53.808;53.77;7711.014;10654.028;3664.465;4.346;941.715;7855.603;10853.801;570.537;79.826;8.587
12:12:14.713;32.985;44.54;23.247;14.124;308.77;215.684;938.695;943.827;2869.202;4.819;2.95;53.817;53.773;7711.03;10654.705;3664.76;4.346;941.759;7855.603;10853.801;570.537;79.826;8.508
12:12:14.736;32.985;44.54;23.247;14.124;308.936;214.461;936.228;944.439;2866.978;4.802;2.95;53.792;53.773;7708.87;10653.854;3664.936;4.346;941.261;7855.619;10854.49;570.537;79.656;8.505
12:12:14.758;32.985;44.54;23.247;14.124;309.437;212.644;936.074;944.439;2866.483;4.819;2.957;53.82;53.776;7713.222;10653.661;3665.212;4.357;940.334;7853.418;10853.623;570.7;79.681;8.547
12:12:14.783;32.961;44.54;23.247;14.124;309.659;211.976;936.074;944.746;2866.483;4.819;2.964;53.848;53.779;7713.355;10654.918;3665.458;4.357;940.257;7857.687;10853.199;570.775;79.543;8.589
12:12:14.805;32.961;44.54;23.247;14.124;309.511;214.034;936.999;945.052;2868.708;4.815;2.969;53.848;53.773;7711.958;10654.435;3665.564;4.357;940.41;7857.823;10854.479;570.775;79.851;8.589
12:12:14.826;32.961;44.54;23.247;14.124;309.511;214.034;936.999;945.052;2868.708;4.815;2.969;53.848;53.773;7704.492;10654.183;3665.819;4.357;941.026;7856.4;10853.987;570.775;79.851;8.589
12:12:14.850;32.961;44.563;23.247;14.124;309.641;214.034;936.459;945.435;2866.978;4.805;2.962;53.826;53.773;7704.492;10654.183;3665.819;4.357;941.026;7848.793;10853.73;570.775;79.851;8.618
12:12:14.873;32.961;44.563;23.247;14.124;309.641;217.816;936.382;943.061;2865.989;4.815;2.955;53.876;53.773;7711.014;10654.646;3666.154;4.357;940.947;7848.793;10853.73;570.775;79.931;8.589
12:12:14.895;32.961;44.563;23.247;14.124;309.622;220.634;938.078;943.061;2868.214;4.824;2.955;53.894;53.773;7710.797;10654.551;3666.305;4.357;939.721;7855.438;10854.203;570.775;79.615;8.499
12:12:14.918;32.961;44.563;23.247;14.124;309.622;221.153;938.078;945.359;2868.214;4.824;2.955;53.894;53.773;7709.37;10654.55;3666.633;4.404;940.569;7855.217;10854.105;570.9;79.582;8.595
12:12:14.941;32.961;44.563;23.154;14.124;309.585;219.763;933.993;948.883;2867.472;4.815;2.952;53.894;53.776;7709.37;10654.55;3666.791;4.404;941.718;7853.106;10853.197;570.9;79.656;8.595
12:12:14.966;32.961;44.563;23.154;14.124;309.585;219.763;933.993;948.883;2867.472;4.815;2.952;53.894;53.776;7711.401;10655.111;3667.153;4.404;941.438;7853.106;10853.197;570.9;79.656;8.595
12:12:14.987;32.961;44.563;23.154;14.124;309.233;217.223;936.614;947.35;2866.236;4.817;2.959;53.885;53.776;7711.401;10655.111;3667.153;4.404;941.438;7855.175;10853.769;570.9;79.829;8.623
12:12:15.010;32.961;44.563;23.154;14.124;309.233;217.223;939.62;946.738;2868.09;4.817;2.959;53.848;53.776;7712.381;10655.092;3667.372;4.404;941.982;7855.175;10853.769;571.025;79.829;8.618
12:12:15.033;32.961;44.563;23.154;14.147;308.918;214.776;937.307;946.738;2867.719;4.805;2.959;53.783;53.776;7714.006;10655.807;3667.491;4.404;943.179;7856.173;10853.749;571.025;79.771;8.578
12:12:15.056;32.961;44.563;23.154;14.147;309.381;213.867;937.307;946.508;2867.719;4.805;2.957;53.817;53.77;7709.473;10655.537;3667.615;4.404;942.022;7857.828;10854.477;571.025;79.771;8.573
12:12:15.083;32.961;44.563;23.154;14.147;309.4;213.422;938.541;947.121;2865.495;4.81;2.964;53.817;53.77;7713.634;10655.827;3667.664;4.427;941.908;7853.211;10854.202;571.025;79.686;8.573
12:12:15.102;33.031;44.563;23.154;14.147;309.289;212.162;938.309;944.746;2867.596;4.817;2.974;53.789;53.776;7710.504;10655.884;3667.737;4.427;942.831;7857.121;10854.043;571.088;79.736;8.584
12:12:15.125;33.031;44.563;23.154;14.147;309.289;212.162;938.463;945.512;2868.214;4.807;2.967;53.82;53.773;7712.241;10655.4;3667.755;4.427;941.528;7853.933;10854.101;571.088;79.736;8.589
12:12:15.148;33.031;44.563;23.154;14.147;309.289;212.162;938.463;945.512;2868.214;4.807;2.967;53.82;53.773;7714.956;10656.349;3667.752;4.427;941.988;7855.702;10853.608;571.238;79.736;8.589
12:12:15.173;33.031;44.61;23.154;14.147;308.992;211.012;937.384;945.512;2865.865;4.81;2.967;53.808;53.773;7714.956;10656.349;3667.752;4.427;941.988;7858.466;10854.574;571.238;79.716;8.528
12:12:15.194;33.031;44.61;23.154;14.147;309.14;210.159;937.924;944.976;2865.865;4.81;2.959;53.82;53.782;7713.779;10656.271;3667.797;4.427;941.448;7858.466;10854.574;571.575;79.799;8.519
12:12:15.217;33.031;44.61;23.154;14.147;309.363;210.938;937.924;944.21;2866.978;4.805;2.967;53.836;53.782;7712.897;10656.562;3667.788;4.427;941.45;7857.268;10854.496;571.575;79.673;8.516
12:12:15.240;33.031;44.61;23.154;14.147;309.771;213.255;935.303;944.439;2867.225;4.807;2.971;53.836;53.782;7712.804;10656.852;3667.779;4.439;941.067;7856.37;10854.791;571.575;79.714;8.516
12:12:15.263;33.031;44.61;23.316;14.147;309.771;213.255;938.155;946.508;2865.495;4.817;2.974;53.944;53.785;7711.85;10656.368;3667.867;4.439;939.871;7856.11;10854.859;571.575;79.714;8.528
12:12:15.287;33.031;44.61;23.316;14.147;309.771;213.255;938.155;946.508;2865.495;4.817;2.974;53.944;53.785;7712.154;10656.755;3667.986;4.439;942.331;7855.138;10854.367;571.575;79.714;8.528
12:12:15.308;33.031;44.61;23.316;14.124;310.197;220.449;938.001;945.742;2867.843;4.807;2.969;53.879;53.791;7712.154;10656.755;3667.986;4.439;942.331;7855.449;10854.761;571.575;79.873;8.573
12:12:15.331;33.031;44.61;23.316;14.124;310.197;220.449;938.001;945.742;2867.843;4.807;2.969;53.879;53.791;7712.154;10656.755;3667.986;4.439;942.331;7855.449;10854.761;571.575;79.873;8.573
12:12:15.355;33.031;44.61;23.316;14.124;310.197;220.449;938.001;945.742;2867.843;4.807;2.969;53.879;53.791;7714.466;10656.137;3668.393;4.439;941.871;7855.449;10854.761;571.675;79.873;8.573
12:12:15.377;33.031;44.61;23.316;14.124;309.715;224.472;938.001;948.27;2867.843;4.807;2.971;53.888;53.791;7714.466;10656.137;3668.393;4.439;941.871;7857.803;10854.131;571.675;79.835;8.648
12:12:15.400;33.031;44.61;23.316;14.124;309.048;228.105;939.311;945.972;2865.371;4.805;2.976;53.894;53.794;7714.439;10657.064;3668.701;4.462;943.902;7855.222;10854.918;571.801;79.829;8.528
12:12:15.423;33.078;44.61;23.316;14.124;309.048;230.145;937.693;946.048;2867.719;4.815;2.976;53.894;53.794;7712.299;10655.73;3668.777;4.462;942.641;7857.447;10854.621;571.801;79.884;8.536
12:12:15.446;33.078;44.61;23.316;14.124;308.936;230.441;936.459;946.048;2865.865;4.81;2.976;53.805;53.794;7713.614;10657.336;3668.844;4.462;941.87;7855.267;10853.263;571.801;79.76;8.452
12:12:15.470;33.078;44.61;23.316;14.124;308.936;230.441;936.459;946.048;2865.865;4.81;2.976;53.805;53.794;7713.805;10656.562;3668.993;4.462;941.254;7856.606;10854.897;571.801;79.76;8.452
12:12:15.492;33.078;44.656;23.316;14.124;309.252;229.588;936.459;949.036;2865.865;4.81;2.981;53.796;53.801;7713.805;10656.562;3668.993;4.462;941.254;7856.801;10854.109;571.801;79.642;8.494
12:12:15.515;33.078;44.656;23.316;14.124;309.585;228.05;940.622;945.052;2866.36;4.8;2.979;53.796;53.801;7712.148;10656.736;3669.215;4.462;942.748;7856.801;10854.109;571.951;79.557;8.494
12:12:15.538;33.078;44.656;23.316;14.124;308.936;228.05;939.928;944.823;2867.967;4.802;2.988;53.845;53.797;7713.723;10657.258;3669.435;4.462;942.837;7855.113;10854.287;571.951;79.557;8.519
12:12:15.561;33.078;44.656;23.316;14.124;308.936;226.659;937.539;947.504;2866.483;4.802;2.993;53.854;53.804;7714.022;10656.465;3669.531;4.462;942.375;7856.717;10854.818;571.951;79.714;8.542
12:12:15.584;33.078;44.656;23.223;14.124;308.862;226.122;937.847;947.504;2865.989;4.802;2.993;53.913;53.804;7714.445;10657.393;3669.702;4.462;942.521;7857.022;10854.011;572.101;79.771;8.663
12:12:15.609;33.078;44.656;23.223;14.124;308.862;226.122;937.847;947.504;2865.989;4.802;2.993;53.913;53.804;7713.614;10657.954;3669.922;4.462;942.675;7857.453;10854.955;572.101;79.771;8.663
12:12:15.632;33.078;44.656;23.223;14.124;309.122;226.696;937.847;945.972;2865.989;4.802;3;53.894;53.801;7713.614;10657.954;3669.922;4.462;942.675;7856.606;10855.527;572.101;79.582;8.654
12:12:15.654;33.078;44.656;23.223;14.171;309.418;225.936;939.697;944.516;2867.472;4.8;2.996;53.894;53.801;7715.302;10656.852;3670.071;4.462;941.909;7856.606;10855.527;572.188;79.546;8.654
12:12:15.679;33.078;44.656;23.223;14.171;309.585;223.471;937.23;945.589;2866.483;4.788;3;53.904;53.797;7714.945;10658.07;3670.274;4.462;942.106;7858.325;10854.404;572.188;79.546;8.542
12:12:15.701;33.078;44.656;23.223;14.171;309.585;223.471;937.616;944.593;2865.371;4.778;3.005;53.873;53.804;7717.336;10657.605;3670.528;4.462;941.409;7857.962;10855.646;572.188;79.771;8.547
12:12:15.722;32.985;44.656;23.223;14.171;309.456;219.8;937.693;944.593;2867.349;4.775;3.005;53.888;53.804;7712.737;10657.606;3670.652;4.474;941.104;7860.397;10855.172;572.188;79.884;8.513
12:12:15.746;32.985;44.656;23.223;14.171;309.456;219.8;937.693;944.593;2867.349;4.775;3.005;53.888;53.804;7714.512;10657.974;3670.679;4.474;941.143;7855.549;10854.947;572.288;79.884;8.513
12:12:15.768;32.985;44.656;23.223;14.171;309.066;216.796;937.693;946.125;2867.349;4.775;3.008;53.913;53.804;7714.512;10657.974;3670.679;4.474;941.143;7857.357;10855.321;572.288;79.972;8.592
12:12:15.791;32.985;44.656;23.223;14.171;308.881;216.815;936.305;947.504;2866.978;4.79;3.003;53.913;53.801;7719.051;10657.955;3670.494;4.474;941.909;7857.357;10855.321;572.526;79.884;8.592
12:12:15.814;32.985;44.633;23.223;14.171;308.844;217.946;937.616;946.125;2865.371;4.775;3.01;53.897;53.801;7719.169;10657.896;3670.174;4.474;941.905;7861.98;10855.303;572.526;79.851;8.558
12:12:15.837;32.985;44.633;23.223;14.171;308.844;217.946;937.847;946.661;2866.73;4.771;3.008;53.901;53.807;7714.27;10658.342;3669.922;4.474;941.87;7862.101;10855.241;572.526;79.851;8.64
12:12:15.860;32.985;44.633;23.223;14.171;309.177;218.224;939.465;946.661;2867.596;4.773;3.008;53.894;53.807;7716.731;10658.303;3669.623;4.497;942.254;7857.11;10855.696;572.526;79.686;8.663
12:12:15.883;32.985;44.633;23.223;14.171;309.196;219.077;939.465;947.427;2867.596;4.773;3.017;53.882;53.816;7715.87;10658.438;3669.176;4.497;943.063;7859.289;10855.201;572.526;79.741;8.618
12:12:15.908;32.985;44.633;23.223;14.171;309.196;219.077;939.465;947.427;2867.596;4.773;3.017;53.882;53.816;7715.688;10658.147;3668.972;4.497;943.446;7858.411;10855.339;572.526;79.741;8.618
12:12:15.930;32.985;44.633;23.107;14.171;309.011;220.059;940.853;946.201;2865.495;4.785;3.015;53.888;53.819;7715.688;10658.147;3668.972;4.497;943.446;7858.226;10855.043;572.526;79.697;8.618
12:12:15.952;32.985;44.633;23.107;14.171;308.881;219.336;940.159;946.278;2866.483;4.79;3.012;53.888;53.838;7715.792;10658.496;3668.862;4.497;943.527;7858.226;10855.043;572.614;79.631;8.643
12:12:15.975;32.985;44.633;23.107;14.195;308.881;219.336;939.311;946.584;2867.596;4.783;3.003;53.907;53.847;7718.028;10658.98;3668.771;4.497;943.219;7858.331;10855.398;572.814;79.631;8.561
12:12:15.999;32.985;44.633;23.107;14.195;309.122;216.963;938.309;946.584;2865.124;4.785;3.003;53.867;53.847;7715.472;10657.877;3668.819;4.497;942.948;7860.609;10855.892;572.814;79.598;8.513
12:12:16.021;32.985;44.633;23.107;14.195;309.493;214.423;939.851;947.657;2865.124;4.785;3.012;53.873;53.841;7716.886;10658.438;3668.92;4.532;942.447;7858.005;10854.768;572.814;79.711;8.483
12:12:16.045;32.985;44.633;23.107;14.195;309.493;214.423;939.851;947.657;2865.124;4.785;3.012;53.873;53.841;7716.417;10658.38;3668.996;4.532;943.754;7858.953;10854.659;572.814;79.711;8.483
