TimeStamp;Положение лопаток НА КВД. (поз. A2) ;0 - Bad, 1 - Good
12:12:19.218;79.755;1
12:12:19.242;79.714;1
12:12:19.264;79.714;1
12:12:19.287;79.738;1
12:12:19.310;79.738;1
12:12:19.333;79.587;1
12:12:19.358;79.653;1
12:12:19.384;79.521;1
12:12:19.402;79.489;1
12:12:19.425;79.489;1
12:12:19.448;79.489;1
12:12:19.473;79.601;1
12:12:19.494;79.604;1
12:12:19.517;79.678;1
12:12:19.540;79.626;1
12:12:19.563;79.626;1
12:12:19.586;79.626;1
12:12:19.611;79.705;1
12:12:19.633;79.733;1
12:12:19.656;79.733;1
12:12:19.682;79.716;1
12:12:19.701;79.716;1
12:12:19.725;79.513;1
12:12:19.748;79.513;1
12:12:19.771;79.744;1
12:12:19.793;79.56;1
12:12:19.816;79.799;1
12:12:19.839;79.656;1
12:12:19.863;79.656;1
12:12:19.885;79.656;1
12:12:19.908;79.752;1
12:12:19.931;79.744;1
12:12:19.956;79.802;1
12:12:19.978;79.771;1
12:12:20.000;79.771;1
12:12:20.023;79.771;1
12:12:20.046;79.865;1
12:12:20.071;79.629;1
12:12:20.092;79.656;1
12:12:20.115;79.804;1
12:12:20.138;79.804;1
12:12:20.161;79.796;1
12:12:20.185;79.796;1
12:12:20.208;79.771;1
12:12:20.231;79.738;1
12:12:20.256;79.659;1
12:12:20.279;79.659;1
12:12:20.300;79.777;1
12:12:20.322;79.777;1
12:12:20.347;79.901;1
12:12:20.370;79.774;1
12:12:20.391;79.788;1
12:12:20.417;79.788;1
12:12:20.439;79.788;1
12:12:20.460;79.796;1
12:12:20.485;79.939;1
12:12:20.506;79.884;1
12:12:20.531;79.906;1
12:12:20.553;79.906;1
12:12:20.578;79.906;1
12:12:20.600;79.843;1
12:12:20.621;79.832;1
12:12:20.644;79.865;1
12:12:20.668;79.876;1
12:12:20.690;79.876;1
12:12:20.716;79.681;1
12:12:20.737;79.681;1
12:12:20.762;79.494;1
12:12:20.784;79.716;1
12:12:20.805;79.771;1
12:12:20.828;79.771;1
12:12:20.852;79.686;1
12:12:20.877;79.686;1
12:12:20.898;79.826;1
12:12:20.922;79.854;1
12:12:20.944;79.884;1
12:12:20.967;79.716;1
12:12:20.990;79.716;1
12:12:21.013;79.711;1
12:12:21.036;79.711;1
12:12:21.059;79.788;1
12:12:21.083;79.788;1
12:12:21.106;79.565;1
12:12:21.128;79.565;1
12:12:21.151;79.695;1
12:12:21.174;79.695;1
12:12:21.197;79.656;1
12:12:21.221;79.598;1
12:12:21.244;79.942;1
12:12:21.266;79.78;1
12:12:21.290;79.78;1
12:12:21.312;79.78;1
12:12:21.336;79.664;1
12:12:21.360;79.469;1
12:12:21.384;79.483;1
12:12:21.404;79.483;1
12:12:21.429;79.774;1
12:12:21.451;79.859;1
12:12:21.473;79.796;1
12:12:21.496;79.796;1
12:12:21.520;79.714;1
12:12:21.542;79.689;1
12:12:21.565;79.802;1
12:12:21.588;79.67;1
12:12:21.611;79.67;1
12:12:21.636;79.719;1
12:12:21.659;79.719;1
12:12:21.686;79.703;1
12:12:21.706;79.703;1
12:12:21.726;79.612;1
12:12:21.751;79.612;1
12:12:21.774;79.868;1
12:12:21.795;79.868;1
12:12:21.818;79.708;1
12:12:21.841;79.884;1
12:12:21.866;79.942;1
12:12:21.887;79.942;1
12:12:21.910;79.942;1
12:12:21.933;79.802;1
12:12:21.956;79.802;1
12:12:21.982;79.716;1
12:12:22.001;79.914;1
12:12:22.024;79.914;1
12:12:22.049;79.744;1
12:12:22.070;79.936;1
12:12:22.096;79.936;1
12:12:22.116;79.961;1
12:12:22.140;79.829;1
12:12:22.162;79.796;1
12:12:22.185;79.796;1
12:12:22.210;79.906;1
12:12:22.234;79.906;1
12:12:22.255;79.975;1
12:12:22.279;79.859;1
12:12:22.302;79.802;1
12:12:22.323;79.802;1
12:12:22.347;79.873;1
12:12:22.370;79.873;1
12:12:22.392;80.049;1
12:12:22.417;79.969;1
12:12:22.441;79.969;1
12:12:22.464;79.716;1
12:12:22.485;79.703;1
12:12:22.509;79.703;1
12:12:22.530;79.695;1
12:12:22.556;79.609;1
12:12:22.576;79.862;1
12:12:22.600;79.862;1
12:12:22.624;79.656;1
12:12:22.646;79.656;1
12:12:22.670;79.799;1
12:12:22.694;79.716;1
12:12:22.716;79.626;1
12:12:22.739;79.626;1
12:12:22.761;79.804;1
12:12:22.785;79.804;1
12:12:22.808;79.873;1
12:12:22.829;79.901;1
12:12:22.855;79.988;1
12:12:22.877;79.818;1
12:12:22.900;79.818;1
12:12:22.923;79.818;1
12:12:22.944;79.887;1
12:12:22.967;79.631;1
12:12:22.990;79.631;1
12:12:23.014;79.631;1
12:12:23.038;79.714;1
12:12:23.059;79.714;1
12:12:23.085;79.763;1
12:12:23.106;79.656;1
12:12:23.128;79.741;1
12:12:23.152;79.804;1
12:12:23.175;79.64;1
12:12:23.200;79.64;1
12:12:23.220;79.64;1
12:12:23.243;79.931;1
12:12:23.266;79.741;1
12:12:23.289;79.741;1
12:12:23.312;79.747;1
12:12:23.335;79.747;1
12:12:23.359;79.747;1
12:12:23.383;79.744;1
12:12:23.405;79.543;1
12:12:23.428;79.744;1
12:12:23.450;79.804;1
12:12:23.473;79.804;1
12:12:23.496;79.804;1
12:12:23.521;79.771;1
12:12:23.543;79.601;1
12:12:23.566;79.686;1
12:12:23.588;79.519;1
12:12:23.611;79.519;1
12:12:23.635;79.519;1
12:12:23.659;79.494;1
12:12:23.682;79.686;1
12:12:23.703;79.711;1
12:12:23.727;79.604;1
12:12:23.750;79.604;1
12:12:23.773;79.604;1
12:12:23.798;79.664;1
12:12:23.818;79.604;1
12:12:23.844;79.62;1
12:12:23.864;79.686;1
12:12:23.887;79.513;1
12:12:23.912;79.513;1
12:12:23.933;79.535;1
12:12:23.957;79.601;1
12:12:23.981;79.601;1
12:12:24.005;79.612;1
12:12:24.026;79.497;1
12:12:24.048;79.497;1
12:12:24.074;79.609;1
12:12:24.096;79.609;1
12:12:24.118;79.725;1
12:12:24.140;79.741;1
12:12:24.163;79.609;1
12:12:24.187;79.609;1
12:12:24.210;79.653;1
12:12:24.233;79.73;1
12:12:24.255;79.73;1
12:12:24.281;79.483;1
12:12:24.302;79.659;1
12:12:24.324;79.659;1
12:12:24.347;79.892;1
12:12:24.371;79.857;1
12:12:24.395;79.829;1
12:12:24.418;79.829;1
12:12:24.440;79.887;1
12:12:24.462;79.887;1
12:12:24.486;79.673;1
12:12:24.508;79.774;1
12:12:24.531;79.774;1
12:12:24.555;79.774;1
12:12:24.577;79.695;1
12:12:24.603;79.695;1
12:12:24.623;79.774;1
12:12:24.647;79.53;1
12:12:24.669;79.705;1
12:12:24.692;79.543;1
12:12:24.717;79.543;1
12:12:24.741;79.543;1
12:12:24.763;79.56;1
12:12:24.785;79.78;1
12:12:24.807;79.837;1
12:12:24.833;79.799;1
12:12:24.853;79.73;1
12:12:24.876;79.73;1
12:12:24.900;79.73;1
12:12:24.924;79.884;1
12:12:24.946;79.851;1
12:12:24.970;79.824;1
12:12:24.993;79.813;1
12:12:25.016;79.813;1
12:12:25.038;79.813;1
12:12:25.060;79.612;1
12:12:25.084;79.884;1
12:12:25.107;79.714;1
12:12:25.130;79.684;1
12:12:25.153;79.684;1
12:12:25.175;79.684;1
12:12:25.199;79.629;1
12:12:25.221;79.763;1
12:12:25.244;79.623;1
12:12:25.267;79.623;1
12:12:25.291;79.623;1
12:12:25.313;79.623;1
12:12:25.336;79.689;1
12:12:25.359;79.618;1
12:12:25.382;79.626;1
12:12:25.405;79.626;1
12:12:25.430;79.626;1
12:12:25.452;79.695;1
12:12:25.475;79.659;1
12:12:25.497;79.601;1
12:12:25.520;79.574;1
12:12:25.543;79.686;1
12:12:25.567;79.686;1
12:12:25.589;79.686;1
12:12:25.612;79.727;1
12:12:25.635;79.684;1
12:12:25.658;79.489;1
12:12:25.683;79.519;1
12:12:25.704;79.519;1
12:12:25.727;79.519;1
12:12:25.753;79.59;1
12:12:25.773;79.607;1
12:12:25.798;79.703;1
12:12:25.822;79.703;1
12:12:25.843;79.826;1
12:12:25.867;79.826;1
12:12:25.890;79.829;1
12:12:25.911;79.714;1
12:12:25.937;79.807;1
12:12:25.958;79.596;1
12:12:25.986;79.596;1
12:12:26.004;79.596;1
12:12:26.028;79.703;1
12:12:26.051;79.557;1
12:12:26.073;79.697;1
12:12:26.098;79.667;1
12:12:26.119;79.667;1
12:12:26.142;79.667;1
12:12:26.164;79.642;1
12:12:26.187;79.629;1
12:12:26.213;79.771;1
12:12:26.234;79.519;1
12:12:26.259;79.519;1
12:12:26.282;79.519;1
12:12:26.302;79.543;1
12:12:26.326;79.629;1
12:12:26.349;79.78;1
12:12:26.371;79.942;1
12:12:26.396;79.942;1
12:12:26.418;80.03;1
12:12:26.441;79.859;1
12:12:26.463;79.859;1
12:12:26.487;79.879;1
12:12:26.511;79.793;1
12:12:26.535;79.793;1
12:12:26.557;79.857;1
12:12:26.581;79.804;1
12:12:26.602;79.804;1
12:12:26.625;79.686;1
12:12:26.649;79.659;1
12:12:26.672;79.673;1
12:12:26.694;79.673;1
12:12:26.716;79.527;1
12:12:26.741;79.857;1
12:12:26.762;79.857;1
12:12:26.787;79.719;1
12:12:26.808;79.859;1
12:12:26.831;79.859;1
12:12:26.857;79.733;1
12:12:26.878;79.615;1
12:12:26.900;79.615;1
12:12:26.924;79.656;1
12:12:26.946;79.92;1
12:12:26.970;79.92;1
12:12:26.994;79.829;1
12:12:27.017;79.546;1
12:12:27.039;79.634;1
12:12:27.062;79.585;1
12:12:27.085;79.585;1
12:12:27.109;79.585;1
12:12:27.132;79.62;1
12:12:27.154;79.502;1
12:12:27.178;79.502;1
12:12:27.199;79.568;1
12:12:27.222;79.659;1
12:12:27.246;79.659;1
12:12:27.270;79.689;1
12:12:27.293;79.596;1
12:12:27.315;79.409;1
12:12:27.339;79.695;1
12:12:27.360;79.695;1
12:12:27.387;79.695;1
12:12:27.408;79.494;1
12:12:27.432;79.686;1
12:12:27.454;79.689;1
12:12:27.479;79.565;1
12:12:27.499;79.565;1
12:12:27.522;79.626;1
12:12:27.546;79.626;1
12:12:27.570;79.659;1
12:12:27.593;79.716;1
12:12:27.617;79.543;1
12:12:27.638;79.543;1
12:12:27.660;79.716;1
12:12:27.686;79.862;1
12:12:27.706;79.862;1
12:12:27.730;79.716;1
12:12:27.753;79.568;1
12:12:27.775;79.554;1
12:12:27.799;79.554;1
12:12:27.822;79.554;1
12:12:27.845;79.543;1
12:12:27.868;79.656;1
12:12:27.890;79.747;1
12:12:27.914;79.824;1
12:12:27.936;79.824;1
12:12:27.962;79.716;1
12:12:27.984;79.637;1
12:12:28.006;79.637;1
12:12:28.028;79.705;1
12:12:28.054;79.642;1
12:12:28.076;79.642;1
12:12:28.099;79.961;1
12:12:28.122;79.714;1
12:12:28.144;79.678;1
12:12:28.166;79.678;1
12:12:28.190;79.535;1
12:12:28.212;79.535;1
12:12:28.237;79.727;1
12:12:28.260;79.686;1
12:12:28.284;79.771;1
12:12:28.305;79.681;1
12:12:28.328;79.681;1
12:12:28.351;79.681;1
12:12:28.373;79.629;1
12:12:28.396;79.574;1
12:12:28.419;79.574;1
12:12:28.441;79.656;1
12:12:28.465;79.656;1
12:12:28.489;79.939;1
12:12:28.510;79.939;1
12:12:28.536;79.829;1
12:12:28.557;79.714;1
12:12:28.582;79.601;1
12:12:28.603;79.601;1
12:12:28.625;79.491;1
12:12:28.650;79.491;1
12:12:28.673;79.461;1
12:12:28.694;79.689;1
12:12:28.717;79.659;1
12:12:28.740;79.543;1
12:12:28.763;79.543;1
12:12:28.786;79.543;1
12:12:28.809;79.543;1
12:12:28.835;79.843;1
12:12:28.857;79.651;1
12:12:28.881;79.684;1
12:12:28.903;79.684;1
12:12:28.924;79.684;1
12:12:28.948;79.601;1
12:12:28.971;79.601;1
12:12:28.993;79.554;1
12:12:29.016;79.648;1
12:12:29.039;79.648;1
12:12:29.062;79.659;1
12:12:29.086;79.659;1
12:12:29.109;79.565;1
12:12:29.131;79.664;1
12:12:29.154;79.758;1
12:12:29.178;79.758;1
12:12:29.201;79.637;1
12:12:29.224;79.637;1
12:12:29.248;79.829;1
12:12:29.269;79.796;1
12:12:29.294;79.719;1
12:12:29.317;79.719;1
12:12:29.339;79.999;1
12:12:29.362;79.854;1
12:12:29.385;79.854;1
12:12:29.407;79.543;1
12:12:29.433;79.519;1
12:12:29.453;79.519;1
12:12:29.477;79.615;1
12:12:29.502;79.615;1
12:12:29.522;79.662;1
12:12:29.546;79.747;1
12:12:29.570;79.802;1
12:12:29.591;79.807;1
12:12:29.616;79.807;1
12:12:29.640;79.807;1
12:12:29.661;79.579;1
12:12:29.686;79.579;1
12:12:29.706;79.659;1
12:12:29.731;79.631;1
12:12:29.753;79.631;1
12:12:29.775;79.799;1
12:12:29.798;79.716;1
12:12:29.821;79.716;1
12:12:29.844;79.884;1
12:12:29.868;79.884;1
12:12:29.890;79.884;1
12:12:29.913;79.906;1
12:12:29.936;79.689;1
12:12:29.959;79.774;1
12:12:29.982;79.609;1
12:12:30.006;79.609;1
12:12:30.029;79.609;1
12:12:30.054;79.829;1
12:12:30.074;79.81;1
12:12:30.097;79.81;1
12:12:30.120;79.804;1
12:12:30.143;79.804;1
12:12:30.166;79.804;1
12:12:30.190;79.716;1
12:12:30.213;79.716;1
12:12:30.235;79.829;1
12:12:30.258;79.744;1
12:12:30.281;79.568;1
12:12:30.304;79.568;1
12:12:30.327;79.576;1
12:12:30.350;79.73;1
12:12:30.373;79.541;1
12:12:30.398;79.541;1
12:12:30.421;79.516;1
12:12:30.444;79.516;1
12:12:30.466;79.618;1
12:12:30.489;79.684;1
12:12:30.513;79.656;1
12:12:30.536;79.656;1
12:12:30.559;79.67;1
12:12:30.582;79.67;1
12:12:30.603;79.695;1
12:12:30.628;79.711;1
12:12:30.652;79.711;1
12:12:30.673;79.802;1
12:12:30.697;79.802;1
12:12:30.718;79.802;1
12:12:30.744;79.648;1
12:12:30.765;79.601;1
12:12:30.788;79.914;1
12:12:30.810;79.738;1
12:12:30.834;79.738;1
12:12:30.858;79.826;1
12:12:30.881;79.826;1
12:12:30.902;79.716;1
12:12:30.925;79.51;1
12:12:30.950;79.546;1
12:12:30.972;79.631;1
12:12:30.997;79.631;1
12:12:31.020;79.631;1
12:12:31.040;79.601;1
12:12:31.064;79.859;1
12:12:31.088;79.73;1
12:12:31.110;79.576;1
12:12:31.134;79.576;1
12:12:31.156;79.725;1
12:12:31.183;79.733;1
12:12:31.203;79.733;1
12:12:31.225;79.689;1
12:12:31.248;79.716;1
12:12:31.271;79.716;1
12:12:31.294;79.662;1
12:12:31.318;79.574;1
12:12:31.340;79.486;1
12:12:31.362;79.601;1
12:12:31.387;79.601;1
12:12:31.410;79.601;1
12:12:31.432;79.574;1
12:12:31.454;79.546;1
12:12:31.477;79.656;1
12:12:31.500;79.656;1
12:12:31.525;79.829;1
12:12:31.546;79.829;1
12:12:31.569;79.777;1
12:12:31.592;79.911;1
12:12:31.616;79.686;1
12:12:31.638;79.631;1
12:12:31.661;79.631;1
12:12:31.686;79.631;1
12:12:31.707;79.607;1
12:12:31.732;79.475;1
12:12:31.754;79.662;1
12:12:31.776;79.546;1
12:12:31.799;79.546;1
12:12:31.822;79.546;1
12:12:31.845;79.642;1
12:12:31.868;79.673;1
12:12:31.893;79.695;1
12:12:31.917;79.637;1
12:12:31.939;79.741;1
12:12:31.962;79.741;1
12:12:31.984;79.741;1
12:12:32.007;79.697;1
12:12:32.032;79.629;1
12:12:32.054;79.73;1
12:12:32.076;79.678;1
12:12:32.098;79.678;1
12:12:32.121;79.568;1
12:12:32.144;79.799;1
12:12:32.169;79.799;1
12:12:32.190;79.777;1
12:12:32.213;79.629;1
12:12:32.236;79.629;1
12:12:32.259;79.582;1
12:12:32.283;79.763;1
12:12:32.305;79.763;1
12:12:32.330;79.637;1
12:12:32.353;79.802;1
12:12:32.375;79.802;1
12:12:32.397;79.766;1
12:12:32.420;79.607;1
12:12:32.443;79.549;1
12:12:32.466;79.549;1
12:12:32.489;79.601;1
12:12:32.512;79.601;1
12:12:32.535;79.601;1
12:12:32.558;79.689;1
12:12:32.581;79.689;1
12:12:32.604;79.659;1
12:12:32.627;79.516;1
12:12:32.651;79.516;1
12:12:32.673;79.516;1
12:12:32.696;79.832;1
12:12:32.721;79.763;1
12:12:32.742;79.887;1
12:12:32.766;79.689;1
12:12:32.788;79.689;1
12:12:32.812;79.574;1
12:12:32.837;79.574;1
12:12:32.860;79.692;1
12:12:32.886;79.651;1
12:12:32.904;79.546;1
12:12:32.927;79.546;1
12:12:32.951;79.62;1
12:12:32.974;79.535;1
12:12:32.996;79.535;1
12:12:33.021;79.574;1
12:12:33.042;79.711;1
12:12:33.064;79.612;1
12:12:33.088;79.612;1
12:12:33.110;79.673;1
12:12:33.134;79.673;1
12:12:33.156;79.933;1
12:12:33.181;79.813;1
12:12:33.202;79.733;1
12:12:33.226;79.733;1
12:12:33.250;79.741;1
12:12:33.272;79.716;1
12:12:33.296;79.716;1
12:12:33.317;79.733;1
12:12:33.341;79.598;1
12:12:33.364;79.598;1
12:12:33.387;79.494;1
12:12:33.412;79.634;1
12:12:33.435;79.692;1
12:12:33.457;79.692;1
12:12:33.484;79.788;1
12:12:33.502;79.771;1
12:12:33.525;79.771;1
12:12:33.549;79.708;1
12:12:33.572;79.667;1
12:12:33.593;79.689;1
12:12:33.617;79.689;1
12:12:33.640;79.719;1
12:12:33.662;79.719;1
12:12:33.687;79.521;1
12:12:33.708;79.692;1
12:12:33.732;79.489;1
12:12:33.756;79.659;1
12:12:33.778;79.659;1
12:12:33.800;79.659;1
12:12:33.825;79.368;1
12:12:33.847;79.519;1
12:12:33.870;79.716;1
12:12:33.892;79.689;1
12:12:33.917;79.689;1
12:12:33.938;79.689;1
12:12:33.962;79.835;1
12:12:33.986;79.607;1
12:12:34.010;79.7;1
12:12:34.034;79.829;1
12:12:34.056;79.829;1
12:12:34.077;79.829;1
12:12:34.102;79.604;1
12:12:34.125;79.516;1
12:12:34.147;79.497;1
12:12:34.170;79.486;1
12:12:34.192;79.689;1
12:12:34.215;79.689;1
12:12:34.240;79.689;1
12:12:34.264;79.662;1
12:12:34.287;79.489;1
12:12:34.308;79.516;1
12:12:34.330;79.593;1
12:12:34.354;79.593;1
12:12:34.376;79.593;1
12:12:34.402;79.51;1
12:12:34.423;79.64;1
12:12:34.447;79.744;1
12:12:34.468;79.631;1
12:12:34.491;79.631;1
12:12:34.515;79.714;1
12:12:34.538;79.714;1
12:12:34.560;79.997;1
12:12:34.584;79.744;1
12:12:34.608;79.574;1
12:12:34.630;79.574;1
12:12:34.652;79.549;1
12:12:34.678;79.598;1
12:12:34.699;79.598;1
12:12:34.721;79.519;1
12:12:34.744;79.612;1
12:12:34.768;79.612;1
12:12:34.791;79.629;1
12:12:34.815;79.546;1
12:12:34.837;79.804;1
12:12:34.859;79.766;1
12:12:34.885;79.766;1
12:12:34.906;79.766;1
12:12:34.930;79.824;1
12:12:34.953;79.799;1
12:12:34.975;79.895;1
12:12:34.997;79.576;1
12:12:35.019;79.576;1
12:12:35.042;79.576;1
12:12:35.065;79.576;1
12:12:35.089;79.549;1
12:12:35.111;79.56;1
12:12:35.135;79.56;1
12:12:35.157;79.601;1
12:12:35.180;79.601;1
12:12:35.203;79.601;1
12:12:35.226;79.826;1
12:12:35.252;79.576;1
12:12:35.274;79.609;1
12:12:35.295;79.656;1
12:12:35.318;79.656;1
12:12:35.341;79.604;1
12:12:35.364;79.604;1
12:12:35.387;79.604;1
12:12:35.411;79.684;1
12:12:35.434;79.519;1
12:12:35.456;79.651;1
12:12:35.481;79.651;1
12:12:35.502;79.821;1
12:12:35.526;79.785;1
12:12:35.548;79.771;1
12:12:35.572;79.771;1
12:12:35.597;79.716;1
12:12:35.618;79.716;1
12:12:35.640;79.659;1
12:12:35.663;79.744;1
12:12:35.688;79.824;1
12:12:35.709;79.791;1
12:12:35.733;79.791;1
12:12:35.757;79.791;1
12:12:35.783;79.494;1
12:12:35.802;79.598;1
12:12:35.825;79.686;1
12:12:35.849;79.802;1
12:12:35.871;79.802;1
12:12:35.893;79.686;1
12:12:35.918;79.686;1
12:12:35.939;79.662;1
12:12:35.964;79.733;1
12:12:35.986;79.656;1
12:12:36.009;79.7;1
12:12:36.031;79.7;1
12:12:36.054;79.7;1
12:12:36.080;79.749;1
12:12:36.101;79.675;1
12:12:36.124;79.697;1
12:12:36.146;79.601;1
12:12:36.169;79.601;1
12:12:36.193;79.777;1
12:12:36.216;79.777;1
12:12:36.238;79.914;1
12:12:36.262;79.714;1
12:12:36.285;79.538;1
12:12:36.310;79.538;1
12:12:36.330;79.692;1
12:12:36.356;79.662;1
12:12:36.379;79.601;1
12:12:36.400;79.601;1
12:12:36.422;79.576;1
12:12:36.445;79.576;1
12:12:36.471;79.629;1
12:12:36.492;79.634;1
12:12:36.515;79.598;1
12:12:36.537;79.719;1
12:12:36.561;79.719;1
12:12:36.586;79.719;1
12:12:36.608;79.549;1
12:12:36.632;79.546;1
12:12:36.654;79.749;1
12:12:36.676;79.651;1
12:12:36.700;79.629;1
12:12:36.721;79.629;1
12:12:36.746;79.629;1
12:12:36.769;79.667;1
12:12:36.790;79.434;1
12:12:36.813;79.642;1
12:12:36.836;79.662;1
12:12:36.859;79.662;1
12:12:36.882;79.662;1
12:12:36.907;79.656;1
12:12:36.930;79.48;1
12:12:36.952;79.434;1
12:12:36.974;79.557;1
12:12:36.998;79.557;1
12:12:37.021;79.557;1
12:12:37.044;79.601;1
12:12:37.067;79.678;1
12:12:37.089;79.582;1
12:12:37.112;79.791;1
12:12:37.135;79.791;1
12:12:37.158;79.802;1
12:12:37.182;79.802;1
12:12:37.206;79.733;1
12:12:37.229;79.604;1
12:12:37.251;79.631;1
12:12:37.273;79.631;1
12:12:37.299;79.887;1
12:12:37.319;79.829;1
12:12:37.343;79.829;1
12:12:37.366;79.848;1
12:12:37.388;79.574;1
12:12:37.411;79.574;1
12:12:37.434;79.758;1
12:12:37.457;79.785;1
12:12:37.481;79.659;1
12:12:37.504;79.659;1
12:12:37.527;79.546;1
12:12:37.549;79.546;1
12:12:37.575;79.689;1
12:12:37.597;79.716;1
12:12:37.621;79.716;1
12:12:37.642;79.763;1
12:12:37.664;79.763;1
12:12:37.687;79.763;1
12:12:37.710;79.631;1
12:12:37.733;79.736;1
12:12:37.756;79.563;1
12:12:37.784;79.574;1
12:12:37.803;79.574;1
12:12:37.825;79.574;1
12:12:37.848;79.727;1
12:12:37.874;79.662;1
12:12:37.895;79.678;1
12:12:37.918;79.634;1
12:12:37.940;79.634;1
12:12:37.965;79.634;1
12:12:37.988;79.596;1
12:12:38.009;79.48;1
12:12:38.035;79.656;1
12:12:38.057;79.656;1
12:12:38.080;79.519;1
12:12:38.102;79.519;1
12:12:38.124;79.519;1
12:12:38.150;79.576;1
12:12:38.172;79.574;1
12:12:38.193;79.716;1
12:12:38.216;79.618;1
12:12:38.239;79.618;1
12:12:38.262;79.51;1
12:12:38.286;79.51;1
12:12:38.308;79.51;1
12:12:38.331;79.554;1
12:12:38.355;79.736;1
12:12:38.377;79.747;1
12:12:38.400;79.771;1
12:12:38.423;79.771;1
12:12:38.449;79.835;1
12:12:38.471;79.89;1
12:12:38.492;79.986;1
12:12:38.515;79.986;1
12:12:38.538;79.857;1
12:12:38.563;79.659;1
12:12:38.584;79.659;1
12:12:38.607;79.596;1
12:12:38.630;79.56;1
12:12:38.653;79.56;1
12:12:38.678;79.546;1
12:12:38.699;79.502;1
12:12:38.722;79.689;1
12:12:38.745;79.689;1
12:12:38.768;79.868;1
12:12:38.791;79.868;1
12:12:38.815;79.868;1
12:12:38.838;79.829;1
12:12:38.860;79.604;1
12:12:38.884;79.62;1
12:12:38.906;79.711;1
12:12:38.931;79.711;1
12:12:38.954;79.711;1
12:12:38.976;79.664;1
12:12:38.999;79.585;1
12:12:39.021;79.716;1
12:12:39.044;79.716;1
12:12:39.067;79.675;1
12:12:39.090;79.675;1
12:12:39.113;79.675;1
12:12:39.136;79.708;1
12:12:39.159;79.703;1
12:12:39.182;79.703;1
12:12:39.206;79.703;1
12:12:39.230;79.716;1
12:12:39.252;79.716;1
12:12:39.274;79.771;1
12:12:39.299;79.692;1
12:12:39.320;79.634;1
12:12:39.343;79.601;1
12:12:39.366;79.601;1
12:12:39.390;79.601;1
12:12:39.412;79.456;1
12:12:39.435;79.631;1
12:12:39.458;79.59;1
12:12:39.484;79.744;1
12:12:39.506;79.744;1
12:12:39.528;79.782;1
12:12:39.550;79.782;1
12:12:39.576;79.601;1
12:12:39.597;79.689;1
12:12:39.621;79.868;1
12:12:39.642;79.868;1
12:12:39.666;79.552;1
12:12:39.690;79.656;1
12:12:39.713;79.656;1
12:12:39.735;79.527;1
12:12:39.758;79.587;1
12:12:39.782;79.769;1
12:12:39.804;79.769;1
12:12:39.828;79.686;1
12:12:39.850;79.7;1
12:12:39.872;79.662;1
12:12:39.897;79.662;1
12:12:39.918;79.568;1
12:12:39.942;79.568;1
12:12:39.964;79.609;1
12:12:39.988;79.758;1
12:12:40.010;79.777;1
12:12:40.036;79.711;1
12:12:40.057;79.711;1
12:12:40.082;79.711;1
12:12:40.104;79.458;1
12:12:40.126;79.494;1
12:12:40.148;79.596;1
12:12:40.174;79.711;1
12:12:40.194;79.711;1
12:12:40.220;79.642;1
12:12:40.240;79.642;1
12:12:40.264;79.733;1
12:12:40.286;79.689;1
12:12:40.309;79.689;1
12:12:40.332;79.689;1
12:12:40.355;79.862;1
12:12:40.381;79.697;1
12:12:40.401;79.744;1
12:12:40.424;79.744;1
12:12:40.447;79.708;1
12:12:40.470;79.708;1
12:12:40.494;79.708;1
12:12:40.517;79.815;1
12:12:40.540;79.744;1
12:12:40.562;79.719;1
12:12:40.586;79.719;1
12:12:40.609;79.719;1
12:12:40.633;79.719;1
12:12:40.658;79.859;1
12:12:40.679;79.859;1
12:12:40.702;79.664;1
12:12:40.725;79.689;1
12:12:40.749;79.689;1
12:12:40.772;79.612;1
12:12:40.797;79.612;1
12:12:40.817;79.645;1
12:12:40.840;79.634;1
12:12:40.864;79.598;1
12:12:40.888;79.601;1
12:12:40.908;79.601;1
12:12:40.932;79.727;1
12:12:40.956;79.76;1
12:12:40.977;79.76;1
12:12:41.001;79.662;1
12:12:41.023;79.859;1
12:12:41.049;79.859;1
12:12:41.071;79.747;1
12:12:41.093;79.615;1
12:12:41.115;79.637;1
12:12:41.139;79.637;1
12:12:41.163;79.489;1
12:12:41.186;79.489;1
12:12:41.209;79.612;1
12:12:41.233;79.516;1
12:12:41.255;79.439;1
12:12:41.276;79.574;1
12:12:41.301;79.574;1
12:12:41.324;79.574;1
12:12:41.347;79.571;1
12:12:41.369;79.727;1
12:12:41.391;79.579;1
12:12:41.415;79.53;1
12:12:41.437;79.53;1
12:12:41.461;79.53;1
12:12:41.486;79.598;1
12:12:41.508;79.727;1
12:12:41.532;79.697;1
12:12:41.553;79.535;1
12:12:41.576;79.535;1
12:12:41.597;79.535;1
12:12:41.620;79.604;1
12:12:41.643;79.609;1
12:12:41.666;79.629;1
12:12:41.689;79.689;1
12:12:41.712;79.782;1
12:12:41.735;79.782;1
12:12:41.758;79.623;1
12:12:41.781;79.623;1
12:12:41.807;79.546;1
12:12:41.829;79.596;1
12:12:41.851;79.807;1
12:12:41.873;79.807;1
12:12:41.896;79.807;1
12:12:41.920;79.804;1
12:12:41.943;79.681;1
12:12:41.966;79.563;1
12:12:41.991;79.664;1
12:12:42.011;79.664;1
12:12:42.037;79.804;1
12:12:42.057;79.618;1
12:12:42.082;79.618;1
12:12:42.103;79.755;1
