TimeStamp;Температура слива масла из опоры турбины (поз. Т606);0 - Bad, 1 - Good
12:12:41.553;47.955;1
12:12:41.576;47.955;1
12:12:41.597;47.955;1
12:12:41.620;47.955;1
12:12:41.643;47.955;1
12:12:41.666;48.072;1
12:12:41.689;48.072;1
12:12:41.712;48.072;1
12:12:41.735;48.072;1
12:12:41.758;48.072;1
12:12:41.781;48.072;1
12:12:41.807;48.072;1
12:12:41.829;48.072;1
12:12:41.851;48.072;1
12:12:41.873;48.072;1
12:12:41.896;48.072;1
12:12:41.920;48.072;1
12:12:41.943;48.072;1
12:12:41.966;48.072;1
12:12:41.991;48.095;1
12:12:42.011;48.095;1
12:12:42.037;48.095;1
12:12:42.057;48.095;1
12:12:42.082;48.095;1
12:12:42.103;48.095;1
12:12:42.126;48.095;1
12:12:42.149;48.095;1
12:12:42.173;48.095;1
12:12:42.196;48.095;1
12:12:42.218;48.095;1
12:12:42.241;48.095;1
12:12:42.264;48.095;1
12:12:42.288;48.095;1
12:12:42.310;48.095;1
12:12:42.334;48.118;1
12:12:42.356;48.118;1
12:12:42.380;48.118;1
12:12:42.402;48.118;1
12:12:42.425;48.118;1
12:12:42.448;48.118;1
12:12:42.474;48.118;1
12:12:42.494;48.118;1
12:12:42.517;48.118;1
12:12:42.540;48.118;1
12:12:42.563;48.118;1
12:12:42.587;48.118;1
12:12:42.610;48.118;1
12:12:42.634;48.118;1
12:12:42.655;48.141;1
12:12:42.680;48.141;1
12:12:42.701;48.141;1
12:12:42.724;48.141;1
12:12:42.747;48.141;1
12:12:42.770;48.141;1
12:12:42.793;48.141;1
12:12:42.816;48.141;1
12:12:42.839;48.141;1
12:12:42.862;48.141;1
12:12:42.886;48.141;1
12:12:42.909;48.141;1
12:12:42.933;48.141;1
12:12:42.954;48.141;1
12:12:42.977;48.211;1
12:12:43.000;48.211;1
12:12:43.023;48.211;1
12:12:43.046;48.211;1
12:12:43.069;48.211;1
12:12:43.093;48.211;1
12:12:43.115;48.211;1
12:12:43.138;48.211;1
12:12:43.161;48.211;1
12:12:43.185;48.211;1
12:12:43.208;48.211;1
12:12:43.231;48.211;1
12:12:43.254;48.211;1
12:12:43.276;48.211;1
12:12:43.301;48.234;1
12:12:43.323;48.234;1
12:12:43.345;48.234;1
12:12:43.371;48.234;1
12:12:43.391;48.234;1
12:12:43.414;48.234;1
12:12:43.437;48.234;1
12:12:43.461;48.234;1
12:12:43.486;48.234;1
12:12:43.506;48.234;1
12:12:43.530;48.234;1
12:12:43.552;48.234;1
12:12:43.578;48.234;1
12:12:43.599;48.234;1
12:12:43.621;48.234;1
12:12:43.644;48.234;1
12:12:43.670;48.234;1
12:12:43.692;48.234;1
12:12:43.715;48.234;1
12:12:43.738;48.234;1
12:12:43.759;48.234;1
12:12:43.783;48.234;1
12:12:43.807;48.234;1
12:12:43.831;48.234;1
12:12:43.854;48.234;1
12:12:43.875;48.234;1
12:12:43.897;48.304;1
12:12:43.921;48.304;1
12:12:43.944;48.304;1
12:12:43.966;48.304;1
12:12:43.991;48.304;1
12:12:44.013;48.304;1
12:12:44.036;48.304;1
12:12:44.059;48.304;1
12:12:44.085;48.304;1
12:12:44.107;48.304;1
12:12:44.127;48.304;1
12:12:44.152;48.304;1
12:12:44.175;48.304;1
12:12:44.196;48.304;1
12:12:44.219;48.35;1
12:12:44.243;48.35;1
12:12:44.265;48.35;1
12:12:44.291;48.35;1
12:12:44.314;48.35;1
12:12:44.337;48.35;1
12:12:44.358;48.35;1
12:12:44.383;48.35;1
12:12:44.405;48.35;1
12:12:44.429;48.35;1
12:12:44.451;48.35;1
12:12:44.472;48.35;1
12:12:44.497;48.35;1
12:12:44.519;48.35;1
12:12:44.542;48.397;1
12:12:44.566;48.397;1
12:12:44.590;48.397;1
12:12:44.611;48.397;1
12:12:44.633;48.397;1
12:12:44.657;48.397;1
12:12:44.682;48.397;1
12:12:44.703;48.397;1
12:12:44.725;48.397;1
12:12:44.751;48.397;1
12:12:44.773;48.397;1
12:12:44.797;48.397;1
12:12:44.819;48.397;1
12:12:44.841;48.397;1
12:12:44.865;48.443;1
12:12:44.889;48.443;1
12:12:44.909;48.443;1
12:12:44.935;48.443;1
12:12:44.957;48.443;1
12:12:44.982;48.443;1
12:12:45.001;48.443;1
12:12:45.024;48.443;1
12:12:45.047;48.443;1
12:12:45.073;48.443;1
12:12:45.093;48.443;1
12:12:45.116;48.443;1
12:12:45.139;48.443;1
12:12:45.162;48.443;1
12:12:45.185;48.443;1
12:12:45.208;48.49;1
12:12:45.231;48.49;1
12:12:45.254;48.49;1
12:12:45.277;48.49;1
12:12:45.300;48.49;1
12:12:45.323;48.49;1
12:12:45.346;48.49;1
12:12:45.372;48.49;1
12:12:45.392;48.49;1
12:12:45.415;48.49;1
12:12:45.438;48.49;1
12:12:45.461;48.49;1
12:12:45.484;48.49;1
12:12:45.507;48.536;1
12:12:45.531;48.536;1
12:12:45.553;48.536;1
12:12:45.578;48.536;1
12:12:45.599;48.536;1
12:12:45.623;48.536;1
12:12:45.646;48.536;1
12:12:45.670;48.536;1
12:12:45.691;48.536;1
12:12:45.717;48.536;1
12:12:45.737;48.536;1
12:12:45.762;48.536;1
12:12:45.783;48.536;1
12:12:45.808;48.536;1
12:12:45.832;48.559;1
12:12:45.853;48.559;1
12:12:45.876;48.559;1
12:12:45.898;48.559;1
12:12:45.923;48.559;1
12:12:45.944;48.559;1
12:12:45.970;48.559;1
12:12:45.991;48.559;1
12:12:46.014;48.559;1
12:12:46.037;48.559;1
12:12:46.059;48.559;1
12:12:46.085;48.559;1
12:12:46.106;48.559;1
12:12:46.131;48.559;1
12:12:46.154;48.629;1
12:12:46.174;48.629;1
12:12:46.198;48.629;1
12:12:46.222;48.629;1
12:12:46.243;48.629;1
12:12:46.269;48.629;1
12:12:46.290;48.629;1
12:12:46.313;48.629;1
12:12:46.338;48.629;1
12:12:46.358;48.629;1
12:12:46.385;48.629;1
12:12:46.404;48.629;1
12:12:46.427;48.629;1
12:12:46.452;48.629;1
12:12:46.473;48.629;1
12:12:46.498;48.652;1
12:12:46.520;48.652;1
12:12:46.542;48.652;1
12:12:46.568;48.652;1
12:12:46.590;48.652;1
12:12:46.613;48.652;1
12:12:46.634;48.652;1
12:12:46.659;48.652;1
12:12:46.682;48.652;1
12:12:46.704;48.652;1
12:12:46.727;48.652;1
12:12:46.752;48.652;1
12:12:46.772;48.652;1
12:12:46.797;48.652;1
12:12:46.818;48.722;1
12:12:46.843;48.722;1
12:12:46.866;48.722;1
12:12:46.888;48.722;1
12:12:46.910;48.722;1
12:12:46.936;48.722;1
12:12:46.956;48.722;1
12:12:46.982;48.722;1
12:12:47.003;48.722;1
12:12:47.026;48.722;1
12:12:47.049;48.722;1
12:12:47.074;48.722;1
12:12:47.096;48.722;1
12:12:47.117;48.722;1
12:12:47.141;48.745;1
12:12:47.165;48.745;1
12:12:47.188;48.745;1
12:12:47.211;48.745;1
12:12:47.235;48.745;1
12:12:47.257;48.745;1
12:12:47.282;48.745;1
12:12:47.304;48.745;1
12:12:47.326;48.745;1
12:12:47.348;48.745;1
12:12:47.371;48.745;1
12:12:47.394;48.745;1
12:12:47.420;48.838;1
12:12:47.441;48.838;1
12:12:47.463;48.838;1
12:12:47.487;48.838;1
12:12:47.510;48.838;1
12:12:47.532;48.838;1
12:12:47.555;48.838;1
12:12:47.578;48.838;1
12:12:47.601;48.838;1
12:12:47.624;48.838;1
12:12:47.648;48.838;1
12:12:47.670;48.838;1
12:12:47.693;48.838;1
12:12:47.716;48.862;1
12:12:47.739;48.862;1
12:12:47.762;48.862;1
12:12:47.785;48.862;1
12:12:47.808;48.862;1
12:12:47.831;48.862;1
12:12:47.854;48.862;1
12:12:47.880;48.862;1
12:12:47.900;48.862;1
12:12:47.923;48.862;1
12:12:47.947;48.862;1
12:12:47.969;48.862;1
12:12:47.994;48.862;1
12:12:48.015;48.862;1
12:12:48.039;48.931;1
12:12:48.061;48.931;1
12:12:48.084;48.931;1
12:12:48.108;48.931;1
12:12:48.133;48.931;1
12:12:48.154;48.931;1
12:12:48.177;48.931;1
12:12:48.200;48.931;1
12:12:48.222;48.931;1
12:12:48.246;48.931;1
12:12:48.269;48.931;1
12:12:48.292;48.931;1
12:12:48.316;48.931;1
12:12:48.336;48.931;1
12:12:48.360;48.931;1
12:12:48.382;48.931;1
12:12:48.405;48.931;1
12:12:48.430;48.931;1
12:12:48.452;48.931;1
12:12:48.474;48.931;1
12:12:48.500;48.931;1
12:12:48.522;48.931;1
12:12:48.543;48.931;1
12:12:48.566;48.931;1
12:12:48.589;48.931;1
12:12:48.613;48.931;1
12:12:48.638;48.931;1
12:12:48.658;48.931;1
12:12:48.683;48.931;1
12:12:48.706;48.978;1
12:12:48.729;48.978;1
12:12:48.751;48.978;1
12:12:48.774;48.978;1
12:12:48.797;48.978;1
12:12:48.819;48.978;1
12:12:48.842;48.978;1
12:12:48.865;48.978;1
12:12:48.890;48.978;1
12:12:48.913;48.978;1
12:12:48.935;48.978;1
12:12:48.958;48.978;1
12:12:48.982;48.978;1
12:12:49.003;48.978;1
12:12:49.026;49.047;1
12:12:49.049;49.047;1
12:12:49.072;49.047;1
12:12:49.095;49.047;1
12:12:49.118;49.047;1
12:12:49.141;49.047;1
12:12:49.164;49.047;1
12:12:49.187;49.047;1
12:12:49.211;49.047;1
12:12:49.233;49.047;1
12:12:49.256;49.047;1
12:12:49.280;49.047;1
12:12:49.302;49.047;1
12:12:49.325;49.047;1
12:12:49.350;49.071;1
12:12:49.373;49.071;1
12:12:49.394;49.071;1
12:12:49.417;49.071;1
12:12:49.440;49.071;1
12:12:49.463;49.071;1
12:12:49.486;49.071;1
12:12:49.509;49.071;1
12:12:49.532;49.071;1
12:12:49.555;49.071;1
12:12:49.580;49.071;1
12:12:49.601;49.071;1
12:12:49.624;49.071;1
12:12:49.647;49.071;1
12:12:49.670;49.094;1
12:12:49.693;49.094;1
12:12:49.716;49.094;1
12:12:49.739;49.094;1
12:12:49.762;49.094;1
12:12:49.786;49.094;1
12:12:49.808;49.094;1
12:12:49.833;49.094;1
12:12:49.854;49.094;1
12:12:49.877;49.094;1
12:12:49.900;49.094;1
12:12:49.923;49.094;1
12:12:49.946;49.094;1
12:12:49.969;49.094;1
12:12:49.993;49.164;1
12:12:50.015;49.164;1
12:12:50.038;49.164;1
12:12:50.061;49.164;1
12:12:50.084;49.164;1
12:12:50.107;49.164;1
12:12:50.130;49.164;1
12:12:50.153;49.164;1
12:12:50.176;49.164;1
12:12:50.199;49.164;1
12:12:50.222;49.164;1
12:12:50.247;49.164;1
12:12:50.270;49.164;1
12:12:50.291;49.164;1
12:12:50.314;49.187;1
12:12:50.337;49.187;1
12:12:50.360;49.187;1
12:12:50.383;49.187;1
12:12:50.406;49.187;1
12:12:50.429;49.187;1
12:12:50.452;49.187;1
12:12:50.475;49.187;1
12:12:50.498;49.187;1
12:12:50.521;49.187;1
12:12:50.544;49.187;1
12:12:50.567;49.187;1
12:12:50.590;49.187;1
12:12:50.613;49.233;1
12:12:50.636;49.233;1
12:12:50.659;49.233;1
12:12:50.683;49.233;1
12:12:50.705;49.233;1
12:12:50.728;49.233;1
12:12:50.751;49.233;1
12:12:50.777;49.233;1
12:12:50.797;49.233;1
12:12:50.820;49.233;1
12:12:50.843;49.233;1
12:12:50.866;49.233;1
12:12:50.889;49.233;1
12:12:50.912;49.257;1
12:12:50.935;49.257;1
12:12:50.958;49.257;1
12:12:50.983;49.257;1
12:12:51.004;49.257;1
12:12:51.027;49.257;1
12:12:51.050;49.257;1
12:12:51.073;49.257;1
12:12:51.097;49.257;1
12:12:51.119;49.257;1
12:12:51.142;49.257;1
12:12:51.165;49.257;1
12:12:51.190;49.257;1
12:12:51.211;49.257;1
12:12:51.234;49.257;1
12:12:51.257;49.349;1
12:12:51.282;49.349;1
12:12:51.305;49.349;1
12:12:51.328;49.349;1
12:12:51.352;49.349;1
12:12:51.373;49.349;1
12:12:51.396;49.349;1
12:12:51.418;49.349;1
12:12:51.441;49.349;1
12:12:51.464;49.349;1
12:12:51.488;49.349;1
12:12:51.511;49.349;1
12:12:51.534;49.349;1
12:12:51.556;49.349;1
12:12:51.580;49.373;1
12:12:51.602;49.373;1
12:12:51.627;49.373;1
12:12:51.650;49.373;1
12:12:51.671;49.373;1
12:12:51.697;49.373;1
12:12:51.717;49.373;1
12:12:51.742;49.373;1
12:12:51.764;49.373;1
12:12:51.789;49.373;1
12:12:51.810;49.373;1
12:12:51.833;49.373;1
12:12:51.855;49.373;1
12:12:51.881;49.373;1
12:12:51.903;49.419;1
12:12:51.926;49.419;1
12:12:51.949;49.419;1
12:12:51.971;49.419;1
12:12:51.995;49.419;1
12:12:52.017;49.419;1
12:12:52.039;49.419;1
12:12:52.062;49.419;1
12:12:52.086;49.419;1
12:12:52.108;49.419;1
12:12:52.131;49.419;1
12:12:52.154;49.419;1
12:12:52.177;49.419;1
12:12:52.200;49.489;1
12:12:52.224;49.489;1
12:12:52.247;49.489;1
12:12:52.270;49.489;1
12:12:52.292;49.489;1
12:12:52.315;49.489;1
12:12:52.338;49.489;1
12:12:52.363;49.489;1
12:12:52.384;49.489;1
12:12:52.407;49.489;1
12:12:52.430;49.489;1
12:12:52.455;49.489;1
12:12:52.476;49.489;1
12:12:52.499;49.489;1
12:12:52.522;49.489;1
12:12:52.545;49.582;1
12:12:52.568;49.582;1
12:12:52.591;49.582;1
12:12:52.614;49.582;1
12:12:52.637;49.582;1
12:12:52.660;49.582;1
12:12:52.683;49.582;1
12:12:52.706;49.582;1
12:12:52.729;49.582;1
12:12:52.752;49.582;1
12:12:52.775;49.582;1
12:12:52.799;49.582;1
12:12:52.821;49.582;1
12:12:52.844;49.582;1
12:12:52.867;49.628;1
12:12:52.891;49.628;1
12:12:52.915;49.628;1
12:12:52.936;49.628;1
12:12:52.960;49.628;1
12:12:52.984;49.628;1
12:12:53.006;49.628;1
12:12:53.030;49.628;1
12:12:53.052;49.628;1
12:12:53.076;49.628;1
12:12:53.098;49.628;1
12:12:53.120;49.628;1
12:12:53.143;49.628;1
12:12:53.166;49.628;1
12:12:53.189;49.628;1
12:12:53.212;49.721;1
12:12:53.235;49.721;1
12:12:53.258;49.721;1
12:12:53.282;49.721;1
12:12:53.304;49.721;1
12:12:53.328;49.721;1
12:12:53.351;49.721;1
12:12:53.373;49.721;1
12:12:53.398;49.721;1
12:12:53.421;49.721;1
12:12:53.444;49.721;1
12:12:53.465;49.721;1
12:12:53.490;49.721;1
12:12:53.514;49.721;1
12:12:53.537;49.768;1
12:12:53.558;49.768;1
12:12:53.583;49.768;1
12:12:53.605;49.768;1
12:12:53.628;49.768;1
12:12:53.651;49.768;1
12:12:53.675;49.768;1
12:12:53.695;49.768;1
12:12:53.718;49.768;1
12:12:53.741;49.768;1
12:12:53.765;49.768;1
12:12:53.790;49.768;1
12:12:53.811;49.837;1
12:12:53.835;49.837;1
12:12:53.858;49.837;1
12:12:53.881;49.837;1
12:12:53.904;49.837;1
12:12:53.928;49.837;1
12:12:53.951;49.837;1
12:12:53.972;49.837;1
12:12:53.998;49.837;1
12:12:54.019;49.837;1
12:12:54.042;49.837;1
12:12:54.064;49.837;1
12:12:54.090;49.837;1
12:12:54.111;49.837;1
12:12:54.136;49.907;1
12:12:54.158;49.907;1
12:12:54.181;49.907;1
12:12:54.202;49.907;1
12:12:54.226;49.907;1
12:12:54.250;49.907;1
12:12:54.274;49.907;1
12:12:54.295;49.907;1
12:12:54.317;49.907;1
12:12:54.341;49.907;1
12:12:54.364;49.907;1
12:12:54.387;49.907;1
12:12:54.411;49.907;1
12:12:54.432;49.907;1
12:12:54.455;49.954;1
12:12:54.478;49.954;1
12:12:54.501;49.954;1
12:12:54.524;49.954;1
12:12:54.550;49.954;1
12:12:54.571;49.954;1
12:12:54.593;49.954;1
12:12:54.616;49.954;1
12:12:54.639;49.954;1
12:12:54.662;49.954;1
12:12:54.685;49.954;1
12:12:54.708;49.954;1
12:12:54.731;49.954;1
12:12:54.753;50;1
12:12:54.776;50;1
12:12:54.799;50;1
12:12:54.822;50;1
12:12:54.845;50;1
12:12:54.868;50;1
12:12:54.891;50;1
12:12:54.914;50;1
12:12:54.937;50;1
12:12:54.960;50;1
12:12:54.983;50;1
12:12:55.006;50;1
12:12:55.031;50;1
12:12:55.053;50;1
12:12:55.076;50.047;1
12:12:55.099;50.047;1
12:12:55.121;50.047;1
12:12:55.147;50.047;1
12:12:55.168;50.047;1
12:12:55.190;50.047;1
12:12:55.213;50.047;1
12:12:55.236;50.047;1
12:12:55.259;50.047;1
12:12:55.283;50.047;1
12:12:55.307;50.047;1
12:12:55.329;50.047;1
12:12:55.351;50.047;1
12:12:55.375;50.047;1
12:12:55.399;50.047;1
12:12:55.421;50.118;1
12:12:55.444;50.118;1
12:12:55.466;50.118;1
12:12:55.492;50.118;1
12:12:55.512;50.118;1
12:12:55.537;50.118;1
12:12:55.558;50.118;1
12:12:55.583;50.118;1
12:12:55.606;50.118;1
12:12:55.627;50.118;1
12:12:55.653;50.118;1
12:12:55.675;50.118;1
12:12:55.696;50.118;1
12:12:55.719;50.142;1
12:12:55.742;50.142;1
12:12:55.768;50.142;1
12:12:55.788;50.142;1
12:12:55.811;50.142;1
12:12:55.834;50.142;1
12:12:55.857;50.142;1
12:12:55.880;50.142;1
12:12:55.903;50.142;1
12:12:55.929;50.142;1
12:12:55.950;50.142;1
12:12:55.972;50.142;1
12:12:55.998;50.142;1
12:12:56.018;50.142;1
12:12:56.043;50.142;1
12:12:56.066;50.189;1
12:12:56.087;50.189;1
12:12:56.110;50.189;1
12:12:56.133;50.189;1
12:12:56.156;50.189;1
12:12:56.181;50.189;1
12:12:56.202;50.189;1
12:12:56.226;50.189;1
12:12:56.249;50.189;1
12:12:56.273;50.189;1
12:12:56.295;50.189;1
12:12:56.317;50.189;1
12:12:56.341;50.189;1
12:12:56.364;50.189;1
12:12:56.386;50.259;1
12:12:56.409;50.259;1
12:12:56.432;50.259;1
12:12:56.457;50.259;1
12:12:56.481;50.259;1
12:12:56.501;50.259;1
12:12:56.524;50.259;1
12:12:56.547;50.259;1
12:12:56.573;50.259;1
12:12:56.593;50.259;1
12:12:56.616;50.259;1
12:12:56.639;50.259;1
12:12:56.662;50.259;1
12:12:56.686;50.259;1
12:12:56.708;50.283;1
12:12:56.731;50.283;1
12:12:56.754;50.283;1
12:12:56.777;50.283;1
12:12:56.800;50.283;1
12:12:56.826;50.283;1
12:12:56.847;50.283;1
12:12:56.869;50.283;1
12:12:56.892;50.283;1
12:12:56.915;50.283;1
12:12:56.938;50.283;1
12:12:56.962;50.283;1
12:12:56.984;50.33;1
12:12:57.007;50.33;1
12:12:57.030;50.33;1
12:12:57.053;50.33;1
12:12:57.076;50.33;1
12:12:57.100;50.33;1
12:12:57.123;50.33;1
12:12:57.145;50.33;1
12:12:57.168;50.33;1
12:12:57.191;50.33;1
12:12:57.216;50.33;1
12:12:57.237;50.33;1
12:12:57.262;50.33;1
12:12:57.286;50.33;1
12:12:57.309;50.354;1
12:12:57.330;50.354;1
12:12:57.354;50.354;1
12:12:57.376;50.354;1
12:12:57.399;50.354;1
12:12:57.424;50.354;1
12:12:57.447;50.354;1
12:12:57.469;50.354;1
12:12:57.492;50.354;1
12:12:57.516;50.354;1
12:12:57.537;50.354;1
12:12:57.559;50.354;1
12:12:57.584;50.354;1
12:12:57.607;50.354;1
12:12:57.630;50.377;1
12:12:57.652;50.377;1
12:12:57.675;50.377;1
12:12:57.698;50.377;1
12:12:57.722;50.377;1
12:12:57.744;50.377;1
12:12:57.766;50.377;1
12:12:57.792;50.377;1
12:12:57.812;50.377;1
12:12:57.835;50.377;1
12:12:57.859;50.377;1
12:12:57.884;50.377;1
12:12:57.905;50.377;1
12:12:57.927;50.377;1
12:12:57.950;50.425;1
12:12:57.975;50.425;1
12:12:57.998;50.425;1
12:12:58.021;50.425;1
12:12:58.043;50.425;1
12:12:58.068;50.425;1
12:12:58.088;50.425;1
12:12:58.111;50.425;1
12:12:58.134;50.425;1
12:12:58.157;50.425;1
12:12:58.182;50.425;1
12:12:58.205;50.425;1
12:12:58.227;50.425;1
12:12:58.251;50.425;1
12:12:58.273;50.425;1
12:12:58.295;50.519;1
12:12:58.319;50.519;1
12:12:58.341;50.519;1
12:12:58.364;50.519;1
12:12:58.388;50.519;1
12:12:58.411;50.519;1
12:12:58.434;50.519;1
12:12:58.456;50.519;1
12:12:58.480;50.519;1
12:12:58.502;50.519;1
12:12:58.525;50.519;1
12:12:58.548;50.519;1
12:12:58.571;50.519;1
12:12:58.594;50.472;1
12:12:58.617;50.472;1
12:12:58.640;50.472;1
12:12:58.663;50.472;1
12:12:58.687;50.472;1
12:12:58.709;50.472;1
12:12:58.733;50.472;1
12:12:58.755;50.472;1
12:12:58.780;50.472;1
12:12:58.801;50.472;1
12:12:58.824;50.472;1
12:12:58.850;50.472;1
12:12:58.873;50.472;1
12:12:58.893;50.472;1
12:12:58.916;50.542;1
12:12:58.939;50.542;1
12:12:58.962;50.542;1
12:12:58.986;50.542;1
12:12:59.008;50.542;1
12:12:59.032;50.542;1
12:12:59.054;50.542;1
12:12:59.077;50.542;1
12:12:59.100;50.542;1
12:12:59.123;50.542;1
12:12:59.149;50.542;1
12:12:59.170;50.542;1
12:12:59.192;50.542;1
12:12:59.215;50.542;1
12:12:59.238;50.59;1
12:12:59.263;50.59;1
12:12:59.284;50.59;1
12:12:59.307;50.59;1
12:12:59.330;50.59;1
12:12:59.353;50.59;1
12:12:59.376;50.59;1
12:12:59.401;50.59;1
12:12:59.423;50.59;1
12:12:59.445;50.59;1
12:12:59.469;50.59;1
12:12:59.493;50.59;1
12:12:59.514;50.59;1
12:12:59.537;50.59;1
12:12:59.560;50.59;1
12:12:59.586;50.708;1
12:12:59.609;50.708;1
12:12:59.630;50.708;1
12:12:59.655;50.708;1
12:12:59.676;50.708;1
12:12:59.699;50.708;1
12:12:59.723;50.708;1
12:12:59.745;50.708;1
12:12:59.770;50.708;1
12:12:59.790;50.708;1
12:12:59.813;50.708;1
12:12:59.837;50.708;1
12:12:59.859;50.708;1
12:12:59.886;50.708;1
12:12:59.906;50.731;1
12:12:59.931;50.731;1
12:12:59.952;50.731;1
12:12:59.975;50.731;1
12:12:59.998;50.731;1
12:13:00.020;50.731;1
12:13:00.046;50.731;1
12:13:00.066;50.731;1
12:13:00.089;50.731;1
12:13:00.112;50.731;1
12:13:00.135;50.731;1
12:13:00.160;50.731;1
12:13:00.182;50.755;1
12:13:00.204;50.755;1
12:13:00.227;50.755;1
12:13:00.250;50.755;1
12:13:00.274;50.755;1
12:13:00.296;50.755;1
12:13:00.319;50.755;1
12:13:00.343;50.755;1
12:13:00.366;50.755;1
12:13:00.390;50.755;1
12:13:00.412;50.755;1
12:13:00.435;50.755;1
12:13:00.458;50.755;1
12:13:00.482;50.755;1
12:13:00.504;50.755;1
12:13:00.529;50.849;1
12:13:00.551;50.849;1
12:13:00.573;50.849;1
12:13:00.597;50.849;1
12:13:00.619;50.849;1
12:13:00.643;50.849;1
12:13:00.667;50.849;1
12:13:00.689;50.849;1
12:13:00.712;50.849;1
12:13:00.735;50.849;1
12:13:00.759;50.849;1
12:13:00.783;50.849;1
12:13:00.803;50.849;1
12:13:00.828;50.849;1
12:13:00.849;50.896;1
12:13:00.873;50.896;1
12:13:00.896;50.896;1
12:13:00.919;50.896;1
12:13:00.941;50.896;1
12:13:00.965;50.896;1
12:13:00.988;50.896;1
12:13:01.011;50.896;1
12:13:01.033;50.896;1
12:13:01.057;50.896;1
12:13:01.081;50.896;1
12:13:01.105;50.896;1
12:13:01.125;50.896;1
12:13:01.149;50.943;1
12:13:01.175;50.943;1
12:13:01.195;50.943;1
12:13:01.219;50.943;1
12:13:01.242;50.943;1
12:13:01.264;50.943;1
12:13:01.288;50.943;1
12:13:01.310;50.943;1
12:13:01.331;50.943;1
12:13:01.355;50.943;1
12:13:01.378;50.943;1
12:13:01.401;50.943;1
12:13:01.425;50.943;1
12:13:01.447;50.943;1
12:13:01.470;51.014;1
12:13:01.492;51.014;1
12:13:01.517;51.014;1
12:13:01.540;51.014;1
12:13:01.562;51.014;1
12:13:01.584;51.014;1
12:13:01.610;51.014;1
12:13:01.630;51.014;1
12:13:01.654;51.014;1
12:13:01.676;51.014;1
12:13:01.702;51.014;1
12:13:01.722;51.014;1
12:13:01.748;51.014;1
12:13:01.768;51.014;1
12:13:01.791;51.014;1
12:13:01.814;51.014;1
12:13:01.837;51.014;1
12:13:01.863;51.014;1
12:13:01.883;51.014;1
12:13:01.906;51.014;1
12:13:01.930;51.014;1
12:13:01.953;51.014;1
12:13:01.977;51.014;1
12:13:01.998;51.014;1
12:13:02.021;51.014;1
12:13:02.044;51.014;1
12:13:02.070;51.014;1
12:13:02.090;51.014;1
12:13:02.113;51.014;1
12:13:02.136;51.061;1
12:13:02.159;51.061;1
12:13:02.183;51.061;1
12:13:02.207;51.061;1
12:13:02.231;51.061;1
12:13:02.252;51.061;1
12:13:02.276;51.061;1
12:13:02.297;51.061;1
12:13:02.320;51.061;1
12:13:02.343;51.061;1
12:13:02.368;51.061;1
12:13:02.389;51.061;1
12:13:02.412;51.132;1
12:13:02.435;51.132;1
12:13:02.458;51.132;1
12:13:02.481;51.132;1
12:13:02.507;51.132;1
12:13:02.530;51.132;1
12:13:02.550;51.132;1
12:13:02.575;51.132;1
12:13:02.598;51.132;1
12:13:02.619;51.132;1
12:13:02.645;51.132;1
12:13:02.667;51.132;1
12:13:02.688;51.132;1
12:13:02.711;51.132;1
12:13:02.734;51.132;1
12:13:02.760;51.203;1
12:13:02.781;51.203;1
12:13:02.803;51.203;1
12:13:02.827;51.203;1
12:13:02.849;51.203;1
12:13:02.872;51.203;1
12:13:02.895;51.203;1
12:13:02.918;51.203;1
12:13:02.944;51.203;1
12:13:02.966;51.203;1
12:13:02.987;51.203;1
12:13:03.011;51.203;1
12:13:03.034;51.203;1
12:13:03.058;51.203;1
12:13:03.082;51.226;1
12:13:03.102;51.226;1
12:13:03.126;51.226;1
12:13:03.150;51.226;1
12:13:03.173;51.226;1
12:13:03.194;51.226;1
12:13:03.220;51.226;1
12:13:03.242;51.226;1
12:13:03.264;51.226;1
12:13:03.286;51.226;1
12:13:03.309;51.226;1
12:13:03.332;51.226;1
12:13:03.356;51.226;1
12:13:03.380;51.25;1
12:13:03.404;51.25;1
12:13:03.424;51.25;1
12:13:03.449;51.25;1
12:13:03.471;51.25;1
12:13:03.494;51.25;1
12:13:03.518;51.25;1
12:13:03.541;51.25;1
12:13:03.563;51.25;1
12:13:03.585;51.25;1
12:13:03.608;51.25;1
12:13:03.631;51.25;1
12:13:03.656;51.25;1
12:13:03.677;51.25;1
12:13:03.700;51.25;1
12:13:03.723;51.297;1
12:13:03.747;51.297;1
12:13:03.769;51.297;1
12:13:03.793;51.297;1
12:13:03.815;51.297;1
12:13:03.839;51.297;1
12:13:03.862;51.297;1
12:13:03.886;51.297;1
12:13:03.910;51.297;1
12:13:03.930;51.297;1
12:13:03.955;51.297;1
12:13:03.976;51.297;1
12:13:03.999;51.297;1
12:13:04.022;51.297;1
12:13:04.045;51.344;1
12:13:04.068;51.344;1
12:13:04.092;51.344;1
12:13:04.114;51.344;1
12:13:04.137;51.344;1
12:13:04.160;51.344;1
12:13:04.184;51.344;1
12:13:04.208;51.344;1
12:13:04.229;51.344;1
12:13:04.252;51.344;1
12:13:04.275;51.344;1
12:13:04.298;51.344;1
12:13:04.321;51.344;1
12:13:04.344;51.392;1
12:13:04.367;51.392;1
12:13:04.390;51.392;1
12:13:04.413;51.392;1
12:13:04.436;51.392;1
12:13:04.459;51.392;1
12:13:04.482;51.392;1
