TimeStamp;Частота вращения РВД приведенная;0 - Bad, 1 - Good
12:12:30.788;10872.337;1
12:12:30.810;10870.873;1
12:12:30.834;10871.069;1
12:12:30.858;10871.347;1
12:12:30.881;10871.564;1
12:12:30.902;10870.557;1
12:12:30.925;10870.557;1
12:12:30.950;10871.724;1
12:12:30.972;10870.822;1
12:12:30.997;10870.586;1
12:12:31.020;10871.572;1
12:12:31.040;10870.763;1
12:12:31.064;10870.763;1
12:12:31.088;10871.237;1
12:12:31.110;10871.731;1
12:12:31.134;10870.555;1
12:12:31.156;10870.337;1
12:12:31.183;10871.01;1
12:12:31.203;10871.386;1
12:12:31.225;10871.227;1
12:12:31.248;10871.227;1
12:12:31.271;10870.595;1
12:12:31.294;10871.424;1
12:12:31.318;10871.404;1
12:12:31.340;10870.477;1
12:12:31.362;10871.523;1
12:12:31.387;10870.476;1
12:12:31.410;10870.515;1
12:12:31.432;10870.515;1
12:12:31.454;10870.347;1
12:12:31.477;10869.675;1
12:12:31.500;10869.991;1
12:12:31.525;10869.656;1
12:12:31.546;10869.656;1
12:12:31.569;10869.635;1
12:12:31.592;10869.646;1
12:12:31.616;10869.349;1
12:12:31.638;10869.211;1
12:12:31.661;10869.684;1
12:12:31.686;10869.646;1
12:12:31.707;10869.092;1
12:12:31.732;10869.092;1
12:12:31.754;10869.408;1
12:12:31.776;10869.676;1
12:12:31.799;10869.933;1
12:12:31.822;10869.418;1
12:12:31.845;10869.083;1
12:12:31.868;10869.083;1
12:12:31.893;10869.082;1
12:12:31.917;10869.23;1
12:12:31.939;10868.835;1
12:12:31.962;10869.429;1
12:12:31.984;10869.467;1
12:12:32.007;10869.053;1
12:12:32.032;10869.053;1
12:12:32.054;10869.507;1
12:12:32.076;10868.479;1
12:12:32.098;10869.09;1
12:12:32.121;10867.609;1
12:12:32.144;10867.966;1
12:12:32.169;10869.052;1
12:12:32.190;10867.234;1
12:12:32.213;10867.234;1
12:12:32.236;10867.234;1
12:12:32.259;10868.222;1
12:12:32.283;10868.084;1
12:12:32.305;10868.261;1
12:12:32.330;10867.076;1
12:12:32.353;10867.076;1
12:12:32.375;10868.419;1
12:12:32.397;10868.815;1
12:12:32.420;10867.867;1
12:12:32.443;10867.927;1
12:12:32.466;10867.808;1
12:12:32.489;10867.059;1
12:12:32.512;10867.059;1
12:12:32.535;10867.059;1
12:12:32.558;10867.324;1
12:12:32.581;10867.324;1
12:12:32.604;10867.563;1
12:12:32.627;10866.851;1
12:12:32.651;10866.851;1
12:12:32.673;10867.324;1
12:12:32.696;10867.166;1
12:12:32.721;10867.166;1
12:12:32.742;10866.732;1
12:12:32.766;10867.106;1
12:12:32.788;10866.634;1
12:12:32.812;10866.731;1
12:12:32.837;10867.265;1
12:12:32.860;10866.771;1
12:12:32.886;10866.771;1
12:12:32.904;10867.256;1
12:12:32.927;10867.532;1
12:12:32.951;10866.723;1
12:12:32.974;10866.821;1
12:12:32.996;10867.453;1
12:12:33.021;10866.792;1
12:12:33.042;10866.792;1
12:12:33.064;10867.245;1
12:12:33.088;10867.245;1
12:12:33.110;10867.442;1
12:12:33.134;10867.877;1
12:12:33.156;10867.127;1
12:12:33.181;10867.127;1
12:12:33.202;10868.47;1
12:12:33.226;10867.402;1
12:12:33.250;10868.017;1
12:12:33.272;10867.996;1
12:12:33.296;10868.174;1
12:12:33.317;10868.825;1
12:12:33.341;10868.825;1
12:12:33.364;10867.611;1
12:12:33.387;10867.117;1
12:12:33.412;10867.848;1
12:12:33.435;10867.65;1
12:12:33.457;10866.723;1
12:12:33.484;10867.987;1
12:12:33.502;10867.987;1
12:12:33.525;10867.345;1
12:12:33.549;10867.087;1
12:12:33.572;10867.62;1
12:12:33.593;10867.147;1
12:12:33.617;10867.423;1
12:12:33.640;10867.127;1
12:12:33.662;10867.127;1
12:12:33.687;10867.166;1
12:12:33.708;10867.404;1
12:12:33.732;10866.713;1
12:12:33.756;10867.345;1
12:12:33.778;10867.385;1
12:12:33.800;10866.87;1
12:12:33.825;10866.87;1
12:12:33.847;10866.336;1
12:12:33.870;10866.612;1
12:12:33.892;10866.534;1
12:12:33.917;10866.85;1
12:12:33.938;10866.02;1
12:12:33.962;10866.711;1
12:12:33.986;10866.711;1
12:12:34.010;10866.454;1
12:12:34.034;10866.099;1
12:12:34.056;10866.04;1
12:12:34.077;10866.652;1
12:12:34.102;10866.436;1
12:12:34.125;10866.436;1
12:12:34.147;10866.217;1
12:12:34.170;10867.057;1
12:12:34.192;10866.859;1
12:12:34.215;10867.393;1
12:12:34.240;10867.233;1
12:12:34.264;10867.233;1
12:12:34.287;10865.852;1
12:12:34.308;10867.076;1
12:12:34.330;10865.674;1
12:12:34.354;10866.938;1
12:12:34.376;10866.049;1
12:12:34.402;10866.622;1
12:12:34.423;10866.622;1
12:12:34.447;10867.392;1
12:12:34.468;10865.832;1
12:12:34.491;10867.411;1
12:12:34.515;10866.938;1
12:12:34.538;10865.456;1
12:12:34.560;10865.931;1
12:12:34.584;10865.931;1
12:12:34.608;10865.892;1
12:12:34.630;10866.236;1
12:12:34.652;10866.593;1
12:12:34.678;10865.566;1
12:12:34.699;10866.376;1
12:12:34.721;10866.494;1
12:12:34.744;10866.494;1
12:12:34.768;10866.237;1
12:12:34.791;10866.178;1
12:12:34.815;10865.862;1
12:12:34.837;10866.1;1
12:12:34.859;10866.158;1
12:12:34.885;10866.158;1
12:12:34.906;10866.178;1
12:12:34.930;10866.178;1
12:12:34.953;10866.11;1
12:12:34.975;10866.268;1
12:12:34.997;10865.893;1
12:12:35.019;10866.82;1
12:12:35.042;10866.82;1
12:12:35.065;10866.662;1
12:12:35.089;10866.297;1
12:12:35.111;10866.297;1
12:12:35.135;10866.297;1
12:12:35.157;10866.731;1
12:12:35.180;10866.573;1
12:12:35.203;10866.634;1
12:12:35.226;10866.298;1
12:12:35.252;10866.298;1
12:12:35.274;10866.327;1
12:12:35.295;10866.405;1
12:12:35.318;10866.129;1
12:12:35.341;10865.636;1
12:12:35.364;10866.466;1
12:12:35.387;10866.466;1
12:12:35.411;10865.971;1
12:12:35.434;10865.971;1
12:12:35.456;10865.565;1
12:12:35.481;10866.416;1
12:12:35.502;10865.349;1
12:12:35.526;10865.96;1
12:12:35.548;10865.448;1
12:12:35.572;10865.981;1
12:12:35.597;10865.744;1
12:12:35.618;10865.744;1
12:12:35.640;10865.486;1
12:12:35.663;10865.626;1
12:12:35.688;10865.251;1
12:12:35.709;10865.229;1
12:12:35.733;10865.447;1
12:12:35.757;10864.399;1
12:12:35.783;10864.577;1
12:12:35.802;10864.577;1
12:12:35.825;10865.169;1
12:12:35.849;10864.835;1
12:12:35.871;10865.15;1
12:12:35.893;10865.012;1
12:12:35.918;10864.925;1
12:12:35.939;10865.16;1
12:12:35.964;10865.16;1
12:12:35.986;10865.141;1
12:12:36.009;10865.259;1
12:12:36.031;10864.845;1
12:12:36.054;10865.279;1
12:12:36.080;10865.279;1
12:12:36.101;10865.239;1
12:12:36.124;10865.397;1
12:12:36.146;10865.201;1
12:12:36.169;10865.396;1
12:12:36.193;10865.753;1
12:12:36.216;10865.753;1
12:12:36.238;10865.081;1
12:12:36.262;10865.081;1
12:12:36.285;10864.923;1
12:12:36.310;10864.33;1
12:12:36.330;10864.744;1
12:12:36.356;10864.31;1
12:12:36.379;10864.657;1
12:12:36.400;10864.795;1
12:12:36.422;10863.927;1
12:12:36.445;10863.927;1
12:12:36.471;10865.308;1
12:12:36.492;10865.071;1
12:12:36.515;10864.656;1
12:12:36.537;10865.445;1
12:12:36.561;10865.229;1
12:12:36.586;10865.703;1
12:12:36.608;10865.703;1
12:12:36.632;10865.308;1
12:12:36.654;10864.42;1
12:12:36.676;10865.783;1
12:12:36.700;10865.614;1
12:12:36.721;10864.885;1
12:12:36.746;10865.063;1
12:12:36.769;10865.063;1
12:12:36.790;10864.983;1
12:12:36.813;10865.556;1
12:12:36.836;10865.575;1
12:12:36.859;10864.626;1
12:12:36.882;10864.726;1
12:12:36.907;10864.567;1
12:12:36.930;10864.567;1
12:12:36.952;10864.548;1
12:12:36.974;10865.119;1
12:12:36.998;10864.588;1
12:12:37.021;10864.449;1
12:12:37.044;10864.685;1
12:12:37.067;10864.685;1
12:12:37.089;10864.39;1
12:12:37.112;10864.726;1
12:12:37.135;10864.607;1
12:12:37.158;10864.626;1
12:12:37.182;10864.636;1
12:12:37.206;10864.559;1
12:12:37.229;10864.559;1
12:12:37.251;10864.341;1
12:12:37.273;10864.913;1
12:12:37.299;10865.249;1
12:12:37.319;10864.538;1
12:12:37.343;10865.517;1
12:12:37.366;10865.2;1
12:12:37.388;10865.2;1
12:12:37.411;10865.535;1
12:12:37.434;10864.983;1
12:12:37.457;10865.339;1
12:12:37.481;10865.22;1
12:12:37.504;10865.349;1
12:12:37.527;10865.783;1
12:12:37.549;10865.783;1
12:12:37.575;10865.468;1
12:12:37.597;10864.6;1
12:12:37.621;10865.289;1
12:12:37.642;10864.48;1
12:12:37.664;10864.48;1
12:12:37.687;10866;1
12:12:37.710;10866;1
12:12:37.733;10865.526;1
12:12:37.756;10865.526;1
12:12:37.784;10865.407;1
12:12:37.803;10865.824;1
12:12:37.825;10865.922;1
12:12:37.848;10865.981;1
12:12:37.874;10865.981;1
12:12:37.895;10866.377;1
12:12:37.918;10866.219;1
12:12:37.940;10866.219;1
12:12:37.965;10866.645;1
12:12:37.988;10866.645;1
12:12:38.009;10866.624;1
12:12:38.035;10866.052;1
12:12:38.057;10866.446;1
12:12:38.080;10866.328;1
12:12:38.102;10866.742;1
12:12:38.124;10866.653;1
12:12:38.150;10866.653;1
12:12:38.172;10866.199;1
12:12:38.193;10866.555;1
12:12:38.216;10867.364;1
12:12:38.239;10867.403;1
12:12:38.262;10867.166;1
12:12:38.286;10867.157;1
12:12:38.308;10867.157;1
12:12:38.331;10866.999;1
12:12:38.355;10866.999;1
12:12:38.377;10867.434;1
12:12:38.400;10866.9;1
12:12:38.423;10867.533;1
12:12:38.449;10867.819;1
12:12:38.471;10867.819;1
12:12:38.492;10867.443;1
12:12:38.515;10867.463;1
12:12:38.538;10866.239;1
12:12:38.563;10867.583;1
12:12:38.584;10866.021;1
12:12:38.607;10867.484;1
12:12:38.630;10867.712;1
12:12:38.653;10867.573;1
12:12:38.678;10867.02;1
12:12:38.699;10867.594;1
12:12:38.722;10866.881;1
12:12:38.745;10867.237;1
12:12:38.768;10868.088;1
12:12:38.791;10868.088;1
12:12:38.815;10868.088;1
12:12:38.838;10867.692;1
12:12:38.860;10867.377;1
12:12:38.884;10867.396;1
12:12:38.906;10866.961;1
12:12:38.931;10867.397;1
12:12:38.954;10867.081;1
12:12:38.976;10867.476;1
12:12:38.999;10867.476;1
12:12:39.021;10866.824;1
12:12:39.044;10867.277;1
12:12:39.067;10867.18;1
12:12:39.090;10867.18;1
12:12:39.113;10867.18;1
12:12:39.136;10866.974;1
12:12:39.159;10867.387;1
12:12:39.182;10867.387;1
12:12:39.206;10867.723;1
12:12:39.230;10867.269;1
12:12:39.252;10867.269;1
12:12:39.274;10868.156;1
12:12:39.299;10867.604;1
12:12:39.320;10867.841;1
12:12:39.343;10868.354;1
12:12:39.366;10867.801;1
12:12:39.390;10867.801;1
12:12:39.412;10866.943;1
12:12:39.435;10866.943;1
12:12:39.458;10867.931;1
12:12:39.484;10867.753;1
12:12:39.506;10867.259;1
12:12:39.528;10867.792;1
12:12:39.550;10867.911;1
12:12:39.576;10867.892;1
12:12:39.597;10867.892;1
12:12:39.621;10867.555;1
12:12:39.642;10866.627;1
12:12:39.666;10867.971;1
12:12:39.690;10867.871;1
12:12:39.713;10867.18;1
12:12:39.735;10868.405;1
12:12:39.758;10868.405;1
12:12:39.782;10867.773;1
12:12:39.804;10868.504;1
12:12:39.828;10867.575;1
12:12:39.850;10868.286;1
12:12:39.872;10868.681;1
12:12:39.897;10867.91;1
12:12:39.918;10867.457;1
12:12:39.942;10867.457;1
12:12:39.964;10868.068;1
12:12:39.988;10867.852;1
12:12:40.010;10867.693;1
12:12:40.036;10867.477;1
12:12:40.057;10867.308;1
12:12:40.082;10867.564;1
12:12:40.104;10867.071;1
12:12:40.126;10867.071;1
12:12:40.148;10867.348;1
12:12:40.174;10867.407;1
12:12:40.194;10867.684;1
12:12:40.220;10866.755;1
12:12:40.240;10866.953;1
12:12:40.264;10866.794;1
12:12:40.286;10866.794;1
12:12:40.309;10867.328;1
12:12:40.332;10867.13;1
12:12:40.355;10867.13;1
12:12:40.381;10866.664;1
12:12:40.401;10866.783;1
12:12:40.424;10866.211;1
12:12:40.447;10866.547;1
12:12:40.470;10866.547;1
12:12:40.494;10866.547;1
12:12:40.517;10866.704;1
12:12:40.540;10866.783;1
12:12:40.562;10865.933;1
12:12:40.586;10865.933;1
12:12:40.609;10865.992;1
12:12:40.633;10866.328;1
12:12:40.658;10866.328;1
12:12:40.679;10865.657;1
12:12:40.702;10866.218;1
12:12:40.725;10865.765;1
12:12:40.749;10866.317;1
12:12:40.772;10866.356;1
12:12:40.797;10864.995;1
12:12:40.817;10866.041;1
12:12:40.840;10866.041;1
12:12:40.864;10865.646;1
12:12:40.888;10865.894;1
12:12:40.908;10866.249;1
12:12:40.932;10865.637;1
12:12:40.956;10866.21;1
12:12:40.977;10866.9;1
12:12:41.001;10865.677;1
12:12:41.023;10865.677;1
12:12:41.049;10866.189;1
12:12:41.071;10866.349;1
12:12:41.093;10866.564;1
12:12:41.115;10866.525;1
12:12:41.139;10866.664;1
12:12:41.163;10866.229;1
12:12:41.186;10866.229;1
12:12:41.209;10866.564;1
12:12:41.233;10866.348;1
12:12:41.255;10866.624;1
12:12:41.276;10866.702;1
12:12:41.301;10866.349;1
12:12:41.324;10866.604;1
12:12:41.347;10866.604;1
12:12:41.369;10867.038;1
12:12:41.391;10865.716;1
12:12:41.415;10866.367;1
12:12:41.437;10866.367;1
12:12:41.461;10866.032;1
12:12:41.486;10866.743;1
12:12:41.508;10866.743;1
12:12:41.532;10866.269;1
12:12:41.553;10866.427;1
12:12:41.576;10866.683;1
12:12:41.597;10866.149;1
12:12:41.620;10866.149;1
12:12:41.643;10866.782;1
12:12:41.666;10866.349;1
12:12:41.689;10866.486;1
12:12:41.712;10866.012;1
12:12:41.735;10865.874;1
12:12:41.758;10866.624;1
12:12:41.781;10864.966;1
12:12:41.807;10865.716;1
12:12:41.829;10865.716;1
12:12:41.851;10866.882;1
12:12:41.873;10866.387;1
12:12:41.896;10866.229;1
12:12:41.920;10866.21;1
12:12:41.943;10866.21;1
12:12:41.966;10866.15;1
12:12:41.991;10866.041;1
12:12:42.011;10866.238;1
12:12:42.037;10865.488;1
12:12:42.057;10866.377;1
12:12:42.082;10866.238;1
12:12:42.103;10865.962;1
12:12:42.126;10865.962;1
12:12:42.149;10865.963;1
12:12:42.173;10866.18;1
12:12:42.196;10866.002;1
12:12:42.218;10866.199;1
12:12:42.241;10866.061;1
12:12:42.264;10865.902;1
12:12:42.288;10865.902;1
12:12:42.310;10866.198;1
12:12:42.334;10866.198;1
12:12:42.356;10865.172;1
12:12:42.380;10866.14;1
12:12:42.402;10865.627;1
12:12:42.425;10865.507;1
12:12:42.448;10865.507;1
12:12:42.474;10865.368;1
12:12:42.494;10865.526;1
12:12:42.517;10865.389;1
12:12:42.540;10864.737;1
12:12:42.563;10865.112;1
12:12:42.587;10865.112;1
12:12:42.610;10864.263;1
12:12:42.634;10864.263;1
12:12:42.655;10864.797;1
12:12:42.680;10865.625;1
12:12:42.701;10865.368;1
12:12:42.724;10864.855;1
12:12:42.747;10865.172;1
12:12:42.770;10865.172;1
12:12:42.793;10865.172;1
12:12:42.816;10866.021;1
12:12:42.839;10864.837;1
12:12:42.862;10865.844;1
12:12:42.886;10865.844;1
12:12:42.909;10864.759;1
12:12:42.933;10864.759;1
12:12:42.954;10865.558;1
12:12:42.977;10864.985;1
12:12:43.000;10865.005;1
12:12:43.023;10864.729;1
12:12:43.046;10864.887;1
12:12:43.069;10864.887;1
12:12:43.093;10864.284;1
12:12:43.115;10864.066;1
12:12:43.138;10864.916;1
12:12:43.161;10863.949;1
12:12:43.185;10863.949;1
12:12:43.208;10863.949;1
12:12:43.231;10863.949;1
12:12:43.254;10863.948;1
12:12:43.276;10863.662;1
12:12:43.301;10863.544;1
12:12:43.323;10863.979;1
12:12:43.345;10864.077;1
12:12:43.371;10863.465;1
12:12:43.391;10863.84;1
12:12:43.414;10864.512;1
12:12:43.437;10864.353;1
12:12:43.461;10864.353;1
12:12:43.486;10864.512;1
12:12:43.506;10863.82;1
12:12:43.530;10864.57;1
12:12:43.552;10864.591;1
12:12:43.578;10865.046;1
12:12:43.599;10865.046;1
12:12:43.621;10865.125;1
12:12:43.644;10865.104;1
12:12:43.670;10864.789;1
12:12:43.692;10864.928;1
12:12:43.715;10864.553;1
12:12:43.738;10865.501;1
12:12:43.759;10865.501;1
12:12:43.783;10864.751;1
12:12:43.807;10865.976;1
12:12:43.831;10865.916;1
12:12:43.854;10865.106;1
12:12:43.875;10865.401;1
12:12:43.897;10865.008;1
12:12:43.921;10865.008;1
12:12:43.944;10864.81;1
12:12:43.966;10865.462;1
12:12:43.991;10864.751;1
12:12:44.013;10865.304;1
12:12:44.036;10865.837;1
12:12:44.059;10864.523;1
12:12:44.085;10864.523;1
12:12:44.107;10864.898;1
12:12:44.127;10864.642;1
12:12:44.152;10865.017;1
12:12:44.175;10864.741;1
12:12:44.196;10865.53;1
12:12:44.219;10865.53;1
12:12:44.243;10865.531;1
12:12:44.265;10865.53;1
12:12:44.291;10865.295;1
12:12:44.314;10865.629;1
12:12:44.337;10866.044;1
12:12:44.358;10865.177;1
12:12:44.383;10865.177;1
12:12:44.405;10866.074;1
12:12:44.429;10865.877;1
12:12:44.451;10865.918;1
12:12:44.472;10866.391;1
12:12:44.497;10865.68;1
12:12:44.519;10865.68;1
12:12:44.542;10865.026;1
12:12:44.566;10865.205;1
12:12:44.590;10865.166;1
12:12:44.611;10865.935;1
12:12:44.633;10865.166;1
12:12:44.657;10865.56;1
12:12:44.682;10865.56;1
12:12:44.703;10866.913;1
12:12:44.725;10866.023;1
12:12:44.751;10866.063;1
12:12:44.773;10865.569;1
12:12:44.797;10865.984;1
12:12:44.819;10866.142;1
12:12:44.841;10866.142;1
12:12:44.865;10865.035;1
12:12:44.889;10865.45;1
12:12:44.909;10865.885;1
12:12:44.935;10864.739;1
12:12:44.957;10864.759;1
12:12:44.982;10865.134;1
12:12:45.001;10864.748;1
12:12:45.024;10864.748;1
12:12:45.047;10865.063;1
12:12:45.073;10864.492;1
12:12:45.093;10864.65;1
12:12:45.116;10864.868;1
12:12:45.139;10864.235;1
12:12:45.162;10864.759;1
12:12:45.185;10864.759;1
12:12:45.208;10864.384;1
12:12:45.231;10864.384;1
12:12:45.254;10864.441;1
12:12:45.277;10864.344;1
12:12:45.300;10864.304;1
12:12:45.323;10864.797;1
12:12:45.346;10865.212;1
12:12:45.372;10865.212;1
12:12:45.392;10864.777;1
12:12:45.415;10865.015;1
12:12:45.438;10865.034;1
12:12:45.461;10864.738;1
12:12:45.484;10864.738;1
12:12:45.507;10864.648;1
12:12:45.531;10864.648;1
12:12:45.553;10864.648;1
12:12:45.578;10865.34;1
12:12:45.599;10865.616;1
12:12:45.623;10865.162;1
12:12:45.646;10865.143;1
12:12:45.670;10864.353;1
12:12:45.691;10865.063;1
12:12:45.717;10865.517;1
12:12:45.737;10865.517;1
12:12:45.762;10864.372;1
12:12:45.783;10865.616;1
12:12:45.808;10865.537;1
12:12:45.832;10864.459;1
12:12:45.853;10864.577;1
12:12:45.876;10864.617;1
12:12:45.898;10864.637;1
12:12:45.923;10864.637;1
12:12:45.944;10865.15;1
12:12:45.970;10863.887;1
12:12:45.991;10864.775;1
12:12:46.014;10864.399;1
12:12:46.037;10864.164;1
12:12:46.059;10864.164;1
12:12:46.085;10864.498;1
12:12:46.106;10864.42;1
12:12:46.131;10865.309;1
12:12:46.154;10864.145;1
12:12:46.174;10865.072;1
12:12:46.198;10864.914;1
12:12:46.222;10864.914;1
12:12:46.243;10864.501;1
12:12:46.269;10864.658;1
12:12:46.290;10864.56;1
12:12:46.313;10864.539;1
12:12:46.338;10864.835;1
12:12:46.358;10864.835;1
12:12:46.385;10864.855;1
12:12:46.404;10864.953;1
12:12:46.427;10864.479;1
12:12:46.452;10864.272;1
12:12:46.473;10864.667;1
12:12:46.498;10864.509;1
12:12:46.520;10864.509;1
12:12:46.542;10864.193;1
12:12:46.568;10864.273;1
12:12:46.590;10864.608;1
12:12:46.613;10863.67;1
12:12:46.634;10864.242;1
12:12:46.659;10864.124;1
12:12:46.682;10864.124;1
12:12:46.704;10863.195;1
12:12:46.727;10863.749;1
12:12:46.752;10863.097;1
12:12:46.772;10863.413;1
12:12:46.797;10863.926;1
12:12:46.818;10863.926;1
12:12:46.843;10864.163;1
12:12:46.866;10863.255;1
12:12:46.888;10864.321;1
12:12:46.910;10863.02;1
12:12:46.936;10864.332;1
12:12:46.956;10863.74;1
12:12:46.982;10863.74;1
12:12:47.003;10863.817;1
12:12:47.026;10864.153;1
12:12:47.049;10862.791;1
12:12:47.074;10863.76;1
12:12:47.096;10864.322;1
12:12:47.117;10863.907;1
12:12:47.141;10863.907;1
12:12:47.165;10864.085;1
12:12:47.188;10863.829;1
12:12:47.211;10863.789;1
12:12:47.235;10864.224;1
12:12:47.257;10864.402;1
12:12:47.282;10864.402;1
12:12:47.304;10864.955;1
12:12:47.326;10864.816;1
12:12:47.348;10864.896;1
12:12:47.371;10865.034;1
12:12:47.394;10864.53;1
12:12:47.420;10864.432;1
12:12:47.441;10864.432;1
12:12:47.463;10864.786;1
12:12:47.487;10864.786;1
12:12:47.510;10864.965;1
12:12:47.532;10865.123;1
12:12:47.555;10865.123;1
12:12:47.578;10865.024;1
12:12:47.601;10865.063;1
12:12:47.624;10864.393;1
12:12:47.648;10864.393;1
12:12:47.670;10865.003;1
12:12:47.693;10864.531;1
12:12:47.716;10864.008;1
12:12:47.739;10865.094;1
12:12:47.762;10864.995;1
12:12:47.785;10864.579;1
12:12:47.808;10864.579;1
12:12:47.831;10864.6;1
12:12:47.854;10863.869;1
12:12:47.880;10865.319;1
12:12:47.900;10865.142;1
12:12:47.923;10863.859;1
12:12:47.947;10864.688;1
12:12:47.969;10864.688;1
12:12:47.994;10864.609;1
12:12:48.015;10864.569;1
12:12:48.039;10864.757;1
12:12:48.061;10863.908;1
12:12:48.084;10864.717;1
12:12:48.108;10864.717;1
12:12:48.133;10864.381;1
12:12:48.154;10864.422;1
12:12:48.177;10864.361;1
12:12:48.200;10864.333;1
12:12:48.222;10864.155;1
12:12:48.246;10864.155;1
12:12:48.269;10864.057;1
12:12:48.292;10864.254;1
12:12:48.316;10864.411;1
12:12:48.336;10863.76;1
12:12:48.360;10863.977;1
12:12:48.382;10863.977;1
12:12:48.405;10864.116;1
12:12:48.430;10863.741;1
12:12:48.452;10863.741;1
12:12:48.474;10864.097;1
12:12:48.500;10864.097;1
12:12:48.522;10863.997;1
12:12:48.543;10864.027;1
12:12:48.566;10864.738;1
12:12:48.589;10864.186;1
12:12:48.613;10864.461;1
12:12:48.638;10863.771;1
12:12:48.658;10863.771;1
12:12:48.683;10863.83;1
12:12:48.706;10864.521;1
12:12:48.729;10863.75;1
12:12:48.751;10864.305;1
12:12:48.774;10864.383;1
12:12:48.797;10863.651;1
12:12:48.819;10863.651;1
12:12:48.842;10864.976;1
12:12:48.865;10864.759;1
12:12:48.890;10864.759;1
12:12:48.913;10864.502;1
12:12:48.935;10864.502;1
12:12:48.958;10864.404;1
12:12:48.982;10865.51;1
12:12:49.003;10864.405;1
12:12:49.026;10865.965;1
12:12:49.049;10865.965;1
12:12:49.072;10865.135;1
12:12:49.095;10864.917;1
12:12:49.118;10865.53;1
12:12:49.141;10865.206;1
12:12:49.164;10865.501;1
12:12:49.187;10865.501;1
12:12:49.211;10865.264;1
12:12:49.233;10865.264;1
12:12:49.256;10865.066;1
12:12:49.280;10865.067;1
12:12:49.302;10864.712;1
12:12:49.325;10864.712;1
12:12:49.350;10864.534;1
12:12:49.373;10864.534;1
12:12:49.394;10865.027;1
12:12:49.417;10864.751;1
12:12:49.440;10864.85;1
12:12:49.463;10865.274;1
12:12:49.486;10865.274;1
12:12:49.509;10865.433;1
12:12:49.532;10865.433;1
12:12:49.555;10865.097;1
12:12:49.580;10865.097;1
12:12:49.601;10864.684;1
12:12:49.624;10865.926;1
12:12:49.647;10865.926;1
12:12:49.670;10865.867;1
12:12:49.693;10865.867;1
12:12:49.716;10865.473;1
12:12:49.739;10865.491;1
12:12:49.762;10865.413;1
12:12:49.786;10865.413;1
12:12:49.808;10865.394;1
12:12:49.833;10865.394;1
12:12:49.854;10864.82;1
12:12:49.877;10864.662;1
12:12:49.900;10865.492;1
12:12:49.923;10864.801;1
12:12:49.946;10864.772;1
12:12:49.969;10864.772;1
12:12:49.993;10864.713;1
12:12:50.015;10864.063;1
12:12:50.038;10864.438;1
12:12:50.061;10864.87;1
12:12:50.084;10864.87;1
12:12:50.107;10864.396;1
12:12:50.130;10864.396;1
12:12:50.153;10864.307;1
12:12:50.176;10863.675;1
12:12:50.199;10864.167;1
12:12:50.222;10863.972;1
12:12:50.247;10864.09;1
12:12:50.270;10864.09;1
12:12:50.291;10863.803;1
12:12:50.314;10863.092;1
12:12:50.337;10864.315;1
12:12:50.360;10864.078;1
12:12:50.383;10863.486;1
12:12:50.406;10863.486;1
12:12:50.429;10864.178;1
12:12:50.452;10863.396;1
12:12:50.475;10863.476;1
12:12:50.498;10863.418;1
12:12:50.521;10863.418;1
12:12:50.544;10863.418;1
12:12:50.567;10863.042;1
12:12:50.590;10863.042;1
12:12:50.613;10863.713;1
12:12:50.636;10863.534;1
12:12:50.659;10863.415;1
12:12:50.683;10863.081;1
12:12:50.705;10863.574;1
12:12:50.728;10863.574;1
12:12:50.751;10863.75;1
12:12:50.777;10863.672;1
12:12:50.797;10863.85;1
12:12:50.820;10864.166;1
12:12:50.843;10864.146;1
12:12:50.866;10864.146;1
12:12:50.889;10864.402;1
12:12:50.912;10863.052;1
12:12:50.935;10863.78;1
12:12:50.958;10863.762;1
12:12:50.983;10862.913;1
12:12:51.004;10862.913;1
12:12:51.027;10862.913;1
12:12:51.050;10863.96;1
12:12:51.073;10862.26;1
12:12:51.097;10862.26;1
12:12:51.119;10862.932;1
12:12:51.142;10862.576;1
12:12:51.165;10862.655;1
12:12:51.190;10863.05;1
12:12:51.211;10862.972;1
12:12:51.234;10862.972;1
12:12:51.257;10862.428;1
12:12:51.282;10861.422;1
12:12:51.305;10861.165;1
12:12:51.328;10861.599;1
12:12:51.352;10862.249;1
12:12:51.373;10862.249;1
12:12:51.396;10862.016;1
12:12:51.418;10862.016;1
12:12:51.441;10861.699;1
12:12:51.464;10861.561;1
12:12:51.488;10861.561;1
12:12:51.511;10862.37;1
12:12:51.534;10862.37;1
12:12:51.556;10861.936;1
12:12:51.580;10862.291;1
12:12:51.602;10862.488;1
12:12:51.627;10862.173;1
12:12:51.650;10862.39;1
12:12:51.671;10862.39;1
12:12:51.697;10862.646;1
12:12:51.717;10862.646;1
12:12:51.742;10861.659;1
12:12:51.764;10862.172;1
12:12:51.789;10862.213;1
12:12:51.810;10862.153;1
12:12:51.833;10862.034;1
12:12:51.855;10862.034;1
12:12:51.881;10861.659;1
12:12:51.903;10862.4;1
12:12:51.926;10862.558;1
12:12:51.949;10861.67;1
12:12:51.971;10863.012;1
12:12:51.995;10861.789;1
12:12:52.017;10862.144;1
12:12:52.039;10862.144;1
12:12:52.062;10862.874;1
12:12:52.086;10861.869;1
12:12:52.108;10862.224;1
12:12:52.131;10862.224;1
12:12:52.154;10862.025;1
12:12:52.177;10863.171;1
