TimeStamp;Давление масла в нагнетающей магистрали двигателя (после фильтра) (поз. Pм);0 - Bad, 1 - Good
12:12:21.588;308.695;1
12:12:21.611;308.695;1
12:12:21.636;308.751;1
12:12:21.659;309.085;1
12:12:21.686;309.085;1
12:12:21.706;309.085;1
12:12:21.726;309.011;1
12:12:21.751;309.011;1
12:12:21.774;308.566;1
12:12:21.795;308.714;1
12:12:21.818;308.714;1
12:12:21.841;308.973;1
12:12:21.866;309.233;1
12:12:21.887;309.233;1
12:12:21.910;309.27;1
12:12:21.933;309.363;1
12:12:21.956;309.363;1
12:12:21.982;309.474;1
12:12:22.001;309.734;1
12:12:22.024;309.734;1
12:12:22.049;309.437;1
12:12:22.070;309.196;1
12:12:22.096;309.196;1
12:12:22.116;308.992;1
12:12:22.140;309.103;1
12:12:22.162;309.103;1
12:12:22.185;309.252;1
12:12:22.210;309.567;1
12:12:22.234;309.567;1
12:12:22.255;309.863;1
12:12:22.279;310.086;1
12:12:22.302;309.381;1
12:12:22.323;309.381;1
12:12:22.347;308.918;1
12:12:22.370;308.918;1
12:12:22.392;308.751;1
12:12:22.417;309.381;1
12:12:22.441;309.381;1
12:12:22.464;310.067;1
12:12:22.485;309.993;1
12:12:22.509;309.604;1
12:12:22.530;309.604;1
12:12:22.556;309.418;1
12:12:22.576;309.752;1
12:12:22.600;309.752;1
12:12:22.624;310.438;1
12:12:22.646;310.865;1
12:12:22.670;310.865;1
12:12:22.694;310.753;1
12:12:22.716;309.938;1
12:12:22.739;309.938;1
12:12:22.761;309.215;1
12:12:22.785;308.695;1
12:12:22.808;308.695;1
12:12:22.829;309.085;1
12:12:22.855;309.53;1
12:12:22.877;309.289;1
12:12:22.900;309.289;1
12:12:22.923;308.658;1
12:12:22.944;308.658;1
12:12:22.967;309.233;1
12:12:22.990;309.233;1
12:12:23.014;309.233;1
12:12:23.038;309.381;1
12:12:23.059;308.844;1
12:12:23.085;308.844;1
12:12:23.106;309.196;1
12:12:23.128;309.678;1
12:12:23.152;309.697;1
12:12:23.175;309.567;1
12:12:23.200;309.567;1
12:12:23.220;309.567;1
12:12:23.243;309.53;1
12:12:23.266;309.715;1
12:12:23.289;309.715;1
12:12:23.312;309.678;1
12:12:23.335;309.678;1
12:12:23.359;309.678;1
12:12:23.383;309.53;1
12:12:23.405;309.53;1
12:12:23.428;309.196;1
12:12:23.450;308.918;1
12:12:23.473;308.918;1
12:12:23.496;308.918;1
12:12:23.521;308.992;1
12:12:23.543;309.363;1
12:12:23.566;309.437;1
12:12:23.588;309.14;1
12:12:23.611;309.14;1
12:12:23.635;309.14;1
12:12:23.659;309.289;1
12:12:23.682;309.14;1
12:12:23.703;308.862;1
12:12:23.727;308.807;1
12:12:23.750;309.418;1
12:12:23.773;309.418;1
12:12:23.798;309.418;1
12:12:23.818;309.437;1
12:12:23.844;309.604;1
12:12:23.864;309.363;1
12:12:23.887;308.973;1
12:12:23.912;308.973;1
12:12:23.933;308.955;1
12:12:23.957;309.604;1
12:12:23.981;309.604;1
12:12:24.005;310.179;1
12:12:24.026;310.179;1
12:12:24.048;310.179;1
12:12:24.074;309.326;1
12:12:24.096;309.326;1
12:12:24.118;308.844;1
12:12:24.140;309.048;1
12:12:24.163;309.122;1
12:12:24.187;309.122;1
12:12:24.210;309.122;1
12:12:24.233;309.771;1
12:12:24.255;309.771;1
12:12:24.281;309.307;1
12:12:24.302;308.732;1
12:12:24.324;309.344;1
12:12:24.347;309.344;1
12:12:24.371;309.715;1
12:12:24.395;309.604;1
12:12:24.418;309.604;1
12:12:24.440;309.326;1
12:12:24.462;309.029;1
12:12:24.486;309.029;1
12:12:24.508;309.289;1
12:12:24.531;309.289;1
12:12:24.555;309.289;1
12:12:24.577;310.345;1
12:12:24.603;310.605;1
12:12:24.623;310.605;1
12:12:24.647;309.177;1
12:12:24.669;308.621;1
12:12:24.692;308.881;1
12:12:24.717;308.881;1
12:12:24.741;309.326;1
12:12:24.763;309.326;1
12:12:24.785;309.474;1
12:12:24.807;309.53;1
12:12:24.833;309.789;1
12:12:24.853;309.363;1
12:12:24.876;309.363;1
12:12:24.900;309.363;1
12:12:24.924;308.918;1
12:12:24.946;309.011;1
12:12:24.970;309.307;1
12:12:24.993;309.882;1
12:12:25.016;309.882;1
12:12:25.038;309.882;1
12:12:25.060;310.067;1
12:12:25.084;310.123;1
12:12:25.107;310.234;1
12:12:25.130;309.808;1
12:12:25.153;309.159;1
12:12:25.175;309.159;1
12:12:25.199;309.159;1
12:12:25.221;308.603;1
12:12:25.244;309.418;1
12:12:25.267;309.418;1
12:12:25.291;310.142;1
12:12:25.313;310.142;1
12:12:25.336;310.142;1
12:12:25.359;309.678;1
12:12:25.382;309.177;1
12:12:25.405;309.177;1
12:12:25.430;309.122;1
12:12:25.452;309.122;1
12:12:25.475;309.307;1
12:12:25.497;309.734;1
12:12:25.520;310.067;1
12:12:25.543;309.456;1
12:12:25.567;309.456;1
12:12:25.589;309.456;1
12:12:25.612;308.807;1
12:12:25.635;309.066;1
12:12:25.658;309.882;1
12:12:25.683;310.383;1
12:12:25.704;310.383;1
12:12:25.727;310.383;1
12:12:25.753;310.216;1
12:12:25.773;309.585;1
12:12:25.798;309.363;1
12:12:25.822;309.363;1
12:12:25.843;309.474;1
12:12:25.867;309.474;1
12:12:25.890;309.567;1
12:12:25.911;309.567;1
12:12:25.937;309.678;1
12:12:25.958;309.734;1
12:12:25.986;309.734;1
12:12:26.004;309.734;1
12:12:26.028;309.789;1
12:12:26.051;309.715;1
12:12:26.073;309.326;1
12:12:26.098;309.14;1
12:12:26.119;309.604;1
12:12:26.142;309.604;1
12:12:26.164;309.604;1
12:12:26.187;310.605;1
12:12:26.213;311.05;1
12:12:26.234;310.16;1
12:12:26.259;309.567;1
12:12:26.282;309.567;1
12:12:26.302;309.567;1
12:12:26.326;309.233;1
12:12:26.349;309.456;1
12:12:26.371;309.882;1
12:12:26.396;310.067;1
12:12:26.418;310.067;1
12:12:26.441;309.938;1
12:12:26.463;309.938;1
12:12:26.487;309.474;1
12:12:26.511;309.215;1
12:12:26.535;308.973;1
12:12:26.557;308.973;1
12:12:26.581;309.437;1
12:12:26.602;309.437;1
12:12:26.625;310.234;1
12:12:26.649;310.698;1
12:12:26.672;310.308;1
12:12:26.694;310.308;1
12:12:26.716;309.734;1
12:12:26.741;309.715;1
12:12:26.762;309.715;1
12:12:26.787;309.938;1
12:12:26.808;309.697;1
12:12:26.831;309.697;1
12:12:26.857;309.344;1
12:12:26.878;309.103;1
12:12:26.900;309.103;1
12:12:26.924;309.289;1
12:12:26.946;309.196;1
12:12:26.970;309.196;1
12:12:26.994;308.862;1
12:12:27.017;308.936;1
12:12:27.039;309.103;1
12:12:27.062;309.233;1
12:12:27.085;309.233;1
12:12:27.109;309.585;1
12:12:27.132;309.585;1
12:12:27.154;309.567;1
12:12:27.178;309.567;1
12:12:27.199;309.363;1
12:12:27.222;309.103;1
12:12:27.246;309.011;1
12:12:27.270;309.011;1
12:12:27.293;309.177;1
12:12:27.315;309.511;1
12:12:27.339;309.456;1
12:12:27.360;309.808;1
12:12:27.387;309.808;1
12:12:27.408;309.808;1
12:12:27.432;309.641;1
12:12:27.454;309.604;1
12:12:27.479;309.418;1
12:12:27.499;309.418;1
12:12:27.522;309.233;1
12:12:27.546;309.233;1
12:12:27.570;309.177;1
12:12:27.593;308.992;1
12:12:27.617;308.992;1
12:12:27.638;309.103;1
12:12:27.660;309.103;1
12:12:27.686;309.048;1
12:12:27.706;309.048;1
12:12:27.730;309.177;1
12:12:27.753;309.585;1
12:12:27.775;309.53;1
12:12:27.799;309.53;1
12:12:27.822;309.53;1
12:12:27.845;309.215;1
12:12:27.868;309.326;1
12:12:27.890;309.511;1
12:12:27.914;309.344;1
12:12:27.936;309.344;1
12:12:27.962;309.011;1
12:12:27.984;308.77;1
12:12:28.006;308.77;1
12:12:28.028;309.196;1
12:12:28.054;309.845;1
12:12:28.076;309.845;1
12:12:28.099;310.271;1
12:12:28.122;309.919;1
12:12:28.144;309.771;1
12:12:28.166;309.771;1
12:12:28.190;309.233;1
12:12:28.212;309.085;1
12:12:28.237;309.085;1
12:12:28.260;309.363;1
12:12:28.284;309.975;1
12:12:28.305;309.863;1
12:12:28.328;309.863;1
12:12:28.351;309.752;1
12:12:28.373;309.752;1
12:12:28.396;309.567;1
12:12:28.419;309.567;1
12:12:28.441;308.862;1
12:12:28.465;308.862;1
12:12:28.489;308.881;1
12:12:28.510;308.881;1
12:12:28.536;308.844;1
12:12:28.557;308.992;1
12:12:28.582;309.27;1
12:12:28.603;309.27;1
12:12:28.625;309.845;1
12:12:28.650;309.845;1
12:12:28.673;309.882;1
12:12:28.694;309.011;1
12:12:28.717;308.992;1
12:12:28.740;309.678;1
12:12:28.763;309.678;1
12:12:28.786;309.845;1
12:12:28.809;309.845;1
12:12:28.835;309.363;1
12:12:28.857;308.955;1
12:12:28.881;309.048;1
12:12:28.903;309.048;1
12:12:28.924;309.048;1
12:12:28.948;309.4;1
12:12:28.971;309.956;1
12:12:28.993;310.42;1
12:12:29.016;310.104;1
12:12:29.039;310.104;1
12:12:29.062;309.493;1
12:12:29.086;309.493;1
12:12:29.109;308.881;1
12:12:29.131;308.732;1
12:12:29.154;308.788;1
12:12:29.178;308.788;1
12:12:29.201;309.011;1
12:12:29.224;309.011;1
12:12:29.248;309.122;1
12:12:29.269;309.307;1
12:12:29.294;309.066;1
12:12:29.317;308.992;1
12:12:29.339;308.992;1
12:12:29.362;309.103;1
12:12:29.385;309.103;1
12:12:29.407;309.437;1
12:12:29.433;310.086;1
12:12:29.453;310.271;1
12:12:29.477;310.271;1
12:12:29.502;310.271;1
12:12:29.522;309.252;1
12:12:29.546;308.473;1
12:12:29.570;308.584;1
12:12:29.591;309.289;1
12:12:29.616;309.289;1
12:12:29.640;309.289;1
12:12:29.661;309.734;1
12:12:29.686;309.734;1
12:12:29.706;309.159;1
12:12:29.731;309.122;1
12:12:29.753;309.122;1
12:12:29.775;309.103;1
12:12:29.798;309.215;1
12:12:29.821;309.048;1
12:12:29.844;309.066;1
12:12:29.868;309.066;1
12:12:29.890;309.066;1
12:12:29.913;309.215;1
12:12:29.936;309.567;1
12:12:29.959;309.289;1
12:12:29.982;309.048;1
12:12:30.006;309.048;1
12:12:30.029;309.048;1
12:12:30.054;308.844;1
12:12:30.074;309.418;1
12:12:30.097;309.418;1
12:12:30.120;309.53;1
12:12:30.143;309.53;1
12:12:30.166;309.53;1
12:12:30.190;309.289;1
12:12:30.213;309.289;1
12:12:30.235;309.233;1
12:12:30.258;309.381;1
12:12:30.281;309.641;1
12:12:30.304;309.641;1
12:12:30.327;309.27;1
12:12:30.350;309.085;1
12:12:30.373;309.826;1
12:12:30.398;309.826;1
12:12:30.421;310.42;1
12:12:30.444;310.179;1
12:12:30.466;310.179;1
12:12:30.489;310.216;1
12:12:30.513;309.975;1
12:12:30.536;309.975;1
12:12:30.559;309.826;1
12:12:30.582;308.862;1
12:12:30.603;308.862;1
12:12:30.628;308.936;1
12:12:30.652;310.049;1
12:12:30.673;311.143;1
12:12:30.697;311.143;1
12:12:30.718;310.865;1
12:12:30.744;310.865;1
12:12:30.765;310.123;1
12:12:30.788;309.103;1
12:12:30.810;309.011;1
12:12:30.834;309.196;1
12:12:30.858;309.196;1
12:12:30.881;309.196;1
12:12:30.902;309.548;1
12:12:30.925;309.511;1
12:12:30.950;309.975;1
12:12:30.972;309.326;1
12:12:30.997;309.326;1
12:12:31.020;309.326;1
12:12:31.040;308.566;1
12:12:31.064;308.64;1
12:12:31.088;309.567;1
12:12:31.110;310.012;1
12:12:31.134;310.012;1
12:12:31.156;310.012;1
12:12:31.183;309.437;1
12:12:31.203;309.437;1
12:12:31.225;309.233;1
12:12:31.248;309.326;1
12:12:31.271;309.326;1
12:12:31.294;309.103;1
12:12:31.318;308.973;1
12:12:31.340;309.622;1
12:12:31.362;309.789;1
12:12:31.387;309.789;1
12:12:31.410;309.789;1
12:12:31.432;309.789;1
12:12:31.454;309.177;1
12:12:31.477;309.159;1
12:12:31.500;309.159;1
12:12:31.525;309.029;1
12:12:31.546;309.177;1
12:12:31.569;309.177;1
12:12:31.592;309.418;1
12:12:31.616;309.678;1
12:12:31.638;309.641;1
12:12:31.661;309.456;1
12:12:31.686;309.456;1
12:12:31.707;309.456;1
12:12:31.732;309.252;1
12:12:31.754;308.899;1
12:12:31.776;308.677;1
12:12:31.799;308.158;1
12:12:31.822;308.158;1
12:12:31.845;308.158;1
12:12:31.868;308.084;1
12:12:31.893;308.603;1
12:12:31.917;308.862;1
12:12:31.939;309.196;1
12:12:31.962;309.196;1
12:12:31.984;309.196;1
12:12:32.007;308.992;1
12:12:32.032;309.085;1
12:12:32.054;309.14;1
12:12:32.076;309.437;1
12:12:32.098;309.437;1
12:12:32.121;309.456;1
12:12:32.144;309.307;1
12:12:32.169;309.307;1
12:12:32.190;308.825;1
12:12:32.213;308.788;1
12:12:32.236;308.788;1
12:12:32.259;308.473;1
12:12:32.283;308.844;1
12:12:32.305;308.844;1
12:12:32.330;309.622;1
12:12:32.353;310.512;1
12:12:32.375;310.586;1
12:12:32.397;310.586;1
12:12:32.420;309.085;1
12:12:32.443;307.564;1
12:12:32.466;307.564;1
12:12:32.489;307.472;1
12:12:32.512;308.788;1
12:12:32.535;308.788;1
12:12:32.558;309.919;1
12:12:32.581;309.919;1
12:12:32.604;310.438;1
12:12:32.627;309.567;1
12:12:32.651;309.567;1
12:12:32.673;309.567;1
12:12:32.696;309.567;1
12:12:32.721;309.289;1
12:12:32.742;309.27;1
12:12:32.766;309.418;1
12:12:32.788;309.233;1
12:12:32.812;309.233;1
12:12:32.837;309.233;1
12:12:32.860;309.14;1
12:12:32.886;309.344;1
12:12:32.904;309.808;1
12:12:32.927;309.381;1
12:12:32.951;309.381;1
12:12:32.974;308.677;1
12:12:32.996;308.677;1
12:12:33.021;308.677;1
12:12:33.042;308.973;1
12:12:33.064;309.289;1
12:12:33.088;309.289;1
12:12:33.110;309.938;1
12:12:33.134;309.938;1
12:12:33.156;310.345;1
12:12:33.181;310.086;1
12:12:33.202;309.53;1
12:12:33.226;309.53;1
12:12:33.250;308.732;1
12:12:33.272;308.751;1
12:12:33.296;308.751;1
12:12:33.317;308.955;1
12:12:33.341;309.418;1
12:12:33.364;309.697;1
12:12:33.387;309.697;1
12:12:33.412;309.567;1
12:12:33.435;309.252;1
12:12:33.457;309.252;1
12:12:33.484;309.233;1
12:12:33.502;309.122;1
12:12:33.525;309.122;1
12:12:33.549;308.844;1
12:12:33.572;308.714;1
12:12:33.593;308.64;1
12:12:33.617;308.64;1
12:12:33.640;309.493;1
12:12:33.662;309.493;1
12:12:33.687;309.901;1
12:12:33.708;309.14;1
12:12:33.732;308.269;1
12:12:33.756;307.676;1
12:12:33.778;307.676;1
12:12:33.800;307.676;1
12:12:33.825;308.269;1
12:12:33.847;308.862;1
12:12:33.870;309.344;1
12:12:33.892;309.567;1
12:12:33.917;309.567;1
12:12:33.938;309.567;1
12:12:33.962;309.641;1
12:12:33.986;309.307;1
12:12:34.010;309.011;1
12:12:34.034;309.252;1
12:12:34.056;309.659;1
12:12:34.077;309.659;1
12:12:34.102;309.659;1
12:12:34.125;309.863;1
12:12:34.147;309.567;1
12:12:34.170;308.807;1
12:12:34.192;308.881;1
12:12:34.215;308.881;1
12:12:34.240;308.881;1
12:12:34.264;309.085;1
12:12:34.287;309.456;1
12:12:34.308;310.086;1
12:12:34.330;309.975;1
12:12:34.354;309.975;1
12:12:34.376;309.975;1
12:12:34.402;309.567;1
12:12:34.423;309.845;1
12:12:34.447;309.752;1
12:12:34.468;309.103;1
12:12:34.491;309.103;1
12:12:34.515;308.788;1
12:12:34.538;308.788;1
12:12:34.560;308.788;1
12:12:34.584;308.788;1
12:12:34.608;308.881;1
12:12:34.630;308.881;1
12:12:34.652;309.159;1
12:12:34.678;308.844;1
12:12:34.699;308.844;1
12:12:34.721;308.491;1
12:12:34.744;308.862;1
12:12:34.768;309.771;1
12:12:34.791;309.771;1
12:12:34.815;309.975;1
12:12:34.837;309.215;1
12:12:34.859;309.122;1
12:12:34.885;309.122;1
12:12:34.906;309.678;1
12:12:34.930;309.678;1
12:12:34.953;310.123;1
12:12:34.975;310.012;1
12:12:34.997;309.548;1
12:12:35.019;309.493;1
12:12:35.042;309.493;1
12:12:35.065;309.493;1
12:12:35.089;309.27;1
12:12:35.111;309.53;1
12:12:35.135;309.53;1
12:12:35.157;309.233;1
12:12:35.180;309.233;1
12:12:35.203;309.233;1
12:12:35.226;309.27;1
12:12:35.252;308.603;1
12:12:35.274;308.417;1
12:12:35.295;309.381;1
12:12:35.318;309.381;1
12:12:35.341;310.104;1
12:12:35.364;310.104;1
12:12:35.387;310.104;1
12:12:35.411;310.012;1
12:12:35.434;309.122;1
12:12:35.456;308.844;1
12:12:35.481;308.844;1
12:12:35.502;309.011;1
12:12:35.526;309.14;1
12:12:35.548;309.437;1
12:12:35.572;309.437;1
12:12:35.597;309.659;1
12:12:35.618;309.659;1
12:12:35.640;309.771;1
12:12:35.663;309.826;1
12:12:35.688;309.585;1
12:12:35.709;309.289;1
12:12:35.733;309.289;1
12:12:35.757;309.289;1
12:12:35.783;309.53;1
12:12:35.802;309.641;1
12:12:35.825;309.493;1
12:12:35.849;309.14;1
12:12:35.871;309.418;1
12:12:35.893;309.418;1
12:12:35.918;309.418;1
12:12:35.939;310.142;1
12:12:35.964;309.863;1
12:12:35.986;309.14;1
12:12:36.009;308.936;1
12:12:36.031;308.936;1
12:12:36.054;308.936;1
12:12:36.080;309.381;1
12:12:36.101;309.456;1
12:12:36.124;309.641;1
12:12:36.146;309.177;1
12:12:36.169;309.177;1
12:12:36.193;309.363;1
12:12:36.216;309.363;1
12:12:36.238;309.567;1
12:12:36.262;308.881;1
12:12:36.285;308.64;1
12:12:36.310;308.64;1
12:12:36.330;309.289;1
12:12:36.356;309.678;1
12:12:36.379;309.845;1
12:12:36.400;309.845;1
12:12:36.422;309.27;1
12:12:36.445;308.936;1
12:12:36.471;308.936;1
12:12:36.492;309.771;1
12:12:36.515;310.364;1
12:12:36.537;310.364;1
12:12:36.561;310.253;1
12:12:36.586;310.012;1
12:12:36.608;310.012;1
12:12:36.632;309.381;1
12:12:36.654;309.344;1
12:12:36.676;309.066;1
12:12:36.700;308.362;1
12:12:36.721;308.362;1
12:12:36.746;308.362;1
12:12:36.769;308.881;1
12:12:36.790;309.938;1
12:12:36.813;309.752;1
12:12:36.836;309.437;1
12:12:36.859;309.437;1
12:12:36.882;309.437;1
12:12:36.907;309.659;1
12:12:36.930;310.234;1
12:12:36.952;310.234;1
12:12:36.974;309.808;1
12:12:36.998;309.808;1
12:12:37.021;309.808;1
12:12:37.044;309.381;1
12:12:37.067;309.344;1
12:12:37.089;309.048;1
12:12:37.112;308.621;1
12:12:37.135;308.621;1
12:12:37.158;308.64;1
12:12:37.182;308.64;1
12:12:37.206;309.085;1
12:12:37.229;309.307;1
12:12:37.251;309.474;1
12:12:37.273;309.474;1
12:12:37.299;309.826;1
12:12:37.319;309.993;1
12:12:37.343;309.993;1
12:12:37.366;309.418;1
12:12:37.388;308.955;1
12:12:37.411;308.955;1
12:12:37.434;308.844;1
12:12:37.457;309.122;1
12:12:37.481;308.973;1
12:12:37.504;308.973;1
12:12:37.527;308.918;1
12:12:37.549;308.918;1
12:12:37.575;308.788;1
12:12:37.597;308.992;1
12:12:37.621;308.992;1
12:12:37.642;309.066;1
12:12:37.664;309.066;1
12:12:37.687;309.066;1
12:12:37.710;309.418;1
12:12:37.733;309.734;1
12:12:37.756;309.641;1
12:12:37.784;309.53;1
12:12:37.803;309.808;1
12:12:37.825;309.808;1
12:12:37.848;309.808;1
12:12:37.874;309.956;1
12:12:37.895;309.641;1
12:12:37.918;309.585;1
12:12:37.940;309.585;1
12:12:37.965;309.808;1
12:12:37.988;309.808;1
12:12:38.009;309.4;1
12:12:38.035;309.252;1
12:12:38.057;309.548;1
12:12:38.080;309.381;1
12:12:38.102;309.381;1
12:12:38.124;309.381;1
12:12:38.150;308.807;1
12:12:38.172;308.529;1
12:12:38.193;309.122;1
12:12:38.216;309.845;1
12:12:38.239;309.845;1
12:12:38.262;309.845;1
12:12:38.286;309.734;1
12:12:38.308;309.734;1
12:12:38.331;309.066;1
12:12:38.355;309.122;1
12:12:38.377;308.825;1
12:12:38.400;308.825;1
12:12:38.423;308.825;1
12:12:38.449;308.751;1
12:12:38.471;308.918;1
12:12:38.492;309.474;1
12:12:38.515;309.456;1
12:12:38.538;309.456;1
12:12:38.563;309.122;1
12:12:38.584;309.122;1
12:12:38.607;309.27;1
12:12:38.630;309.363;1
12:12:38.653;309.381;1
12:12:38.678;309.381;1
12:12:38.699;309.381;1
12:12:38.722;309.418;1
12:12:38.745;309.418;1
12:12:38.768;309.103;1
12:12:38.791;309.103;1
12:12:38.815;309.085;1
12:12:38.838;309.085;1
12:12:38.860;309.437;1
12:12:38.884;309.641;1
12:12:38.906;309.381;1
12:12:38.931;309.252;1
12:12:38.954;309.252;1
12:12:38.976;309.252;1
12:12:38.999;309.456;1
12:12:39.021;308.343;1
12:12:39.044;308.343;1
12:12:39.067;308.25;1
12:12:39.090;308.25;1
12:12:39.113;308.25;1
12:12:39.136;308.232;1
12:12:39.159;309.826;1
12:12:39.182;309.826;1
12:12:39.206;309.826;1
12:12:39.230;309.956;1
12:12:39.252;309.567;1
12:12:39.274;309.567;1
12:12:39.299;308.955;1
12:12:39.320;308.732;1
12:12:39.343;308.714;1
12:12:39.366;309.326;1
12:12:39.390;309.326;1
12:12:39.412;309.326;1
12:12:39.435;309.956;1
12:12:39.458;309.53;1
12:12:39.484;309.215;1
12:12:39.506;308.825;1
12:12:39.528;308.825;1
12:12:39.550;308.825;1
12:12:39.576;308.677;1
12:12:39.597;308.77;1
12:12:39.621;309.122;1
12:12:39.642;309.418;1
12:12:39.666;309.418;1
12:12:39.690;309.956;1
12:12:39.713;309.956;1
12:12:39.735;309.493;1
12:12:39.758;308.677;1
12:12:39.782;308.714;1
12:12:39.804;308.714;1
12:12:39.828;308.584;1
12:12:39.850;308.195;1
12:12:39.872;308.621;1
12:12:39.897;308.621;1
12:12:39.918;309.252;1
12:12:39.942;309.252;1
12:12:39.964;309.808;1
12:12:39.988;309.344;1
12:12:40.010;309.011;1
12:12:40.036;309.159;1
12:12:40.057;309.159;1
12:12:40.082;309.159;1
12:12:40.104;309.53;1
12:12:40.126;309.938;1
12:12:40.148;310.049;1
12:12:40.174;309.901;1
12:12:40.194;309.901;1
12:12:40.220;309.678;1
12:12:40.240;309.678;1
12:12:40.264;308.955;1
12:12:40.286;308.788;1
12:12:40.309;309.474;1
12:12:40.332;309.474;1
12:12:40.355;310.345;1
12:12:40.381;310.179;1
12:12:40.401;309.474;1
12:12:40.424;309.474;1
12:12:40.447;308.992;1
12:12:40.470;308.807;1
12:12:40.494;308.807;1
12:12:40.517;308.807;1
12:12:40.540;308.807;1
12:12:40.562;310.086;1
12:12:40.586;310.086;1
12:12:40.609;310.086;1
12:12:40.633;309.826;1
12:12:40.658;309.826;1
12:12:40.679;308.992;1
12:12:40.702;308.973;1
12:12:40.725;308.621;1
12:12:40.749;308.603;1
12:12:40.772;308.603;1
12:12:40.797;308.603;1
12:12:40.817;309.011;1
12:12:40.840;309.363;1
12:12:40.864;309.715;1
12:12:40.888;309.697;1
12:12:40.908;309.697;1
12:12:40.932;309.474;1
12:12:40.956;308.881;1
12:12:40.977;308.881;1
12:12:41.001;308.677;1
12:12:41.023;308.936;1
12:12:41.049;309.381;1
12:12:41.071;309.381;1
12:12:41.093;308.992;1
12:12:41.115;308.25;1
12:12:41.139;308.25;1
12:12:41.163;308.065;1
12:12:41.186;309.085;1
12:12:41.209;309.085;1
12:12:41.233;309.752;1
12:12:41.255;309.752;1
12:12:41.276;308.844;1
12:12:41.301;308.844;1
12:12:41.324;308.658;1
12:12:41.347;308.658;1
12:12:41.369;308.881;1
12:12:41.391;309.215;1
12:12:41.415;309.215;1
12:12:41.437;309.196;1
12:12:41.461;309.196;1
12:12:41.486;309.196;1
12:12:41.508;309.252;1
12:12:41.532;309.066;1
12:12:41.553;308.714;1
12:12:41.576;308.714;1
12:12:41.597;308.918;1
12:12:41.620;308.918;1
12:12:41.643;308.899;1
12:12:41.666;308.454;1
12:12:41.689;308.362;1
12:12:41.712;308.64;1
12:12:41.735;308.64;1
12:12:41.758;308.825;1
12:12:41.781;308.825;1
12:12:41.807;308.918;1
12:12:41.829;308.51;1
12:12:41.851;308.732;1
12:12:41.873;308.732;1
12:12:41.896;308.732;1
12:12:41.920;309.363;1
12:12:41.943;309.233;1
12:12:41.966;309.4;1
12:12:41.991;309.011;1
12:12:42.011;309.011;1
12:12:42.037;308.881;1
12:12:42.057;309.177;1
12:12:42.082;309.177;1
12:12:42.103;309.456;1
12:12:42.126;309.622;1
12:12:42.149;310.123;1
12:12:42.173;310.123;1
12:12:42.196;309.975;1
12:12:42.218;309.066;1
12:12:42.241;308.677;1
12:12:42.264;308.677;1
12:12:42.288;308.677;1
12:12:42.310;308.325;1
12:12:42.334;308.325;1
12:12:42.356;308.899;1
12:12:42.380;310.271;1
12:12:42.402;310.271;1
12:12:42.425;309.863;1
12:12:42.448;309.863;1
12:12:42.474;309.122;1
12:12:42.494;308.658;1
12:12:42.517;309.122;1
12:12:42.540;309.585;1
12:12:42.563;309.585;1
12:12:42.587;309.585;1
12:12:42.610;309.585;1
12:12:42.634;309.344;1
12:12:42.655;309.196;1
12:12:42.680;309.233;1
12:12:42.701;309.344;1
12:12:42.724;309.344;1
12:12:42.747;309.548;1
12:12:42.770;309.604;1
12:12:42.793;309.604;1
12:12:42.816;309.159;1
12:12:42.839;309.085;1
12:12:42.862;309.085;1
12:12:42.886;309.085;1
12:12:42.909;309.307;1
12:12:42.933;309.418;1
12:12:42.954;310.03;1
12:12:42.977;310.271;1
12:12:43.000;309.641;1
12:12:43.023;309.641;1
12:12:43.046;308.621;1
12:12:43.069;308.454;1
12:12:43.093;308.825;1
12:12:43.115;308.862;1
12:12:43.138;308.862;1
12:12:43.161;308.862;1
12:12:43.185;308.862;1
12:12:43.208;309.085;1
12:12:43.231;309.14;1
12:12:43.254;309.715;1
12:12:43.276;309.826;1
12:12:43.301;309.826;1
12:12:43.323;309.233;1
12:12:43.345;309.029;1
12:12:43.371;309.196;1
12:12:43.391;309.604;1
12:12:43.414;309.604;1
12:12:43.437;309.604;1
12:12:43.461;309.919;1
12:12:43.486;310.104;1
12:12:43.506;310.475;1
12:12:43.530;310.364;1
12:12:43.552;310.364;1
12:12:43.578;310.364;1
12:12:43.599;309.307;1
12:12:43.621;308.269;1
12:12:43.644;308.065;1
12:12:43.670;309.029;1
12:12:43.692;309.029;1
12:12:43.715;309.029;1
12:12:43.738;309.882;1
12:12:43.759;309.993;1
12:12:43.783;310.03;1
12:12:43.807;310.03;1
12:12:43.831;309.826;1
12:12:43.854;309.122;1
12:12:43.875;309.122;1
12:12:43.897;308.603;1
12:12:43.921;308.881;1
12:12:43.944;309.474;1
12:12:43.966;309.474;1
12:12:43.991;309.474;1
12:12:44.013;309.122;1
12:12:44.036;309.122;1
12:12:44.059;309.029;1
12:12:44.085;309.344;1
12:12:44.107;309.344;1
12:12:44.127;309.048;1
12:12:44.152;308.325;1
12:12:44.175;308.325;1
12:12:44.196;308.102;1
12:12:44.219;308.566;1
12:12:44.243;308.566;1
12:12:44.265;309.215;1
12:12:44.291;309.326;1
12:12:44.314;308.807;1
12:12:44.337;308.807;1
12:12:44.358;308.621;1
12:12:44.383;308.732;1
12:12:44.405;308.732;1
12:12:44.429;309.122;1
12:12:44.451;309.381;1
12:12:44.472;309.381;1
