TimeStamp;Частота вращения РВД (Расчетная);0 - Bad, 1 - Good
12:12:08.753;10629.128;1
12:12:08.776;10629.128;1
12:12:08.799;10629.128;1
12:12:08.823;10631.13;1
12:12:08.845;10631.823;1
12:12:08.868;10633.883;1
12:12:08.892;10635.174;1
12:12:08.914;10636.098;1
12:12:08.939;10637.466;1
12:12:08.961;10637.466;1
12:12:08.987;10638.219;1
12:12:09.006;10639.896;1
12:12:09.029;10641.226;1
12:12:09.054;10641.478;1
12:12:09.075;10643.483;1
12:12:09.098;10643.945;1
12:12:09.123;10643.945;1
12:12:09.144;10644.97;1
12:12:09.167;10646.358;1
12:12:09.191;10646.358;1
12:12:09.213;10647.788;1
12:12:09.237;10647.788;1
12:12:09.260;10649.005;1
12:12:09.283;10648.444;1
12:12:09.306;10649.912;1
12:12:09.330;10652.288;1
12:12:09.351;10649.352;1
12:12:09.374;10651.961;1
12:12:09.397;10652.945;1
12:12:09.421;10648.869;1
12:12:09.443;10648.869;1
12:12:09.466;10651.496;1
12:12:09.491;10652.598;1
12:12:09.512;10652.212;1
12:12:09.535;10652.212;1
12:12:09.558;10652.212;1
12:12:09.583;10652.25;1
12:12:09.605;10652.945;1
12:12:09.628;10653.526;1
12:12:09.650;10653.661;1
12:12:09.673;10654.163;1
12:12:09.696;10654.163;1
12:12:09.720;10654.163;1
12:12:09.744;10653.97;1
12:12:09.767;10654.376;1
12:12:09.788;10654.512;1
12:12:09.811;10654.724;1
12:12:09.836;10654.957;1
12:12:09.859;10655.131;1
12:12:09.883;10655.15;1
12:12:09.907;10655.15;1
12:12:09.927;10655.633;1
12:12:09.949;10654.743;1
12:12:09.973;10655.188;1
12:12:09.998;10655.228;1
12:12:10.020;10654.724;1
12:12:10.042;10654.724;1
12:12:10.064;10655.092;1
12:12:10.088;10655.44;1
12:12:10.111;10655.228;1
12:12:10.134;10654.957;1
12:12:10.157;10654.647;1
12:12:10.182;10654.396;1
12:12:10.204;10654.396;1
12:12:10.229;10653.623;1
12:12:10.249;10653.14;1
12:12:10.271;10653.777;1
12:12:10.296;10653.081;1
12:12:10.318;10652.849;1
12:12:10.341;10655.479;1
12:12:10.363;10655.479;1
12:12:10.387;10652.038;1
12:12:10.409;10652.501;1
12:12:10.434;10652.521;1
12:12:10.455;10651.226;1
12:12:10.483;10652.347;1
12:12:10.504;10651.11;1
12:12:10.524;10651.11;1
12:12:10.547;10651.11;1
12:12:10.570;10650.956;1
12:12:10.594;10650.145;1
12:12:10.616;10649.796;1
12:12:10.642;10649.894;1
12:12:10.665;10649.894;1
12:12:10.688;10649.719;1
12:12:10.708;10649.178;1
12:12:10.733;10649.12;1
12:12:10.754;10648.85;1
12:12:10.780;10649.235;1
12:12:10.803;10648.734;1
12:12:10.826;10648.85;1
12:12:10.847;10648.85;1
12:12:10.870;10648.58;1
12:12:10.892;10648.271;1
12:12:10.918;10647.749;1
12:12:10.939;10648.443;1
12:12:10.963;10647.517;1
12:12:10.985;10648.193;1
12:12:11.008;10647.324;1
12:12:11.030;10646.918;1
12:12:11.054;10646.918;1
12:12:11.077;10647.054;1
12:12:11.099;10646.919;1
12:12:11.123;10647.17;1
12:12:11.147;10646.493;1
12:12:11.169;10646.591;1
12:12:11.191;10646.591;1
12:12:11.216;10646.977;1
12:12:11.239;10647.188;1
12:12:11.261;10645.896;1
12:12:11.283;10647.479;1
12:12:11.307;10647.209;1
12:12:11.330;10647.15;1
12:12:11.352;10647.15;1
12:12:11.375;10647.188;1
12:12:11.401;10646.61;1
12:12:11.421;10647.323;1
12:12:11.446;10647.652;1
12:12:11.468;10646.494;1
12:12:11.490;10646.494;1
12:12:11.514;10646.938;1
12:12:11.537;10647.362;1
12:12:11.559;10646.571;1
12:12:11.588;10647.479;1
12:12:11.607;10646.726;1
12:12:11.629;10647.44;1
12:12:11.652;10647.498;1
12:12:11.675;10647.498;1
12:12:11.697;10646.938;1
12:12:11.720;10647.285;1
12:12:11.743;10647.439;1
12:12:11.766;10647.595;1
12:12:11.789;10647.42;1
12:12:11.812;10647.42;1
12:12:11.835;10648.039;1
12:12:11.858;10648.039;1
12:12:11.884;10648;1
12:12:11.904;10648;1
12:12:11.927;10648.154;1
12:12:11.950;10648.463;1
12:12:11.973;10648.502;1
12:12:11.996;10648.502;1
12:12:12.020;10648.27;1
12:12:12.042;10648.27;1
12:12:12.066;10648.754;1
12:12:12.088;10648.54;1
12:12:12.112;10648.386;1
12:12:12.135;10649.274;1
12:12:12.158;10648.116;1
12:12:12.183;10649.139;1
12:12:12.203;10649.139;1
12:12:12.226;10649.603;1
12:12:12.250;10649.043;1
12:12:12.272;10650.241;1
12:12:12.295;10650.028;1
12:12:12.319;10650.027;1
12:12:12.341;10650.027;1
12:12:12.364;10650.878;1
12:12:12.387;10650.666;1
12:12:12.410;10650.897;1
12:12:12.433;10650.145;1
12:12:12.456;10650.299;1
12:12:12.482;10651.13;1
12:12:12.505;10651.13;1
12:12:12.528;10650.356;1
12:12:12.548;10651.342;1
12:12:12.572;10651.419;1
12:12:12.595;10650.589;1
12:12:12.618;10651.593;1
12:12:12.643;10651.961;1
12:12:12.666;10651.961;1
12:12:12.687;10651.129;1
12:12:12.709;10651.651;1
12:12:12.734;10651.245;1
12:12:12.755;10651.265;1
12:12:12.780;10651.845;1
12:12:12.803;10651.109;1
12:12:12.826;10651.109;1
12:12:12.847;10651.573;1
12:12:12.872;10651.458;1
12:12:12.893;10651.534;1
12:12:12.917;10651.148;1
12:12:12.939;10651.535;1
12:12:12.964;10651.303;1
12:12:12.987;10651.477;1
12:12:13.009;10651.477;1
12:12:13.033;10651.457;1
12:12:13.056;10651.768;1
12:12:13.078;10651.13;1
12:12:13.100;10651.612;1
12:12:13.124;10651.109;1
12:12:13.147;10652.211;1
12:12:13.171;10652.211;1
12:12:13.193;10651.844;1
12:12:13.215;10651.284;1
12:12:13.241;10652.114;1
12:12:13.262;10652.211;1
12:12:13.286;10651.573;1
12:12:13.308;10651.573;1
12:12:13.331;10652.172;1
12:12:13.355;10651.631;1
12:12:13.377;10653.004;1
12:12:13.399;10651.342;1
12:12:13.423;10651.748;1
12:12:13.446;10652.502;1
12:12:13.469;10651.304;1
12:12:13.493;10651.304;1
12:12:13.517;10652.289;1
12:12:13.539;10653.256;1
12:12:13.561;10651.516;1
12:12:13.586;10651.979;1
12:12:13.606;10652.173;1
12:12:13.630;10652.173;1
12:12:13.653;10651.806;1
12:12:13.675;10652.385;1
12:12:13.698;10651.921;1
12:12:13.721;10651.921;1
12:12:13.744;10652.231;1
12:12:13.769;10652.231;1
12:12:13.792;10651.748;1
12:12:13.816;10652.057;1
12:12:13.838;10652.27;1
12:12:13.860;10652.018;1
12:12:13.883;10651.864;1
12:12:13.907;10651.612;1
12:12:13.928;10651.612;1
12:12:13.952;10651.516;1
12:12:13.974;10651.825;1
12:12:14.000;10651.922;1
12:12:14.020;10651.94;1
12:12:14.044;10651.824;1
12:12:14.066;10651.806;1
12:12:14.089;10651.806;1
12:12:14.114;10651.748;1
12:12:14.136;10652.269;1
12:12:14.158;10652.057;1
12:12:14.181;10652.792;1
12:12:14.204;10652.946;1
12:12:14.229;10652.946;1
12:12:14.251;10652.772;1
12:12:14.274;10653.7;1
12:12:14.297;10653.99;1
12:12:14.320;10652.868;1
12:12:14.343;10653.391;1
12:12:14.368;10653.022;1
12:12:14.389;10654.009;1
12:12:14.412;10654.009;1
12:12:14.435;10653.699;1
12:12:14.458;10653.043;1
12:12:14.483;10654.338;1
12:12:14.505;10653.448;1
12:12:14.527;10654.202;1
12:12:14.552;10653.932;1
12:12:14.575;10653.932;1
12:12:14.597;10653.971;1
12:12:14.621;10654.415;1
12:12:14.642;10654.473;1
12:12:14.668;10654.028;1
12:12:14.689;10654.028;1
12:12:14.713;10654.705;1
12:12:14.736;10653.854;1
12:12:14.758;10653.661;1
12:12:14.783;10654.918;1
12:12:14.805;10654.435;1
12:12:14.826;10654.183;1
12:12:14.850;10654.183;1
12:12:14.873;10654.646;1
12:12:14.895;10654.551;1
12:12:14.918;10654.55;1
12:12:14.941;10654.55;1
12:12:14.966;10655.111;1
12:12:14.987;10655.111;1
12:12:15.010;10655.092;1
12:12:15.033;10655.807;1
12:12:15.056;10655.537;1
12:12:15.083;10655.827;1
12:12:15.102;10655.884;1
12:12:15.125;10655.4;1
12:12:15.148;10656.349;1
12:12:15.173;10656.349;1
12:12:15.194;10656.271;1
12:12:15.217;10656.562;1
12:12:15.240;10656.852;1
12:12:15.263;10656.368;1
12:12:15.287;10656.755;1
12:12:15.308;10656.755;1
12:12:15.331;10656.755;1
12:12:15.355;10656.137;1
12:12:15.377;10656.137;1
12:12:15.400;10657.064;1
12:12:15.423;10655.73;1
12:12:15.446;10657.336;1
12:12:15.470;10656.562;1
12:12:15.492;10656.562;1
12:12:15.515;10656.736;1
12:12:15.538;10657.258;1
12:12:15.561;10656.465;1
12:12:15.584;10657.393;1
12:12:15.609;10657.954;1
12:12:15.632;10657.954;1
12:12:15.654;10656.852;1
12:12:15.679;10658.07;1
12:12:15.701;10657.605;1
12:12:15.722;10657.606;1
12:12:15.746;10657.974;1
12:12:15.768;10657.974;1
12:12:15.791;10657.955;1
12:12:15.814;10657.896;1
12:12:15.837;10658.342;1
12:12:15.860;10658.303;1
12:12:15.883;10658.438;1
12:12:15.908;10658.147;1
12:12:15.930;10658.147;1
12:12:15.952;10658.496;1
12:12:15.975;10658.98;1
12:12:15.999;10657.877;1
12:12:16.021;10658.438;1
12:12:16.045;10658.38;1
12:12:16.069;10658.38;1
12:12:16.090;10658.205;1
12:12:16.113;10658.458;1
12:12:16.136;10658.768;1
12:12:16.162;10658.709;1
12:12:16.183;10658.671;1
12:12:16.205;10659.29;1
12:12:16.228;10659.29;1
12:12:16.251;10659.231;1
12:12:16.276;10659.231;1
12:12:16.297;10659.077;1
12:12:16.320;10659.405;1
12:12:16.343;10659.503;1
12:12:16.366;10659.503;1
12:12:16.390;10659.348;1
12:12:16.415;10659.657;1
12:12:16.436;10660.103;1
12:12:16.459;10658.825;1
12:12:16.486;10660.605;1
12:12:16.504;10659.057;1
12:12:16.529;10659.057;1
12:12:16.551;10660.489;1
12:12:16.573;10660.76;1
12:12:16.599;10660.605;1
12:12:16.621;10660.838;1
12:12:16.643;10661.07;1
12:12:16.666;10661.07;1
12:12:16.688;10660.644;1
12:12:16.714;10660.974;1
12:12:16.734;10660.47;1
12:12:16.758;10660.605;1
12:12:16.783;10660.916;1
12:12:16.805;10660.916;1
12:12:16.827;10660.122;1
12:12:16.851;10660.122;1
12:12:16.874;10660.645;1
12:12:16.898;10659.87;1
12:12:16.918;10660.122;1
12:12:16.943;10660.451;1
12:12:16.964;10660.451;1
12:12:16.988;10659.967;1
12:12:17.011;10660.314;1
12:12:17.034;10660.471;1
12:12:17.056;10660.954;1
12:12:17.081;10661.206;1
12:12:17.103;10660.992;1
12:12:17.126;10660.992;1
12:12:17.150;10661.167;1
12:12:17.171;10661.322;1
12:12:17.195;10661.303;1
12:12:17.218;10661.477;1
12:12:17.240;10661.689;1
12:12:17.263;10661.689;1
12:12:17.286;10662.328;1
12:12:17.312;10662.019;1
12:12:17.335;10661.979;1
12:12:17.357;10662.019;1
12:12:17.382;10662.309;1
12:12:17.401;10661.903;1
12:12:17.425;10661.903;1
12:12:17.448;10662.116;1
12:12:17.471;10662.058;1
12:12:17.494;10661.574;1
12:12:17.519;10662.774;1
12:12:17.539;10662.774;1
12:12:17.562;10662.773;1
12:12:17.586;10663.413;1
12:12:17.609;10663.104;1
12:12:17.634;10662.406;1
12:12:17.656;10663.103;1
12:12:17.678;10663.103;1
12:12:17.703;10663.355;1
12:12:17.723;10662.793;1
12:12:17.747;10663.315;1
12:12:17.770;10663.161;1
12:12:17.793;10663.025;1
12:12:17.817;10663.762;1
12:12:17.840;10663.762;1
12:12:17.863;10663.781;1
12:12:17.884;10663.394;1
12:12:17.908;10663.955;1
12:12:17.932;10662.967;1
12:12:17.953;10663.781;1
12:12:17.978;10663.374;1
12:12:17.999;10663.374;1
12:12:18.023;10663.626;1
12:12:18.046;10663.413;1
12:12:18.069;10663.026;1
12:12:18.092;10663.704;1
12:12:18.116;10664.033;1
12:12:18.138;10664.033;1
12:12:18.161;10664.091;1
12:12:18.184;10663.626;1
12:12:18.207;10664.459;1
12:12:18.231;10663.742;1
12:12:18.253;10664.498;1
12:12:18.276;10664.188;1
12:12:18.300;10664.188;1
12:12:18.321;10664.284;1
12:12:18.344;10664.846;1
12:12:18.367;10665.176;1
12:12:18.390;10664.691;1
12:12:18.414;10665.543;1
12:12:18.437;10665.35;1
12:12:18.459;10665.35;1
12:12:18.484;10665.505;1
12:12:18.505;10665.37;1
12:12:18.529;10665.37;1
12:12:18.552;10666.299;1
12:12:18.574;10665.389;1
12:12:18.599;10665.932;1
12:12:18.621;10665.932;1
12:12:18.643;10665.989;1
12:12:18.666;10666.223;1
12:12:18.690;10666.223;1
12:12:18.712;10666.396;1
12:12:18.735;10666.396;1
12:12:18.759;10665.95;1
12:12:18.783;10666.881;1
12:12:18.804;10665.912;1
12:12:18.829;10666.803;1
12:12:18.850;10666.919;1
12:12:18.873;10666.163;1
12:12:18.897;10667.191;1
12:12:18.921;10667.191;1
12:12:18.942;10666.842;1
12:12:18.966;10666.938;1
12:12:18.989;10667.462;1
12:12:19.011;10667.733;1
12:12:19.034;10667.733;1
12:12:19.057;10667.733;1
12:12:19.081;10667.347;1
12:12:19.103;10667.346;1
12:12:19.128;10667.346;1
12:12:19.151;10667.715;1
12:12:19.173;10667.869;1
12:12:19.196;10667.54;1
12:12:19.218;10667.83;1
12:12:19.242;10667.539;1
12:12:19.264;10668.043;1
12:12:19.287;10668.043;1
12:12:19.310;10667.83;1
12:12:19.333;10667.889;1
12:12:19.358;10668.141;1
12:12:19.384;10667.985;1
12:12:19.402;10667.851;1
12:12:19.425;10668.179;1
12:12:19.448;10668.179;1
12:12:19.473;10667.772;1
12:12:19.494;10668.198;1
12:12:19.517;10668.315;1
12:12:19.540;10667.966;1
12:12:19.563;10668.587;1
12:12:19.586;10668.587;1
12:12:19.611;10668.238;1
12:12:19.633;10668.082;1
12:12:19.656;10668.179;1
12:12:19.682;10667.792;1
12:12:19.701;10669.032;1
12:12:19.725;10669.032;1
12:12:19.748;10668.082;1
12:12:19.771;10667.501;1
12:12:19.793;10667.791;1
12:12:19.816;10667.714;1
12:12:19.839;10667.811;1
12:12:19.863;10667.151;1
12:12:19.885;10667.133;1
12:12:19.908;10667.133;1
12:12:19.931;10667.54;1
12:12:19.956;10666.474;1
12:12:19.978;10666.629;1
12:12:20.000;10667.463;1
12:12:20.023;10667.055;1
12:12:20.046;10667.055;1
12:12:20.071;10666.842;1
12:12:20.092;10666.842;1
12:12:20.115;10667.036;1
12:12:20.138;10667.171;1
12:12:20.161;10666.571;1
12:12:20.185;10666.493;1
12:12:20.208;10666.493;1
12:12:20.231;10666.474;1
12:12:20.256;10666.57;1
12:12:20.279;10666.163;1
12:12:20.300;10666.629;1
12:12:20.322;10666.319;1
12:12:20.347;10666.319;1
12:12:20.370;10666.59;1
12:12:20.391;10666.745;1
12:12:20.417;10665.873;1
12:12:20.439;10666.436;1
12:12:20.460;10666.436;1
12:12:20.485;10666.203;1
12:12:20.506;10666.106;1
12:12:20.531;10666.513;1
12:12:20.553;10665.989;1
12:12:20.578;10666.319;1
12:12:20.600;10666.319;1
12:12:20.621;10666.261;1
12:12:20.644;10666.261;1
12:12:20.668;10666.319;1
12:12:20.690;10666.009;1
12:12:20.716;10666.028;1
12:12:20.737;10666.183;1
12:12:20.762;10666.183;1
12:12:20.784;10665.04;1
12:12:20.805;10666.474;1
12:12:20.828;10665.35;1
12:12:20.852;10665.04;1
12:12:20.877;10665.854;1
12:12:20.898;10665.854;1
12:12:20.922;10665.156;1
12:12:20.944;10665.582;1
12:12:20.967;10665.272;1
12:12:20.990;10665.679;1
12:12:21.013;10665.679;1
12:12:21.036;10665.679;1
12:12:21.059;10664.808;1
12:12:21.083;10664.808;1
12:12:21.106;10665.195;1
12:12:21.128;10664.847;1
12:12:21.151;10664.497;1
12:12:21.174;10664.497;1
12:12:21.197;10664.497;1
12:12:21.221;10664.266;1
12:12:21.244;10664.594;1
12:12:21.266;10664.421;1
12:12:21.290;10664.421;1
12:12:21.312;10664.304;1
12:12:21.336;10664.304;1
12:12:21.360;10664.729;1
12:12:21.384;10664.285;1
12:12:21.404;10664.381;1
12:12:21.429;10664.4;1
12:12:21.451;10663.413;1
12:12:21.473;10664.11;1
12:12:21.496;10664.381;1
12:12:21.520;10664.381;1
12:12:21.542;10664.497;1
12:12:21.565;10663.685;1
12:12:21.588;10664.4;1
12:12:21.611;10663.84;1
12:12:21.636;10663.84;1
12:12:21.659;10664.518;1
12:12:21.686;10664.518;1
12:12:21.706;10664.439;1
12:12:21.726;10664.439;1
12:12:21.751;10664.904;1
12:12:21.774;10664.904;1
12:12:21.795;10664.091;1
12:12:21.818;10664.71;1
12:12:21.841;10664.382;1
12:12:21.866;10664.169;1
12:12:21.887;10664.148;1
12:12:21.910;10664.148;1
12:12:21.933;10663.51;1
12:12:21.956;10664.459;1
12:12:21.982;10664.614;1
12:12:22.001;10663.723;1
12:12:22.024;10664.148;1
12:12:22.049;10664.148;1
12:12:22.070;10664.207;1
12:12:22.096;10664.323;1
12:12:22.116;10663.994;1
12:12:22.140;10663.897;1
12:12:22.162;10664.227;1
12:12:22.185;10663.801;1
12:12:22.210;10663.801;1
12:12:22.234;10663.858;1
12:12:22.255;10663.956;1
12:12:22.279;10664.091;1
12:12:22.302;10663.704;1
12:12:22.323;10664.052;1
12:12:22.347;10664.052;1
12:12:22.370;10664.207;1
12:12:22.392;10664.168;1
12:12:22.417;10664.613;1
12:12:22.441;10664.479;1
12:12:22.464;10664.479;1
12:12:22.485;10664.168;1
12:12:22.509;10664.304;1
12:12:22.530;10663.878;1
12:12:22.556;10664.439;1
12:12:22.576;10664.227;1
12:12:22.600;10664.053;1
12:12:22.624;10664.053;1
12:12:22.646;10664.672;1
12:12:22.670;10664.284;1
12:12:22.694;10664.032;1
12:12:22.716;10663.955;1
12:12:22.739;10663.975;1
12:12:22.761;10663.975;1
12:12:22.785;10664.459;1
12:12:22.808;10664.304;1
12:12:22.829;10664.556;1
12:12:22.855;10664.148;1
12:12:22.877;10663.258;1
12:12:22.900;10664.305;1
12:12:22.923;10664.305;1
12:12:22.944;10663.529;1
12:12:22.967;10663.567;1
12:12:22.990;10663.567;1
12:12:23.014;10663.084;1
12:12:23.038;10663.084;1
12:12:23.059;10662.696;1
12:12:23.085;10664.381;1
12:12:23.106;10662.948;1
12:12:23.128;10663.045;1
12:12:23.152;10663.607;1
12:12:23.175;10663.451;1
12:12:23.200;10663.975;1
12:12:23.220;10663.975;1
12:12:23.243;10663.104;1
12:12:23.266;10663.142;1
12:12:23.289;10663.142;1
12:12:23.312;10663.646;1
12:12:23.335;10663.646;1
12:12:23.359;10663.471;1
12:12:23.383;10663.684;1
12:12:23.405;10663.646;1
12:12:23.428;10663.433;1
12:12:23.450;10663.491;1
12:12:23.473;10663.064;1
12:12:23.496;10663.064;1
12:12:23.521;10663.104;1
12:12:23.543;10664.13;1
12:12:23.566;10663.646;1
12:12:23.588;10663.994;1
12:12:23.611;10663.84;1
12:12:23.635;10663.84;1
12:12:23.659;10663.897;1
12:12:23.682;10664.245;1
12:12:23.703;10664.169;1
12:12:23.727;10665.66;1
12:12:23.750;10665.254;1
12:12:23.773;10664.865;1
12:12:23.798;10664.865;1
12:12:23.818;10665.505;1
12:12:23.844;10665.467;1
12:12:23.864;10665.951;1
12:12:23.887;10665.757;1
12:12:23.912;10664.672;1
12:12:23.933;10666.688;1
12:12:23.957;10666.531;1
12:12:23.981;10667.229;1
12:12:24.005;10667.229;1
12:12:24.026;10666.939;1
12:12:24.048;10666.706;1
12:12:24.074;10667.694;1
12:12:24.096;10667.869;1
12:12:24.118;10667.869;1
12:12:24.140;10667.463;1
12:12:24.163;10668.432;1
12:12:24.187;10667.811;1
12:12:24.210;10667.715;1
12:12:24.233;10668.471;1
12:12:24.255;10667.733;1
12:12:24.281;10669.536;1
12:12:24.302;10669.536;1
12:12:24.324;10668.509;1
12:12:24.347;10668.994;1
12:12:24.371;10669.11;1
12:12:24.395;10668.819;1
12:12:24.418;10669.168;1
12:12:24.440;10669.168;1
12:12:24.462;10669.439;1
12:12:24.486;10669.148;1
12:12:24.508;10669.148;1
12:12:24.531;10669.148;1
12:12:24.555;10669.42;1
12:12:24.577;10669.42;1
12:12:24.603;10668.645;1
12:12:24.623;10669.478;1
12:12:24.647;10668.586;1
12:12:24.669;10669.556;1
12:12:24.692;10668.818;1
12:12:24.717;10669.439;1
12:12:24.741;10669.439;1
12:12:24.763;10669.633;1
12:12:24.785;10669.032;1
12:12:24.807;10669.866;1
12:12:24.833;10669.653;1
12:12:24.853;10669.188;1
12:12:24.876;10669.944;1
12:12:24.900;10669.944;1
12:12:24.924;10669.11;1
12:12:24.946;10669.13;1
12:12:24.970;10669.382;1
12:12:24.993;10668.334;1
12:12:25.016;10668.471;1
12:12:25.038;10668.471;1
12:12:25.060;10668.742;1
12:12:25.084;10667.423;1
12:12:25.107;10667.889;1
12:12:25.130;10667.521;1
12:12:25.153;10667.327;1
12:12:25.175;10667.694;1
12:12:25.199;10667.694;1
12:12:25.221;10666.609;1
12:12:25.244;10667.017;1
12:12:25.267;10666.531;1
12:12:25.291;10666.531;1
12:12:25.313;10666.531;1
12:12:25.336;10666.823;1
12:12:25.359;10666.145;1
12:12:25.382;10666.338;1
12:12:25.405;10666.493;1
12:12:25.430;10666.493;1
12:12:25.452;10666.145;1
12:12:25.475;10666.222;1
12:12:25.497;10666.047;1
12:12:25.520;10665.951;1
12:12:25.543;10666.687;1
12:12:25.567;10666.087;1
12:12:25.589;10666.087;1
12:12:25.612;10665.854;1
12:12:25.635;10665.95;1
12:12:25.658;10665.446;1
12:12:25.683;10666.164;1
12:12:25.704;10665.68;1
12:12:25.727;10665.68;1
12:12:25.753;10665.543;1
12:12:25.773;10665.582;1
12:12:25.798;10665.176;1
12:12:25.822;10665.679;1
12:12:25.843;10665.679;1
12:12:25.867;10666.163;1
12:12:25.890;10666.163;1
12:12:25.911;10665.544;1
12:12:25.937;10665.466;1
12:12:25.958;10665.932;1
12:12:25.986;10666.145;1
12:12:26.004;10665.234;1
12:12:26.028;10665.234;1
12:12:26.051;10666.493;1
12:12:26.073;10666.629;1
12:12:26.098;10665.137;1
12:12:26.119;10666.647;1
12:12:26.142;10665.563;1
12:12:26.164;10665.563;1
12:12:26.187;10665.699;1
12:12:26.213;10666.591;1
12:12:26.234;10666.164;1
12:12:26.259;10666.861;1
12:12:26.282;10665.815;1
12:12:26.302;10665.815;1
12:12:26.326;10666.668;1
12:12:26.349;10667.113;1
12:12:26.371;10666.842;1
12:12:26.396;10666.939;1
12:12:26.418;10667.442;1
12:12:26.441;10667.249;1
12:12:26.463;10667.074;1
12:12:26.487;10667.074;1
12:12:26.511;10667.308;1
12:12:26.535;10667.055;1
12:12:26.557;10667.327;1
12:12:26.581;10667.889;1
12:12:26.602;10667.578;1
12:12:26.625;10667.578;1
12:12:26.649;10668.198;1
12:12:26.672;10668.083;1
12:12:26.694;10667.443;1
12:12:26.716;10668.509;1
12:12:26.741;10668.431;1
12:12:26.762;10668.703;1
12:12:26.787;10668.703;1
12:12:26.808;10669.323;1
12:12:26.831;10668.586;1
12:12:26.857;10669.284;1
12:12:26.878;10668.878;1
12:12:26.900;10669.284;1
12:12:26.924;10669.284;1
12:12:26.946;10669.614;1
12:12:26.970;10668.606;1
12:12:26.994;10669.537;1
12:12:27.017;10669.944;1
12:12:27.039;10669.381;1
12:12:27.062;10669.924;1
12:12:27.085;10669.963;1
12:12:27.109;10669.963;1
12:12:27.132;10669.673;1
12:12:27.154;10670.352;1
12:12:27.178;10669.633;1
12:12:27.199;10669.633;1
12:12:27.222;10670.429;1
12:12:27.246;10670.448;1
12:12:27.270;10669.556;1
12:12:27.293;10670.332;1
12:12:27.315;10670.972;1
12:12:27.339;10670.563;1
12:12:27.360;10670.468;1
12:12:27.387;10670.623;1
12:12:27.408;10670.623;1
12:12:27.432;10670.642;1
12:12:27.454;10670.738;1
12:12:27.479;10670.797;1
12:12:27.499;10670.681;1
12:12:27.522;10670.681;1
12:12:27.546;10670.216;1
12:12:27.570;10670.216;1
12:12:27.593;10670.312;1
12:12:27.617;10670.37;1
12:12:27.638;10670.545;1
12:12:27.660;10670.661;1
12:12:27.686;10670.002;1
12:12:27.706;10670.156;1
12:12:27.730;10670.156;1
12:12:27.753;10669.518;1
12:12:27.775;10670.196;1
12:12:27.799;10670.176;1
12:12:27.822;10669.052;1
12:12:27.845;10669.052;1
12:12:27.868;10670.002;1
12:12:27.890;10669.73;1
12:12:27.914;10669.245;1
12:12:27.936;10669.924;1
12:12:27.962;10669.944;1
12:12:27.984;10669.556;1
12:12:28.006;10670.002;1
12:12:28.028;10670.002;1
12:12:28.054;10669.575;1
12:12:28.076;10668.722;1
12:12:28.099;10669.091;1
12:12:28.122;10668.993;1
12:12:28.144;10668.896;1
12:12:28.166;10667.985;1
12:12:28.190;10667.985;1
12:12:28.212;10668.063;1
12:12:28.237;10668.645;1
12:12:28.260;10668.005;1
12:12:28.284;10668.044;1
12:12:28.305;10668.373;1
12:12:28.328;10667.365;1
12:12:28.351;10667.365;1
12:12:28.373;10667.599;1
12:12:28.396;10667.481;1
12:12:28.419;10667.288;1
12:12:28.441;10667.288;1
12:12:28.465;10667.617;1
12:12:28.489;10667.617;1
12:12:28.510;10667.423;1
12:12:28.536;10667.211;1
12:12:28.557;10667.152;1
12:12:28.582;10667.385;1
12:12:28.603;10666.997;1
12:12:28.625;10666.997;1
12:12:28.650;10666.609;1
12:12:28.673;10666.668;1
12:12:28.694;10666.687;1
12:12:28.717;10666.59;1
12:12:28.740;10666.803;1
12:12:28.763;10666.843;1
12:12:28.786;10666.843;1
12:12:28.809;10666.668;1
12:12:28.835;10666.668;1
12:12:28.857;10666.3;1
12:12:28.881;10666.688;1
12:12:28.903;10667.249;1
12:12:28.924;10666.261;1
12:12:28.948;10666.261;1
12:12:28.971;10667.56;1
12:12:28.993;10666.59;1
12:12:29.016;10666.551;1
12:12:29.039;10667.133;1
12:12:29.062;10666.436;1
12:12:29.086;10666.783;1
12:12:29.109;10666.783;1
12:12:29.131;10666.106;1
12:12:29.154;10665.97;1
12:12:29.178;10667.095;1
12:12:29.201;10666.222;1
12:12:29.224;10666.338;1
12:12:29.248;10666.338;1
12:12:29.269;10666.087;1
12:12:29.294;10666.261;1
12:12:29.317;10666.939;1
12:12:29.339;10665.583;1
12:12:29.362;10665.989;1
12:12:29.385;10666.319;1
12:12:29.407;10666.319;1
12:12:29.433;10666.396;1
12:12:29.453;10666.241;1
12:12:29.477;10666.339;1
12:12:29.502;10666.163;1
12:12:29.522;10666.163;1
12:12:29.546;10666.086;1
12:12:29.570;10666.339;1
12:12:29.591;10665.911;1
12:12:29.616;10666.318;1
12:12:29.640;10666.241;1
12:12:29.661;10666.241;1
12:12:29.686;10666.881;1
12:12:29.706;10666.881;1
12:12:29.731;10666.899;1
12:12:29.753;10666.609;1
12:12:29.775;10667.151;1
12:12:29.798;10667.462;1
12:12:29.821;10667.442;1
12:12:29.844;10667.54;1
12:12:29.868;10667.249;1
12:12:29.890;10667.249;1
12:12:29.913;10667.385;1
12:12:29.936;10668.044;1
12:12:29.959;10668.354;1
12:12:29.982;10668.431;1
12:12:30.006;10667.637;1
12:12:30.029;10667.637;1
12:12:30.054;10668.567;1
12:12:30.074;10668.838;1
12:12:30.097;10668.838;1
12:12:30.120;10668.741;1
12:12:30.143;10668.141;1
