TimeStamp;Частота вращения РСТ (Расчетная);0 - Bad, 1 - Good
12:12:13.586;3660.041;1
12:12:13.606;3660.168;1
12:12:13.630;3660.168;1
12:12:13.653;3660.411;1
12:12:13.675;3660.635;1
12:12:13.698;3660.72;1
12:12:13.721;3660.72;1
12:12:13.744;3661.117;1
12:12:13.769;3661.117;1
12:12:13.792;3661.196;1
12:12:13.816;3661.487;1
12:12:13.838;3661.729;1
12:12:13.860;3662.02;1
12:12:13.883;3662.259;1
12:12:13.907;3662.362;1
12:12:13.928;3662.362;1
12:12:13.952;3662.511;1
12:12:13.974;3662.563;1
12:12:14.000;3662.53;1
12:12:14.020;3662.465;1
12:12:14.044;3662.175;1
12:12:14.066;3661.929;1
12:12:14.089;3661.929;1
12:12:14.114;3661.789;1
12:12:14.136;3661.741;1
12:12:14.158;3661.786;1
12:12:14.181;3661.835;1
12:12:14.204;3661.85;1
12:12:14.229;3661.85;1
12:12:14.251;3661.841;1
12:12:14.274;3661.923;1
12:12:14.297;3662.038;1
12:12:14.320;3662.266;1
12:12:14.343;3662.48;1
12:12:14.368;3662.605;1
12:12:14.389;3662.811;1
12:12:14.412;3662.811;1
12:12:14.435;3663.054;1
12:12:14.458;3663.218;1
12:12:14.483;3663.293;1
12:12:14.505;3663.497;1
12:12:14.527;3663.691;1
12:12:14.552;3663.892;1
12:12:14.575;3663.892;1
12:12:14.597;3664.033;1
12:12:14.621;3664.222;1
12:12:14.642;3664.35;1
12:12:14.668;3664.465;1
12:12:14.689;3664.465;1
12:12:14.713;3664.76;1
12:12:14.736;3664.936;1
12:12:14.758;3665.212;1
12:12:14.783;3665.458;1
12:12:14.805;3665.564;1
12:12:14.826;3665.819;1
12:12:14.850;3665.819;1
12:12:14.873;3666.154;1
12:12:14.895;3666.305;1
12:12:14.918;3666.633;1
12:12:14.941;3666.791;1
12:12:14.966;3667.153;1
12:12:14.987;3667.153;1
12:12:15.010;3667.372;1
12:12:15.033;3667.491;1
12:12:15.056;3667.615;1
12:12:15.083;3667.664;1
12:12:15.102;3667.737;1
12:12:15.125;3667.755;1
12:12:15.148;3667.752;1
12:12:15.173;3667.752;1
12:12:15.194;3667.797;1
12:12:15.217;3667.788;1
12:12:15.240;3667.779;1
12:12:15.263;3667.867;1
12:12:15.287;3667.986;1
12:12:15.308;3667.986;1
12:12:15.331;3667.986;1
12:12:15.355;3668.393;0
12:12:15.377;3668.393;1
12:12:15.400;3668.701;1
12:12:15.423;3668.777;1
12:12:15.446;3668.844;1
12:12:15.470;3668.993;1
12:12:15.492;3668.993;1
12:12:15.515;3669.215;1
12:12:15.538;3669.435;1
12:12:15.561;3669.531;1
12:12:15.584;3669.702;1
12:12:15.609;3669.922;1
12:12:15.632;3669.922;1
12:12:15.654;3670.071;1
12:12:15.679;3670.274;1
12:12:15.701;3670.528;1
12:12:15.722;3670.652;1
12:12:15.746;3670.679;1
12:12:15.768;3670.679;1
12:12:15.791;3670.494;1
12:12:15.814;3670.174;1
12:12:15.837;3669.922;1
12:12:15.860;3669.623;1
12:12:15.883;3669.176;1
12:12:15.908;3668.972;1
12:12:15.930;3668.972;1
12:12:15.952;3668.862;1
12:12:15.975;3668.771;1
12:12:15.999;3668.819;1
12:12:16.021;3668.92;1
12:12:16.045;3668.996;1
12:12:16.069;3668.996;1
12:12:16.090;3669.106;1
12:12:16.113;3669.364;1
12:12:16.136;3669.526;1
12:12:16.162;3669.693;1
12:12:16.183;3669.75;1
12:12:16.205;3669.918;1
12:12:16.228;3669.918;1
12:12:16.251;3670.314;1
12:12:16.276;3670.478;1
12:12:16.297;3670.536;1
12:12:16.320;3670.509;1
12:12:16.343;3670.231;1
12:12:16.366;3670.231;1
12:12:16.390;3670.021;1
12:12:16.415;3669.882;1
12:12:16.436;3669.933;1
12:12:16.459;3670.04;1
12:12:16.486;3670.299;1
12:12:16.504;3670.481;1
12:12:16.529;3670.481;1
12:12:16.551;3670.792;1
12:12:16.573;3671.146;0
12:12:16.599;3671.334;1
12:12:16.621;3671.428;1
12:12:16.643;3671.389;1
12:12:16.666;3671.389;1
12:12:16.688;3671.609;1
12:12:16.714;3671.853;1
12:12:16.734;3672.146;1
12:12:16.758;3672.499;1
12:12:16.783;3672.547;1
12:12:16.805;3672.547;1
12:12:16.827;3672.511;1
12:12:16.851;3672.431;1
12:12:16.874;3672.276;1
12:12:16.898;3672.169;1
12:12:16.918;3672.154;1
12:12:16.943;3672.126;1
12:12:16.964;3672.126;1
12:12:16.988;3672.151;1
12:12:17.011;3672.222;1
12:12:17.034;3672.267;1
12:12:17.056;3672.267;1
12:12:17.081;3672.135;1
12:12:17.103;3672.112;1
12:12:17.126;3672.112;1
12:12:17.150;3672.12;1
12:12:17.171;3672.267;1
12:12:17.195;3672.3;1
12:12:17.218;3672.288;1
12:12:17.240;3672.236;1
12:12:17.263;3672.236;1
12:12:17.286;3672.227;1
12:12:17.312;3672.203;0
12:12:17.335;3672.142;1
12:12:17.357;3671.977;1
12:12:17.382;3671.867;1
12:12:17.401;3671.898;1
12:12:17.425;3671.898;1
12:12:17.448;3671.959;1
12:12:17.471;3672.027;1
12:12:17.494;3672.197;1
12:12:17.519;3672.254;1
12:12:17.539;3672.254;1
12:12:17.562;3672.081;1
12:12:17.586;3671.987;1
12:12:17.609;3671.666;1
12:12:17.634;3671.362;1
12:12:17.656;3671.301;1
12:12:17.678;3671.301;1
12:12:17.703;3671.41;1
12:12:17.723;3671.691;1
12:12:17.747;3671.889;1
12:12:17.770;3672.261;0
12:12:17.793;3672.59;1
12:12:17.817;3672.895;0
12:12:17.840;3672.895;1
12:12:17.863;3673.34;1
12:12:17.884;3673.547;1
12:12:17.908;3673.856;1
12:12:17.932;3674.052;1
12:12:17.953;3674.271;1
12:12:17.978;3674.402;1
12:12:17.999;3674.402;1
12:12:18.023;3674.503;1
12:12:18.046;3674.592;1
12:12:18.069;3674.732;1
12:12:18.092;3674.865;1
12:12:18.116;3674.967;1
12:12:18.138;3674.967;1
12:12:18.161;3675.284;1
12:12:18.184;3675.357;1
12:12:18.207;3675.327;1
12:12:18.231;3675.284;1
12:12:18.253;3675.098;1
12:12:18.276;3674.997;1
12:12:18.300;3674.997;1
12:12:18.321;3674.777;1
12:12:18.344;3674.646;1
12:12:18.367;3674.521;1
12:12:18.390;3674.396;1
12:12:18.414;3674.054;0
12:12:18.437;3673.871;1
12:12:18.459;3673.871;1
12:12:18.484;3673.645;1
12:12:18.505;3673.264;1
12:12:18.529;3673.023;1
12:12:18.552;3672.834;1
12:12:18.574;3672.962;1
12:12:18.599;3673.447;1
12:12:18.621;3673.447;1
12:12:18.643;3674.265;1
12:12:18.666;3674.393;1
12:12:18.690;3674.393;1
12:12:18.712;3674.518;1
12:12:18.735;3674.518;1
12:12:18.759;3674.735;1
12:12:18.783;3675.046;1
12:12:18.804;3675.342;1
12:12:18.829;3675.65;1
12:12:18.850;3676.366;1
12:12:18.873;3676.851;1
12:12:18.897;3677.156;1
12:12:18.921;3677.156;1
12:12:18.942;3677.423;1
12:12:18.966;3677.585;1
12:12:18.989;3677.814;1
12:12:19.011;3678.343;1
12:12:19.034;3678.343;1
12:12:19.057;3678.343;1
12:12:19.081;3679.291;1
12:12:19.103;3679.708;1
12:12:19.128;3679.708;1
12:12:19.151;3680.231;1
12:12:19.173;3680.512;1
12:12:19.196;3680.705;1
12:12:19.218;3680.972;1
12:12:19.242;3681.241;1
12:12:19.264;3681.606;1
12:12:19.287;3681.606;1
12:12:19.310;3681.849;1
12:12:19.333;3682.164;1
12:12:19.358;3682.35;1
12:12:19.384;3682.58;1
12:12:19.402;3682.672;1
12:12:19.425;3682.885;1
12:12:19.448;3682.885;1
12:12:19.473;3683.077;1
12:12:19.494;3683.19;1
12:12:19.517;3683.522;1
12:12:19.540;3683.709;1
12:12:19.563;3683.921;1
12:12:19.586;3683.921;1
12:12:19.611;3684.055;1
12:12:19.633;3684.169;1
12:12:19.656;3684.479;1
12:12:19.682;3684.782;1
12:12:19.701;3684.961;1
12:12:19.725;3684.961;1
12:12:19.748;3685.284;1
12:12:19.771;3685.529;1
12:12:19.793;3685.633;1
12:12:19.816;3685.713;1
12:12:19.839;3685.731;1
12:12:19.863;3685.722;1
12:12:19.885;3685.716;1
12:12:19.908;3685.716;1
12:12:19.931;3685.691;1
12:12:19.956;3685.661;1
12:12:19.978;3685.654;1
12:12:20.000;3685.688;1
12:12:20.023;3685.796;1
12:12:20.046;3685.796;1
12:12:20.071;3686.026;1
12:12:20.092;3686.115;1
12:12:20.115;3686.134;1
12:12:20.138;3686.017;1
12:12:20.161;3685.974;1
12:12:20.185;3686.094;1
12:12:20.208;3686.094;1
12:12:20.231;3686.272;1
12:12:20.256;3686.373;1
12:12:20.279;3686.598;1
12:12:20.300;3686.812;1
12:12:20.322;3686.941;1
12:12:20.347;3686.941;1
12:12:20.370;3686.93;1
12:12:20.391;3686.764;1
12:12:20.417;3686.717;1
12:12:20.439;3686.545;1
12:12:20.460;3686.545;1
12:12:20.485;3686.57;1
12:12:20.506;3686.641;1
12:12:20.531;3686.766;1
12:12:20.553;3686.849;1
12:12:20.578;3686.878;1
12:12:20.600;3686.878;1
12:12:20.621;3686.85;1
12:12:20.644;3686.831;1
12:12:20.668;3686.806;1
12:12:20.690;3686.812;1
12:12:20.716;3686.772;1
12:12:20.737;3686.606;1
12:12:20.762;3686.606;1
12:12:20.784;3686.348;1
12:12:20.805;3686.26;1
12:12:20.828;3686.134;1
12:12:20.852;3686.051;1
12:12:20.877;3685.992;1
12:12:20.898;3685.992;1
12:12:20.922;3685.907;1
12:12:20.944;3685.857;1
12:12:20.967;3685.707;1
12:12:20.990;3685.67;1
12:12:21.013;3685.67;1
12:12:21.036;3685.67;1
12:12:21.059;3685.894;1
12:12:21.083;3685.894;1
12:12:21.106;3685.952;1
12:12:21.128;3686.076;1
12:12:21.151;3686.183;1
12:12:21.174;3686.183;1
12:12:21.197;3686.183;1
12:12:21.221;3686.189;0
12:12:21.244;3686.094;1
12:12:21.266;3686.143;1
12:12:21.290;3686.143;1
12:12:21.312;3686.256;1
12:12:21.336;3686.256;1
12:12:21.360;3686.414;1
12:12:21.384;3686.628;1
12:12:21.404;3686.699;1
12:12:21.429;3686.961;1
12:12:21.451;3687.197;1
12:12:21.473;3687.48;1
12:12:21.496;3687.937;1
12:12:21.520;3687.937;1
12:12:21.542;3688.541;1
12:12:21.565;3688.604;1
12:12:21.588;3688.504;0
12:12:21.611;3688.371;1
12:12:21.636;3688.371;1
12:12:21.659;3688.292;1
12:12:21.686;3688.312;1
12:12:21.706;3688.3;1
12:12:21.726;3688.3;1
12:12:21.751;3688.018;0
12:12:21.774;3688.018;1
12:12:21.795;3687.667;0
12:12:21.818;3686.828;1
12:12:21.841;3686.564;1
12:12:21.866;3685.771;1
12:12:21.887;3685.544;1
12:12:21.910;3685.544;1
12:12:21.933;3684.857;1
12:12:21.956;3684.771;0
12:12:21.982;3685.071;1
12:12:22.001;3685.289;1
12:12:22.024;3685.496;1
12:12:22.049;3685.496;1
12:12:22.070;3685.559;1
12:12:22.096;3685.504;1
12:12:22.116;3685.381;1
12:12:22.140;3685.295;1
12:12:22.162;3685.381;1
12:12:22.185;3685.578;1
12:12:22.210;3685.578;1
12:12:22.234;3685.661;1
12:12:22.255;3685.863;1
12:12:22.279;3686.312;0
12:12:22.302;3686.543;1
12:12:22.323;3686.868;1
12:12:22.347;3686.868;1
12:12:22.370;3687.185;1
12:12:22.392;3687.406;1
12:12:22.417;3687.572;1
12:12:22.441;3687.737;1
12:12:22.464;3687.737;1
12:12:22.485;3687.809;1
12:12:22.509;3688.055;1
12:12:22.530;3688.211;1
12:12:22.556;3688.355;1
12:12:22.576;3688.461;1
12:12:22.600;3688.648;1
12:12:22.624;3688.648;1
12:12:22.646;3688.864;1
12:12:22.670;3689.085;1
12:12:22.694;3689.263;1
12:12:22.716;3689.346;1
12:12:22.739;3689.374;1
12:12:22.761;3689.374;1
12:12:22.785;3689.25;1
12:12:22.808;3689.026;1
12:12:22.829;3688.795;1
12:12:22.855;3688.387;0
12:12:22.877;3688.202;1
12:12:22.900;3688.122;1
12:12:22.923;3688.122;1
12:12:22.944;3688.069;1
12:12:22.967;3687.757;1
12:12:22.990;3687.757;1
12:12:23.014;3687.667;1
12:12:23.038;3687.667;1
12:12:23.059;3687.246;1
12:12:23.085;3686.899;1
12:12:23.106;3686.647;1
12:12:23.128;3686.107;1
12:12:23.152;3685.959;1
12:12:23.175;3685.606;1
12:12:23.200;3685.381;1
12:12:23.220;3685.381;1
12:12:23.243;3685.02;1
12:12:23.266;3684.528;1
12:12:23.289;3684.528;1
12:12:23.312;3684.078;1
12:12:23.335;3684.078;1
12:12:23.359;3683.764;1
12:12:23.383;3683.537;1
12:12:23.405;3683.164;1
12:12:23.428;3682.752;1
12:12:23.450;3682.363;1
12:12:23.473;3681.993;1
12:12:23.496;3681.993;1
12:12:23.521;3681.447;1
12:12:23.543;3681.15;1
12:12:23.566;3680.884;1
12:12:23.588;3680.601;1
12:12:23.611;3680.25;1
12:12:23.635;3680.25;1
12:12:23.659;3679.799;1
12:12:23.682;3679.603;1
12:12:23.703;3679.527;0
12:12:23.727;3679.683;1
12:12:23.750;3680.004;1
12:12:23.773;3680.163;1
12:12:23.798;3680.163;1
12:12:23.818;3680.623;1
12:12:23.844;3680.95;1
12:12:23.864;3681.214;1
12:12:23.887;3682.091;1
12:12:23.912;3682.706;1
12:12:23.933;3683.486;1
12:12:23.957;3683.918;1
12:12:23.981;3684.488;1
12:12:24.005;3684.488;1
12:12:24.026;3685.109;1
12:12:24.048;3685.419;1
12:12:24.074;3685.851;1
12:12:24.096;3686.365;1
12:12:24.118;3686.365;1
12:12:24.140;3686.567;1
12:12:24.163;3686.665;1
12:12:24.187;3686.739;1
12:12:24.210;3687.073;1
12:12:24.233;3687.56;1
12:12:24.255;3687.717;1
12:12:24.281;3688.085;1
12:12:24.302;3688.386;1
12:12:24.324;3688.728;1
12:12:24.347;3689.307;1
12:12:24.371;3689.801;1
12:12:24.395;3690.21;1
12:12:24.418;3690.759;1
12:12:24.440;3690.759;1
12:12:24.462;3691.045;1
12:12:24.486;3691.154;1
12:12:24.508;3691.719;1
12:12:24.531;3691.719;1
12:12:24.555;3692.004;1
12:12:24.577;3692.004;1
12:12:24.603;3692.256;1
12:12:24.623;3692.406;1
12:12:24.647;3692.623;1
12:12:24.669;3693.008;1
12:12:24.692;3693.106;1
12:12:24.717;3693.455;1
12:12:24.741;3693.455;1
12:12:24.763;3693.519;1
12:12:24.785;3693.56;1
12:12:24.807;3693.681;1
12:12:24.833;3693.785;1
12:12:24.853;3694.097;1
12:12:24.876;3694.18;1
12:12:24.900;3694.18;1
12:12:24.924;3694.284;1
12:12:24.946;3694.285;1
12:12:24.970;3694.482;1
12:12:24.993;3694.642;1
12:12:25.016;3694.822;1
12:12:25.038;3694.822;1
12:12:25.060;3694.991;0
12:12:25.084;3695.071;1
12:12:25.107;3695.097;1
12:12:25.130;3695.12;1
12:12:25.153;3695.188;1
12:12:25.175;3695.276;1
12:12:25.199;3695.276;1
12:12:25.221;3695.59;1
12:12:25.244;3696.108;1
12:12:25.267;3696.445;1
12:12:25.291;3696.445;1
12:12:25.313;3696.445;1
12:12:25.336;3696.721;1
12:12:25.359;3696.504;1
12:12:25.382;3696.088;1
12:12:25.405;3695.562;1
12:12:25.430;3695.562;1
12:12:25.452;3694.945;1
12:12:25.475;3694.35;1
12:12:25.497;3694.196;1
12:12:25.520;3693.865;1
12:12:25.543;3693.573;1
12:12:25.567;3693.502;1
12:12:25.589;3693.502;1
12:12:25.612;3693.283;1
12:12:25.635;3692.46;1
12:12:25.658;3692.148;1
12:12:25.683;3691.84;1
12:12:25.704;3691.535;1
12:12:25.727;3691.535;1
12:12:25.753;3691.221;1
12:12:25.773;3690.688;1
12:12:25.798;3690.411;1
12:12:25.822;3690.162;1
12:12:25.843;3690.162;1
12:12:25.867;3689.642;1
12:12:25.890;3689.642;1
12:12:25.911;3689.472;1
12:12:25.937;3689.226;1
12:12:25.958;3688.961;1
12:12:25.986;3688.639;1
12:12:26.004;3688.334;1
12:12:26.028;3688.334;1
12:12:26.051;3687.849;1
12:12:26.073;3687.571;1
12:12:26.098;3687.221;1
12:12:26.119;3686.896;1
12:12:26.142;3686.6;1
12:12:26.164;3686.6;1
12:12:26.187;3686.18;1
12:12:26.213;3686.075;1
12:12:26.234;3686.087;1
12:12:26.259;3686.081;1
12:12:26.282;3686.136;1
12:12:26.302;3686.136;1
12:12:26.326;3686.143;1
12:12:26.349;3686.13;1
12:12:26.371;3685.995;1
12:12:26.396;3685.986;1
12:12:26.418;3685.848;1
12:12:26.441;3685.833;1
12:12:26.463;3685.823;0
12:12:26.487;3685.823;1
12:12:26.511;3685.855;1
12:12:26.535;3685.869;1
12:12:26.557;3685.728;1
12:12:26.581;3685.627;1
12:12:26.602;3685.443;1
12:12:26.625;3685.443;1
12:12:26.649;3685.381;1
12:12:26.672;3685.489;1
12:12:26.694;3685.792;1
12:12:26.716;3685.95;1
12:12:26.741;3686.432;0
12:12:26.762;3686.706;1
12:12:26.787;3686.706;1
12:12:26.808;3687.012;1
12:12:26.831;3687.375;1
12:12:26.857;3687.698;1
12:12:26.878;3687.86;1
12:12:26.900;3688.1;1
12:12:26.924;3688.1;1
12:12:26.946;3688.497;1
12:12:26.970;3688.743;1
12:12:26.994;3689.156;1
12:12:27.017;3689.533;1
12:12:27.039;3689.749;1
12:12:27.062;3689.94;1
12:12:27.085;3690.084;1
12:12:27.109;3690.084;1
12:12:27.132;3690.254;1
12:12:27.154;3690.546;1
12:12:27.178;3690.866;1
12:12:27.199;3690.866;1
12:12:27.222;3691.221;1
12:12:27.246;3691.565;1
12:12:27.270;3691.766;1
12:12:27.293;3692.061;1
12:12:27.315;3692.551;1
12:12:27.339;3692.77;1
12:12:27.360;3692.999;1
12:12:27.387;3693.311;1
12:12:27.408;3693.311;1
12:12:27.432;3693.63;1
12:12:27.454;3693.863;1
12:12:27.479;3694.34;1
12:12:27.499;3694.797;1
12:12:27.522;3694.797;1
12:12:27.546;3695.813;1
12:12:27.570;3695.813;1
12:12:27.593;3696.511;1
12:12:27.617;3696.804;1
12:12:27.638;3697.075;1
12:12:27.660;3697.32;1
12:12:27.686;3697.455;1
12:12:27.706;3697.536;1
12:12:27.730;3697.536;1
12:12:27.753;3697.551;0
12:12:27.775;3697.589;0
12:12:27.799;3697.659;1
12:12:27.822;3697.631;1
12:12:27.845;3697.631;1
12:12:27.868;3697.607;1
12:12:27.890;3697.577;1
12:12:27.914;3697.551;1
12:12:27.936;3697.495;1
12:12:27.962;3697.486;1
12:12:27.984;3697.62;1
12:12:28.006;3697.86;1
12:12:28.028;3697.86;1
12:12:28.054;3698.099;1
12:12:28.076;3698.154;1
12:12:28.099;3698.157;0
12:12:28.122;3698.086;1
12:12:28.144;3698.015;1
12:12:28.166;3697.502;1
12:12:28.190;3697.502;1
12:12:28.212;3697.257;1
12:12:28.237;3696.983;1
12:12:28.260;3696.946;1
12:12:28.284;3696.945;1
12:12:28.305;3697.023;1
12:12:28.328;3697.069;1
12:12:28.351;3697.069;1
12:12:28.373;3697.112;1
12:12:28.396;3697.101;1
12:12:28.419;3696.998;1
12:12:28.441;3696.998;1
12:12:28.465;3696.51;0
12:12:28.489;3696.51;1
12:12:28.510;3696.34;1
12:12:28.536;3696.266;1
12:12:28.557;3696.328;1
12:12:28.582;3696.362;1
12:12:28.603;3696.315;1
12:12:28.625;3696.315;1
12:12:28.650;3696.244;1
12:12:28.673;3696.161;1
12:12:28.694;3696.161;1
12:12:28.717;3696.037;1
12:12:28.740;3695.877;1
12:12:28.763;3695.711;1
12:12:28.786;3695.711;1
12:12:28.809;3695.525;1
12:12:28.835;3695.525;1
12:12:28.857;3695.278;1
12:12:28.881;3695.284;1
12:12:28.903;3695.152;1
12:12:28.924;3694.963;1
12:12:28.948;3694.963;1
12:12:28.971;3694.785;1
12:12:28.993;3694.472;1
12:12:29.016;3693.909;1
12:12:29.039;3693.526;1
12:12:29.062;3693.11;1
12:12:29.086;3693.015;1
12:12:29.109;3693.015;1
12:12:29.131;3692.786;1
12:12:29.154;3692.58;1
12:12:29.178;3692.554;1
12:12:29.201;3692.511;1
12:12:29.224;3692.456;1
12:12:29.248;3692.456;1
12:12:29.269;3692.45;1
12:12:29.294;3692.434;1
12:12:29.317;3692.4;1
12:12:29.339;3692.311;1
12:12:29.362;3692.166;1
12:12:29.385;3692.102;1
12:12:29.407;3692.102;1
12:12:29.433;3692.028;1
12:12:29.453;3691.858;1
12:12:29.477;3691.639;1
12:12:29.502;3691.473;1
12:12:29.522;3691.473;1
12:12:29.546;3691.377;1
12:12:29.570;3691.328;1
12:12:29.591;3691.279;1
12:12:29.616;3690.944;1
12:12:29.640;3690.861;1
12:12:29.661;3690.759;1
12:12:29.686;3690.285;1
12:12:29.706;3690.285;1
12:12:29.731;3689.854;1
12:12:29.753;3689.463;1
12:12:29.775;3689.063;1
12:12:29.798;3688.826;1
12:12:29.821;3688.666;1
12:12:29.844;3688.264;1
12:12:29.868;3688.024;1
12:12:29.890;3688.024;1
12:12:29.913;3687.664;1
12:12:29.936;3687.501;1
12:12:29.959;3687.167;1
12:12:29.982;3686.42;1
12:12:30.006;3685.978;1
12:12:30.029;3685.978;1
12:12:30.054;3685.449;1
12:12:30.074;3684.933;1
12:12:30.097;3684.933;1
12:12:30.120;3684.497;1
12:12:30.143;3684.709;1
12:12:30.166;3684.853;1
12:12:30.190;3684.853;1
12:12:30.213;3684.853;1
12:12:30.235;3685.357;1
12:12:30.258;3685.882;1
12:12:30.281;3686.469;1
12:12:30.304;3686.838;1
12:12:30.327;3687.445;1
12:12:30.350;3688.252;1
12:12:30.373;3688.764;1
12:12:30.398;3688.98;1
12:12:30.421;3688.98;1
12:12:30.444;3689.3;1
12:12:30.466;3689.525;1
12:12:30.489;3689.543;1
12:12:30.513;3689.576;1
12:12:30.536;3689.681;1
12:12:30.559;3689.681;1
12:12:30.582;3689.786;1
12:12:30.603;3689.977;1
12:12:30.628;3690.272;1
12:12:30.652;3690.753;1
12:12:30.673;3691.172;1
12:12:30.697;3691.726;1
12:12:30.718;3691.726;1
12:12:30.744;3692.549;1
12:12:30.765;3692.999;1
12:12:30.788;3693.461;1
12:12:30.810;3693.859;1
12:12:30.834;3694.159;1
12:12:30.858;3694.744;1
12:12:30.881;3695.192;1
12:12:30.902;3695.192;1
12:12:30.925;3695.698;1
12:12:30.950;3696.087;1
12:12:30.972;3696.563;1
12:12:30.997;3696.88;1
12:12:31.020;3696.948;1
12:12:31.040;3696.948;1
12:12:31.064;3697.261;1
12:12:31.088;3697.545;1
12:12:31.110;3698.108;1
12:12:31.134;3698.627;1
12:12:31.156;3698.948;1
12:12:31.183;3699.255;1
12:12:31.203;3699.515;1
12:12:31.225;3699.515;1
12:12:31.248;3699.697;1
12:12:31.271;3699.732;0
12:12:31.294;3699.746;1
12:12:31.318;3699.642;1
12:12:31.340;3699.536;1
12:12:31.362;3699.446;1
12:12:31.387;3699.326;1
12:12:31.410;3699.326;1
12:12:31.432;3699.261;1
12:12:31.454;3699.081;1
12:12:31.477;3699.035;1
12:12:31.500;3698.934;1
12:12:31.525;3698.934;1
12:12:31.546;3698.64;1
12:12:31.569;3698.577;1
12:12:31.592;3698.664;1
12:12:31.616;3698.843;1
12:12:31.638;3699.163;1
12:12:31.661;3699.286;1
12:12:31.686;3699.425;1
12:12:31.707;3699.425;1
12:12:31.732;3699.428;1
12:12:31.754;3699.412;1
12:12:31.776;3699.367;1
12:12:31.799;3699.347;1
12:12:31.822;3699.558;1
12:12:31.845;3699.558;1
12:12:31.868;3699.781;1
12:12:31.893;3700.269;0
12:12:31.917;3700.548;1
12:12:31.939;3700.8;1
12:12:31.962;3701.311;1
12:12:31.984;3701.474;1
12:12:32.007;3701.474;1
12:12:32.032;3701.537;1
12:12:32.054;3701.633;1
12:12:32.076;3701.793;1
12:12:32.098;3701.929;1
12:12:32.121;3702.093;1
12:12:32.144;3702.18;1
12:12:32.169;3702.121;1
12:12:32.190;3702.121;1
12:12:32.213;3701.983;1
12:12:32.236;3701.983;1
12:12:32.259;3701.644;0
12:12:32.283;3701.316;1
12:12:32.305;3701.238;1
12:12:32.330;3701.238;1
12:12:32.353;3701.372;1
12:12:32.375;3701.52;1
12:12:32.397;3701.571;1
12:12:32.420;3701.582;1
12:12:32.443;3701.484;1
12:12:32.466;3701.44;1
12:12:32.489;3701.44;1
12:12:32.512;3701.446;1
12:12:32.535;3701.446;1
12:12:32.558;3701.518;1
12:12:32.581;3701.518;1
12:12:32.604;3701.629;1
12:12:32.627;3701.852;1
12:12:32.651;3701.852;1
12:12:32.673;3701.969;1
12:12:32.696;3701.969;1
12:12:32.721;3701.951;0
12:12:32.742;3702.013;1
12:12:32.766;3702.121;1
12:12:32.788;3702.155;1
12:12:32.812;3702.285;1
12:12:32.837;3702.341;1
12:12:32.860;3702.341;1
12:12:32.886;3702.574;1
12:12:32.904;3702.729;1
12:12:32.927;3703.029;1
12:12:32.951;3703.253;1
12:12:32.974;3703.491;1
12:12:32.996;3703.612;1
12:12:33.021;3703.612;1
12:12:33.042;3703.749;1
12:12:33.064;3703.9;1
12:12:33.088;3703.9;1
12:12:33.110;3703.863;1
12:12:33.134;3703.835;1
12:12:33.156;3703.835;1
12:12:33.181;3703.823;1
12:12:33.202;3703.82;1
12:12:33.226;3703.847;1
12:12:33.250;3703.994;1
12:12:33.272;3704.204;1
12:12:33.296;3704.291;1
12:12:33.317;3704.291;1
12:12:33.341;3704.427;1
12:12:33.364;3704.505;1
12:12:33.387;3704.521;1
12:12:33.412;3704.552;1
12:12:33.435;3704.772;1
12:12:33.457;3704.921;1
12:12:33.484;3704.921;1
12:12:33.502;3705.132;1
12:12:33.525;3705.094;1
12:12:33.549;3705.014;1
12:12:33.572;3704.834;1
12:12:33.593;3704.617;1
12:12:33.617;3704.617;1
12:12:33.640;3704.617;1
12:12:33.662;3704.682;1
12:12:33.687;3704.738;1
12:12:33.708;3704.731;0
12:12:33.732;3704.71;1
12:12:33.756;3704.697;1
12:12:33.778;3704.707;1
12:12:33.800;3704.707;1
12:12:33.825;3704.658;1
12:12:33.847;3704.654;1
12:12:33.870;3704.689;1
12:12:33.892;3704.766;1
12:12:33.917;3704.778;1
12:12:33.938;3704.781;1
12:12:33.962;3704.781;1
12:12:33.986;3704.843;1
12:12:34.010;3704.855;1
12:12:34.034;3704.793;1
12:12:34.056;3704.731;1
12:12:34.077;3704.682;1
12:12:34.102;3704.682;1
12:12:34.125;3704.697;1
12:12:34.147;3704.775;1
12:12:34.170;3704.822;1
12:12:34.192;3704.8;1
12:12:34.215;3704.629;1
12:12:34.240;3704.629;1
12:12:34.264;3704.48;1
12:12:34.287;3704.53;1
12:12:34.308;3704.601;1
12:12:34.330;3704.645;1
12:12:34.354;3704.635;1
12:12:34.376;3704.57;1
12:12:34.402;3704.57;1
12:12:34.423;3704.576;1
12:12:34.447;3704.688;1
12:12:34.468;3704.952;1
12:12:34.491;3705.305;1
12:12:34.515;3705.461;1
12:12:34.538;3705.657;1
12:12:34.560;3705.657;1
12:12:34.584;3705.766;1
12:12:34.608;3705.855;1
12:12:34.630;3705.855;1
12:12:34.652;3705.833;1
12:12:34.678;3705.889;1
12:12:34.699;3705.892;1
12:12:34.721;3705.892;1
12:12:34.744;3705.818;1
12:12:34.768;3705.79;1
12:12:34.791;3705.712;1
12:12:34.815;3705.616;1
12:12:34.837;3705.583;1
12:12:34.859;3705.448;1
12:12:34.885;3705.361;1
12:12:34.906;3705.361;1
12:12:34.930;3705.132;1
12:12:34.953;3704.939;1
