TimeStamp;Давление масла в магистрали общей откачки (поз. Р615);0 - Bad, 1 - Good
12:12:25.038;223.044;1
12:12:25.060;220.523;1
12:12:25.084;218.391;1
12:12:25.107;217.575;1
12:12:25.130;217.649;0
12:12:25.153;217.649;1
12:12:25.175;217.649;1
12:12:25.199;218.65;1
12:12:25.221;222.747;0
12:12:25.244;224.657;1
12:12:25.267;224.657;1
12:12:25.291;224.657;1
12:12:25.313;224.657;1
12:12:25.336;226.085;1
12:12:25.359;226.344;1
12:12:25.382;226.029;1
12:12:25.405;226.029;1
12:12:25.430;226.029;1
12:12:25.452;225.287;1
12:12:25.475;223.712;1
12:12:25.497;222.099;1
12:12:25.520;220.838;1
12:12:25.543;219.689;1
12:12:25.567;219.689;1
12:12:25.589;219.689;1
12:12:25.612;218.372;1
12:12:25.635;216.648;1
12:12:25.658;214.905;1
12:12:25.683;213.534;1
12:12:25.704;213.534;1
12:12:25.727;213.534;1
12:12:25.753;212.57;1
12:12:25.773;212.291;1
12:12:25.798;211.235;1
12:12:25.822;211.235;1
12:12:25.843;209.696;1
12:12:25.867;209.696;1
12:12:25.890;208.528;1
12:12:25.911;209.214;1
12:12:25.937;211.605;1
12:12:25.958;215.499;0
12:12:25.986;215.499;1
12:12:26.004;215.499;1
12:12:26.028;219.855;0
12:12:26.051;223.063;1
12:12:26.073;223.563;1
12:12:26.098;221.876;1
12:12:26.119;221.876;1
12:12:26.142;221.876;1
12:12:26.164;219.577;0
12:12:26.187;217.964;1
12:12:26.213;216.444;1
12:12:26.234;215.109;1
12:12:26.259;215.109;1
12:12:26.282;215.109;1
12:12:26.302;214.479;1
12:12:26.326;214.609;0
12:12:26.349;216.611;1
12:12:26.371;219.132;0
12:12:26.396;219.132;1
12:12:26.418;219.003;0
12:12:26.441;217.464;1
12:12:26.463;217.464;1
12:12:26.487;216.796;1
12:12:26.511;218.001;1
12:12:26.535;218.001;1
12:12:26.557;220.782;0
12:12:26.581;222.488;1
12:12:26.602;222.488;1
12:12:26.625;221.468;1
12:12:26.649;219.336;0
12:12:26.672;217.093;0
12:12:26.694;217.093;1
12:12:26.716;217.964;1
12:12:26.741;220.653;0
12:12:26.762;220.653;1
12:12:26.787;224.138;0
12:12:26.808;226.77;1
12:12:26.831;226.77;1
12:12:26.857;228.495;1
12:12:26.878;229.422;1
12:12:26.900;229.422;1
12:12:26.924;229.941;1
12:12:26.946;229.996;0
12:12:26.970;229.996;1
12:12:26.994;229.7;1
12:12:27.017;229.755;0
12:12:27.039;229.44;1
12:12:27.062;228.383;1
12:12:27.085;228.383;1
12:12:27.109;228.383;1
12:12:27.132;226.585;1
12:12:27.154;224.212;0
12:12:27.178;224.212;1
12:12:27.199;221.542;0
12:12:27.222;219.726;1
12:12:27.246;219.726;1
12:12:27.270;218.669;1
12:12:27.293;218.317;1
12:12:27.315;217.167;1
12:12:27.339;214.98;1
12:12:27.360;211.846;0
12:12:27.387;211.846;1
12:12:27.408;211.846;1
12:12:27.432;209.918;1
12:12:27.454;207.898;1
12:12:27.479;206.248;1
12:12:27.499;206.248;1
12:12:27.522;205.654;1
12:12:27.546;205.654;1
12:12:27.570;207.341;1
12:12:27.593;210.716;1
12:12:27.617;213.608;0
12:12:27.638;213.83;1
12:12:27.660;213.83;1
12:12:27.686;211.995;1
12:12:27.706;211.995;1
12:12:27.730;209.956;1
12:12:27.753;210.679;1
12:12:27.775;213.7;0
12:12:27.799;213.7;1
12:12:27.822;213.7;1
12:12:27.845;215.369;1
12:12:27.868;215.184;1
12:12:27.890;212.996;0
12:12:27.914;210.734;0
12:12:27.936;210.734;1
12:12:27.962;211.513;1
12:12:27.984;213.422;1
12:12:28.006;213.422;1
12:12:28.028;214.312;1
12:12:28.054;214.127;1
12:12:28.076;214.127;1
12:12:28.099;214.034;0
12:12:28.122;215.091;1
12:12:28.144;217.204;0
12:12:28.166;217.204;1
12:12:28.190;219.281;0
12:12:28.212;219.281;1
12:12:28.237;220.523;1
12:12:28.260;220.597;1
12:12:28.284;220.078;1
12:12:28.305;221.135;1
12:12:28.328;221.135;1
12:12:28.351;221.135;1
12:12:28.373;223.637;0
12:12:28.396;225.25;1
12:12:28.419;225.25;1
12:12:28.441;223.619;0
12:12:28.465;223.619;1
12:12:28.489;220.486;0
12:12:28.510;220.486;1
12:12:28.536;218.242;0
12:12:28.557;219.021;1
12:12:28.582;221.468;0
12:12:28.603;221.468;1
12:12:28.625;222.265;1
12:12:28.650;222.265;1
12:12:28.673;221.654;1
12:12:28.694;221.227;1
12:12:28.717;221.839;1
12:12:28.740;222.71;1
12:12:28.763;222.71;1
12:12:28.786;223.526;1
12:12:28.809;223.526;1
12:12:28.835;223.359;0
12:12:28.857;221.821;1
12:12:28.881;220.412;1
12:12:28.903;220.412;1
12:12:28.924;220.412;1
12:12:28.948;219.67;1
12:12:28.971;219.948;1
12:12:28.993;219.336;1
12:12:29.016;217.056;0
12:12:29.039;217.056;1
12:12:29.062;214.72;1
12:12:29.086;214.72;1
12:12:29.109;213.645;1
12:12:29.131;214.72;1
12:12:29.154;217.167;0
12:12:29.178;217.167;1
12:12:29.201;218.428;1
12:12:29.224;218.428;1
12:12:29.248;218.465;1
12:12:29.269;218.65;1
12:12:29.294;220.226;1
12:12:29.317;220.226;1
12:12:29.339;223.563;0
12:12:29.362;226.789;0
12:12:29.385;226.789;1
12:12:29.407;228.476;1
12:12:29.433;228.254;1
12:12:29.453;228.254;1
12:12:29.477;226.678;1
12:12:29.502;226.678;1
12:12:29.522;225.176;1
12:12:29.546;223.674;1
12:12:29.570;221.32;1
12:12:29.591;217.705;0
12:12:29.616;217.705;1
12:12:29.640;217.705;1
12:12:29.661;211.031;0
12:12:29.686;211.031;1
12:12:29.706;212.662;1
12:12:29.731;214.535;1
12:12:29.753;214.535;1
12:12:29.775;215.165;1
12:12:29.798;214.219;1
12:12:29.821;213.682;1
12:12:29.844;214.461;1
12:12:29.868;214.461;1
12:12:29.890;214.461;1
12:12:29.913;215.628;1
12:12:29.936;216.945;1
12:12:29.959;218.354;1
12:12:29.982;219.151;1
12:12:30.006;219.151;1
12:12:30.029;219.151;1
12:12:30.054;218.836;1
12:12:30.074;217.872;1
12:12:30.097;217.872;1
12:12:30.120;217.278;1
12:12:30.143;217.278;1
12:12:30.166;217.278;1
12:12:30.190;216.63;1
12:12:30.213;216.63;1
12:12:30.235;215.387;1
12:12:30.258;214.887;1
12:12:30.281;214.59;1
12:12:30.304;214.59;1
12:12:30.327;214.609;0
12:12:30.350;215.48;1
12:12:30.373;216.129;1
12:12:30.398;216.129;1
12:12:30.421;215.684;1
12:12:30.444;215.684;1
12:12:30.466;214.386;1
12:12:30.489;213.237;1
12:12:30.513;214.368;1
12:12:30.536;214.368;1
12:12:30.559;216.778;1
12:12:30.582;216.778;1
12:12:30.603;219.281;1
12:12:30.628;219.837;1
12:12:30.652;219.299;1
12:12:30.673;218.576;1
12:12:30.697;218.576;1
12:12:30.718;219.559;1
12:12:30.744;219.559;1
12:12:30.765;220.838;1
12:12:30.788;222.414;1
12:12:30.810;222.469;0
12:12:30.834;221.301;1
12:12:30.858;221.301;1
12:12:30.881;221.301;1
12:12:30.902;220.653;1
12:12:30.925;222.729;1
12:12:30.950;224.027;1
12:12:30.972;223.322;1
12:12:30.997;223.322;1
12:12:31.020;223.322;1
12:12:31.040;220.615;0
12:12:31.064;217.835;1
12:12:31.088;217.13;1
12:12:31.110;220.56;0
12:12:31.134;220.56;1
12:12:31.156;224.657;0
12:12:31.183;225.362;1
12:12:31.203;225.362;1
12:12:31.225;222.71;0
12:12:31.248;219.633;0
12:12:31.271;219.633;1
12:12:31.294;218.02;1
12:12:31.318;218.891;1
12:12:31.340;220.931;1
12:12:31.362;222.896;1
12:12:31.387;222.896;1
12:12:31.410;222.896;1
12:12:31.432;224.416;1
12:12:31.454;225.324;1
12:12:31.477;225.213;0
12:12:31.500;225.213;1
12:12:31.525;224.713;1
12:12:31.546;224.713;1
12:12:31.569;223.823;1
12:12:31.592;222.469;1
12:12:31.616;221.913;1
12:12:31.638;221.746;0
12:12:31.661;221.746;1
12:12:31.686;221.746;1
12:12:31.707;220.578;1
12:12:31.732;218.521;1
12:12:31.754;215.795;0
12:12:31.776;212.811;1
12:12:31.799;209.696;0
12:12:31.822;209.696;1
12:12:31.845;209.696;1
12:12:31.868;207.545;1
12:12:31.893;207.879;1
12:12:31.917;209.937;1
12:12:31.939;212.811;0
12:12:31.962;212.811;1
12:12:31.984;212.811;1
12:12:32.007;215.573;0
12:12:32.032;217.575;1
12:12:32.054;218.15;1
12:12:32.076;217.334;1
12:12:32.098;217.334;1
12:12:32.121;216.129;1
12:12:32.144;215.091;1
12:12:32.169;215.091;1
12:12:32.190;214.145;1
12:12:32.213;213.014;1
12:12:32.236;213.014;1
12:12:32.259;211.513;1
12:12:32.283;209.64;1
12:12:32.305;209.64;1
12:12:32.330;206.915;0
12:12:32.353;204.82;1
12:12:32.375;204.82;1
12:12:32.397;204.227;1
12:12:32.420;206.025;1
12:12:32.443;208.287;0
12:12:32.466;208.287;1
12:12:32.489;209.733;1
12:12:32.512;209.733;1
12:12:32.535;209.733;1
12:12:32.558;210.957;1
12:12:32.581;210.957;1
12:12:32.604;212.18;1
12:12:32.627;212.31;0
12:12:32.651;212.31;1
12:12:32.673;212.31;1
12:12:32.696;210.827;1
12:12:32.721;210.085;1
12:12:32.742;212.013;1
12:12:32.766;214.016;1
12:12:32.788;215.387;1
12:12:32.812;215.387;1
12:12:32.837;215.387;1
12:12:32.860;216.518;1
12:12:32.886;217.872;1
12:12:32.904;219.67;1
12:12:32.927;222.451;1
12:12:32.951;222.451;1
12:12:32.974;225.565;0
12:12:32.996;225.565;1
12:12:33.021;227.253;1
12:12:33.042;227.178;1
12:12:33.064;225.195;1
12:12:33.088;225.195;1
12:12:33.110;222.914;1
12:12:33.134;222.914;1
12:12:33.156;220.857;1
12:12:33.181;219.392;1
12:12:33.202;218.224;1
12:12:33.226;218.224;1
12:12:33.250;216.908;1
12:12:33.272;214.368;0
12:12:33.296;214.368;1
12:12:33.317;211.049;1
12:12:33.341;207.916;0
12:12:33.364;207.916;1
12:12:33.387;206.266;1
12:12:33.412;207.49;1
12:12:33.435;210.882;1
12:12:33.457;210.882;1
12:12:33.484;214.294;1
12:12:33.502;217;0
12:12:33.525;217;1
12:12:33.549;218.78;1
12:12:33.572;220.115;1
12:12:33.593;221.246;1
12:12:33.617;221.246;1
12:12:33.640;222.321;1
12:12:33.662;222.321;1
12:12:33.687;222.822;1
12:12:33.708;222.451;1
12:12:33.732;220.801;1
12:12:33.756;218.409;0
12:12:33.778;218.409;1
12:12:33.800;218.409;1
12:12:33.825;215.777;0
12:12:33.847;213.422;1
12:12:33.870;210.938;0
12:12:33.892;207.842;0
12:12:33.917;207.842;1
12:12:33.938;207.842;1
12:12:33.962;205.543;0
12:12:33.986;204.839;1
12:12:34.010;205.988;1
12:12:34.034;208.065;1
12:12:34.056;208.065;1
12:12:34.077;208.065;1
12:12:34.102;209.307;1
12:12:34.125;208.843;1
12:12:34.147;208.083;1
12:12:34.170;207.786;1
12:12:34.192;208.102;1
12:12:34.215;208.102;1
12:12:34.240;208.102;1
12:12:34.264;209.232;1
12:12:34.287;211.717;1
12:12:34.308;214.275;0
12:12:34.330;216.185;1
12:12:34.354;216.185;1
12:12:34.376;216.185;1
12:12:34.402;216.815;1
12:12:34.423;215.647;1
12:12:34.447;213.663;1
12:12:34.468;213.181;1
12:12:34.491;213.181;1
12:12:34.515;214.257;1
12:12:34.538;214.257;1
12:12:34.560;216.722;0
12:12:34.584;219.577;0
12:12:34.608;221.116;1
12:12:34.630;221.116;1
12:12:34.652;220.337;1
12:12:34.678;217.835;1
12:12:34.699;217.835;1
12:12:34.721;215.146;1
12:12:34.744;213.422;1
12:12:34.768;213.422;1
12:12:34.791;213.979;1
12:12:34.815;215.313;1
12:12:34.837;217.204;1
12:12:34.859;217.612;1
12:12:34.885;217.612;1
12:12:34.906;217.612;1
12:12:34.930;217.353;1
12:12:34.953;218.113;1
12:12:34.975;219.911;1
12:12:34.997;222.117;0
12:12:35.019;224.416;0
12:12:35.042;224.416;1
12:12:35.065;224.416;1
12:12:35.089;225.306;1
12:12:35.111;224.49;1
12:12:35.135;224.49;1
12:12:35.157;220.745;0
12:12:35.180;220.745;1
12:12:35.203;220.745;1
12:12:35.226;219.021;1
12:12:35.252;217.056;1
12:12:35.274;214.516;0
12:12:35.295;211.735;0
12:12:35.318;211.735;1
12:12:35.341;209.733;1
12:12:35.364;209.733;1
12:12:35.387;209.733;1
12:12:35.411;208.658;1
12:12:35.434;208.435;1
12:12:35.456;208.268;1
12:12:35.481;208.268;1
12:12:35.502;207.508;1
12:12:35.526;206.118;1
12:12:35.548;205.451;1
12:12:35.572;205.451;1
12:12:35.597;204.876;1
12:12:35.618;204.876;1
12:12:35.640;205.209;1
12:12:35.663;208.046;0
12:12:35.688;211.235;0
12:12:35.709;212.922;1
12:12:35.733;212.922;1
12:12:35.757;212.922;1
12:12:35.783;212.013;1
12:12:35.802;210.641;1
12:12:35.825;211.346;1
12:12:35.849;213.589;1
12:12:35.871;216.018;0
12:12:35.893;216.018;1
12:12:35.918;216.018;1
12:12:35.939;217.89;1
12:12:35.964;218.669;1
12:12:35.986;218.502;1
12:12:36.009;217.445;1
12:12:36.031;217.445;1
12:12:36.054;217.445;1
12:12:36.080;216.963;1
12:12:36.101;216.203;1
12:12:36.124;215.666;1
12:12:36.146;215.61;0
12:12:36.169;215.61;1
12:12:36.193;216.518;1
12:12:36.216;216.518;1
12:12:36.238;217.501;1
12:12:36.262;217.019;1
12:12:36.285;215.221;1
12:12:36.310;215.221;1
12:12:36.330;212.959;0
12:12:36.356;211.235;1
12:12:36.379;211.865;1
12:12:36.400;211.865;1
12:12:36.422;213.515;1
12:12:36.445;213.515;1
12:12:36.471;214.219;1
12:12:36.492;213.089;1
12:12:36.515;211.198;1
12:12:36.537;209.918;1
12:12:36.561;209.918;1
12:12:36.586;210.289;1
12:12:36.608;210.289;1
12:12:36.632;210.011;1
12:12:36.654;208.083;1
12:12:36.676;205.506;0
12:12:36.700;203.671;1
12:12:36.721;203.671;1
12:12:36.746;203.671;1
12:12:36.769;203.671;1
12:12:36.790;202.985;1
12:12:36.813;202.151;1
12:12:36.836;204.412;1
12:12:36.859;204.412;1
12:12:36.882;204.412;1
12:12:36.907;207.768;0
12:12:36.930;211.253;0
12:12:36.952;213.126;1
12:12:36.974;213.997;1
12:12:36.998;213.997;1
12:12:37.021;213.997;1
12:12:37.044;214.516;1
12:12:37.067;214.739;1
12:12:37.089;214.961;1
12:12:37.112;215.999;1
12:12:37.135;215.999;1
12:12:37.158;217.204;1
12:12:37.182;217.204;1
12:12:37.206;217.353;0
12:12:37.229;216.203;1
12:12:37.251;215.387;1
12:12:37.273;215.387;1
12:12:37.299;215.499;1
12:12:37.319;217.075;1
12:12:37.343;217.075;1
12:12:37.366;218.78;1
12:12:37.388;220.022;1
12:12:37.411;220.022;1
12:12:37.434;220.504;1
12:12:37.457;220.541;1
12:12:37.481;219.559;1
12:12:37.504;219.559;1
12:12:37.527;218.224;1
12:12:37.549;218.224;1
12:12:37.575;217.297;1
12:12:37.597;216.259;1
12:12:37.621;216.259;1
12:12:37.642;215.054;1
12:12:37.664;215.054;1
12:12:37.687;215.054;1
12:12:37.710;215.369;1
12:12:37.733;216.11;1
12:12:37.756;216.389;1
12:12:37.784;215.74;1
12:12:37.803;215.74;1
12:12:37.825;215.74;1
12:12:37.848;213.849;1
12:12:37.874;211.402;0
12:12:37.895;210.252;1
12:12:37.918;208.936;1
12:12:37.940;208.936;1
12:12:37.965;207.045;1
12:12:37.988;207.045;1
12:12:38.009;205.117;1
12:12:38.035;204.449;1
12:12:38.057;206.266;1
12:12:38.080;209.9;0
12:12:38.102;209.9;1
12:12:38.124;209.9;1
12:12:38.150;212.718;0
12:12:38.172;212.866;0
12:12:38.193;211.179;1
12:12:38.216;209.251;1
12:12:38.239;209.251;1
12:12:38.262;209.251;1
12:12:38.286;209.214;1
12:12:38.308;209.214;1
12:12:38.331;209.677;1
12:12:38.355;209.14;1
12:12:38.377;208.009;1
12:12:38.400;209.01;1
12:12:38.423;209.01;1
12:12:38.449;211.086;1
12:12:38.471;213.274;0
12:12:38.492;215.109;1
12:12:38.515;215.109;1
12:12:38.538;215.869;1
12:12:38.563;215.499;1
12:12:38.584;215.499;1
12:12:38.607;214.442;1
12:12:38.630;213.663;1
12:12:38.653;213.348;0
12:12:38.678;213.348;1
12:12:38.699;213.441;0
12:12:38.722;213.608;1
12:12:38.745;213.608;1
12:12:38.768;213.478;1
12:12:38.791;213.478;1
12:12:38.815;213.237;1
12:12:38.838;213.237;1
12:12:38.860;213.682;1
12:12:38.884;214.461;1
12:12:38.906;213.941;1
12:12:38.931;211.735;1
12:12:38.954;211.735;1
12:12:38.976;211.735;1
12:12:38.999;208.639;0
12:12:39.021;205.803;0
12:12:39.044;205.803;1
12:12:39.067;204.097;1
12:12:39.090;204.097;1
12:12:39.113;204.097;1
12:12:39.136;201.854;0
12:12:39.159;201.094;1
12:12:39.182;201.094;1
12:12:39.206;201.094;1
12:12:39.230;204.042;0
12:12:39.252;204.042;1
12:12:39.274;208.287;0
12:12:39.299;212.347;0
12:12:39.320;214.59;0
12:12:39.343;214.98;1
12:12:39.366;214.98;1
12:12:39.390;214.98;1
12:12:39.412;214.498;1
12:12:39.435;213.96;1
12:12:39.458;213.089;1
12:12:39.484;212.44;1
12:12:39.506;212.44;1
12:12:39.528;212.959;1
12:12:39.550;212.959;1
12:12:39.576;214.85;1
12:12:39.597;216.222;1
12:12:39.621;215.109;1
12:12:39.642;212.347;0
12:12:39.666;212.347;1
12:12:39.690;208.88;0
12:12:39.713;208.88;1
12:12:39.735;208.472;1
12:12:39.758;211.105;0
12:12:39.782;213.404;1
12:12:39.804;213.404;1
12:12:39.828;215.332;1
12:12:39.850;217.093;1
12:12:39.872;219.003;1
12:12:39.897;219.003;1
12:12:39.918;220.56;1
12:12:39.942;220.56;1
12:12:39.964;221.06;1
12:12:39.988;220.894;0
12:12:40.010;220.412;1
12:12:40.036;219.54;1
12:12:40.057;219.54;1
12:12:40.082;219.54;1
12:12:40.104;218.168;1
12:12:40.126;216.314;1
12:12:40.148;214.219;1
12:12:40.174;212.421;1
12:12:40.194;212.421;1
12:12:40.220;210.289;1
12:12:40.240;210.289;1
12:12:40.264;208.602;1
12:12:40.286;206.526;1
12:12:40.309;203.912;0
12:12:40.332;203.912;1
12:12:40.355;201.168;0
12:12:40.381;198.832;0
12:12:40.401;198.424;1
12:12:40.424;198.424;1
12:12:40.447;199.277;1
12:12:40.470;199.277;1
12:12:40.494;199.277;1
12:12:40.517;201.187;1
12:12:40.540;202.725;1
12:12:40.562;201.075;1
12:12:40.586;201.075;1
12:12:40.609;201.075;1
12:12:40.633;201.075;1
12:12:40.658;199.889;1
12:12:40.679;200.834;1
12:12:40.702;203.522;1
12:12:40.725;206.248;0
12:12:40.749;208.065;0
12:12:40.772;208.065;1
12:12:40.797;208.065;1
12:12:40.817;208.917;1
12:12:40.840;209.937;1
12:12:40.864;210.623;1
12:12:40.888;210.975;1
12:12:40.908;210.975;1
12:12:40.932;210.122;1
12:12:40.956;208.287;1
12:12:40.977;208.287;1
12:12:41.001;207.898;0
12:12:41.023;208.917;1
12:12:41.049;208.917;1
12:12:41.071;210.011;1
12:12:41.093;210.586;1
12:12:41.115;210.345;1
12:12:41.139;210.345;1
12:12:41.163;208.843;1
12:12:41.186;208.843;1
12:12:41.209;206.396;0
12:12:41.233;205.117;1
12:12:41.255;206.785;1
12:12:41.276;210.215;0
12:12:41.301;210.215;1
12:12:41.324;210.215;1
12:12:41.347;213.163;0
12:12:41.369;213.7;1
12:12:41.391;211.884;1
12:12:41.415;209.492;0
12:12:41.437;209.492;1
12:12:41.461;209.492;1
12:12:41.486;208.565;1
12:12:41.508;208.825;1
12:12:41.532;209.863;1
12:12:41.553;211.661;1
12:12:41.576;211.661;1
12:12:41.597;213.422;1
12:12:41.620;213.422;1
12:12:41.643;214.794;1
12:12:41.666;215.387;1
12:12:41.689;214.516;1
12:12:41.712;212.477;0
12:12:41.735;212.477;1
12:12:41.758;209.956;0
12:12:41.781;209.956;1
12:12:41.807;208.102;1
12:12:41.829;206.989;1
12:12:41.851;206.248;0
12:12:41.873;206.248;1
12:12:41.896;206.248;1
12:12:41.920;205.97;1
12:12:41.943;204.968;1
12:12:41.966;204.171;1
12:12:41.991;203.393;1
12:12:42.011;203.393;1
12:12:42.037;202.021;1
12:12:42.057;200.463;1
12:12:42.082;200.463;1
12:12:42.103;200.334;0
12:12:42.126;201.409;1
12:12:42.149;201.409;1
12:12:42.173;204.097;0
12:12:42.196;206.674;0
12:12:42.218;207.249;1
12:12:42.241;205.599;1
12:12:42.264;205.599;1
12:12:42.288;205.599;1
12:12:42.310;205.599;1
12:12:42.334;202.633;0
12:12:42.356;200.538;1
12:12:42.380;197.164;0
12:12:42.402;197.164;1
12:12:42.425;195.884;1
12:12:42.448;195.884;1
12:12:42.474;196.348;1
12:12:42.494;199.852;0
12:12:42.517;205.247;0
12:12:42.540;209.121;0
12:12:42.563;209.121;1
12:12:42.587;209.121;1
12:12:42.610;209.121;1
12:12:42.634;209.826;1
12:12:42.655;207.805;1
12:12:42.680;205.413;0
12:12:42.701;204.153;1
12:12:42.724;204.153;1
12:12:42.747;202.855;1
12:12:42.770;200.723;1
12:12:42.793;200.723;1
12:12:42.816;200.575;0
12:12:42.839;203.504;1
12:12:42.862;203.504;1
12:12:42.886;203.504;1
12:12:42.909;207.712;0
12:12:42.933;211.346;0
12:12:42.954;213.849;0
12:12:42.977;214.553;1
12:12:43.000;215.35;1
12:12:43.023;215.35;1
12:12:43.046;216.759;1
12:12:43.069;218.465;1
12:12:43.093;220.208;1
12:12:43.115;220.208;1
12:12:43.138;221.45;1
12:12:43.161;221.45;1
12:12:43.185;221.45;1
12:12:43.208;221.283;0
12:12:43.231;219.985;1
12:12:43.254;218.484;1
12:12:43.276;216.759;1
12:12:43.301;216.759;1
12:12:43.323;214.887;1
12:12:43.345;213.348;1
12:12:43.371;211.995;1
12:12:43.391;211.049;1
12:12:43.414;211.049;1
12:12:43.437;211.049;1
12:12:43.461;210.586;1
12:12:43.486;210.011;1
12:12:43.506;208.25;1
12:12:43.530;205.469;0
12:12:43.552;205.469;1
12:12:43.578;205.469;1
12:12:43.599;203.077;0
12:12:43.621;201.483;1
12:12:43.644;199.648;1
12:12:43.670;197.59;1
12:12:43.692;197.59;1
12:12:43.715;197.59;1
12:12:43.738;195.18;0
12:12:43.759;193.307;1
12:12:43.783;193.233;1
12:12:43.807;193.233;1
12:12:43.831;196.403;1
12:12:43.854;199.629;1
12:12:43.875;199.629;1
12:12:43.897;201.168;1
12:12:43.921;200.482;1
12:12:43.944;199.537;1
12:12:43.966;199.537;1
12:12:43.991;201.835;0
12:12:44.013;205.506;0
12:12:44.036;205.506;1
12:12:44.059;208.009;0
12:12:44.085;209.733;1
12:12:44.107;209.733;1
12:12:44.127;210.604;1
12:12:44.152;211.476;1
12:12:44.175;211.476;1
12:12:44.196;212.514;1
12:12:44.219;213.589;1
12:12:44.243;213.589;1
12:12:44.265;214.572;1
12:12:44.291;214.924;1
12:12:44.314;214.924;1
12:12:44.337;214.924;1
12:12:44.358;214.553;1
12:12:44.383;214.553;1
12:12:44.405;213.812;1
12:12:44.429;212.996;1
12:12:44.451;212.644;1
12:12:44.472;212.644;1
12:12:44.497;212.903;1
12:12:44.519;212.903;1
12:12:44.542;213.941;1
12:12:44.566;214.182;1
12:12:44.590;212.477;1
12:12:44.611;209.344;0
12:12:44.633;209.344;1
12:12:44.657;206.136;0
12:12:44.682;206.136;1
12:12:44.703;205.469;1
12:12:44.725;206.73;1
12:12:44.751;209.14;0
12:12:44.773;211.383;0
12:12:44.797;211.383;1
12:12:44.819;211.383;1
12:12:44.841;211.513;0
12:12:44.865;210.03;0
12:12:44.889;207.824;1
12:12:44.909;207.212;1
12:12:44.935;207.212;1
12:12:44.957;208.417;1
12:12:44.982;208.417;1
12:12:45.001;210.197;1
12:12:45.024;211.216;1
12:12:45.047;211.846;1
12:12:45.073;211.846;1
12:12:45.093;211.643;1
12:12:45.116;212.607;1
12:12:45.139;214.627;0
12:12:45.162;214.627;1
12:12:45.185;214.627;1
12:12:45.208;216.129;1
12:12:45.231;216.129;1
12:12:45.254;214.924;1
12:12:45.277;208.268;0
12:12:45.300;207.638;0
12:12:45.323;207.638;1
12:12:45.346;207.638;1
12:12:45.372;209.177;1
12:12:45.392;211.643;0
12:12:45.415;215.035;0
12:12:45.438;217.853;1
12:12:45.461;217.853;1
12:12:45.484;217.853;1
12:12:45.507;219.54;1
12:12:45.531;219.54;1
12:12:45.553;219.855;1
12:12:45.578;219.429;1
12:12:45.599;218.65;1
12:12:45.623;217.427;1
12:12:45.646;217.427;1
12:12:45.670;216.481;1
12:12:45.691;216.481;1
12:12:45.717;215.054;1
12:12:45.737;213.07;1
12:12:45.762;210.975;0
12:12:45.783;210.975;1
12:12:45.808;209.158;1
12:12:45.832;207.842;1
12:12:45.853;207.916;0
12:12:45.876;207.916;1
12:12:45.898;209.826;1
12:12:45.923;209.826;1
12:12:45.944;212.662;1
12:12:45.970;215.425;1
12:12:45.991;217.149;1
12:12:46.014;217.149;1
12:12:46.037;217.223;1
12:12:46.059;217.223;1
12:12:46.085;216.036;1
12:12:46.106;214.776;1
12:12:46.131;213.367;1
12:12:46.154;211.68;1
12:12:46.174;211.68;1
12:12:46.198;211.68;1
12:12:46.222;210.771;1
12:12:46.243;210.178;1
12:12:46.269;209.325;0
12:12:46.290;208.102;1
12:12:46.313;208.102;1
12:12:46.338;206.248;1
12:12:46.358;206.248;1
12:12:46.385;204.653;1
12:12:46.404;203.912;1
12:12:46.427;203.059;1
12:12:46.452;203.281;1
12:12:46.473;203.281;1
12:12:46.498;203.281;1
12:12:46.520;204.783;1
12:12:46.542;206.767;1
12:12:46.568;208.509;1
12:12:46.590;209.659;1
12:12:46.613;209.659;1
12:12:46.634;209.659;1
12:12:46.659;209.714;0
12:12:46.682;208.547;0
12:12:46.704;207.712;0
12:12:46.727;207.453;1
12:12:46.752;207.453;1
12:12:46.772;207.453;1
12:12:46.797;207.138;1
12:12:46.818;206.637;1
12:12:46.843;207.138;1
12:12:46.866;208.38;1
12:12:46.888;208.38;1
12:12:46.910;209.844;1
12:12:46.936;209.844;1
12:12:46.956;210.53;1
12:12:46.982;209.752;1
12:12:47.003;208.788;1
12:12:47.026;208.788;1
12:12:47.049;208.658;1
12:12:47.074;209.566;1
12:12:47.096;209.566;1
12:12:47.117;210.122;1
12:12:47.141;210.197;1
12:12:47.165;210.197;1
12:12:47.188;210.623;1
12:12:47.211;212.495;1
12:12:47.235;212.495;1
12:12:47.257;215.165;1
12:12:47.282;215.666;1
12:12:47.304;215.666;1
12:12:47.326;213.793;1
12:12:47.348;210.938;0
12:12:47.371;210.141;1
12:12:47.394;210.141;1
12:12:47.420;210.753;1
12:12:47.441;211.049;1
12:12:47.463;209.937;1
12:12:47.487;209.937;1
12:12:47.510;209.993;0
12:12:47.532;209.993;1
12:12:47.555;212.996;0
12:12:47.578;212.996;1
12:12:47.601;212.996;1
12:12:47.624;214.683;1
12:12:47.648;215.795;1
12:12:47.670;216.018;1
12:12:47.693;215.313;1
12:12:47.716;215.313;1
12:12:47.739;214.442;1
12:12:47.762;214.442;1
12:12:47.785;213.775;1
12:12:47.808;213.163;1
12:12:47.831;212.31;1
12:12:47.854;212.31;1
12:12:47.880;211.105;1
12:12:47.900;209.566;1
12:12:47.923;209.566;1
12:12:47.947;208.454;1
