TimeStamp;Давление воздуха за компрессором (Расчетная);0 - Bad, 1 - Good
12:12:39.067;950.01;1
12:12:39.090;950.01;1
12:12:39.113;949.365;1
12:12:39.136;949.325;1
12:12:39.159;949.704;1
12:12:39.182;949.704;1
12:12:39.206;948.593;1
12:12:39.230;948.593;1
12:12:39.252;948.13;1
12:12:39.274;949.777;1
12:12:39.299;948.167;1
12:12:39.320;949.361;1
12:12:39.343;948.442;1
12:12:39.366;947.48;1
12:12:39.390;947.48;1
12:12:39.412;947.48;1
12:12:39.435;948.779;1
12:12:39.458;950.089;1
12:12:39.484;949.629;1
12:12:39.506;950.66;1
12:12:39.528;950.057;1
12:12:39.550;949.743;1
12:12:39.576;949.743;1
12:12:39.597;950.167;1
12:12:39.621;949.784;1
12:12:39.642;948.866;1
12:12:39.666;948.637;1
12:12:39.690;948.402;1
12:12:39.713;948.017;1
12:12:39.735;948.017;1
12:12:39.758;947.404;1
12:12:39.782;947.174;1
12:12:39.804;947.359;1
12:12:39.828;948.17;1
12:12:39.850;949.172;1
12:12:39.872;948.555;1
12:12:39.897;948.747;1
12:12:39.918;948.747;1
12:12:39.942;948.865;1
12:12:39.964;948.252;1
12:12:39.988;946.71;1
12:12:40.010;948.971;1
12:12:40.036;948.282;1
12:12:40.057;948.207;1
12:12:40.082;948.785;1
12:12:40.104;948.785;1
12:12:40.126;949.558;1
12:12:40.148;949.867;1
12:12:40.174;948.986;1
12:12:40.194;949.517;1
12:12:40.220;947.632;1
12:12:40.240;949.215;1
12:12:40.264;949.215;1
12:12:40.286;948.907;1
12:12:40.309;949.328;1
12:12:40.332;948.669;1
12:12:40.355;946.678;1
12:12:40.381;947.865;1
12:12:40.401;946.863;1
12:12:40.424;947.438;1
12:12:40.447;947.438;1
12:12:40.470;947.942;1
12:12:40.494;947.942;1
12:12:40.517;949.168;1
12:12:40.540;947.86;1
12:12:40.562;947.559;1
12:12:40.586;947.559;1
12:12:40.609;948.482;1
12:12:40.633;948.482;1
12:12:40.658;948.17;1
12:12:40.679;947.901;1
12:12:40.702;949.096;1
12:12:40.725;948.943;1
12:12:40.749;949.554;1
12:12:40.772;949.478;1
12:12:40.797;948.943;1
12:12:40.817;948.943;1
12:12:40.840;947.825;1
12:12:40.864;948.668;1
12:12:40.888;949.016;1
12:12:40.908;948.482;1
12:12:40.932;947.904;1
12:12:40.956;947.48;1
12:12:40.977;947.708;1
12:12:41.001;947.708;1
12:12:41.023;947.133;1
12:12:41.049;948.168;1
12:12:41.071;948.052;1
12:12:41.093;947.825;1
12:12:41.115;947.786;1
12:12:41.139;947.25;1
12:12:41.163;947.25;1
12:12:41.186;947.941;1
12:12:41.209;947.828;1
12:12:41.233;947.981;1
12:12:41.255;946.594;1
12:12:41.276;946.517;1
12:12:41.301;947.479;1
12:12:41.324;947.479;1
12:12:41.347;946.632;1
12:12:41.369;947.823;1
12:12:41.391;948.093;1
12:12:41.415;946.752;1
12:12:41.437;947.483;1
12:12:41.461;948.708;1
12:12:41.486;948.708;1
12:12:41.508;947.827;1
12:12:41.532;946.671;1
12:12:41.553;946.671;1
12:12:41.576;947.325;1
12:12:41.597;947.325;1
12:12:41.620;947.173;1
12:12:41.643;947.982;1
12:12:41.666;947.674;1
12:12:41.689;947.209;1
12:12:41.712;947.63;1
12:12:41.735;948.513;1
12:12:41.758;948.511;1
12:12:41.781;948.242;1
12:12:41.807;948.242;1
12:12:41.829;950.207;1
12:12:41.851;948.752;1
12:12:41.873;948.058;1
12:12:41.896;947.711;1
12:12:41.920;947.711;1
12:12:41.943;947.058;1
12:12:41.966;947.636;1
12:12:41.991;947.253;1
12:12:42.011;946.902;1
12:12:42.037;946.17;1
12:12:42.057;947.671;1
12:12:42.082;947.016;1
12:12:42.103;947.016;1
12:12:42.126;946.748;1
12:12:42.149;947.592;1
12:12:42.173;948.514;1
12:12:42.196;947.552;1
12:12:42.218;947.783;1
12:12:42.241;947.63;1
12:12:42.264;947.366;1
12:12:42.288;947.366;1
12:12:42.310;947.366;1
12:12:42.334;947.974;1
12:12:42.356;947.285;1
12:12:42.380;948.402;1
12:12:42.402;948.67;1
12:12:42.425;948.67;1
12:12:42.448;948.246;1
12:12:42.474;948.137;1
12:12:42.494;948.175;1
12:12:42.517;949.478;1
12:12:42.540;950.591;1
12:12:42.563;949.514;1
12:12:42.587;949.514;1
12:12:42.610;949.514;1
12:12:42.634;949.556;1
12:12:42.655;948.631;1
12:12:42.680;948.632;1
12:12:42.701;948.522;1
12:12:42.724;948.748;1
12:12:42.747;948.748;1
12:12:42.770;948.054;1
12:12:42.793;948.054;1
12:12:42.816;947.56;1
12:12:42.839;947.023;1
12:12:42.862;947.401;1
12:12:42.886;947.401;1
12:12:42.909;947.401;1
12:12:42.933;948.634;1
12:12:42.954;948.287;1
12:12:42.977;948.747;1
12:12:43.000;949.213;1
12:12:43.023;949.744;1
12:12:43.046;949.744;1
12:12:43.069;949.744;1
12:12:43.093;949.744;1
12:12:43.115;949.866;1
12:12:43.138;950.016;1
12:12:43.161;951.243;1
12:12:43.185;951.243;1
12:12:43.208;951.243;1
12:12:43.231;950.742;1
12:12:43.254;948.75;1
12:12:43.276;948.905;1
12:12:43.301;949.285;1
12:12:43.323;949.367;1
12:12:43.345;948.75;1
12:12:43.371;948.789;1
12:12:43.391;948.207;1
12:12:43.414;947.752;1
12:12:43.437;947.752;1
12:12:43.461;947.637;1
12:12:43.486;947.328;1
12:12:43.506;948.554;1
12:12:43.530;947.829;1
12:12:43.552;947.635;1
12:12:43.578;947.635;1
12:12:43.599;947.477;1
12:12:43.621;948.479;1
12:12:43.644;949.247;1
12:12:43.670;948.021;1
12:12:43.692;947.443;1
12:12:43.715;948.098;1
12:12:43.738;948.098;1
12:12:43.759;947.405;1
12:12:43.783;946.979;1
12:12:43.807;948.166;1
12:12:43.831;948.166;1
12:12:43.854;947.977;1
12:12:43.875;949.211;1
12:12:43.897;949.211;1
12:12:43.921;949.401;1
12:12:43.944;948.252;1
12:12:43.966;948.292;1
12:12:43.991;947.792;1
12:12:44.013;948.094;1
12:12:44.036;948.942;1
12:12:44.059;948.942;1
12:12:44.085;948.29;1
12:12:44.107;948.06;1
12:12:44.127;947.75;1
12:12:44.152;947.483;1
12:12:44.175;947.598;1
12:12:44.196;947.598;1
12:12:44.219;946.487;1
12:12:44.243;945.975;1
12:12:44.265;945.329;1
12:12:44.291;946.518;1
12:12:44.314;946.633;1
12:12:44.337;946.518;1
12:12:44.358;946.518;1
12:12:44.383;946.629;1
12:12:44.405;946.291;1
12:12:44.429;948.247;1
12:12:44.451;947.515;1
12:12:44.472;947.17;1
12:12:44.497;947.17;1
12:12:44.519;947.173;1
12:12:44.542;947.325;1
12:12:44.566;947.51;1
12:12:44.590;949.051;1
12:12:44.611;948.017;1
12:12:44.633;947.287;1
12:12:44.657;947.287;1
12:12:44.682;946.173;1
12:12:44.703;946.447;1
12:12:44.725;945.714;1
12:12:44.751;947.214;1
12:12:44.773;947.751;1
12:12:44.797;946.448;1
12:12:44.819;946.448;1
12:12:44.841;946.752;1
12:12:44.865;946.328;1
12:12:44.889;947.482;1
12:12:44.909;946.831;1
12:12:44.935;947.948;1
12:12:44.957;946.939;1
12:12:44.982;947.016;1
12:12:45.001;947.016;1
12:12:45.024;947.942;1
12:12:45.047;947.674;1
12:12:45.073;949.321;1
12:12:45.093;947.25;1
12:12:45.116;947.713;1
12:12:45.139;947.636;1
12:12:45.162;948.402;1
12:12:45.185;948.402;1
12:12:45.208;948.402;1
12:12:45.231;948.59;1
12:12:45.254;949.057;1
12:12:45.277;947.13;1
12:12:45.300;947.819;1
12:12:45.323;948.096;1
12:12:45.346;948.096;1
12:12:45.372;947.902;1
12:12:45.392;948.596;1
12:12:45.415;949.174;1
12:12:45.438;946.952;1
12:12:45.461;946.868;1
12:12:45.484;946.868;1
12:12:45.507;944.863;1
12:12:45.531;944.863;1
12:12:45.553;946.677;1
12:12:45.578;946.408;1
12:12:45.599;947.289;1
12:12:45.623;947.671;1
12:12:45.646;948.134;1
12:12:45.670;948.44;1
12:12:45.691;948.44;1
12:12:45.717;946.667;1
12:12:45.737;946.093;1
12:12:45.762;946.403;1
12:12:45.783;944.985;1
12:12:45.808;946.631;1
12:12:45.832;947.826;1
12:12:45.853;947.364;1
12:12:45.876;946.675;1
12:12:45.898;946.675;1
12:12:45.923;946.707;1
12:12:45.944;946.711;1
12:12:45.970;947.25;1
12:12:45.991;948.02;1
12:12:46.014;948.25;1
12:12:46.037;948.25;1
12:12:46.059;946.823;1
12:12:46.085;948.671;1
12:12:46.106;948.169;1
12:12:46.131;947.59;1
12:12:46.154;947.476;1
12:12:46.174;947.287;1
12:12:46.198;947.287;1
12:12:46.222;948.093;1
12:12:46.243;948.357;1
12:12:46.269;949.128;1
12:12:46.290;947.136;1
12:12:46.313;948.248;1
12:12:46.338;948.248;1
12:12:46.358;947.133;1
12:12:46.385;948.059;1
12:12:46.404;948.329;1
12:12:46.427;947.946;1
12:12:46.452;947.555;1
12:12:46.473;946.559;1
12:12:46.498;946.559;1
12:12:46.520;947.211;1
12:12:46.542;946.171;1
12:12:46.568;947.626;1
12:12:46.590;948.099;1
12:12:46.613;947.752;1
12:12:46.634;948.48;1
12:12:46.659;948.48;1
12:12:46.682;948.326;1
12:12:46.704;947.442;1
12:12:46.727;947.289;1
12:12:46.752;947.902;1
12:12:46.772;947.208;1
12:12:46.797;947.208;1
12:12:46.818;948.21;1
12:12:46.843;949.171;1
12:12:46.866;948.826;1
12:12:46.888;947.324;1
12:12:46.910;949.129;1
12:12:46.936;949.628;1
12:12:46.956;949.628;1
12:12:46.982;949.397;1
12:12:47.003;948.861;1
12:12:47.026;948.824;1
12:12:47.049;947.636;1
12:12:47.074;948.553;1
12:12:47.096;948.707;1
12:12:47.117;948.707;1
12:12:47.141;948.324;1
12:12:47.165;947.901;1
12:12:47.188;948.63;1
12:12:47.211;947.251;1
12:12:47.235;948.137;1
12:12:47.257;948.137;1
12:12:47.282;947.678;1
12:12:47.304;946.75;1
12:12:47.326;947.327;1
12:12:47.348;946.791;1
12:12:47.371;946.482;1
12:12:47.394;947.363;1
12:12:47.420;947.363;1
12:12:47.441;946.825;1
12:12:47.463;947.015;1
12:12:47.487;947.015;1
12:12:47.510;947.708;1
12:12:47.532;946.942;1
12:12:47.555;946.87;1
12:12:47.578;947.363;1
12:12:47.601;947.401;1
12:12:47.624;947.401;1
12:12:47.648;949.289;1
12:12:47.670;948.217;1
12:12:47.693;947.364;1
12:12:47.716;947.749;1
12:12:47.739;946.065;1
12:12:47.762;945.795;1
12:12:47.785;945.795;1
12:12:47.808;947.172;1
12:12:47.831;947.785;1
12:12:47.854;948.29;1
12:12:47.880;948.599;1
12:12:47.900;947.325;1
12:12:47.923;947.48;1
12:12:47.947;947.48;1
12:12:47.969;947.48;1
12:12:47.994;948.784;1
12:12:48.015;947.054;1
12:12:48.039;947.862;1
12:12:48.061;948.594;1
12:12:48.084;948.594;1
12:12:48.108;948.517;1
12:12:48.133;949.589;1
12:12:48.154;947.636;1
12:12:48.177;946.871;1
12:12:48.200;946.524;1
12:12:48.222;946.524;1
12:12:48.246;947.673;1
12:12:48.269;945.444;1
12:12:48.292;946.944;1
12:12:48.316;946.288;1
12:12:48.336;946.442;1
12:12:48.360;946.442;1
12:12:48.382;947.285;1
12:12:48.405;947.713;1
12:12:48.430;947.713;1
12:12:48.452;947.131;1
12:12:48.474;947.131;1
12:12:48.500;948.249;1
12:12:48.522;947.406;1
12:12:48.543;947.828;1
12:12:48.566;947.173;1
12:12:48.589;949.099;1
12:12:48.613;948.097;1
12:12:48.638;948.097;1
12:12:48.658;948.018;1
12:12:48.683;948.516;1
12:12:48.706;948.288;1
12:12:48.729;948.136;1
12:12:48.751;946.364;1
12:12:48.774;947.019;1
12:12:48.797;947.019;1
12:12:48.819;948.398;1
12:12:48.842;948.091;1
12:12:48.865;947.018;1
12:12:48.890;947.018;1
12:12:48.913;947.018;1
12:12:48.935;948.02;1
12:12:48.958;947.522;1
12:12:48.982;947.368;1
12:12:49.003;947.024;1
12:12:49.026;947.024;1
12:12:49.049;946.677;1
12:12:49.072;947.865;1
12:12:49.095;947.708;1
12:12:49.118;947.861;1
12:12:49.141;947.552;1
12:12:49.164;948.207;1
12:12:49.187;948.207;1
12:12:49.211;948.207;1
12:12:49.233;948.36;1
12:12:49.256;949.285;1
12:12:49.280;948.553;1
12:12:49.302;948.553;1
12:12:49.325;949.285;1
12:12:49.350;948.749;1
12:12:49.373;948.174;1
12:12:49.394;947.668;1
12:12:49.417;947.479;1
12:12:49.440;947.71;1
12:12:49.463;947.71;1
12:12:49.486;947.212;1
12:12:49.509;948.666;1
12:12:49.532;948.666;1
12:12:49.555;948.749;1
12:12:49.580;948.711;1
12:12:49.601;948.095;1
12:12:49.624;948.095;1
12:12:49.647;948.479;1
12:12:49.670;947.828;1
12:12:49.693;947.828;1
12:12:49.716;947.705;1
12:12:49.739;947.946;1
12:12:49.762;947.636;1
12:12:49.786;947.636;1
12:12:49.808;947.636;1
12:12:49.833;947.442;1
12:12:49.854;946.671;1
12:12:49.877;946.717;1
12:12:49.900;947.904;1
12:12:49.923;947.325;1
12:12:49.946;947.325;1
12:12:49.969;947.944;1
12:12:49.993;949.631;1
12:12:50.015;948.513;1
12:12:50.038;947.249;1
12:12:50.061;947.249;1
12:12:50.084;947.249;1
12:12:50.107;946.905;1
12:12:50.130;946.905;1
12:12:50.153;947.25;1
12:12:50.176;946.369;1
12:12:50.199;946.253;1
12:12:50.222;947.514;1
12:12:50.247;947.514;1
12:12:50.270;946.247;1
12:12:50.291;947.018;1
12:12:50.314;947.133;1
12:12:50.337;946.133;1
12:12:50.360;946.632;1
12:12:50.383;946.632;1
12:12:50.406;947.212;1
12:12:50.429;945.786;1
12:12:50.452;946.861;1
12:12:50.475;945.826;1
12:12:50.498;945.865;1
12:12:50.521;945.865;1
12:12:50.544;947.015;1
12:12:50.567;946.63;1
12:12:50.590;946.63;1
12:12:50.613;945.329;1
12:12:50.636;946.057;1
12:12:50.659;946.514;1
12:12:50.683;946.205;1
12:12:50.705;946.205;1
12:12:50.728;945.559;1
12:12:50.751;945.444;1
12:12:50.777;944.942;1
12:12:50.797;945.446;1
12:12:50.820;945.176;1
12:12:50.843;945.176;1
12:12:50.866;946.135;1
12:12:50.889;946.058;1
12:12:50.912;946.718;1
12:12:50.935;947.406;1
12:12:50.958;946.597;1
12:12:50.983;946.597;1
12:12:51.004;947.021;1
12:12:51.027;947.021;1
12:12:51.050;946.868;1
12:12:51.073;946.249;1
12:12:51.097;946.249;1
12:12:51.119;946.442;1
12:12:51.142;947.059;1
12:12:51.165;946.561;1
12:12:51.190;946.095;1
12:12:51.211;946.095;1
12:12:51.234;946.442;1
12:12:51.257;946.481;1
12:12:51.282;945.672;1
12:12:51.305;946.055;1
12:12:51.328;946.635;1
12:12:51.352;946.635;1
12:12:51.373;947.057;1
12:12:51.396;947.057;1
12:12:51.418;946.363;1
12:12:51.441;947.635;1
12:12:51.464;947.482;1
12:12:51.488;947.482;1
12:12:51.511;947.482;1
12:12:51.534;947.248;1
12:12:51.556;948.289;1
12:12:51.580;947.178;1
12:12:51.602;948.326;1
12:12:51.627;946.558;1
12:12:51.650;945.943;1
12:12:51.671;946.444;1
12:12:51.697;946.444;1
12:12:51.717;945.87;1
12:12:51.742;945.748;1
12:12:51.764;946.177;1
12:12:51.789;945.791;1
12:12:51.810;945.136;1
12:12:51.833;945.136;1
12:12:51.855;946.017;1
12:12:51.881;946.906;1
12:12:51.903;946.866;1
12:12:51.926;947.168;1
12:12:51.949;946.975;1
12:12:51.971;946.362;1
12:12:51.995;946.672;1
12:12:52.017;946.672;1
12:12:52.039;947.248;1
12:12:52.062;946.785;1
12:12:52.086;947.825;1
12:12:52.108;947.328;1
12:12:52.131;947.328;1
12:12:52.154;945.943;1
12:12:52.177;945.907;1
12:12:52.200;946.022;1
12:12:52.224;947.596;1
12:12:52.247;947.596;1
12:12:52.270;947.136;1
12:12:52.292;946.179;1
12:12:52.315;946.177;1
12:12:52.338;944.828;1
12:12:52.363;946.752;1
12:12:52.384;946.752;1
12:12:52.407;946.216;1
12:12:52.430;947.442;1
12:12:52.455;946.631;1
12:12:52.476;946.868;1
12:12:52.499;946.444;1
12:12:52.522;946.444;1
12:12:52.545;946.406;1
12:12:52.568;946.321;1
12:12:52.591;945.906;1
12:12:52.614;947.061;1
12:12:52.637;946.02;1
12:12:52.660;945.982;1
12:12:52.683;946.176;1
12:12:52.706;946.176;1
12:12:52.729;946.136;1
12:12:52.752;946.402;1
12:12:52.775;946.44;1
12:12:52.799;945.598;1
12:12:52.821;945.598;1
12:12:52.844;946.322;1
12:12:52.867;946.322;1
12:12:52.891;946.322;1
12:12:52.915;947.552;1
12:12:52.936;948.053;1
12:12:52.960;947.861;1
12:12:52.984;948.517;1
12:12:53.006;946.406;1
12:12:53.030;946.331;1
12:12:53.052;946.331;1
12:12:53.076;945.715;1
12:12:53.098;946.941;1
12:12:53.120;947.677;1
12:12:53.143;947.211;1
12:12:53.166;947.211;1
12:12:53.189;947.211;1
12:12:53.212;945.978;1
12:12:53.235;947.9;1
12:12:53.258;947.406;1
12:12:53.282;947.406;1
12:12:53.304;947.172;1
12:12:53.328;947.172;1
12:12:53.351;947.172;1
12:12:53.373;946.445;1
12:12:53.398;945.756;1
12:12:53.421;946.785;1
12:12:53.444;946.827;1
12:12:53.465;947.711;1
12:12:53.490;947.249;1
12:12:53.514;947.708;1
12:12:53.537;947.708;1
12:12:53.558;946.594;1
12:12:53.583;945.216;1
12:12:53.605;946.594;1
12:12:53.628;946.787;1
12:12:53.651;945.714;1
12:12:53.675;945.714;1
12:12:53.695;945.756;1
12:12:53.718;946.94;1
12:12:53.741;946.408;1
12:12:53.765;946.06;1
12:12:53.790;946.06;1
12:12:53.811;946.06;1
12:12:53.835;947.209;1
12:12:53.858;947.398;1
12:12:53.881;946.287;1
12:12:53.904;947.598;1
12:12:53.928;946.093;1
12:12:53.951;947.281;1
12:12:53.972;946.365;1
12:12:53.998;946.365;1
12:12:54.019;947.742;1
12:12:54.042;947.287;1
12:12:54.064;946.092;1
12:12:54.090;946.322;1
12:12:54.111;946.448;1
12:12:54.136;946.448;1
12:12:54.158;945.371;1
12:12:54.181;945.022;1
12:12:54.202;945.832;1
12:12:54.226;945.908;1
12:12:54.250;946.476;1
12:12:54.274;945.326;1
12:12:54.295;945.326;1
12:12:54.317;946.177;1
12:12:54.341;944.328;1
12:12:54.364;945.86;1
12:12:54.387;945.749;1
12:12:54.411;946.444;1
12:12:54.432;946.444;1
12:12:54.455;945.982;1
12:12:54.478;945.752;1
12:12:54.501;945.905;1
12:12:54.524;945.557;1
12:12:54.550;945.557;1
12:12:54.571;945.285;1
12:12:54.593;947.211;1
12:12:54.616;945.986;1
12:12:54.639;945.983;1
12:12:54.662;945.517;1
12:12:54.685;945.517;1
12:12:54.708;945.941;1
12:12:54.731;946.288;1
12:12:54.753;946.247;1
12:12:54.776;945.251;1
12:12:54.799;945.1;1
12:12:54.822;945.984;1
12:12:54.845;945.984;1
12:12:54.868;945.136;1
12:12:54.891;944.753;1
12:12:54.914;945.174;1
12:12:54.937;945.406;1
12:12:54.960;945.287;1
12:12:54.983;944.94;1
12:12:55.006;944.94;1
12:12:55.031;945.021;1
12:12:55.053;946.055;1
12:12:55.076;946.63;1
12:12:55.099;945.747;1
12:12:55.121;945.747;1
12:12:55.147;944.409;1
12:12:55.168;943.83;1
12:12:55.190;944.865;1
12:12:55.213;945.981;1
12:12:55.236;946.103;1
12:12:55.259;946.021;1
12:12:55.283;945.866;1
12:12:55.307;945.866;1
12:12:55.329;946.441;1
12:12:55.351;944.755;1
12:12:55.375;945.942;1
12:12:55.399;945.519;1
12:12:55.421;945.519;1
12:12:55.444;945.711;1
12:12:55.466;944.907;1
12:12:55.492;945.789;1
12:12:55.512;946.827;1
12:12:55.537;945.717;1
12:12:55.558;945.139;1
12:12:55.583;945.79;1
12:12:55.606;945.79;1
12:12:55.627;946.205;1
12:12:55.653;945.633;1
12:12:55.675;945.716;1
12:12:55.696;945.716;1
12:12:55.719;947.094;1
12:12:55.742;944.679;1
12:12:55.768;944.679;1
12:12:55.788;945.793;1
12:12:55.811;946.057;1
12:12:55.834;946.212;1
12:12:55.857;945.292;1
12:12:55.880;945.639;1
12:12:55.903;945.639;1
12:12:55.929;945.442;1
12:12:55.950;946.132;1
12:12:55.972;947.404;1
12:12:55.998;945.907;1
12:12:56.018;946.52;1
12:12:56.043;943.831;1
12:12:56.066;943.831;1
12:12:56.087;945.446;1
12:12:56.110;945.677;1
12:12:56.133;943.486;1
12:12:56.156;944.175;1
12:12:56.181;946.102;1
12:12:56.202;944.944;1
12:12:56.226;944.944;1
12:12:56.249;944.979;1
12:12:56.273;945.942;1
12:12:56.295;945.215;1
12:12:56.317;945.561;1
12:12:56.341;945.561;1
12:12:56.364;945.904;1
12:12:56.386;946.867;1
12:12:56.409;947.368;1
12:12:56.432;947.023;1
12:12:56.457;945.903;1
12:12:56.481;945.561;1
12:12:56.501;945.561;1
12:12:56.524;945.099;1
12:12:56.547;944.79;1
12:12:56.573;946.016;1
12:12:56.593;946.138;1
12:12:56.616;946.326;1
12:12:56.639;945.942;1
12:12:56.662;945.942;1
12:12:56.686;946.443;1
12:12:56.708;946.636;1
12:12:56.731;946.636;1
12:12:56.754;946.329;1
12:12:56.777;946.214;1
12:12:56.800;946.484;1
12:12:56.826;946.484;1
12:12:56.847;944.873;1
12:12:56.869;945.754;1
12:12:56.892;945.941;1
12:12:56.915;946.441;1
12:12:56.938;946.942;1
12:12:56.962;946.942;1
12:12:56.984;946.171;1
12:12:57.007;947.129;1
12:12:57.030;947.099;1
12:12:57.053;945.982;1
12:12:57.076;946.056;1
12:12:57.100;947.366;1
12:12:57.123;947.366;1
12:12:57.145;946.868;1
12:12:57.168;945.714;1
12:12:57.191;946.83;1
12:12:57.216;946.407;1
12:12:57.237;946.715;1
12:12:57.262;946.83;1
12:12:57.286;946.83;1
12:12:57.309;947.017;1
12:12:57.330;946.709;1
12:12:57.354;947.134;1
12:12:57.376;945.4;1
12:12:57.399;945.4;1
12:12:57.424;945.822;1
12:12:57.447;947.94;1
12:12:57.469;946.981;1
12:12:57.492;948.285;1
12:12:57.516;947.476;1
12:12:57.537;946.595;1
12:12:57.559;946.595;1
12:12:57.584;946.827;1
12:12:57.607;947.059;1
12:12:57.630;945.519;1
12:12:57.652;946.56;1
12:12:57.675;946.138;1
12:12:57.698;945.253;1
12:12:57.722;945.253;1
12:12:57.744;945.981;1
12:12:57.766;945.713;1
12:12:57.792;945.79;1
12:12:57.812;945.322;1
12:12:57.835;944.939;1
12:12:57.859;944.939;1
12:12:57.884;946.558;1
12:12:57.905;945.404;1
12:12:57.927;945.173;1
12:12:57.950;945.825;1
12:12:57.975;944.752;1
12:12:57.998;944.752;1
12:12:58.021;945.711;1
12:12:58.043;946.67;1
12:12:58.068;945.598;1
12:12:58.088;946.33;1
12:12:58.111;946.598;1
12:12:58.134;946.822;1
12:12:58.157;946.822;1
12:12:58.182;947.016;1
12:12:58.205;947.521;1
12:12:58.227;946.557;1
12:12:58.251;947.4;1
12:12:58.273;947.173;1
12:12:58.295;947.173;1
12:12:58.319;945.486;1
12:12:58.341;945.132;1
12:12:58.364;945.825;1
12:12:58.388;945.94;1
12:12:58.411;945.94;1
12:12:58.434;945.523;1
12:12:58.456;945.059;1
12:12:58.480;944.14;1
12:12:58.502;943.485;1
12:12:58.525;943.485;1
12:12:58.548;944.557;1
12:12:58.571;945.631;1
12:12:58.594;945.483;1
12:12:58.617;946.982;1
12:12:58.640;946.982;1
12:12:58.663;946.211;1
12:12:58.687;946.134;1
12:12:58.709;946.635;1
12:12:58.733;946.635;1
12:12:58.755;946.749;1
12:12:58.780;947.289;1
12:12:58.801;946.791;1
12:12:58.824;946.791;1
12:12:58.850;946.828;1
12:12:58.873;945.941;1
12:12:58.893;946.176;1
12:12:58.916;946.176;1
12:12:58.939;947.173;1
12:12:58.962;947.173;1
12:12:58.986;946.405;1
12:12:59.008;946.481;1
12:12:59.032;946.481;1
12:12:59.054;944.563;1
12:12:59.077;946.057;1
12:12:59.100;945.943;1
12:12:59.123;945.943;1
12:12:59.149;945.865;1
12:12:59.170;945.902;1
12:12:59.192;945.516;1
12:12:59.215;945.71;1
12:12:59.238;945.71;1
12:12:59.263;945.288;1
12:12:59.284;945.288;1
12:12:59.307;944.667;1
12:12:59.330;946.285;1
12:12:59.353;945.216;1
12:12:59.376;945.024;1
12:12:59.401;945.024;1
12:12:59.423;945.021;1
12:12:59.445;946.174;1
12:12:59.469;945.673;1
12:12:59.493;945.133;1
12:12:59.514;945.44;1
12:12:59.537;945.175;1
12:12:59.560;945.175;1
12:12:59.586;944.294;1
12:12:59.609;944.595;1
12:12:59.630;945.404;1
12:12:59.655;944.485;1
12:12:59.676;946.061;1
12:12:59.699;946.061;1
12:12:59.723;945.289;1
12:12:59.745;944.795;1
12:12:59.770;944.949;1
12:12:59.790;945.485;1
12:12:59.813;945.252;1
12:12:59.837;945.252;1
12:12:59.859;945.598;1
12:12:59.886;945.066;1
12:12:59.906;943.949;1
12:12:59.931;945.328;1
12:12:59.952;944.945;1
12:12:59.975;944.945;1
12:12:59.998;944.215;1
12:13:00.020;941.753;1
12:13:00.046;942.485;1
12:13:00.066;945.051;1
12:13:00.089;942.829;1
12:13:00.112;944.559;1
12:13:00.135;944.21;1
12:13:00.160;945.405;1
12:13:00.182;945.405;1
12:13:00.204;946.324;1
12:13:00.227;944.485;1
12:13:00.250;944.517;1
12:13:00.274;944.64;1
12:13:00.296;944.525;1
12:13:00.319;944.525;1
12:13:00.343;944.488;1
12:13:00.366;944.794;1
12:13:00.390;943.294;1
12:13:00.412;943.91;1
12:13:00.435;943.674;1
12:13:00.458;943.443;1
12:13:00.482;943.443;1
12:13:00.504;944.285;1
12:13:00.529;944.285;1
12:13:00.551;944.097;1
12:13:00.573;944.367;1
12:13:00.597;945.56;1
12:13:00.619;944.333;1
12:13:00.643;944.333;1
12:13:00.667;945.519;1
12:13:00.689;945.519;1
12:13:00.712;944.406;1
12:13:00.735;944.756;1
12:13:00.759;943.523;1
12:13:00.783;944.136;1
12:13:00.803;944.322;1
12:13:00.828;945.559;1
12:13:00.849;945.559;1
12:13:00.873;944.867;1
12:13:00.896;944.52;1
12:13:00.919;946.365;1
12:13:00.941;944.871;1
12:13:00.965;945.559;1
12:13:00.988;945.478;1
12:13:01.011;946.519;1
12:13:01.033;943.83;1
12:13:01.057;943.83;1
12:13:01.081;945.362;1
12:13:01.105;944.827;1
12:13:01.125;945.022;1
12:13:01.149;944.601;1
12:13:01.175;943.021;1
12:13:01.195;943.021;1
12:13:01.219;944.017;1
12:13:01.242;944.174;1
12:13:01.264;943.867;1
12:13:01.288;944.787;1
12:13:01.310;944.518;1
12:13:01.331;943.866;1
12:13:01.355;943.866;1
12:13:01.378;942.676;1
12:13:01.401;943.751;1
12:13:01.425;944.636;1
12:13:01.447;945.214;1
12:13:01.470;945.099;1
12:13:01.492;945.44;1
12:13:01.517;945.44;1
12:13:01.540;945.865;1
12:13:01.562;944.909;1
12:13:01.584;944.524;1
12:13:01.610;946.171;1
12:13:01.630;945.596;1
12:13:01.654;946.1;1
12:13:01.676;946.1;1
12:13:01.702;946.325;1
12:13:01.722;946.171;1
12:13:01.748;945.67;1
12:13:01.768;945.249;1
12:13:01.791;945.444;1
12:13:01.814;945.444;1
12:13:01.837;945.519;1
12:13:01.863;944.716;1
12:13:01.883;944.716;1
12:13:01.906;945.405;1
12:13:01.930;945.091;1
12:13:01.953;945.091;1
12:13:01.977;944.868;1
