TimeStamp;Температура топливного газа перед СК (перед расходомерным устройством) (поз. Ттг);0 - Bad, 1 - Good
12:12:39.252;16.226;1
12:12:39.274;16.226;1
12:12:39.299;16.226;1
12:12:39.320;16.273;1
12:12:39.343;16.273;1
12:12:39.366;16.273;1
12:12:39.390;16.273;1
12:12:39.412;16.273;1
12:12:39.435;16.273;1
12:12:39.458;16.273;1
12:12:39.484;16.273;1
12:12:39.506;16.273;1
12:12:39.528;16.273;1
12:12:39.550;16.273;1
12:12:39.576;16.273;1
12:12:39.597;16.273;1
12:12:39.621;16.273;1
12:12:39.642;16.249;1
12:12:39.666;16.249;1
12:12:39.690;16.249;1
12:12:39.713;16.249;1
12:12:39.735;16.249;1
12:12:39.758;16.249;1
12:12:39.782;16.249;1
12:12:39.804;16.249;1
12:12:39.828;16.249;1
12:12:39.850;16.249;1
12:12:39.872;16.249;1
12:12:39.897;16.249;1
12:12:39.918;16.249;1
12:12:39.942;16.249;1
12:12:39.964;16.297;1
12:12:39.988;16.297;1
12:12:40.010;16.297;1
12:12:40.036;16.297;1
12:12:40.057;16.297;1
12:12:40.082;16.297;1
12:12:40.104;16.297;1
12:12:40.126;16.297;1
12:12:40.148;16.297;1
12:12:40.174;16.297;1
12:12:40.194;16.297;1
12:12:40.220;16.297;1
12:12:40.240;16.297;1
12:12:40.264;16.297;1
12:12:40.286;16.297;1
12:12:40.309;16.297;1
12:12:40.332;16.297;1
12:12:40.355;16.297;1
12:12:40.381;16.297;1
12:12:40.401;16.297;1
12:12:40.424;16.297;1
12:12:40.447;16.297;1
12:12:40.470;16.297;1
12:12:40.494;16.297;1
12:12:40.517;16.297;1
12:12:40.540;16.297;1
12:12:40.562;16.297;1
12:12:40.586;16.297;1
12:12:40.609;16.297;1
12:12:40.633;16.368;1
12:12:40.658;16.368;1
12:12:40.679;16.368;1
12:12:40.702;16.368;1
12:12:40.725;16.368;1
12:12:40.749;16.368;1
12:12:40.772;16.368;1
12:12:40.797;16.368;1
12:12:40.817;16.368;1
12:12:40.840;16.368;1
12:12:40.864;16.368;1
12:12:40.888;16.368;1
12:12:40.908;16.391;1
12:12:40.932;16.391;1
12:12:40.956;16.391;1
12:12:40.977;16.391;1
12:12:41.001;16.391;1
12:12:41.023;16.391;1
12:12:41.049;16.391;1
12:12:41.071;16.391;1
12:12:41.093;16.391;1
12:12:41.115;16.391;1
12:12:41.139;16.391;1
12:12:41.163;16.391;1
12:12:41.186;16.391;1
12:12:41.209;16.391;1
12:12:41.233;16.391;1
12:12:41.255;16.391;1
12:12:41.276;16.391;1
12:12:41.301;16.391;1
12:12:41.324;16.391;1
12:12:41.347;16.391;1
12:12:41.369;16.391;1
12:12:41.391;16.391;1
12:12:41.415;16.391;1
12:12:41.437;16.391;1
12:12:41.461;16.391;1
12:12:41.486;16.391;1
12:12:41.508;16.391;1
12:12:41.532;16.438;1
12:12:41.553;16.438;1
12:12:41.576;16.438;1
12:12:41.597;16.438;1
12:12:41.620;16.438;1
12:12:41.643;16.438;1
12:12:41.666;16.438;1
12:12:41.689;16.438;1
12:12:41.712;16.438;1
12:12:41.735;16.438;1
12:12:41.758;16.438;1
12:12:41.781;16.438;1
12:12:41.807;16.438;1
12:12:41.829;16.438;1
12:12:41.851;16.438;1
12:12:41.873;16.438;1
12:12:41.896;16.438;1
12:12:41.920;16.438;1
12:12:41.943;16.438;1
12:12:41.966;16.438;1
12:12:41.991;16.438;1
12:12:42.011;16.438;1
12:12:42.037;16.438;1
12:12:42.057;16.438;1
12:12:42.082;16.438;1
12:12:42.103;16.438;1
12:12:42.126;16.438;1
12:12:42.149;16.438;1
12:12:42.173;16.486;1
12:12:42.196;16.486;1
12:12:42.218;16.486;1
12:12:42.241;16.486;1
12:12:42.264;16.486;1
12:12:42.288;16.486;1
12:12:42.310;16.486;1
12:12:42.334;16.486;1
12:12:42.356;16.486;1
12:12:42.380;16.486;1
12:12:42.402;16.486;1
12:12:42.425;16.486;1
12:12:42.448;16.486;1
12:12:42.474;16.486;1
12:12:42.494;16.533;1
12:12:42.517;16.533;1
12:12:42.540;16.533;1
12:12:42.563;16.533;1
12:12:42.587;16.533;1
12:12:42.610;16.533;1
12:12:42.634;16.533;1
12:12:42.655;16.533;1
12:12:42.680;16.533;1
12:12:42.701;16.533;1
12:12:42.724;16.533;1
12:12:42.747;16.533;1
12:12:42.770;16.533;1
12:12:42.793;16.533;1
12:12:42.816;16.533;1
12:12:42.839;16.533;1
12:12:42.862;16.533;1
12:12:42.886;16.533;1
12:12:42.909;16.533;1
12:12:42.933;16.533;1
12:12:42.954;16.533;1
12:12:42.977;16.533;1
12:12:43.000;16.533;1
12:12:43.023;16.533;1
12:12:43.046;16.533;1
12:12:43.069;16.533;1
12:12:43.093;16.533;1
12:12:43.115;16.533;1
12:12:43.138;16.58;1
12:12:43.161;16.58;1
12:12:43.185;16.58;1
12:12:43.208;16.58;1
12:12:43.231;16.58;1
12:12:43.254;16.58;1
12:12:43.276;16.58;1
12:12:43.301;16.58;1
12:12:43.323;16.58;1
12:12:43.345;16.58;1
12:12:43.371;16.58;1
12:12:43.391;16.58;1
12:12:43.414;16.58;1
12:12:43.437;16.58;1
12:12:43.461;16.58;1
12:12:43.486;16.604;1
12:12:43.506;16.604;1
12:12:43.530;16.604;1
12:12:43.552;16.604;1
12:12:43.578;16.604;1
12:12:43.599;16.604;1
12:12:43.621;16.604;1
12:12:43.644;16.604;1
12:12:43.670;16.604;1
12:12:43.692;16.604;1
12:12:43.715;16.604;1
12:12:43.738;16.604;1
12:12:43.759;16.604;1
12:12:43.783;16.604;1
12:12:43.807;16.604;1
12:12:43.831;16.627;1
12:12:43.854;16.627;1
12:12:43.875;16.627;1
12:12:43.897;16.627;1
12:12:43.921;16.627;1
12:12:43.944;16.627;1
12:12:43.966;16.627;1
12:12:43.991;16.627;1
12:12:44.013;16.627;1
12:12:44.036;16.627;1
12:12:44.059;16.627;1
12:12:44.085;16.651;1
12:12:44.107;16.651;1
12:12:44.127;16.651;1
12:12:44.152;16.651;1
12:12:44.175;16.651;1
12:12:44.196;16.651;1
12:12:44.219;16.651;1
12:12:44.243;16.651;1
12:12:44.265;16.651;1
12:12:44.291;16.651;1
12:12:44.314;16.651;1
12:12:44.337;16.651;1
12:12:44.358;16.651;1
12:12:44.383;16.651;1
12:12:44.405;16.675;1
12:12:44.429;16.675;1
12:12:44.451;16.675;1
12:12:44.472;16.675;1
12:12:44.497;16.675;1
12:12:44.519;16.675;1
12:12:44.542;16.675;1
12:12:44.566;16.675;1
12:12:44.590;16.675;1
12:12:44.611;16.675;1
12:12:44.633;16.675;1
12:12:44.657;16.675;1
12:12:44.682;16.675;1
12:12:44.703;16.675;1
12:12:44.725;16.698;1
12:12:44.751;16.698;1
12:12:44.773;16.698;1
12:12:44.797;16.698;1
12:12:44.819;16.698;1
12:12:44.841;16.698;1
12:12:44.865;16.698;1
12:12:44.889;16.698;1
12:12:44.909;16.698;1
12:12:44.935;16.698;1
12:12:44.957;16.698;1
12:12:44.982;16.698;1
12:12:45.001;16.698;1
12:12:45.024;16.698;1
12:12:45.047;16.722;1
12:12:45.073;16.722;1
12:12:45.093;16.722;1
12:12:45.116;16.722;1
12:12:45.139;16.722;1
12:12:45.162;16.722;1
12:12:45.185;16.722;1
12:12:45.208;16.722;1
12:12:45.231;16.722;1
12:12:45.254;16.722;1
12:12:45.277;16.722;1
12:12:45.300;16.722;1
12:12:45.323;16.722;1
12:12:45.346;16.722;1
12:12:45.372;16.769;1
12:12:45.392;16.769;1
12:12:45.415;16.769;1
12:12:45.438;16.769;1
12:12:45.461;16.769;1
12:12:45.484;16.769;1
12:12:45.507;16.769;1
12:12:45.531;16.769;1
12:12:45.553;16.769;1
12:12:45.578;16.769;1
12:12:45.599;16.769;1
12:12:45.623;16.769;1
12:12:45.646;16.769;1
12:12:45.670;16.769;1
12:12:45.691;16.769;1
12:12:45.717;16.793;1
12:12:45.737;16.793;1
12:12:45.762;16.793;1
12:12:45.783;16.793;1
12:12:45.808;16.793;1
12:12:45.832;16.793;1
12:12:45.853;16.793;1
12:12:45.876;16.793;1
12:12:45.898;16.793;1
12:12:45.923;16.793;1
12:12:45.944;16.793;1
12:12:45.970;16.793;1
12:12:45.991;16.793;1
12:12:46.014;16.793;1
12:12:46.037;16.816;1
12:12:46.059;16.816;1
12:12:46.085;16.816;1
12:12:46.106;16.816;1
12:12:46.131;16.816;1
12:12:46.154;16.816;1
12:12:46.174;16.816;1
12:12:46.198;16.816;1
12:12:46.222;16.816;1
12:12:46.243;16.816;1
12:12:46.269;16.816;1
12:12:46.290;16.816;1
12:12:46.313;16.816;1
12:12:46.338;16.816;1
12:12:46.358;16.887;1
12:12:46.385;16.887;1
12:12:46.404;16.887;1
12:12:46.427;16.887;1
12:12:46.452;16.887;1
12:12:46.473;16.887;1
12:12:46.498;16.887;1
12:12:46.520;16.887;1
12:12:46.542;16.887;1
12:12:46.568;16.887;1
12:12:46.590;16.887;1
12:12:46.613;16.887;1
12:12:46.634;16.887;1
12:12:46.659;16.887;1
12:12:46.682;16.863;1
12:12:46.704;16.863;1
12:12:46.727;16.863;1
12:12:46.752;16.863;1
12:12:46.772;16.863;1
12:12:46.797;16.863;1
12:12:46.818;16.863;1
12:12:46.843;16.863;1
12:12:46.866;16.863;1
12:12:46.888;16.863;1
12:12:46.910;16.863;1
12:12:46.936;16.863;1
12:12:46.956;16.863;1
12:12:46.982;16.863;1
12:12:47.003;16.934;1
12:12:47.026;16.934;1
12:12:47.049;16.934;1
12:12:47.074;16.934;1
12:12:47.096;16.934;1
12:12:47.117;16.934;1
12:12:47.141;16.934;1
12:12:47.165;16.934;1
12:12:47.188;16.934;1
12:12:47.211;16.934;1
12:12:47.235;16.934;1
12:12:47.257;16.934;1
12:12:47.282;16.911;1
12:12:47.304;16.911;1
12:12:47.326;16.911;1
12:12:47.348;16.911;1
12:12:47.371;16.911;1
12:12:47.394;16.911;1
12:12:47.420;16.911;1
12:12:47.441;16.911;1
12:12:47.463;16.911;1
12:12:47.487;16.911;1
12:12:47.510;16.911;1
12:12:47.532;16.911;1
12:12:47.555;16.911;1
12:12:47.578;16.982;1
12:12:47.601;16.982;1
12:12:47.624;16.982;1
12:12:47.648;16.982;1
12:12:47.670;16.982;1
12:12:47.693;16.982;1
12:12:47.716;16.982;1
12:12:47.739;16.982;1
12:12:47.762;16.982;1
12:12:47.785;16.982;1
12:12:47.808;16.982;1
12:12:47.831;16.982;1
12:12:47.854;16.982;1
12:12:47.880;16.982;1
12:12:47.900;16.982;1
12:12:47.923;16.982;1
12:12:47.947;16.982;1
12:12:47.969;16.982;1
12:12:47.994;16.982;1
12:12:48.015;16.982;1
12:12:48.039;16.982;1
12:12:48.061;16.982;1
12:12:48.084;16.982;1
12:12:48.108;16.982;1
12:12:48.133;16.982;1
12:12:48.154;16.982;1
12:12:48.177;16.982;1
12:12:48.200;16.982;1
12:12:48.222;16.982;1
12:12:48.246;17.005;1
12:12:48.269;17.005;1
12:12:48.292;17.005;1
12:12:48.316;17.005;1
12:12:48.336;17.005;1
12:12:48.360;17.005;1
12:12:48.382;17.005;1
12:12:48.405;17.005;1
12:12:48.430;17.005;1
12:12:48.452;17.005;1
12:12:48.474;17.005;1
12:12:48.500;17.005;1
12:12:48.522;17.005;1
12:12:48.543;17.005;1
12:12:48.566;17.029;1
12:12:48.589;17.029;1
12:12:48.613;17.029;1
12:12:48.638;17.029;1
12:12:48.658;17.029;1
12:12:48.683;17.029;1
12:12:48.706;17.029;1
12:12:48.729;17.029;1
12:12:48.751;17.029;1
12:12:48.774;17.029;1
12:12:48.797;17.029;1
12:12:48.819;17.029;1
12:12:48.842;17.029;1
12:12:48.865;17.029;1
12:12:48.890;17.029;1
12:12:48.913;17.052;1
12:12:48.935;17.052;1
12:12:48.958;17.052;1
12:12:48.982;17.052;1
12:12:49.003;17.052;1
12:12:49.026;17.052;1
12:12:49.049;17.052;1
12:12:49.072;17.052;1
12:12:49.095;17.052;1
12:12:49.118;17.052;1
12:12:49.141;17.052;1
12:12:49.164;17.052;1
12:12:49.187;17.052;1
12:12:49.211;17.052;1
12:12:49.233;17.123;1
12:12:49.256;17.123;1
12:12:49.280;17.123;1
12:12:49.302;17.123;1
12:12:49.325;17.123;1
12:12:49.350;17.123;1
12:12:49.373;17.123;1
12:12:49.394;17.123;1
12:12:49.417;17.123;1
12:12:49.440;17.123;1
12:12:49.463;17.123;1
12:12:49.486;17.123;1
12:12:49.509;17.123;1
12:12:49.532;17.123;1
12:12:49.555;17.1;1
12:12:49.580;17.1;1
12:12:49.601;17.1;1
12:12:49.624;17.1;1
12:12:49.647;17.1;1
12:12:49.670;17.1;1
12:12:49.693;17.1;1
12:12:49.716;17.1;1
12:12:49.739;17.1;1
12:12:49.762;17.1;1
12:12:49.786;17.1;1
12:12:49.808;17.1;1
12:12:49.833;17.1;1
12:12:49.854;17.1;1
12:12:49.877;17.171;1
12:12:49.900;17.171;1
12:12:49.923;17.171;1
12:12:49.946;17.171;1
12:12:49.969;17.171;1
12:12:49.993;17.171;1
12:12:50.015;17.171;1
12:12:50.038;17.171;1
12:12:50.061;17.171;1
12:12:50.084;17.171;1
12:12:50.107;17.171;1
12:12:50.130;17.171;1
12:12:50.153;17.171;1
12:12:50.176;17.171;1
12:12:50.199;17.171;1
12:12:50.222;17.171;1
12:12:50.247;17.171;1
12:12:50.270;17.171;1
12:12:50.291;17.171;1
12:12:50.314;17.171;1
12:12:50.337;17.171;1
12:12:50.360;17.171;1
12:12:50.383;17.171;1
12:12:50.406;17.171;1
12:12:50.429;17.171;1
12:12:50.452;17.171;1
12:12:50.475;17.171;1
12:12:50.498;17.171;1
12:12:50.521;17.171;1
12:12:50.544;17.171;1
12:12:50.567;17.171;1
12:12:50.590;17.171;1
12:12:50.613;17.171;1
12:12:50.636;17.171;1
12:12:50.659;17.171;1
12:12:50.683;17.171;1
12:12:50.705;17.171;1
12:12:50.728;17.171;1
12:12:50.751;17.171;1
12:12:50.777;17.241;1
12:12:50.797;17.241;1
12:12:50.820;17.241;1
12:12:50.843;17.241;1
12:12:50.866;17.241;1
12:12:50.889;17.241;1
12:12:50.912;17.241;1
12:12:50.935;17.241;1
12:12:50.958;17.241;1
12:12:50.983;17.241;1
12:12:51.004;17.241;1
12:12:51.027;17.241;1
12:12:51.050;17.241;1
12:12:51.073;17.241;1
12:12:51.097;17.241;1
12:12:51.119;17.265;1
12:12:51.142;17.265;1
12:12:51.165;17.265;1
12:12:51.190;17.265;1
12:12:51.211;17.265;1
12:12:51.234;17.265;1
12:12:51.257;17.265;1
12:12:51.282;17.265;1
12:12:51.305;17.265;1
12:12:51.328;17.265;1
12:12:51.352;17.265;1
12:12:51.373;17.265;1
12:12:51.396;17.265;1
12:12:51.418;17.265;1
12:12:51.441;17.289;1
12:12:51.464;17.289;1
12:12:51.488;17.289;1
12:12:51.511;17.289;1
12:12:51.534;17.289;1
12:12:51.556;17.289;1
12:12:51.580;17.289;1
12:12:51.602;17.289;1
12:12:51.627;17.289;1
12:12:51.650;17.289;1
12:12:51.671;17.289;1
12:12:51.697;17.289;1
12:12:51.717;17.289;1
12:12:51.742;17.289;1
12:12:51.764;17.289;1
12:12:51.789;17.289;1
12:12:51.810;17.289;1
12:12:51.833;17.289;1
12:12:51.855;17.289;1
12:12:51.881;17.289;1
12:12:51.903;17.289;1
12:12:51.926;17.289;1
12:12:51.949;17.289;1
12:12:51.971;17.289;1
12:12:51.995;17.289;1
12:12:52.017;17.289;1
12:12:52.039;17.289;1
12:12:52.062;17.289;1
12:12:52.086;17.336;1
12:12:52.108;17.336;1
12:12:52.131;17.336;1
12:12:52.154;17.336;1
12:12:52.177;17.336;1
12:12:52.200;17.336;1
12:12:52.224;17.336;1
12:12:52.247;17.336;1
12:12:52.270;17.336;1
12:12:52.292;17.336;1
12:12:52.315;17.336;1
12:12:52.338;17.336;1
12:12:52.363;17.336;1
12:12:52.384;17.336;1
12:12:52.407;17.336;1
12:12:52.430;17.336;1
12:12:52.455;17.336;1
12:12:52.476;17.336;1
12:12:52.499;17.336;1
12:12:52.522;17.336;1
12:12:52.545;17.336;1
12:12:52.568;17.336;1
12:12:52.591;17.336;1
12:12:52.614;17.336;1
12:12:52.637;17.336;1
12:12:52.660;17.336;1
12:12:52.683;17.336;1
12:12:52.706;17.336;1
12:12:52.729;17.383;1
12:12:52.752;17.383;1
12:12:52.775;17.383;1
12:12:52.799;17.383;1
12:12:52.821;17.383;1
12:12:52.844;17.383;1
12:12:52.867;17.383;1
12:12:52.891;17.383;1
12:12:52.915;17.383;1
12:12:52.936;17.383;1
12:12:52.960;17.383;1
12:12:52.984;17.383;1
12:12:53.006;17.383;1
12:12:53.030;17.383;1
12:12:53.052;17.383;1
12:12:53.076;17.407;1
12:12:53.098;17.407;1
12:12:53.120;17.407;1
12:12:53.143;17.407;1
12:12:53.166;17.407;1
12:12:53.189;17.407;1
12:12:53.212;17.407;1
12:12:53.235;17.407;1
12:12:53.258;17.407;1
12:12:53.282;17.407;1
12:12:53.304;17.407;1
12:12:53.328;17.407;1
12:12:53.351;17.407;1
12:12:53.373;17.407;1
12:12:53.398;17.43;1
12:12:53.421;17.43;1
12:12:53.444;17.43;1
12:12:53.465;17.43;1
12:12:53.490;17.43;1
12:12:53.514;17.43;1
12:12:53.537;17.43;1
12:12:53.558;17.43;1
12:12:53.583;17.43;1
12:12:53.605;17.43;1
12:12:53.628;17.43;1
12:12:53.651;17.43;1
12:12:53.675;17.43;1
12:12:53.695;17.43;1
12:12:53.718;17.478;1
12:12:53.741;17.478;1
12:12:53.765;17.478;1
12:12:53.790;17.478;1
12:12:53.811;17.478;1
12:12:53.835;17.478;1
12:12:53.858;17.478;1
12:12:53.881;17.478;1
12:12:53.904;17.478;1
12:12:53.928;17.478;1
12:12:53.951;17.478;1
12:12:53.972;17.478;1
12:12:53.998;17.478;1
12:12:54.019;17.478;1
12:12:54.042;17.478;1
12:12:54.064;17.478;1
12:12:54.090;17.478;1
12:12:54.111;17.478;1
12:12:54.136;17.478;1
12:12:54.158;17.478;1
12:12:54.181;17.478;1
12:12:54.202;17.478;1
12:12:54.226;17.478;1
12:12:54.250;17.478;1
12:12:54.274;17.478;1
12:12:54.295;17.478;1
12:12:54.317;17.525;1
12:12:54.341;17.525;1
12:12:54.364;17.525;1
12:12:54.387;17.525;1
12:12:54.411;17.525;1
12:12:54.432;17.525;1
12:12:54.455;17.525;1
12:12:54.478;17.525;1
12:12:54.501;17.525;1
12:12:54.524;17.525;1
12:12:54.550;17.525;1
12:12:54.571;17.525;1
12:12:54.593;17.525;1
12:12:54.616;17.525;1
12:12:54.639;17.525;1
12:12:54.662;17.525;1
12:12:54.685;17.525;1
12:12:54.708;17.525;1
12:12:54.731;17.525;1
12:12:54.753;17.525;1
12:12:54.776;17.525;1
12:12:54.799;17.525;1
12:12:54.822;17.525;1
12:12:54.845;17.525;1
12:12:54.868;17.525;1
12:12:54.891;17.525;1
12:12:54.914;17.525;1
12:12:54.937;17.572;1
12:12:54.960;17.572;1
12:12:54.983;17.572;1
12:12:55.006;17.572;1
12:12:55.031;17.572;1
12:12:55.053;17.572;1
12:12:55.076;17.572;1
12:12:55.099;17.572;1
12:12:55.121;17.572;1
12:12:55.147;17.572;1
12:12:55.168;17.572;1
12:12:55.190;17.572;1
12:12:55.213;17.572;1
12:12:55.236;17.572;1
12:12:55.259;17.572;1
12:12:55.283;17.572;1
12:12:55.307;17.572;1
12:12:55.329;17.572;1
12:12:55.351;17.572;1
12:12:55.375;17.572;1
12:12:55.399;17.572;1
12:12:55.421;17.572;1
12:12:55.444;17.572;1
12:12:55.466;17.572;1
12:12:55.492;17.572;1
12:12:55.512;17.572;1
12:12:55.537;17.572;1
12:12:55.558;17.572;1
12:12:55.583;17.572;1
12:12:55.606;17.619;1
12:12:55.627;17.619;1
12:12:55.653;17.619;1
12:12:55.675;17.619;1
12:12:55.696;17.619;1
12:12:55.719;17.619;1
12:12:55.742;17.619;1
12:12:55.768;17.619;1
12:12:55.788;17.619;1
12:12:55.811;17.619;1
12:12:55.834;17.619;1
12:12:55.857;17.619;1
12:12:55.880;17.619;1
12:12:55.903;17.619;1
12:12:55.929;17.643;1
12:12:55.950;17.643;1
12:12:55.972;17.643;1
12:12:55.998;17.643;1
12:12:56.018;17.643;1
12:12:56.043;17.643;1
12:12:56.066;17.643;1
12:12:56.087;17.643;1
12:12:56.110;17.643;1
12:12:56.133;17.643;1
12:12:56.156;17.643;1
12:12:56.181;17.643;1
12:12:56.202;17.643;1
12:12:56.226;17.643;1
12:12:56.249;17.667;1
12:12:56.273;17.667;1
12:12:56.295;17.667;1
12:12:56.317;17.667;1
12:12:56.341;17.667;1
12:12:56.364;17.667;1
12:12:56.386;17.667;1
12:12:56.409;17.667;1
12:12:56.432;17.667;1
12:12:56.457;17.667;1
12:12:56.481;17.667;1
12:12:56.501;17.667;1
12:12:56.524;17.667;1
12:12:56.547;17.667;1
12:12:56.573;17.69;1
12:12:56.593;17.69;1
12:12:56.616;17.69;1
12:12:56.639;17.69;1
12:12:56.662;17.69;1
12:12:56.686;17.69;1
12:12:56.708;17.69;1
12:12:56.731;17.69;1
12:12:56.754;17.69;1
12:12:56.777;17.69;1
12:12:56.800;17.69;1
12:12:56.826;17.69;1
12:12:56.847;17.69;1
12:12:56.869;17.69;1
12:12:56.892;17.667;1
12:12:56.915;17.667;1
12:12:56.938;17.667;1
12:12:56.962;17.667;1
12:12:56.984;17.667;1
12:12:57.007;17.667;1
12:12:57.030;17.667;1
12:12:57.053;17.667;1
12:12:57.076;17.667;1
12:12:57.100;17.667;1
12:12:57.123;17.667;1
12:12:57.145;17.667;1
12:12:57.168;17.737;1
12:12:57.191;17.737;1
12:12:57.216;17.737;1
12:12:57.237;17.737;1
12:12:57.262;17.737;1
12:12:57.286;17.737;1
12:12:57.309;17.737;1
12:12:57.330;17.737;1
12:12:57.354;17.737;1
12:12:57.376;17.737;1
12:12:57.399;17.737;1
12:12:57.424;17.737;1
12:12:57.447;17.737;1
12:12:57.469;17.737;1
12:12:57.492;17.761;1
12:12:57.516;17.761;1
12:12:57.537;17.761;1
12:12:57.559;17.761;1
12:12:57.584;17.761;1
12:12:57.607;17.761;1
12:12:57.630;17.761;1
12:12:57.652;17.761;1
12:12:57.675;17.761;1
12:12:57.698;17.761;1
12:12:57.722;17.761;1
12:12:57.744;17.761;1
12:12:57.766;17.761;1
12:12:57.792;17.761;1
12:12:57.812;17.785;1
12:12:57.835;17.785;1
12:12:57.859;17.785;1
12:12:57.884;17.785;1
12:12:57.905;17.785;1
12:12:57.927;17.785;1
12:12:57.950;17.785;1
12:12:57.975;17.785;1
12:12:57.998;17.785;1
12:12:58.021;17.785;1
12:12:58.043;17.785;1
12:12:58.068;17.785;1
12:12:58.088;17.785;1
12:12:58.111;17.785;1
12:12:58.134;17.785;1
12:12:58.157;17.808;1
12:12:58.182;17.808;1
12:12:58.205;17.808;1
12:12:58.227;17.808;1
12:12:58.251;17.808;1
12:12:58.273;17.808;1
12:12:58.295;17.808;1
12:12:58.319;17.808;1
12:12:58.341;17.808;1
12:12:58.364;17.808;1
12:12:58.388;17.808;1
12:12:58.411;17.808;1
12:12:58.434;17.808;1
12:12:58.456;17.808;1
12:12:58.480;17.832;1
12:12:58.502;17.832;1
12:12:58.525;17.832;1
12:12:58.548;17.832;1
12:12:58.571;17.832;1
12:12:58.594;17.832;1
12:12:58.617;17.832;1
12:12:58.640;17.832;1
12:12:58.663;17.832;1
12:12:58.687;17.832;1
12:12:58.709;17.832;1
12:12:58.733;17.832;1
12:12:58.755;17.832;1
12:12:58.780;17.855;1
12:12:58.801;17.855;1
12:12:58.824;17.855;1
12:12:58.850;17.855;1
12:12:58.873;17.855;1
12:12:58.893;17.855;1
12:12:58.916;17.855;1
12:12:58.939;17.855;1
12:12:58.962;17.855;1
12:12:58.986;17.855;1
12:12:59.008;17.855;1
12:12:59.032;17.855;1
12:12:59.054;17.855;1
12:12:59.077;17.855;1
12:12:59.100;17.855;1
12:12:59.123;17.903;1
12:12:59.149;17.903;1
12:12:59.170;17.903;1
12:12:59.192;17.903;1
12:12:59.215;17.903;1
12:12:59.238;17.903;1
12:12:59.263;17.903;1
12:12:59.284;17.903;1
12:12:59.307;17.903;1
12:12:59.330;17.903;1
12:12:59.353;17.903;1
12:12:59.376;17.903;1
12:12:59.401;17.903;1
12:12:59.423;17.903;1
12:12:59.445;17.903;1
12:12:59.469;17.903;1
12:12:59.493;17.903;1
12:12:59.514;17.903;1
12:12:59.537;17.903;1
12:12:59.560;17.903;1
12:12:59.586;17.903;1
12:12:59.609;17.903;1
12:12:59.630;17.903;1
12:12:59.655;17.903;1
12:12:59.676;17.903;1
12:12:59.699;17.903;1
12:12:59.723;17.903;1
12:12:59.745;17.903;1
12:12:59.770;17.95;1
12:12:59.790;17.95;1
12:12:59.813;17.95;1
12:12:59.837;17.95;1
12:12:59.859;17.95;1
12:12:59.886;17.95;1
12:12:59.906;17.95;1
12:12:59.931;17.95;1
12:12:59.952;17.95;1
12:12:59.975;17.95;1
12:12:59.998;17.95;1
12:13:00.020;17.95;1
12:13:00.046;17.95;1
12:13:00.066;17.95;1
12:13:00.089;17.997;1
12:13:00.112;17.997;1
12:13:00.135;17.997;1
12:13:00.160;17.997;1
12:13:00.182;17.997;1
12:13:00.204;17.997;1
12:13:00.227;17.997;1
12:13:00.250;17.997;1
12:13:00.274;17.997;1
12:13:00.296;17.997;1
12:13:00.319;17.997;1
12:13:00.343;17.997;1
12:13:00.366;17.997;1
12:13:00.390;17.997;1
12:13:00.412;17.997;1
12:13:00.435;17.997;1
12:13:00.458;17.997;1
12:13:00.482;17.997;1
12:13:00.504;17.997;1
12:13:00.529;17.997;1
12:13:00.551;17.997;1
12:13:00.573;17.997;1
12:13:00.597;17.997;1
12:13:00.619;17.997;1
12:13:00.643;17.997;1
12:13:00.667;17.997;1
12:13:00.689;17.997;1
12:13:00.712;18.021;1
12:13:00.735;18.021;1
12:13:00.759;18.021;1
12:13:00.783;18.021;1
12:13:00.803;18.021;1
12:13:00.828;18.021;1
12:13:00.849;18.021;1
12:13:00.873;18.021;1
12:13:00.896;18.021;1
12:13:00.919;18.021;1
12:13:00.941;18.021;1
12:13:00.965;18.021;1
12:13:00.988;18.021;1
12:13:01.011;18.021;1
12:13:01.033;18.021;1
12:13:01.057;18.021;1
12:13:01.081;18.021;1
12:13:01.105;18.021;1
12:13:01.125;18.021;1
12:13:01.149;18.021;1
12:13:01.175;18.021;1
12:13:01.195;18.021;1
12:13:01.219;18.021;1
12:13:01.242;18.021;1
12:13:01.264;18.021;1
12:13:01.288;18.021;1
12:13:01.310;18.021;1
12:13:01.331;18.021;1
12:13:01.355;18.044;1
12:13:01.378;18.044;1
12:13:01.401;18.044;1
12:13:01.425;18.044;1
12:13:01.447;18.044;1
12:13:01.470;18.044;1
12:13:01.492;18.044;1
12:13:01.517;18.044;1
12:13:01.540;18.044;1
12:13:01.562;18.044;1
12:13:01.584;18.044;1
12:13:01.610;18.044;1
12:13:01.630;18.044;1
12:13:01.654;18.044;1
12:13:01.676;18.115;1
12:13:01.702;18.115;1
12:13:01.722;18.115;1
12:13:01.748;18.115;1
12:13:01.768;18.115;1
12:13:01.791;18.115;1
12:13:01.814;18.115;1
12:13:01.837;18.115;1
12:13:01.863;18.115;1
12:13:01.883;18.115;1
12:13:01.906;18.115;1
12:13:01.930;18.115;1
12:13:01.953;18.115;1
12:13:01.977;18.115;1
12:13:01.998;18.162;1
12:13:02.021;18.162;1
12:13:02.044;18.162;1
12:13:02.070;18.162;1
12:13:02.090;18.162;1
12:13:02.113;18.162;1
12:13:02.136;18.162;1
