TimeStamp;Вибрация промежуточного корпуса газогенератора (гориз.) (поз. В1);0 - Bad, 1 - Good
12:12:32.375;4.861;1
12:12:32.397;4.856;1
12:12:32.420;4.856;1
12:12:32.443;4.856;1
12:12:32.466;4.856;1
12:12:32.489;4.854;1
12:12:32.512;4.856;1
12:12:32.535;4.856;1
12:12:32.558;4.854;1
12:12:32.581;4.854;1
12:12:32.604;4.854;1
12:12:32.627;4.859;1
12:12:32.651;4.859;1
12:12:32.673;4.859;1
12:12:32.696;4.861;1
12:12:32.721;4.859;1
12:12:32.742;4.859;1
12:12:32.766;4.859;1
12:12:32.788;4.861;1
12:12:32.812;4.866;1
12:12:32.837;4.866;1
12:12:32.860;4.863;1
12:12:32.886;4.863;1
12:12:32.904;4.881;1
12:12:32.927;4.873;1
12:12:32.951;4.868;1
12:12:32.974;4.873;1
12:12:32.996;4.873;1
12:12:33.021;4.873;1
12:12:33.042;4.868;1
12:12:33.064;4.866;1
12:12:33.088;4.866;1
12:12:33.110;4.871;1
12:12:33.134;4.871;1
12:12:33.156;4.871;1
12:12:33.181;4.866;1
12:12:33.202;4.868;1
12:12:33.226;4.871;1
12:12:33.250;4.861;1
12:12:33.272;4.844;1
12:12:33.296;4.844;1
12:12:33.317;4.844;1
12:12:33.341;4.832;1
12:12:33.364;4.832;1
12:12:33.387;4.832;1
12:12:33.412;4.832;1
12:12:33.435;4.832;1
12:12:33.457;4.832;1
12:12:33.484;4.817;1
12:12:33.502;4.812;1
12:12:33.525;4.829;1
12:12:33.549;4.819;1
12:12:33.572;4.819;1
12:12:33.593;4.817;1
12:12:33.617;4.817;1
12:12:33.640;4.829;1
12:12:33.662;4.829;1
12:12:33.687;4.819;1
12:12:33.708;4.819;1
12:12:33.732;4.829;1
12:12:33.756;4.822;1
12:12:33.778;4.822;1
12:12:33.800;4.822;1
12:12:33.825;4.829;1
12:12:33.847;4.829;1
12:12:33.870;4.819;1
12:12:33.892;4.829;1
12:12:33.917;4.837;1
12:12:33.938;4.837;1
12:12:33.962;4.837;1
12:12:33.986;4.839;1
12:12:34.010;4.839;1
12:12:34.034;4.841;1
12:12:34.056;4.839;1
12:12:34.077;4.839;1
12:12:34.102;4.844;1
12:12:34.125;4.849;1
12:12:34.147;4.849;1
12:12:34.170;4.839;1
12:12:34.192;4.854;1
12:12:34.215;4.854;1
12:12:34.240;4.849;1
12:12:34.264;4.854;1
12:12:34.287;4.854;1
12:12:34.308;4.859;1
12:12:34.330;4.854;1
12:12:34.354;4.854;1
12:12:34.376;4.854;1
12:12:34.402;4.851;1
12:12:34.423;4.851;1
12:12:34.447;4.849;1
12:12:34.468;4.846;1
12:12:34.491;4.841;1
12:12:34.515;4.846;1
12:12:34.538;4.846;1
12:12:34.560;4.846;1
12:12:34.584;4.846;1
12:12:34.608;4.841;1
12:12:34.630;4.844;1
12:12:34.652;4.851;1
12:12:34.678;4.844;1
12:12:34.699;4.844;1
12:12:34.721;4.844;1
12:12:34.744;4.837;1
12:12:34.768;4.841;1
12:12:34.791;4.844;1
12:12:34.815;4.851;1
12:12:34.837;4.851;1
12:12:34.859;4.854;1
12:12:34.885;4.854;1
12:12:34.906;4.861;1
12:12:34.930;4.868;1
12:12:34.953;4.876;1
12:12:34.975;4.876;1
12:12:34.997;4.873;1
12:12:35.019;4.883;1
12:12:35.042;4.878;1
12:12:35.065;4.878;1
12:12:35.089;4.871;1
12:12:35.111;4.871;1
12:12:35.135;4.871;1
12:12:35.157;4.866;1
12:12:35.180;4.881;1
12:12:35.203;4.881;1
12:12:35.226;4.878;1
12:12:35.252;4.878;1
12:12:35.274;4.863;1
12:12:35.295;4.868;1
12:12:35.318;4.873;1
12:12:35.341;4.876;1
12:12:35.364;4.876;1
12:12:35.387;4.876;1
12:12:35.411;4.876;1
12:12:35.434;4.866;1
12:12:35.456;4.868;1
12:12:35.481;4.859;1
12:12:35.502;4.856;1
12:12:35.526;4.856;1
12:12:35.548;4.861;1
12:12:35.572;4.861;1
12:12:35.597;4.859;1
12:12:35.618;4.854;1
12:12:35.640;4.849;1
12:12:35.663;4.851;1
12:12:35.688;4.851;1
12:12:35.709;4.859;1
12:12:35.733;4.873;1
12:12:35.757;4.873;1
12:12:35.783;4.881;1
12:12:35.802;4.876;1
12:12:35.825;4.876;1
12:12:35.849;4.873;1
12:12:35.871;4.871;1
12:12:35.893;4.871;1
12:12:35.918;4.871;1
12:12:35.939;4.866;1
12:12:35.964;4.866;1
12:12:35.986;4.868;1
12:12:36.009;4.863;1
12:12:36.031;4.863;1
12:12:36.054;4.871;1
12:12:36.080;4.883;1
12:12:36.101;4.883;1
12:12:36.124;4.883;1
12:12:36.146;4.883;1
12:12:36.169;4.883;1
12:12:36.193;4.888;1
12:12:36.216;4.888;1
12:12:36.238;4.888;1
12:12:36.262;4.89;1
12:12:36.285;4.893;1
12:12:36.310;4.898;1
12:12:36.330;4.893;1
12:12:36.356;4.89;1
12:12:36.379;4.89;1
12:12:36.400;4.89;1
12:12:36.422;4.895;1
12:12:36.445;4.903;1
12:12:36.471;4.903;1
12:12:36.492;4.895;1
12:12:36.515;4.895;1
12:12:36.537;4.895;1
12:12:36.561;4.895;1
12:12:36.586;4.905;1
12:12:36.608;4.91;1
12:12:36.632;4.905;1
12:12:36.654;4.905;1
12:12:36.676;4.903;1
12:12:36.700;4.898;1
12:12:36.721;4.898;1
12:12:36.746;4.895;1
12:12:36.769;4.898;1
12:12:36.790;4.898;1
12:12:36.813;4.91;1
12:12:36.836;4.915;1
12:12:36.859;4.907;1
12:12:36.882;4.907;1
12:12:36.907;4.917;1
12:12:36.930;4.917;1
12:12:36.952;4.912;1
12:12:36.974;4.915;1
12:12:36.998;4.915;1
12:12:37.021;4.915;1
12:12:37.044;4.9;1
12:12:37.067;4.9;1
12:12:37.089;4.903;1
12:12:37.112;4.903;1
12:12:37.135;4.903;1
12:12:37.158;4.898;1
12:12:37.182;4.898;1
12:12:37.206;4.898;1
12:12:37.229;4.893;1
12:12:37.251;4.898;1
12:12:37.273;4.9;1
12:12:37.299;4.9;1
12:12:37.319;4.9;1
12:12:37.343;4.9;1
12:12:37.366;4.89;1
12:12:37.388;4.888;1
12:12:37.411;4.881;1
12:12:37.434;4.888;1
12:12:37.457;4.888;1
12:12:37.481;4.888;1
12:12:37.504;4.888;1
12:12:37.527;4.876;1
12:12:37.549;4.871;1
12:12:37.575;4.863;1
12:12:37.597;4.866;1
12:12:37.621;4.866;1
12:12:37.642;4.868;1
12:12:37.664;4.868;1
12:12:37.687;4.861;1
12:12:37.710;4.861;1
12:12:37.733;4.851;1
12:12:37.756;4.851;1
12:12:37.784;4.849;1
12:12:37.803;4.851;1
12:12:37.825;4.851;1
12:12:37.848;4.859;1
12:12:37.874;4.839;1
12:12:37.895;4.839;1
12:12:37.918;4.839;1
12:12:37.940;4.839;1
12:12:37.965;4.846;1
12:12:37.988;4.854;1
12:12:38.009;4.856;1
12:12:38.035;4.856;1
12:12:38.057;4.851;1
12:12:38.080;4.851;1
12:12:38.102;4.851;1
12:12:38.124;4.849;1
12:12:38.150;4.851;1
12:12:38.172;4.851;1
12:12:38.193;4.856;1
12:12:38.216;4.859;1
12:12:38.239;4.861;1
12:12:38.262;4.861;1
12:12:38.286;4.856;1
12:12:38.308;4.856;1
12:12:38.331;4.863;1
12:12:38.355;4.863;1
12:12:38.377;4.861;1
12:12:38.400;4.859;1
12:12:38.423;4.859;1
12:12:38.449;4.846;1
12:12:38.471;4.846;1
12:12:38.492;4.851;1
12:12:38.515;4.851;1
12:12:38.538;4.854;1
12:12:38.563;4.839;1
12:12:38.584;4.839;1
12:12:38.607;4.839;1
12:12:38.630;4.841;1
12:12:38.653;4.846;1
12:12:38.678;4.851;1
12:12:38.699;4.854;1
12:12:38.722;4.854;1
12:12:38.745;4.854;1
12:12:38.768;4.854;1
12:12:38.791;4.854;1
12:12:38.815;4.859;1
12:12:38.838;4.854;1
12:12:38.860;4.856;1
12:12:38.884;4.856;1
12:12:38.906;4.856;1
12:12:38.931;4.859;1
12:12:38.954;4.859;1
12:12:38.976;4.863;1
12:12:38.999;4.863;1
12:12:39.021;4.861;1
12:12:39.044;4.861;1
12:12:39.067;4.866;1
12:12:39.090;4.866;1
12:12:39.113;4.868;1
12:12:39.136;4.863;1
12:12:39.159;4.861;1
12:12:39.182;4.861;1
12:12:39.206;4.861;1
12:12:39.230;4.851;1
12:12:39.252;4.863;1
12:12:39.274;4.873;1
12:12:39.299;4.868;1
12:12:39.320;4.868;1
12:12:39.343;4.873;1
12:12:39.366;4.881;1
12:12:39.390;4.881;1
12:12:39.412;4.878;1
12:12:39.435;4.873;1
12:12:39.458;4.873;1
12:12:39.484;4.881;1
12:12:39.506;4.871;1
12:12:39.528;4.861;1
12:12:39.550;4.861;1
12:12:39.576;4.854;1
12:12:39.597;4.854;1
12:12:39.621;4.844;1
12:12:39.642;4.849;1
12:12:39.666;4.841;1
12:12:39.690;4.837;1
12:12:39.713;4.837;1
12:12:39.735;4.837;1
12:12:39.758;4.829;1
12:12:39.782;4.834;1
12:12:39.804;4.834;1
12:12:39.828;4.815;1
12:12:39.850;4.815;1
12:12:39.872;4.817;1
12:12:39.897;4.817;1
12:12:39.918;4.819;1
12:12:39.942;4.822;1
12:12:39.964;4.819;1
12:12:39.988;4.819;1
12:12:40.010;4.827;1
12:12:40.036;4.832;1
12:12:40.057;4.817;1
12:12:40.082;4.817;1
12:12:40.104;4.839;1
12:12:40.126;4.839;1
12:12:40.148;4.839;1
12:12:40.174;4.851;1
12:12:40.194;4.849;1
12:12:40.220;4.854;1
12:12:40.240;4.854;1
12:12:40.264;4.854;1
12:12:40.286;4.854;1
12:12:40.309;4.861;1
12:12:40.332;4.866;1
12:12:40.355;4.861;1
12:12:40.381;4.863;1
12:12:40.401;4.863;1
12:12:40.424;4.863;1
12:12:40.447;4.851;1
12:12:40.470;4.846;1
12:12:40.494;4.846;1
12:12:40.517;4.846;1
12:12:40.540;4.854;1
12:12:40.562;4.856;1
12:12:40.586;4.856;1
12:12:40.609;4.856;1
12:12:40.633;4.849;1
12:12:40.658;4.854;1
12:12:40.679;4.854;1
12:12:40.702;4.854;1
12:12:40.725;4.859;1
12:12:40.749;4.856;1
12:12:40.772;4.861;1
12:12:40.797;4.861;1
12:12:40.817;4.861;1
12:12:40.840;4.861;1
12:12:40.864;4.859;1
12:12:40.888;4.859;1
12:12:40.908;4.859;1
12:12:40.932;4.876;1
12:12:40.956;4.876;1
12:12:40.977;4.876;1
12:12:41.001;4.861;1
12:12:41.023;4.856;1
12:12:41.049;4.859;1
12:12:41.071;4.866;1
12:12:41.093;4.873;1
12:12:41.115;4.873;1
12:12:41.139;4.873;1
12:12:41.163;4.866;1
12:12:41.186;4.856;1
12:12:41.209;4.849;1
12:12:41.233;4.856;1
12:12:41.255;4.856;1
12:12:41.276;4.854;1
12:12:41.301;4.854;1
12:12:41.324;4.863;1
12:12:41.347;4.863;1
12:12:41.369;4.868;1
12:12:41.391;4.868;1
12:12:41.415;4.878;1
12:12:41.437;4.866;1
12:12:41.461;4.866;1
12:12:41.486;4.871;1
12:12:41.508;4.871;1
12:12:41.532;4.871;1
12:12:41.553;4.866;1
12:12:41.576;4.866;1
12:12:41.597;4.878;1
12:12:41.620;4.866;1
12:12:41.643;4.873;1
12:12:41.666;4.873;1
12:12:41.689;4.861;1
12:12:41.712;4.851;1
12:12:41.735;4.834;1
12:12:41.758;4.839;1
12:12:41.781;4.839;1
12:12:41.807;4.839;1
12:12:41.829;4.834;1
12:12:41.851;4.827;1
12:12:41.873;4.829;1
12:12:41.896;4.829;1
12:12:41.920;4.815;1
12:12:41.943;4.822;1
12:12:41.966;4.822;1
12:12:41.991;4.822;1
12:12:42.011;4.824;1
12:12:42.037;4.829;1
12:12:42.057;4.829;1
12:12:42.082;4.829;1
12:12:42.103;4.829;1
12:12:42.126;4.832;1
12:12:42.149;4.829;1
12:12:42.173;4.841;1
12:12:42.196;4.834;1
12:12:42.218;4.834;1
12:12:42.241;4.841;1
12:12:42.264;4.841;1
12:12:42.288;4.841;1
12:12:42.310;4.832;1
12:12:42.334;4.824;1
12:12:42.356;4.839;1
12:12:42.380;4.844;1
12:12:42.402;4.844;1
12:12:42.425;4.851;1
12:12:42.448;4.849;1
12:12:42.474;4.859;1
12:12:42.494;4.859;1
12:12:42.517;4.856;1
12:12:42.540;4.859;1
12:12:42.563;4.859;1
12:12:42.587;4.859;1
12:12:42.610;4.859;1
12:12:42.634;4.856;1
12:12:42.655;4.856;1
12:12:42.680;4.854;1
12:12:42.701;4.856;1
12:12:42.724;4.856;1
12:12:42.747;4.861;1
12:12:42.770;4.861;1
12:12:42.793;4.861;1
12:12:42.816;4.859;1
12:12:42.839;4.854;1
12:12:42.862;4.844;1
12:12:42.886;4.844;1
12:12:42.909;4.846;1
12:12:42.933;4.837;1
12:12:42.954;4.837;1
12:12:42.977;4.837;1
12:12:43.000;4.827;1
12:12:43.023;4.827;1
12:12:43.046;4.832;1
12:12:43.069;4.832;1
12:12:43.093;4.834;1
12:12:43.115;4.839;1
12:12:43.138;4.841;1
12:12:43.161;4.841;1
12:12:43.185;4.841;1
12:12:43.208;4.837;1
12:12:43.231;4.837;1
12:12:43.254;4.834;1
12:12:43.276;4.832;1
12:12:43.301;4.832;1
12:12:43.323;4.834;1
12:12:43.345;4.834;1
12:12:43.371;4.844;1
12:12:43.391;4.849;1
12:12:43.414;4.849;1
12:12:43.437;4.846;1
12:12:43.461;4.844;1
12:12:43.486;4.844;1
12:12:43.506;4.856;1
12:12:43.530;4.846;1
12:12:43.552;4.846;1
12:12:43.578;4.849;1
12:12:43.599;4.851;1
12:12:43.621;4.851;1
12:12:43.644;4.849;1
12:12:43.670;4.859;1
12:12:43.692;4.854;1
12:12:43.715;4.854;1
12:12:43.738;4.861;1
12:12:43.759;4.861;1
12:12:43.783;4.863;1
12:12:43.807;4.863;1
12:12:43.831;4.854;1
12:12:43.854;4.849;1
12:12:43.875;4.849;1
12:12:43.897;4.849;1
12:12:43.921;4.854;1
12:12:43.944;4.849;1
12:12:43.966;4.851;1
12:12:43.991;4.849;1
12:12:44.013;4.849;1
12:12:44.036;4.849;1
12:12:44.059;4.863;1
12:12:44.085;4.871;1
12:12:44.107;4.873;1
12:12:44.127;4.873;1
12:12:44.152;4.868;1
12:12:44.175;4.868;1
12:12:44.196;4.868;1
12:12:44.219;4.871;1
12:12:44.243;4.871;1
12:12:44.265;4.871;1
12:12:44.291;4.873;1
12:12:44.314;4.873;1
12:12:44.337;4.873;1
12:12:44.358;4.871;1
12:12:44.383;4.863;1
12:12:44.405;4.866;1
12:12:44.429;4.876;1
12:12:44.451;4.876;1
12:12:44.472;4.876;1
12:12:44.497;4.868;1
12:12:44.519;4.866;1
12:12:44.542;4.859;1
12:12:44.566;4.873;1
12:12:44.590;4.873;1
12:12:44.611;4.866;1
12:12:44.633;4.866;1
12:12:44.657;4.868;1
12:12:44.682;4.873;1
12:12:44.703;4.868;1
12:12:44.725;4.868;1
12:12:44.751;4.863;1
12:12:44.773;4.866;1
12:12:44.797;4.866;1
12:12:44.819;4.868;1
12:12:44.841;4.859;1
12:12:44.865;4.859;1
12:12:44.889;4.859;1
12:12:44.909;4.861;1
12:12:44.935;4.851;1
12:12:44.957;4.861;1
12:12:44.982;4.861;1
12:12:45.001;4.861;1
12:12:45.024;4.856;1
12:12:45.047;4.834;1
12:12:45.073;4.839;1
12:12:45.093;4.834;1
12:12:45.116;4.834;1
12:12:45.139;4.834;1
12:12:45.162;4.834;1
12:12:45.185;4.834;1
12:12:45.208;4.829;1
12:12:45.231;4.832;1
12:12:45.254;4.824;1
12:12:45.277;4.834;1
12:12:45.300;4.832;1
12:12:45.323;4.832;1
12:12:45.346;4.837;1
12:12:45.372;4.834;1
12:12:45.392;4.827;1
12:12:45.415;4.827;1
12:12:45.438;4.829;1
12:12:45.461;4.832;1
12:12:45.484;4.832;1
12:12:45.507;4.839;1
12:12:45.531;4.839;1
12:12:45.553;4.834;1
12:12:45.578;4.834;1
12:12:45.599;4.829;1
12:12:45.623;4.827;1
12:12:45.646;4.829;1
12:12:45.670;4.824;1
12:12:45.691;4.824;1
12:12:45.717;4.824;1
12:12:45.737;4.822;1
12:12:45.762;4.819;1
12:12:45.783;4.824;1
12:12:45.808;4.827;1
12:12:45.832;4.827;1
12:12:45.853;4.829;1
12:12:45.876;4.829;1
12:12:45.898;4.829;1
12:12:45.923;4.822;1
12:12:45.944;4.812;1
12:12:45.970;4.812;1
12:12:45.991;4.81;1
12:12:46.014;4.81;1
12:12:46.037;4.8;1
12:12:46.059;4.812;1
12:12:46.085;4.81;1
12:12:46.106;4.81;1
12:12:46.131;4.802;1
12:12:46.154;4.802;1
12:12:46.174;4.802;1
12:12:46.198;4.795;1
12:12:46.222;4.817;1
12:12:46.243;4.817;1
12:12:46.269;4.817;1
12:12:46.290;4.827;1
12:12:46.313;4.827;1
12:12:46.338;4.829;1
12:12:46.358;4.824;1
12:12:46.385;4.837;1
12:12:46.404;4.837;1
12:12:46.427;4.837;1
12:12:46.452;4.834;1
12:12:46.473;4.834;1
12:12:46.498;4.832;1
12:12:46.520;4.827;1
12:12:46.542;4.827;1
12:12:46.568;4.827;1
12:12:46.590;4.824;1
12:12:46.613;4.832;1
12:12:46.634;4.832;1
12:12:46.659;4.817;1
12:12:46.682;4.817;1
12:12:46.704;4.815;1
12:12:46.727;4.797;1
12:12:46.752;4.802;1
12:12:46.772;4.802;1
12:12:46.797;4.807;1
12:12:46.818;4.807;1
12:12:46.843;4.807;1
12:12:46.866;4.802;1
12:12:46.888;4.797;1
12:12:46.910;4.797;1
12:12:46.936;4.797;1
12:12:46.956;4.797;1
12:12:46.982;4.802;1
12:12:47.003;4.807;1
12:12:47.026;4.807;1
12:12:47.049;4.812;1
12:12:47.074;4.802;1
12:12:47.096;4.802;1
12:12:47.117;4.802;1
12:12:47.141;4.807;1
12:12:47.165;4.817;1
12:12:47.188;4.805;1
12:12:47.211;4.793;1
12:12:47.235;4.793;1
12:12:47.257;4.793;1
12:12:47.282;4.8;1
12:12:47.304;4.797;1
12:12:47.326;4.797;1
12:12:47.348;4.793;1
12:12:47.371;4.793;1
12:12:47.394;4.793;1
12:12:47.420;4.8;1
12:12:47.441;4.788;1
12:12:47.463;4.785;1
12:12:47.487;4.785;1
12:12:47.510;4.785;1
12:12:47.532;4.785;1
12:12:47.555;4.802;1
12:12:47.578;4.788;1
12:12:47.601;4.788;1
12:12:47.624;4.79;1
12:12:47.648;4.79;1
12:12:47.670;4.797;1
12:12:47.693;4.797;1
12:12:47.716;4.797;1
12:12:47.739;4.797;1
12:12:47.762;4.797;1
12:12:47.785;4.797;1
12:12:47.808;4.793;1
12:12:47.831;4.793;1
12:12:47.854;4.785;1
12:12:47.880;4.785;1
12:12:47.900;4.785;1
12:12:47.923;4.785;1
12:12:47.947;4.785;1
12:12:47.969;4.783;1
12:12:47.994;4.775;1
12:12:48.015;4.775;1
12:12:48.039;4.785;1
12:12:48.061;4.785;1
12:12:48.084;4.785;1
12:12:48.108;4.783;1
12:12:48.133;4.775;1
12:12:48.154;4.773;1
12:12:48.177;4.771;1
12:12:48.200;4.771;1
12:12:48.222;4.771;1
12:12:48.246;4.78;1
12:12:48.269;4.78;1
12:12:48.292;4.797;1
12:12:48.316;4.788;1
12:12:48.336;4.788;1
12:12:48.360;4.788;1
12:12:48.382;4.785;1
12:12:48.405;4.785;1
12:12:48.430;4.79;1
12:12:48.452;4.79;1
12:12:48.474;4.79;1
12:12:48.500;4.79;1
12:12:48.522;4.78;1
12:12:48.543;4.766;1
12:12:48.566;4.775;1
12:12:48.589;4.78;1
12:12:48.613;4.78;1
12:12:48.638;4.78;1
12:12:48.658;4.785;1
12:12:48.683;4.783;1
12:12:48.706;4.778;1
12:12:48.729;4.773;1
12:12:48.751;4.773;1
12:12:48.774;4.773;1
12:12:48.797;4.773;1
12:12:48.819;4.778;1
12:12:48.842;4.793;1
12:12:48.865;4.793;1
12:12:48.890;4.793;1
12:12:48.913;4.793;1
12:12:48.935;4.79;1
12:12:48.958;4.797;1
12:12:48.982;4.79;1
12:12:49.003;4.79;1
12:12:49.026;4.79;1
12:12:49.049;4.783;1
12:12:49.072;4.79;1
12:12:49.095;4.78;1
12:12:49.118;4.78;1
12:12:49.141;4.778;1
12:12:49.164;4.778;1
12:12:49.187;4.778;1
12:12:49.211;4.778;1
12:12:49.233;4.778;1
12:12:49.256;4.778;1
12:12:49.280;4.778;1
12:12:49.302;4.768;1
12:12:49.325;4.768;1
12:12:49.350;4.773;1
12:12:49.373;4.771;1
12:12:49.394;4.773;1
12:12:49.417;4.768;1
12:12:49.440;4.768;1
12:12:49.463;4.768;1
12:12:49.486;4.778;1
12:12:49.509;4.78;1
12:12:49.532;4.78;1
12:12:49.555;4.785;1
12:12:49.580;4.785;1
12:12:49.601;4.785;1
12:12:49.624;4.79;1
12:12:49.647;4.793;1
12:12:49.670;4.78;1
12:12:49.693;4.78;1
12:12:49.716;4.795;1
12:12:49.739;4.795;1
12:12:49.762;4.785;1
12:12:49.786;4.785;1
12:12:49.808;4.788;1
12:12:49.833;4.783;1
12:12:49.854;4.773;1
12:12:49.877;4.788;1
12:12:49.900;4.778;1
12:12:49.923;4.778;1
12:12:49.946;4.783;1
12:12:49.969;4.773;1
12:12:49.993;4.783;1
12:12:50.015;4.783;1
12:12:50.038;4.778;1
12:12:50.061;4.778;1
12:12:50.084;4.778;1
12:12:50.107;4.783;1
12:12:50.130;4.783;1
12:12:50.153;4.775;1
12:12:50.176;4.773;1
12:12:50.199;4.766;1
12:12:50.222;4.766;1
12:12:50.247;4.773;1
12:12:50.270;4.778;1
12:12:50.291;4.778;1
12:12:50.314;4.775;1
12:12:50.337;4.773;1
12:12:50.360;4.773;1
12:12:50.383;4.768;1
12:12:50.406;4.763;1
12:12:50.429;4.763;1
12:12:50.452;4.756;1
12:12:50.475;4.763;1
12:12:50.498;4.763;1
12:12:50.521;4.768;1
12:12:50.544;4.771;1
12:12:50.567;4.771;1
12:12:50.590;4.771;1
12:12:50.613;4.773;1
12:12:50.636;4.761;1
12:12:50.659;4.78;1
12:12:50.683;4.78;1
12:12:50.705;4.78;1
12:12:50.728;4.778;1
12:12:50.751;4.775;1
12:12:50.777;4.768;1
12:12:50.797;4.775;1
12:12:50.820;4.775;1
12:12:50.843;4.775;1
12:12:50.866;4.768;1
12:12:50.889;4.771;1
12:12:50.912;4.761;1
12:12:50.935;4.758;1
12:12:50.958;4.758;1
12:12:50.983;4.758;1
12:12:51.004;4.758;1
12:12:51.027;4.758;1
12:12:51.050;4.761;1
12:12:51.073;4.756;1
12:12:51.097;4.756;1
12:12:51.119;4.751;1
12:12:51.142;4.751;1
12:12:51.165;4.739;1
12:12:51.190;4.739;1
12:12:51.211;4.746;1
12:12:51.234;4.744;1
12:12:51.257;4.753;1
12:12:51.282;4.753;1
12:12:51.305;4.744;1
12:12:51.328;4.744;1
12:12:51.352;4.744;1
12:12:51.373;4.744;1
12:12:51.396;4.731;1
12:12:51.418;4.731;1
12:12:51.441;4.729;1
12:12:51.464;4.729;1
12:12:51.488;4.729;1
12:12:51.511;4.722;1
12:12:51.534;4.719;1
12:12:51.556;4.719;1
12:12:51.580;4.712;1
12:12:51.602;4.719;1
12:12:51.627;4.724;1
12:12:51.650;4.731;1
12:12:51.671;4.731;1
12:12:51.697;4.731;1
12:12:51.717;4.736;1
12:12:51.742;4.739;1
12:12:51.764;4.731;1
12:12:51.789;4.729;1
12:12:51.810;4.729;1
12:12:51.833;4.729;1
12:12:51.855;4.739;1
12:12:51.881;4.739;1
12:12:51.903;4.741;1
12:12:51.926;4.734;1
12:12:51.949;4.734;1
12:12:51.971;4.736;1
12:12:51.995;4.736;1
12:12:52.017;4.734;1
12:12:52.039;4.729;1
12:12:52.062;4.722;1
12:12:52.086;4.722;1
12:12:52.108;4.724;1
12:12:52.131;4.724;1
12:12:52.154;4.705;1
12:12:52.177;4.712;1
12:12:52.200;4.712;1
12:12:52.224;4.712;1
12:12:52.247;4.709;1
12:12:52.270;4.702;1
12:12:52.292;4.695;1
12:12:52.315;4.705;1
12:12:52.338;4.705;1
12:12:52.363;4.705;1
12:12:52.384;4.722;1
12:12:52.407;4.714;1
12:12:52.430;4.707;1
12:12:52.455;4.705;1
12:12:52.476;4.712;1
12:12:52.499;4.712;1
12:12:52.522;4.712;1
12:12:52.545;4.709;1
12:12:52.568;4.712;1
12:12:52.591;4.702;1
12:12:52.614;4.702;1
12:12:52.637;4.702;1
12:12:52.660;4.702;1
12:12:52.683;4.702;1
12:12:52.706;4.695;1
12:12:52.729;4.709;1
12:12:52.752;4.709;1
12:12:52.775;4.709;1
12:12:52.799;4.709;1
12:12:52.821;4.712;1
12:12:52.844;4.712;1
12:12:52.867;4.702;1
12:12:52.891;4.702;1
12:12:52.915;4.709;1
12:12:52.936;4.709;1
12:12:52.960;4.712;1
12:12:52.984;4.705;1
12:12:53.006;4.707;1
12:12:53.030;4.707;1
12:12:53.052;4.707;1
12:12:53.076;4.707;1
12:12:53.098;4.709;1
12:12:53.120;4.705;1
12:12:53.143;4.705;1
12:12:53.166;4.702;1
12:12:53.189;4.702;1
12:12:53.212;4.702;1
12:12:53.235;4.697;1
12:12:53.258;4.692;1
12:12:53.282;4.692;1
12:12:53.304;4.702;1
12:12:53.328;4.702;1
12:12:53.351;4.702;1
12:12:53.373;4.707;1
12:12:53.398;4.697;1
12:12:53.421;4.705;1
12:12:53.444;4.709;1
12:12:53.465;4.709;1
12:12:53.490;4.702;1
12:12:53.514;4.702;1
12:12:53.537;4.7;1
12:12:53.558;4.717;1
12:12:53.583;4.707;1
12:12:53.605;4.702;1
12:12:53.628;4.702;1
12:12:53.651;4.702;1
12:12:53.675;4.712;1
12:12:53.695;4.714;1
12:12:53.718;4.719;1
12:12:53.741;4.712;1
12:12:53.765;4.712;1
12:12:53.790;4.712;1
12:12:53.811;4.709;1
12:12:53.835;4.709;1
12:12:53.858;4.714;1
12:12:53.881;4.712;1
12:12:53.904;4.712;1
12:12:53.928;4.707;1
12:12:53.951;4.705;1
12:12:53.972;4.705;1
12:12:53.998;4.707;1
12:12:54.019;4.7;1
12:12:54.042;4.7;1
12:12:54.064;4.7;1
12:12:54.090;4.707;1
12:12:54.111;4.707;1
12:12:54.136;4.697;1
12:12:54.158;4.692;1
12:12:54.181;4.7;1
12:12:54.202;4.7;1
12:12:54.226;4.7;1
12:12:54.250;4.7;1
12:12:54.274;4.7;1
12:12:54.295;4.695;1
12:12:54.317;4.695;1
12:12:54.341;4.695;1
12:12:54.364;4.697;1
12:12:54.387;4.692;1
12:12:54.411;4.692;1
12:12:54.432;4.683;1
12:12:54.455;4.695;1
12:12:54.478;4.687;1
12:12:54.501;4.683;1
12:12:54.524;4.683;1
12:12:54.550;4.678;1
12:12:54.571;4.67;1
12:12:54.593;4.67;1
12:12:54.616;4.673;1
12:12:54.639;4.678;1
12:12:54.662;4.678;1
12:12:54.685;4.678;1
12:12:54.708;4.678;1
12:12:54.731;4.678;1
12:12:54.753;4.678;1
12:12:54.776;4.68;1
12:12:54.799;4.683;1
12:12:54.822;4.683;1
12:12:54.845;4.69;1
12:12:54.868;4.69;1
12:12:54.891;4.68;1
12:12:54.914;4.687;1
12:12:54.937;4.69;1
12:12:54.960;4.685;1
12:12:54.983;4.685;1
12:12:55.006;4.685;1
12:12:55.031;4.692;1
12:12:55.053;4.697;1
12:12:55.076;4.7;1
12:12:55.099;4.7;1
12:12:55.121;4.7;1
12:12:55.147;4.702;1
12:12:55.168;4.702;1
12:12:55.190;4.705;1
12:12:55.213;4.705;1
12:12:55.236;4.705;1
12:12:55.259;4.697;1
