TimeStamp;Температура воздуха на входе в газогенератор (Расчетная);0 - Bad, 1 - Good
12:12:20.231;4.578;1
12:12:20.256;4.578;1
12:12:20.279;4.578;1
12:12:20.300;4.578;1
12:12:20.322;4.578;1
12:12:20.347;4.578;1
12:12:20.370;4.578;1
12:12:20.391;4.578;1
12:12:20.417;4.578;1
12:12:20.439;4.578;1
12:12:20.460;4.578;1
12:12:20.485;4.578;1
12:12:20.506;4.578;1
12:12:20.531;4.578;1
12:12:20.553;4.578;1
12:12:20.578;4.578;1
12:12:20.600;4.578;1
12:12:20.621;4.578;1
12:12:20.644;4.578;1
12:12:20.668;4.543;1
12:12:20.690;4.543;1
12:12:20.716;4.543;1
12:12:20.737;4.543;1
12:12:20.762;4.543;1
12:12:20.784;4.543;1
12:12:20.805;4.543;1
12:12:20.828;4.508;1
12:12:20.852;4.508;1
12:12:20.877;4.508;1
12:12:20.898;4.508;1
12:12:20.922;4.508;1
12:12:20.944;4.508;1
12:12:20.967;4.497;1
12:12:20.990;4.497;1
12:12:21.013;4.497;1
12:12:21.036;4.497;1
12:12:21.059;4.497;1
12:12:21.083;4.497;1
12:12:21.106;4.497;1
12:12:21.128;4.497;1
12:12:21.151;4.497;1
12:12:21.174;4.497;1
12:12:21.197;4.497;1
12:12:21.221;4.497;1
12:12:21.244;4.497;1
12:12:21.266;4.497;1
12:12:21.290;4.497;1
12:12:21.312;4.474;1
12:12:21.336;4.474;1
12:12:21.360;4.474;1
12:12:21.384;4.474;1
12:12:21.404;4.474;1
12:12:21.429;4.474;1
12:12:21.451;4.474;1
12:12:21.473;4.439;1
12:12:21.496;4.439;1
12:12:21.520;4.439;1
12:12:21.542;4.439;1
12:12:21.565;4.439;1
12:12:21.588;4.439;1
12:12:21.611;4.416;1
12:12:21.636;4.416;1
12:12:21.659;4.416;1
12:12:21.686;4.416;1
12:12:21.706;4.416;1
12:12:21.726;4.416;1
12:12:21.751;4.416;1
12:12:21.774;4.416;1
12:12:21.795;4.416;1
12:12:21.818;4.416;1
12:12:21.841;4.416;1
12:12:21.866;4.416;1
12:12:21.887;4.416;1
12:12:21.910;4.416;1
12:12:21.933;4.416;1
12:12:21.956;4.416;1
12:12:21.982;4.416;1
12:12:22.001;4.416;1
12:12:22.024;4.416;1
12:12:22.049;4.416;1
12:12:22.070;4.416;1
12:12:22.096;4.427;1
12:12:22.116;4.427;1
12:12:22.140;4.427;1
12:12:22.162;4.427;1
12:12:22.185;4.427;1
12:12:22.210;4.427;1
12:12:22.234;4.427;1
12:12:22.255;4.416;1
12:12:22.279;4.416;1
12:12:22.302;4.416;1
12:12:22.323;4.416;1
12:12:22.347;4.416;1
12:12:22.370;4.416;1
12:12:22.392;4.416;1
12:12:22.417;4.392;1
12:12:22.441;4.392;1
12:12:22.464;4.392;1
12:12:22.485;4.392;1
12:12:22.509;4.392;1
12:12:22.530;4.392;1
12:12:22.556;4.392;1
12:12:22.576;4.381;1
12:12:22.600;4.381;1
12:12:22.624;4.381;1
12:12:22.646;4.381;1
12:12:22.670;4.381;1
12:12:22.694;4.381;1
12:12:22.716;4.381;1
12:12:22.739;4.357;1
12:12:22.761;4.357;1
12:12:22.785;4.357;1
12:12:22.808;4.357;1
12:12:22.829;4.357;1
12:12:22.855;4.357;1
12:12:22.877;4.357;1
12:12:22.900;4.334;1
12:12:22.923;4.334;1
12:12:22.944;4.334;1
12:12:22.967;4.334;1
12:12:22.990;4.334;1
12:12:23.014;4.334;1
12:12:23.038;4.334;1
12:12:23.059;4.334;1
12:12:23.085;4.323;1
12:12:23.106;4.323;1
12:12:23.128;4.323;1
12:12:23.152;4.323;1
12:12:23.175;4.323;1
12:12:23.200;4.323;1
12:12:23.220;4.323;1
12:12:23.243;4.299;1
12:12:23.266;4.299;1
12:12:23.289;4.299;1
12:12:23.312;4.299;1
12:12:23.335;4.299;1
12:12:23.359;4.299;1
12:12:23.383;4.299;1
12:12:23.405;4.264;1
12:12:23.428;4.264;1
12:12:23.450;4.264;1
12:12:23.473;4.264;1
12:12:23.496;4.264;1
12:12:23.521;4.264;1
12:12:23.543;4.264;1
12:12:23.566;4.253;1
12:12:23.588;4.253;1
12:12:23.611;4.253;1
12:12:23.635;4.253;1
12:12:23.659;4.253;1
12:12:23.682;4.253;1
12:12:23.703;4.253;1
12:12:23.727;4.241;1
12:12:23.750;4.241;1
12:12:23.773;4.241;1
12:12:23.798;4.241;1
12:12:23.818;4.241;1
12:12:23.844;4.241;1
12:12:23.864;4.23;1
12:12:23.887;4.23;1
12:12:23.912;4.23;1
12:12:23.933;4.23;1
12:12:23.957;4.23;1
12:12:23.981;4.23;1
12:12:24.005;4.23;1
12:12:24.026;4.218;1
12:12:24.048;4.218;1
12:12:24.074;4.218;1
12:12:24.096;4.218;1
12:12:24.118;4.218;1
12:12:24.140;4.218;1
12:12:24.163;4.218;1
12:12:24.187;4.206;1
12:12:24.210;4.206;1
12:12:24.233;4.206;1
12:12:24.255;4.206;1
12:12:24.281;4.206;1
12:12:24.302;4.206;1
12:12:24.324;4.206;1
12:12:24.347;4.206;1
12:12:24.371;4.206;1
12:12:24.395;4.206;1
12:12:24.418;4.206;1
12:12:24.440;4.206;1
12:12:24.462;4.206;1
12:12:24.486;4.206;1
12:12:24.508;4.23;1
12:12:24.531;4.23;1
12:12:24.555;4.23;1
12:12:24.577;4.23;1
12:12:24.603;4.23;1
12:12:24.623;4.23;1
12:12:24.647;4.23;1
12:12:24.669;4.264;1
12:12:24.692;4.264;1
12:12:24.717;4.264;1
12:12:24.741;4.264;1
12:12:24.763;4.264;1
12:12:24.785;4.264;1
12:12:24.807;4.264;1
12:12:24.833;4.288;1
12:12:24.853;4.288;1
12:12:24.876;4.288;1
12:12:24.900;4.288;1
12:12:24.924;4.288;1
12:12:24.946;4.288;1
12:12:24.970;4.323;1
12:12:24.993;4.323;1
12:12:25.016;4.323;1
12:12:25.038;4.323;1
12:12:25.060;4.323;1
12:12:25.084;4.323;1
12:12:25.107;4.323;1
12:12:25.130;4.323;1
12:12:25.153;4.357;1
12:12:25.175;4.357;1
12:12:25.199;4.357;1
12:12:25.221;4.357;1
12:12:25.244;4.357;1
12:12:25.267;4.381;1
12:12:25.291;4.381;1
12:12:25.313;4.381;1
12:12:25.336;4.381;1
12:12:25.359;4.381;1
12:12:25.382;4.381;1
12:12:25.405;4.381;1
12:12:25.430;4.381;1
12:12:25.452;4.381;1
12:12:25.475;4.392;1
12:12:25.497;4.392;1
12:12:25.520;4.392;1
12:12:25.543;4.392;1
12:12:25.567;4.392;1
12:12:25.589;4.392;1
12:12:25.612;4.392;1
12:12:25.635;4.392;1
12:12:25.658;4.392;1
12:12:25.683;4.392;1
12:12:25.704;4.392;1
12:12:25.727;4.392;1
12:12:25.753;4.392;1
12:12:25.773;4.392;1
12:12:25.798;4.392;1
12:12:25.822;4.392;1
12:12:25.843;4.392;1
12:12:25.867;4.392;1
12:12:25.890;4.392;1
12:12:25.911;4.392;1
12:12:25.937;4.404;1
12:12:25.958;4.404;1
12:12:25.986;4.404;1
12:12:26.004;4.404;1
12:12:26.028;4.404;1
12:12:26.051;4.404;1
12:12:26.073;4.404;1
12:12:26.098;4.427;1
12:12:26.119;4.427;1
12:12:26.142;4.427;1
12:12:26.164;4.427;1
12:12:26.187;4.427;1
12:12:26.213;4.427;1
12:12:26.234;4.427;1
12:12:26.259;4.439;1
12:12:26.282;4.439;1
12:12:26.302;4.439;1
12:12:26.326;4.439;1
12:12:26.349;4.439;1
12:12:26.371;4.439;1
12:12:26.396;4.439;1
12:12:26.418;4.439;1
12:12:26.441;4.439;1
12:12:26.463;4.439;1
12:12:26.487;4.439;1
12:12:26.511;4.439;1
12:12:26.535;4.439;1
12:12:26.557;4.439;1
12:12:26.581;4.439;1
12:12:26.602;4.439;1
12:12:26.625;4.439;1
12:12:26.649;4.439;1
12:12:26.672;4.439;1
12:12:26.694;4.439;1
12:12:26.716;4.427;1
12:12:26.741;4.427;1
12:12:26.762;4.427;1
12:12:26.787;4.427;1
12:12:26.808;4.427;1
12:12:26.831;4.427;1
12:12:26.857;4.427;1
12:12:26.878;4.427;1
12:12:26.900;4.416;1
12:12:26.924;4.416;1
12:12:26.946;4.416;1
12:12:26.970;4.416;1
12:12:26.994;4.416;1
12:12:27.017;4.416;1
12:12:27.039;4.404;1
12:12:27.062;4.404;1
12:12:27.085;4.404;1
12:12:27.109;4.404;1
12:12:27.132;4.404;1
12:12:27.154;4.404;1
12:12:27.178;4.404;1
12:12:27.199;4.404;1
12:12:27.222;4.392;1
12:12:27.246;4.392;1
12:12:27.270;4.392;1
12:12:27.293;4.392;1
12:12:27.315;4.392;1
12:12:27.339;4.392;1
12:12:27.360;4.392;1
12:12:27.387;4.392;1
12:12:27.408;4.392;1
12:12:27.432;4.392;1
12:12:27.454;4.392;1
12:12:27.479;4.392;1
12:12:27.499;4.392;1
12:12:27.522;4.392;1
12:12:27.546;4.404;1
12:12:27.570;4.404;1
12:12:27.593;4.404;1
12:12:27.617;4.404;1
12:12:27.638;4.404;1
12:12:27.660;4.404;1
12:12:27.686;4.427;1
12:12:27.706;4.427;1
12:12:27.730;4.427;1
12:12:27.753;4.427;1
12:12:27.775;4.427;1
12:12:27.799;4.427;1
12:12:27.822;4.45;1
12:12:27.845;4.45;1
12:12:27.868;4.45;1
12:12:27.890;4.45;1
12:12:27.914;4.45;1
12:12:27.936;4.45;1
12:12:27.962;4.45;1
12:12:27.984;4.45;1
12:12:28.006;4.462;1
12:12:28.028;4.462;1
12:12:28.054;4.462;1
12:12:28.076;4.462;1
12:12:28.099;4.462;1
12:12:28.122;4.462;1
12:12:28.144;4.439;1
12:12:28.166;4.439;1
12:12:28.190;4.439;1
12:12:28.212;4.439;1
12:12:28.237;4.439;1
12:12:28.260;4.439;1
12:12:28.284;4.439;1
12:12:28.305;4.439;1
12:12:28.328;4.416;1
12:12:28.351;4.416;1
12:12:28.373;4.416;1
12:12:28.396;4.416;1
12:12:28.419;4.416;1
12:12:28.441;4.416;1
12:12:28.465;4.404;1
12:12:28.489;4.404;1
12:12:28.510;4.404;1
12:12:28.536;4.404;1
12:12:28.557;4.404;1
12:12:28.582;4.404;1
12:12:28.603;4.404;1
12:12:28.625;4.404;1
12:12:28.650;4.404;1
12:12:28.673;4.404;1
12:12:28.694;4.404;1
12:12:28.717;4.404;1
12:12:28.740;4.404;1
12:12:28.763;4.404;1
12:12:28.786;4.404;1
12:12:28.809;4.404;1
12:12:28.835;4.404;1
12:12:28.857;4.404;1
12:12:28.881;4.404;1
12:12:28.903;4.404;1
12:12:28.924;4.404;1
12:12:28.948;4.404;1
12:12:28.971;4.392;1
12:12:28.993;4.392;1
12:12:29.016;4.392;1
12:12:29.039;4.392;1
12:12:29.062;4.392;1
12:12:29.086;4.392;1
12:12:29.109;4.392;1
12:12:29.131;4.381;1
12:12:29.154;4.381;1
12:12:29.178;4.381;1
12:12:29.201;4.381;1
12:12:29.224;4.381;1
12:12:29.248;4.381;1
12:12:29.269;4.381;1
12:12:29.294;4.357;1
12:12:29.317;4.357;1
12:12:29.339;4.357;1
12:12:29.362;4.357;1
12:12:29.385;4.357;1
12:12:29.407;4.357;1
12:12:29.433;4.357;1
12:12:29.453;4.334;1
12:12:29.477;4.334;1
12:12:29.502;4.334;1
12:12:29.522;4.334;1
12:12:29.546;4.334;1
12:12:29.570;4.334;1
12:12:29.591;4.323;1
12:12:29.616;4.323;1
12:12:29.640;4.323;1
12:12:29.661;4.323;1
12:12:29.686;4.323;1
12:12:29.706;4.323;1
12:12:29.731;4.323;1
12:12:29.753;4.323;1
12:12:29.775;4.334;1
12:12:29.798;4.334;1
12:12:29.821;4.334;1
12:12:29.844;4.334;1
12:12:29.868;4.334;1
12:12:29.890;4.334;1
12:12:29.913;4.334;1
12:12:29.936;4.334;1
12:12:29.959;4.334;1
12:12:29.982;4.334;1
12:12:30.006;4.334;1
12:12:30.029;4.334;1
12:12:30.054;4.334;1
12:12:30.074;4.334;1
12:12:30.097;4.334;1
12:12:30.120;4.334;1
12:12:30.143;4.334;1
12:12:30.166;4.334;1
12:12:30.190;4.334;1
12:12:30.213;4.334;1
12:12:30.235;4.334;1
12:12:30.258;4.334;1
12:12:30.281;4.334;1
12:12:30.304;4.334;1
12:12:30.327;4.334;1
12:12:30.350;4.334;1
12:12:30.373;4.334;1
12:12:30.398;4.334;1
12:12:30.421;4.334;1
12:12:30.444;4.334;1
12:12:30.466;4.334;1
12:12:30.489;4.334;1
12:12:30.513;4.334;1
12:12:30.536;4.334;1
12:12:30.559;4.334;1
12:12:30.582;4.334;1
12:12:30.603;4.334;1
12:12:30.628;4.334;1
12:12:30.652;4.334;1
12:12:30.673;4.334;1
12:12:30.697;4.334;1
12:12:30.718;4.334;1
12:12:30.744;4.334;1
12:12:30.765;4.334;1
12:12:30.788;4.404;0
12:12:30.810;4.404;1
12:12:30.834;4.404;1
12:12:30.858;4.404;1
12:12:30.881;4.404;1
12:12:30.902;4.404;1
12:12:30.925;4.404;1
12:12:30.950;4.439;1
12:12:30.972;4.439;1
12:12:30.997;4.439;1
12:12:31.020;4.439;1
12:12:31.040;4.439;1
12:12:31.064;4.439;1
12:12:31.088;4.439;1
12:12:31.110;4.45;1
12:12:31.134;4.45;1
12:12:31.156;4.45;1
12:12:31.183;4.45;1
12:12:31.203;4.45;1
12:12:31.225;4.45;1
12:12:31.248;4.45;1
12:12:31.271;4.45;1
12:12:31.294;4.45;1
12:12:31.318;4.45;1
12:12:31.340;4.45;1
12:12:31.362;4.45;1
12:12:31.387;4.45;1
12:12:31.410;4.45;1
12:12:31.432;4.485;1
12:12:31.454;4.485;1
12:12:31.477;4.485;1
12:12:31.500;4.485;1
12:12:31.525;4.485;1
12:12:31.546;4.485;1
12:12:31.569;4.497;1
12:12:31.592;4.497;1
12:12:31.616;4.497;1
12:12:31.638;4.497;1
12:12:31.661;4.497;1
12:12:31.686;4.497;1
12:12:31.707;4.497;1
12:12:31.732;4.497;1
12:12:31.754;4.485;1
12:12:31.776;4.485;1
12:12:31.799;4.485;1
12:12:31.822;4.485;1
12:12:31.845;4.485;1
12:12:31.868;4.485;1
12:12:31.893;4.497;1
12:12:31.917;4.497;1
12:12:31.939;4.497;1
12:12:31.962;4.497;1
12:12:31.984;4.497;1
12:12:32.007;4.497;1
12:12:32.032;4.497;1
12:12:32.054;4.52;1
12:12:32.076;4.52;1
12:12:32.098;4.52;1
12:12:32.121;4.52;1
12:12:32.144;4.52;1
12:12:32.169;4.52;1
12:12:32.190;4.52;1
12:12:32.213;4.52;1
12:12:32.236;4.52;1
12:12:32.259;4.52;1
12:12:32.283;4.52;1
12:12:32.305;4.52;1
12:12:32.330;4.52;1
12:12:32.353;4.52;1
12:12:32.375;4.497;1
12:12:32.397;4.497;1
12:12:32.420;4.497;1
12:12:32.443;4.497;1
12:12:32.466;4.497;1
12:12:32.489;4.497;1
12:12:32.512;4.497;1
12:12:32.535;4.497;1
12:12:32.558;4.485;1
12:12:32.581;4.485;1
12:12:32.604;4.485;1
12:12:32.627;4.485;1
12:12:32.651;4.485;1
12:12:32.673;4.485;1
12:12:32.696;4.485;1
12:12:32.721;4.485;1
12:12:32.742;4.485;1
12:12:32.766;4.485;1
12:12:32.788;4.485;1
12:12:32.812;4.485;1
12:12:32.837;4.485;1
12:12:32.860;4.485;1
12:12:32.886;4.474;1
12:12:32.904;4.474;1
12:12:32.927;4.474;1
12:12:32.951;4.474;1
12:12:32.974;4.474;1
12:12:32.996;4.462;1
12:12:33.021;4.462;1
12:12:33.042;4.462;1
12:12:33.064;4.462;1
12:12:33.088;4.462;1
12:12:33.110;4.462;1
12:12:33.134;4.462;1
12:12:33.156;4.462;1
12:12:33.181;4.462;1
12:12:33.202;4.462;1
12:12:33.226;4.462;1
12:12:33.250;4.462;1
12:12:33.272;4.462;1
12:12:33.296;4.462;1
12:12:33.317;4.462;1
12:12:33.341;4.474;1
12:12:33.364;4.474;1
12:12:33.387;4.474;1
12:12:33.412;4.474;1
12:12:33.435;4.474;1
12:12:33.457;4.474;1
12:12:33.484;4.474;1
12:12:33.502;4.485;1
12:12:33.525;4.485;1
12:12:33.549;4.485;1
12:12:33.572;4.485;1
12:12:33.593;4.485;1
12:12:33.617;4.485;1
12:12:33.640;4.485;1
12:12:33.662;4.485;1
12:12:33.687;4.485;1
12:12:33.708;4.485;1
12:12:33.732;4.485;1
12:12:33.756;4.485;1
12:12:33.778;4.485;1
12:12:33.800;4.485;1
12:12:33.825;4.508;1
12:12:33.847;4.508;1
12:12:33.870;4.508;1
12:12:33.892;4.508;1
12:12:33.917;4.508;1
12:12:33.938;4.508;1
12:12:33.962;4.508;1
12:12:33.986;4.532;1
12:12:34.010;4.532;1
12:12:34.034;4.532;1
12:12:34.056;4.532;1
12:12:34.077;4.532;1
12:12:34.102;4.532;1
12:12:34.125;4.532;1
12:12:34.147;4.52;1
12:12:34.170;4.52;1
12:12:34.192;4.52;1
12:12:34.215;4.52;1
12:12:34.240;4.52;1
12:12:34.264;4.52;1
12:12:34.287;4.52;1
12:12:34.308;4.52;1
12:12:34.330;4.52;1
12:12:34.354;4.52;1
12:12:34.376;4.52;1
12:12:34.402;4.52;1
12:12:34.423;4.52;1
12:12:34.447;4.52;1
12:12:34.468;4.52;1
12:12:34.491;4.52;1
12:12:34.515;4.52;1
12:12:34.538;4.52;1
12:12:34.560;4.52;1
12:12:34.584;4.52;1
12:12:34.608;4.509;1
12:12:34.630;4.509;1
12:12:34.652;4.509;1
12:12:34.678;4.509;1
12:12:34.699;4.509;1
12:12:34.721;4.509;1
12:12:34.744;4.509;1
12:12:34.768;4.509;1
12:12:34.791;4.509;1
12:12:34.815;4.509;1
12:12:34.837;4.509;1
12:12:34.859;4.509;1
12:12:34.885;4.509;1
12:12:34.906;4.509;1
12:12:34.930;4.497;1
12:12:34.953;4.497;1
12:12:34.975;4.497;1
12:12:34.997;4.497;1
12:12:35.019;4.497;1
12:12:35.042;4.497;1
12:12:35.065;4.485;1
12:12:35.089;4.485;1
12:12:35.111;4.485;1
12:12:35.135;4.485;1
12:12:35.157;4.485;1
12:12:35.180;4.485;1
12:12:35.203;4.485;1
12:12:35.226;4.485;1
12:12:35.252;4.497;1
12:12:35.274;4.497;1
12:12:35.295;4.497;1
12:12:35.318;4.497;1
12:12:35.341;4.497;1
12:12:35.364;4.497;1
12:12:35.387;4.497;1
12:12:35.411;4.497;1
12:12:35.434;4.509;1
12:12:35.456;4.509;1
12:12:35.481;4.509;1
12:12:35.502;4.509;1
12:12:35.526;4.509;1
12:12:35.548;4.509;1
12:12:35.572;4.532;1
12:12:35.597;4.532;1
12:12:35.618;4.532;1
12:12:35.640;4.532;1
12:12:35.663;4.532;1
12:12:35.688;4.532;1
12:12:35.709;4.532;1
12:12:35.733;4.555;1
12:12:35.757;4.555;1
12:12:35.783;4.555;1
12:12:35.802;4.555;1
12:12:35.825;4.555;1
12:12:35.849;4.555;1
12:12:35.871;4.555;1
12:12:35.893;4.543;1
12:12:35.918;4.543;1
12:12:35.939;4.543;1
12:12:35.964;4.543;1
12:12:35.986;4.543;1
12:12:36.009;4.543;1
12:12:36.031;4.543;1
12:12:36.054;4.543;1
12:12:36.080;4.543;1
12:12:36.101;4.543;1
12:12:36.124;4.543;1
12:12:36.146;4.543;1
12:12:36.169;4.543;1
12:12:36.193;4.543;1
12:12:36.216;4.567;1
12:12:36.238;4.567;1
12:12:36.262;4.567;1
12:12:36.285;4.567;1
12:12:36.310;4.567;1
12:12:36.330;4.567;1
12:12:36.356;4.578;1
12:12:36.379;4.578;1
12:12:36.400;4.578;1
12:12:36.422;4.578;1
12:12:36.445;4.578;1
12:12:36.471;4.578;1
12:12:36.492;4.578;1
12:12:36.515;4.555;1
12:12:36.537;4.555;1
12:12:36.561;4.555;1
12:12:36.586;4.555;1
12:12:36.608;4.555;1
12:12:36.632;4.555;1
12:12:36.654;4.555;1
12:12:36.676;4.543;1
12:12:36.700;4.543;1
12:12:36.721;4.543;1
12:12:36.746;4.543;1
12:12:36.769;4.543;1
12:12:36.790;4.543;1
12:12:36.813;4.543;1
12:12:36.836;4.567;1
12:12:36.859;4.567;1
12:12:36.882;4.567;1
12:12:36.907;4.567;1
12:12:36.930;4.567;1
12:12:36.952;4.567;1
12:12:36.974;4.567;1
12:12:36.998;4.567;1
12:12:37.021;4.567;1
12:12:37.044;4.567;1
12:12:37.067;4.567;1
12:12:37.089;4.567;1
12:12:37.112;4.567;1
12:12:37.135;4.567;1
12:12:37.158;4.555;1
12:12:37.182;4.555;1
12:12:37.206;4.555;1
12:12:37.229;4.555;1
12:12:37.251;4.555;1
12:12:37.273;4.555;1
12:12:37.299;4.555;1
12:12:37.319;4.543;1
12:12:37.343;4.543;1
12:12:37.366;4.543;1
12:12:37.388;4.543;1
12:12:37.411;4.543;1
12:12:37.434;4.543;1
12:12:37.457;4.543;1
12:12:37.481;4.532;1
12:12:37.504;4.532;1
12:12:37.527;4.532;1
12:12:37.549;4.532;1
12:12:37.575;4.532;1
12:12:37.597;4.532;1
12:12:37.621;4.532;1
12:12:37.642;4.532;1
12:12:37.664;4.509;1
12:12:37.687;4.509;1
12:12:37.710;4.509;1
12:12:37.733;4.509;1
12:12:37.756;4.509;1
12:12:37.784;4.485;1
12:12:37.803;4.485;1
12:12:37.825;4.485;1
12:12:37.848;4.485;1
12:12:37.874;4.485;1
12:12:37.895;4.485;1
12:12:37.918;4.485;1
12:12:37.940;4.474;1
12:12:37.965;4.474;1
12:12:37.988;4.474;1
12:12:38.009;4.474;1
12:12:38.035;4.474;1
12:12:38.057;4.474;1
12:12:38.080;4.474;1
12:12:38.102;4.462;1
12:12:38.124;4.462;1
12:12:38.150;4.462;1
12:12:38.172;4.462;1
12:12:38.193;4.462;1
12:12:38.216;4.462;1
12:12:38.239;4.462;1
12:12:38.262;4.45;1
12:12:38.286;4.45;1
12:12:38.308;4.45;1
12:12:38.331;4.45;1
12:12:38.355;4.45;1
12:12:38.377;4.45;1
12:12:38.400;4.45;1
12:12:38.423;4.439;1
12:12:38.449;4.439;1
12:12:38.471;4.439;1
12:12:38.492;4.439;1
12:12:38.515;4.439;1
12:12:38.538;4.439;1
12:12:38.563;4.439;1
12:12:38.584;4.439;1
12:12:38.607;4.427;1
12:12:38.630;4.427;1
12:12:38.653;4.427;1
12:12:38.678;4.427;1
12:12:38.699;4.427;1
12:12:38.722;4.427;1
12:12:38.745;4.404;1
12:12:38.768;4.404;1
12:12:38.791;4.404;1
12:12:38.815;4.404;1
12:12:38.838;4.404;1
12:12:38.860;4.404;1
12:12:38.884;4.404;1
12:12:38.906;4.404;1
12:12:38.931;4.404;1
12:12:38.954;4.404;1
12:12:38.976;4.404;1
12:12:38.999;4.404;1
12:12:39.021;4.404;1
12:12:39.044;4.404;1
12:12:39.067;4.404;1
12:12:39.090;4.404;1
12:12:39.113;4.392;1
12:12:39.136;4.392;1
12:12:39.159;4.392;1
12:12:39.182;4.392;1
12:12:39.206;4.392;1
12:12:39.230;4.392;1
12:12:39.252;4.369;1
12:12:39.274;4.369;1
12:12:39.299;4.369;1
12:12:39.320;4.369;1
12:12:39.343;4.369;1
12:12:39.366;4.381;1
12:12:39.390;4.381;1
12:12:39.412;4.381;1
12:12:39.435;4.381;1
12:12:39.458;4.381;1
12:12:39.484;4.381;1
12:12:39.506;4.381;1
12:12:39.528;4.381;1
12:12:39.550;4.381;1
12:12:39.576;4.381;1
12:12:39.597;4.381;1
12:12:39.621;4.381;1
12:12:39.642;4.381;1
12:12:39.666;4.381;1
12:12:39.690;4.381;1
12:12:39.713;4.357;1
12:12:39.735;4.357;1
12:12:39.758;4.357;1
12:12:39.782;4.357;1
12:12:39.804;4.357;1
12:12:39.828;4.357;1
12:12:39.850;4.357;1
12:12:39.872;4.357;1
12:12:39.897;4.357;1
12:12:39.918;4.357;1
12:12:39.942;4.357;1
12:12:39.964;4.357;1
12:12:39.988;4.357;1
12:12:40.010;4.357;1
12:12:40.036;4.369;1
12:12:40.057;4.369;1
12:12:40.082;4.369;1
12:12:40.104;4.369;1
12:12:40.126;4.369;1
12:12:40.148;4.369;1
12:12:40.174;4.369;1
12:12:40.194;4.392;1
12:12:40.220;4.392;1
12:12:40.240;4.392;1
12:12:40.264;4.392;1
12:12:40.286;4.392;1
12:12:40.309;4.392;1
12:12:40.332;4.392;1
12:12:40.355;4.427;1
12:12:40.381;4.427;1
12:12:40.401;4.427;1
12:12:40.424;4.427;1
12:12:40.447;4.427;1
12:12:40.470;4.427;1
12:12:40.494;4.427;1
12:12:40.517;4.427;1
12:12:40.540;4.45;1
12:12:40.562;4.45;1
12:12:40.586;4.45;1
12:12:40.609;4.45;1
12:12:40.633;4.45;1
12:12:40.658;4.45;1
12:12:40.679;4.462;1
12:12:40.702;4.462;1
12:12:40.725;4.462;1
12:12:40.749;4.462;1
12:12:40.772;4.462;1
12:12:40.797;4.462;1
12:12:40.817;4.462;1
12:12:40.840;4.462;1
12:12:40.864;4.45;1
12:12:40.888;4.45;1
12:12:40.908;4.45;1
12:12:40.932;4.45;1
12:12:40.956;4.45;1
12:12:40.977;4.45;1
12:12:41.001;4.45;1
12:12:41.023;4.45;1
12:12:41.049;4.45;1
12:12:41.071;4.45;1
12:12:41.093;4.45;1
12:12:41.115;4.45;1
12:12:41.139;4.45;1
12:12:41.163;4.45;1
12:12:41.186;4.45;1
12:12:41.209;4.45;1
12:12:41.233;4.45;1
12:12:41.255;4.45;1
12:12:41.276;4.45;1
12:12:41.301;4.45;1
12:12:41.324;4.45;1
12:12:41.347;4.45;1
12:12:41.369;4.45;1
12:12:41.391;4.45;1
12:12:41.415;4.45;1
12:12:41.437;4.45;1
12:12:41.461;4.45;1
12:12:41.486;4.45;1
12:12:41.508;4.45;1
12:12:41.532;4.45;1
12:12:41.553;4.45;1
12:12:41.576;4.45;1
12:12:41.597;4.45;1
12:12:41.620;4.45;1
12:12:41.643;4.45;1
12:12:41.666;4.45;1
12:12:41.689;4.45;1
12:12:41.712;4.45;1
12:12:41.735;4.45;1
12:12:41.758;4.45;1
12:12:41.781;4.45;1
12:12:41.807;4.45;1
12:12:41.829;4.45;1
12:12:41.851;4.45;1
12:12:41.873;4.45;1
12:12:41.896;4.45;1
12:12:41.920;4.45;1
12:12:41.943;4.45;1
12:12:41.966;4.462;1
12:12:41.991;4.462;1
12:12:42.011;4.462;1
12:12:42.037;4.462;1
12:12:42.057;4.462;1
12:12:42.082;4.462;1
12:12:42.103;4.462;1
12:12:42.126;4.462;1
12:12:42.149;4.462;1
12:12:42.173;4.462;1
12:12:42.196;4.462;1
12:12:42.218;4.462;1
12:12:42.241;4.462;1
12:12:42.264;4.485;1
12:12:42.288;4.485;1
12:12:42.310;4.485;1
12:12:42.334;4.485;1
12:12:42.356;4.485;1
12:12:42.380;4.485;1
12:12:42.402;4.509;1
12:12:42.425;4.509;1
12:12:42.448;4.509;1
12:12:42.474;4.509;1
12:12:42.494;4.509;1
12:12:42.517;4.509;1
12:12:42.540;4.509;1
12:12:42.563;4.509;1
12:12:42.587;4.509;1
12:12:42.610;4.509;1
12:12:42.634;4.509;1
12:12:42.655;4.509;1
12:12:42.680;4.509;1
12:12:42.701;4.509;1
12:12:42.724;4.485;1
12:12:42.747;4.485;1
12:12:42.770;4.485;1
12:12:42.793;4.485;1
12:12:42.816;4.485;1
12:12:42.839;4.485;1
12:12:42.862;4.485;1
12:12:42.886;4.485;1
12:12:42.909;4.485;1
12:12:42.933;4.474;1
12:12:42.954;4.474;1
12:12:42.977;4.474;1
12:12:43.000;4.474;1
12:12:43.023;4.474;1
12:12:43.046;4.474;1
12:12:43.069;4.485;1
12:12:43.093;4.485;1
12:12:43.115;4.485;1
