TimeStamp;Температура масла в магистрали общей откачки (поз. Тм);0 - Bad, 1 - Good
12:12:32.996;33.914;1
12:12:33.021;33.914;1
12:12:33.042;33.914;1
12:12:33.064;33.914;1
12:12:33.088;33.914;1
12:12:33.110;33.914;1
12:12:33.134;33.914;1
12:12:33.156;33.914;1
12:12:33.181;33.891;1
12:12:33.202;33.891;1
12:12:33.226;33.891;1
12:12:33.250;33.891;1
12:12:33.272;33.891;1
12:12:33.296;33.891;1
12:12:33.317;33.891;1
12:12:33.341;33.891;1
12:12:33.364;33.891;1
12:12:33.387;33.891;1
12:12:33.412;33.891;1
12:12:33.435;33.891;1
12:12:33.457;33.891;1
12:12:33.484;34.077;1
12:12:33.502;34.077;1
12:12:33.525;34.077;1
12:12:33.549;34.077;1
12:12:33.572;34.077;1
12:12:33.593;34.077;1
12:12:33.617;34.077;1
12:12:33.640;34.077;1
12:12:33.662;34.077;1
12:12:33.687;34.077;1
12:12:33.708;34.077;1
12:12:33.732;34.077;1
12:12:33.756;34.077;1
12:12:33.778;34.077;1
12:12:33.800;34.007;1
12:12:33.825;34.007;1
12:12:33.847;34.007;1
12:12:33.870;34.007;1
12:12:33.892;34.007;1
12:12:33.917;34.007;1
12:12:33.938;34.007;1
12:12:33.962;34.007;1
12:12:33.986;34.007;1
12:12:34.010;34.007;1
12:12:34.034;34.007;1
12:12:34.056;34.007;1
12:12:34.077;34.007;1
12:12:34.102;34.007;1
12:12:34.125;33.961;1
12:12:34.147;33.961;1
12:12:34.170;33.961;1
12:12:34.192;33.961;1
12:12:34.215;33.961;1
12:12:34.240;33.961;1
12:12:34.264;33.961;1
12:12:34.287;33.961;1
12:12:34.308;33.961;1
12:12:34.330;33.961;1
12:12:34.354;33.961;1
12:12:34.376;33.961;1
12:12:34.402;33.961;1
12:12:34.423;33.961;1
12:12:34.447;33.984;1
12:12:34.468;33.984;1
12:12:34.491;33.984;1
12:12:34.515;33.984;1
12:12:34.538;33.984;1
12:12:34.560;33.984;1
12:12:34.584;33.984;1
12:12:34.608;33.984;1
12:12:34.630;33.984;1
12:12:34.652;33.984;1
12:12:34.678;33.984;1
12:12:34.699;33.984;1
12:12:34.721;33.984;1
12:12:34.744;33.984;1
12:12:34.768;34.054;1
12:12:34.791;34.054;1
12:12:34.815;34.054;1
12:12:34.837;34.054;1
12:12:34.859;34.054;1
12:12:34.885;34.054;1
12:12:34.906;34.054;1
12:12:34.930;34.054;1
12:12:34.953;34.054;1
12:12:34.975;34.054;1
12:12:34.997;34.054;1
12:12:35.019;34.054;1
12:12:35.042;34.054;1
12:12:35.065;34.054;1
12:12:35.089;34.17;1
12:12:35.111;34.17;1
12:12:35.135;34.17;1
12:12:35.157;34.17;1
12:12:35.180;34.17;1
12:12:35.203;34.17;1
12:12:35.226;34.17;1
12:12:35.252;34.17;1
12:12:35.274;34.17;1
12:12:35.295;34.17;1
12:12:35.318;34.17;1
12:12:35.341;34.17;1
12:12:35.364;34.17;1
12:12:35.387;34.17;1
12:12:35.411;34.17;1
12:12:35.434;34.031;1
12:12:35.456;34.031;1
12:12:35.481;34.031;1
12:12:35.502;34.031;1
12:12:35.526;34.031;1
12:12:35.548;34.031;1
12:12:35.572;34.031;1
12:12:35.597;34.031;1
12:12:35.618;34.031;1
12:12:35.640;34.031;1
12:12:35.663;34.031;1
12:12:35.688;34.031;1
12:12:35.709;34.077;1
12:12:35.733;34.077;1
12:12:35.757;34.077;1
12:12:35.783;34.077;1
12:12:35.802;34.077;1
12:12:35.825;34.077;1
12:12:35.849;34.077;1
12:12:35.871;34.077;1
12:12:35.893;34.077;1
12:12:35.918;34.077;1
12:12:35.939;34.077;1
12:12:35.964;34.077;1
12:12:35.986;34.077;1
12:12:36.009;34.077;1
12:12:36.031;34.077;1
12:12:36.054;34.077;1
12:12:36.080;34.077;1
12:12:36.101;34.077;1
12:12:36.124;34.077;1
12:12:36.146;34.077;1
12:12:36.169;34.077;1
12:12:36.193;34.077;1
12:12:36.216;34.077;1
12:12:36.238;34.077;1
12:12:36.262;34.077;1
12:12:36.285;34.077;1
12:12:36.310;34.077;1
12:12:36.330;34.124;1
12:12:36.356;34.124;1
12:12:36.379;34.124;1
12:12:36.400;34.124;1
12:12:36.422;34.124;1
12:12:36.445;34.124;1
12:12:36.471;34.124;1
12:12:36.492;34.124;1
12:12:36.515;34.124;1
12:12:36.537;34.124;1
12:12:36.561;34.124;1
12:12:36.586;34.124;1
12:12:36.608;34.124;1
12:12:36.632;34.124;1
12:12:36.654;34.077;1
12:12:36.676;34.077;1
12:12:36.700;34.077;1
12:12:36.721;34.077;1
12:12:36.746;34.077;1
12:12:36.769;34.077;1
12:12:36.790;34.077;1
12:12:36.813;34.077;1
12:12:36.836;34.077;1
12:12:36.859;34.077;1
12:12:36.882;34.077;1
12:12:36.907;34.077;1
12:12:36.930;34.077;1
12:12:36.952;34.077;1
12:12:36.974;34.24;1
12:12:36.998;34.24;1
12:12:37.021;34.24;1
12:12:37.044;34.24;1
12:12:37.067;34.24;1
12:12:37.089;34.24;1
12:12:37.112;34.24;1
12:12:37.135;34.24;1
12:12:37.158;34.24;1
12:12:37.182;34.24;1
12:12:37.206;34.24;1
12:12:37.229;34.24;1
12:12:37.251;34.24;1
12:12:37.273;34.24;1
12:12:37.299;34.217;1
12:12:37.319;34.217;1
12:12:37.343;34.217;1
12:12:37.366;34.217;1
12:12:37.388;34.217;1
12:12:37.411;34.217;1
12:12:37.434;34.217;1
12:12:37.457;34.217;1
12:12:37.481;34.217;1
12:12:37.504;34.217;1
12:12:37.527;34.217;1
12:12:37.549;34.217;1
12:12:37.575;34.217;1
12:12:37.597;34.217;1
12:12:37.621;34.217;1
12:12:37.642;34.217;1
12:12:37.664;34.217;1
12:12:37.687;34.217;1
12:12:37.710;34.217;1
12:12:37.733;34.217;1
12:12:37.756;34.217;1
12:12:37.784;34.217;1
12:12:37.803;34.217;1
12:12:37.825;34.217;1
12:12:37.848;34.217;1
12:12:37.874;34.217;1
12:12:37.895;34.217;1
12:12:37.918;34.217;1
12:12:37.940;34.217;1
12:12:37.965;34.193;1
12:12:37.988;34.193;1
12:12:38.009;34.193;1
12:12:38.035;34.193;1
12:12:38.057;34.193;1
12:12:38.080;34.193;1
12:12:38.102;34.193;1
12:12:38.124;34.193;1
12:12:38.150;34.193;1
12:12:38.172;34.193;1
12:12:38.193;34.193;1
12:12:38.216;34.193;1
12:12:38.239;34.193;1
12:12:38.262;34.193;1
12:12:38.286;34.333;1
12:12:38.308;34.333;1
12:12:38.331;34.333;1
12:12:38.355;34.333;1
12:12:38.377;34.333;1
12:12:38.400;34.333;1
12:12:38.423;34.333;1
12:12:38.449;34.333;1
12:12:38.471;34.333;1
12:12:38.492;34.333;1
12:12:38.515;34.333;1
12:12:38.538;34.333;1
12:12:38.563;34.333;1
12:12:38.584;34.333;1
12:12:38.607;34.31;1
12:12:38.630;34.31;1
12:12:38.653;34.31;1
12:12:38.678;34.31;1
12:12:38.699;34.31;1
12:12:38.722;34.31;1
12:12:38.745;34.31;1
12:12:38.768;34.31;1
12:12:38.791;34.31;1
12:12:38.815;34.31;1
12:12:38.838;34.31;1
12:12:38.860;34.31;1
12:12:38.884;34.286;1
12:12:38.906;34.286;1
12:12:38.931;34.286;1
12:12:38.954;34.286;1
12:12:38.976;34.286;1
12:12:38.999;34.286;1
12:12:39.021;34.286;1
12:12:39.044;34.286;1
12:12:39.067;34.286;1
12:12:39.090;34.286;1
12:12:39.113;34.286;1
12:12:39.136;34.286;1
12:12:39.159;34.286;1
12:12:39.182;34.286;1
12:12:39.206;34.286;1
12:12:39.230;34.31;1
12:12:39.252;34.31;1
12:12:39.274;34.31;1
12:12:39.299;34.31;1
12:12:39.320;34.31;1
12:12:39.343;34.31;1
12:12:39.366;34.31;1
12:12:39.390;34.31;1
12:12:39.412;34.31;1
12:12:39.435;34.31;1
12:12:39.458;34.31;1
12:12:39.484;34.31;1
12:12:39.506;34.31;1
12:12:39.528;34.286;1
12:12:39.550;34.286;1
12:12:39.576;34.286;1
12:12:39.597;34.286;1
12:12:39.621;34.286;1
12:12:39.642;34.286;1
12:12:39.666;34.286;1
12:12:39.690;34.286;1
12:12:39.713;34.286;1
12:12:39.735;34.286;1
12:12:39.758;34.286;1
12:12:39.782;34.286;1
12:12:39.804;34.286;1
12:12:39.828;34.286;1
12:12:39.850;34.379;1
12:12:39.872;34.379;1
12:12:39.897;34.379;1
12:12:39.918;34.379;1
12:12:39.942;34.379;1
12:12:39.964;34.379;1
12:12:39.988;34.379;1
12:12:40.010;34.379;1
12:12:40.036;34.379;1
12:12:40.057;34.379;1
12:12:40.082;34.379;1
12:12:40.104;34.379;1
12:12:40.126;34.379;1
12:12:40.148;34.379;1
12:12:40.174;34.356;1
12:12:40.194;34.356;1
12:12:40.220;34.356;1
12:12:40.240;34.356;1
12:12:40.264;34.356;1
12:12:40.286;34.356;1
12:12:40.309;34.356;1
12:12:40.332;34.356;1
12:12:40.355;34.356;1
12:12:40.381;34.356;1
12:12:40.401;34.356;1
12:12:40.424;34.356;1
12:12:40.447;34.356;1
12:12:40.470;34.356;1
12:12:40.494;34.356;1
12:12:40.517;34.403;1
12:12:40.540;34.403;1
12:12:40.562;34.403;1
12:12:40.586;34.403;1
12:12:40.609;34.403;1
12:12:40.633;34.403;1
12:12:40.658;34.403;1
12:12:40.679;34.403;1
12:12:40.702;34.403;1
12:12:40.725;34.403;1
12:12:40.749;34.403;1
12:12:40.772;34.403;1
12:12:40.797;34.403;1
12:12:40.817;34.403;1
12:12:40.840;34.449;1
12:12:40.864;34.449;1
12:12:40.888;34.449;1
12:12:40.908;34.449;1
12:12:40.932;34.449;1
12:12:40.956;34.449;1
12:12:40.977;34.449;1
12:12:41.001;34.449;1
12:12:41.023;34.449;1
12:12:41.049;34.449;1
12:12:41.071;34.449;1
12:12:41.093;34.449;1
12:12:41.115;34.449;1
12:12:41.139;34.449;1
12:12:41.163;34.449;1
12:12:41.186;34.449;1
12:12:41.209;34.449;1
12:12:41.233;34.449;1
12:12:41.255;34.449;1
12:12:41.276;34.449;1
12:12:41.301;34.449;1
12:12:41.324;34.449;1
12:12:41.347;34.449;1
12:12:41.369;34.449;1
12:12:41.391;34.449;1
12:12:41.415;34.449;1
12:12:41.437;34.449;1
12:12:41.461;34.449;1
12:12:41.486;34.496;1
12:12:41.508;34.496;1
12:12:41.532;34.496;1
12:12:41.553;34.496;1
12:12:41.576;34.496;1
12:12:41.597;34.496;1
12:12:41.620;34.496;1
12:12:41.643;34.496;1
12:12:41.666;34.496;1
12:12:41.689;34.496;1
12:12:41.712;34.496;1
12:12:41.735;34.496;1
12:12:41.758;34.496;1
12:12:41.781;34.496;1
12:12:41.807;34.519;1
12:12:41.829;34.519;1
12:12:41.851;34.519;1
12:12:41.873;34.519;1
12:12:41.896;34.519;1
12:12:41.920;34.519;1
12:12:41.943;34.519;1
12:12:41.966;34.519;1
12:12:41.991;34.519;1
12:12:42.011;34.519;1
12:12:42.037;34.519;1
12:12:42.057;34.519;1
12:12:42.082;34.519;1
12:12:42.103;34.519;1
12:12:42.126;34.496;1
12:12:42.149;34.496;1
12:12:42.173;34.496;1
12:12:42.196;34.496;1
12:12:42.218;34.496;1
12:12:42.241;34.496;1
12:12:42.264;34.496;1
12:12:42.288;34.496;1
12:12:42.310;34.496;1
12:12:42.334;34.496;1
12:12:42.356;34.496;1
12:12:42.380;34.542;1
12:12:42.402;34.542;1
12:12:42.425;34.542;1
12:12:42.448;34.542;1
12:12:42.474;34.542;1
12:12:42.494;34.542;1
12:12:42.517;34.542;1
12:12:42.540;34.542;1
12:12:42.563;34.542;1
12:12:42.587;34.542;1
12:12:42.610;34.542;1
12:12:42.634;34.542;1
12:12:42.655;34.542;1
12:12:42.680;34.542;1
12:12:42.701;34.542;1
12:12:42.724;34.542;1
12:12:42.747;34.542;1
12:12:42.770;34.542;1
12:12:42.793;34.542;1
12:12:42.816;34.542;1
12:12:42.839;34.542;1
12:12:42.862;34.542;1
12:12:42.886;34.542;1
12:12:42.909;34.542;1
12:12:42.933;34.542;1
12:12:42.954;34.542;1
12:12:42.977;34.542;1
12:12:43.000;34.542;1
12:12:43.023;34.542;1
12:12:43.046;34.542;1
12:12:43.069;34.542;1
12:12:43.093;34.542;1
12:12:43.115;34.542;1
12:12:43.138;34.542;1
12:12:43.161;34.542;1
12:12:43.185;34.542;1
12:12:43.208;34.542;1
12:12:43.231;34.542;1
12:12:43.254;34.542;1
12:12:43.276;34.542;1
12:12:43.301;34.542;1
12:12:43.323;34.542;1
12:12:43.345;34.542;1
12:12:43.371;34.542;1
12:12:43.391;34.565;1
12:12:43.414;34.565;1
12:12:43.437;34.565;1
12:12:43.461;34.565;1
12:12:43.486;34.565;1
12:12:43.506;34.565;1
12:12:43.530;34.565;1
12:12:43.552;34.565;1
12:12:43.578;34.565;1
12:12:43.599;34.565;1
12:12:43.621;34.565;1
12:12:43.644;34.565;1
12:12:43.670;34.565;1
12:12:43.692;34.565;1
12:12:43.715;34.565;1
12:12:43.738;34.612;1
12:12:43.759;34.612;1
12:12:43.783;34.612;1
12:12:43.807;34.612;1
12:12:43.831;34.612;1
12:12:43.854;34.612;1
12:12:43.875;34.612;1
12:12:43.897;34.612;1
12:12:43.921;34.612;1
12:12:43.944;34.612;1
12:12:43.966;34.612;1
12:12:43.991;34.612;1
12:12:44.013;34.612;1
12:12:44.036;34.612;1
12:12:44.059;34.705;1
12:12:44.085;34.705;1
12:12:44.107;34.705;1
12:12:44.127;34.705;1
12:12:44.152;34.705;1
12:12:44.175;34.705;1
12:12:44.196;34.705;1
12:12:44.219;34.705;1
12:12:44.243;34.705;1
12:12:44.265;34.705;1
12:12:44.291;34.705;1
12:12:44.314;34.705;1
12:12:44.337;34.705;1
12:12:44.358;34.705;1
12:12:44.383;34.705;1
12:12:44.405;34.705;1
12:12:44.429;34.705;1
12:12:44.451;34.705;1
12:12:44.472;34.705;1
12:12:44.497;34.705;1
12:12:44.519;34.705;1
12:12:44.542;34.705;1
12:12:44.566;34.705;1
12:12:44.590;34.705;1
12:12:44.611;34.705;1
12:12:44.633;34.705;1
12:12:44.657;34.705;1
12:12:44.682;34.705;1
12:12:44.703;34.635;1
12:12:44.725;34.635;1
12:12:44.751;34.635;1
12:12:44.773;34.635;1
12:12:44.797;34.635;1
12:12:44.819;34.635;1
12:12:44.841;34.635;1
12:12:44.865;34.635;1
12:12:44.889;34.635;1
12:12:44.909;34.635;1
12:12:44.935;34.635;1
12:12:44.957;34.635;1
12:12:44.982;34.635;1
12:12:45.001;34.635;1
12:12:45.024;34.705;1
12:12:45.047;34.705;1
12:12:45.073;34.705;1
12:12:45.093;34.705;1
12:12:45.116;34.705;1
12:12:45.139;34.705;1
12:12:45.162;34.705;1
12:12:45.185;34.705;1
12:12:45.208;34.705;1
12:12:45.231;34.705;1
12:12:45.254;34.705;1
12:12:45.277;34.705;1
12:12:45.300;34.705;1
12:12:45.323;34.705;1
12:12:45.346;34.682;1
12:12:45.372;34.682;1
12:12:45.392;34.682;1
12:12:45.415;34.682;1
12:12:45.438;34.682;1
12:12:45.461;34.682;1
12:12:45.484;34.682;1
12:12:45.507;34.682;1
12:12:45.531;34.682;1
12:12:45.553;34.682;1
12:12:45.578;34.682;1
12:12:45.599;34.682;1
12:12:45.623;34.705;1
12:12:45.646;34.705;1
12:12:45.670;34.705;1
12:12:45.691;34.705;1
12:12:45.717;34.705;1
12:12:45.737;34.705;1
12:12:45.762;34.705;1
12:12:45.783;34.705;1
12:12:45.808;34.705;1
12:12:45.832;34.705;1
12:12:45.853;34.705;1
12:12:45.876;34.705;1
12:12:45.898;34.705;1
12:12:45.923;34.705;1
12:12:45.944;34.751;1
12:12:45.970;34.751;1
12:12:45.991;34.751;1
12:12:46.014;34.751;1
12:12:46.037;34.751;1
12:12:46.059;34.751;1
12:12:46.085;34.751;1
12:12:46.106;34.751;1
12:12:46.131;34.751;1
12:12:46.154;34.751;1
12:12:46.174;34.751;1
12:12:46.198;34.751;1
12:12:46.222;34.751;1
12:12:46.243;34.751;1
12:12:46.269;34.821;1
12:12:46.290;34.821;1
12:12:46.313;34.821;1
12:12:46.338;34.821;1
12:12:46.358;34.821;1
12:12:46.385;34.821;1
12:12:46.404;34.821;1
12:12:46.427;34.821;1
12:12:46.452;34.821;1
12:12:46.473;34.821;1
12:12:46.498;34.821;1
12:12:46.520;34.821;1
12:12:46.542;34.821;1
12:12:46.568;34.821;1
12:12:46.590;34.914;1
12:12:46.613;34.914;1
12:12:46.634;34.914;1
12:12:46.659;34.914;1
12:12:46.682;34.914;1
12:12:46.704;34.914;1
12:12:46.727;34.914;1
12:12:46.752;34.914;1
12:12:46.772;34.914;1
12:12:46.797;34.914;1
12:12:46.818;34.914;1
12:12:46.843;34.914;1
12:12:46.866;34.914;1
12:12:46.888;34.914;1
12:12:46.910;34.868;1
12:12:46.936;34.868;1
12:12:46.956;34.868;1
12:12:46.982;34.868;1
12:12:47.003;34.868;1
12:12:47.026;34.868;1
12:12:47.049;34.868;1
12:12:47.074;34.868;1
12:12:47.096;34.868;1
12:12:47.117;34.868;1
12:12:47.141;34.868;1
12:12:47.165;34.868;1
12:12:47.188;34.868;1
12:12:47.211;34.868;1
12:12:47.235;34.868;1
12:12:47.257;34.821;1
12:12:47.282;34.821;1
12:12:47.304;34.821;1
12:12:47.326;34.821;1
12:12:47.348;34.821;1
12:12:47.371;34.821;1
12:12:47.394;34.821;1
12:12:47.420;34.821;1
12:12:47.441;34.821;1
12:12:47.463;34.821;1
12:12:47.487;34.821;1
12:12:47.510;34.821;1
12:12:47.532;34.821;1
12:12:47.555;34.775;1
12:12:47.578;34.775;1
12:12:47.601;34.775;1
12:12:47.624;34.775;1
12:12:47.648;34.775;1
12:12:47.670;34.775;1
12:12:47.693;34.775;1
12:12:47.716;34.775;1
12:12:47.739;34.775;1
12:12:47.762;34.775;1
12:12:47.785;34.775;1
12:12:47.808;34.775;1
12:12:47.831;34.775;1
12:12:47.854;34.775;1
12:12:47.880;34.891;1
12:12:47.900;34.891;1
12:12:47.923;34.891;1
12:12:47.947;34.891;1
12:12:47.969;34.891;1
12:12:47.994;34.891;1
12:12:48.015;34.891;1
12:12:48.039;34.891;1
12:12:48.061;34.891;1
12:12:48.084;34.891;1
12:12:48.108;34.891;1
12:12:48.133;34.891;1
12:12:48.154;34.891;1
12:12:48.177;34.891;1
12:12:48.200;34.891;1
12:12:48.222;34.891;1
12:12:48.246;34.891;1
12:12:48.269;34.891;1
12:12:48.292;34.891;1
12:12:48.316;34.891;1
12:12:48.336;34.891;1
12:12:48.360;34.891;1
12:12:48.382;34.891;1
12:12:48.405;34.891;1
12:12:48.430;34.891;1
12:12:48.452;34.891;1
12:12:48.474;34.891;1
12:12:48.500;34.891;1
12:12:48.522;34.891;1
12:12:48.543;34.937;1
12:12:48.566;34.937;1
12:12:48.589;34.937;1
12:12:48.613;34.937;1
12:12:48.638;34.937;1
12:12:48.658;34.937;1
12:12:48.683;34.937;1
12:12:48.706;34.937;1
12:12:48.729;34.937;1
12:12:48.751;34.937;1
12:12:48.774;34.937;1
12:12:48.797;34.937;1
12:12:48.819;34.984;1
12:12:48.842;34.984;1
12:12:48.865;34.984;1
12:12:48.890;34.984;1
12:12:48.913;34.984;1
12:12:48.935;34.984;1
12:12:48.958;34.984;1
12:12:48.982;34.984;1
12:12:49.003;34.984;1
12:12:49.026;34.984;1
12:12:49.049;34.984;1
12:12:49.072;34.984;1
12:12:49.095;34.984;1
12:12:49.118;34.984;1
12:12:49.141;34.984;1
12:12:49.164;34.984;1
12:12:49.187;34.984;1
12:12:49.211;34.984;1
12:12:49.233;34.984;1
12:12:49.256;34.984;1
12:12:49.280;34.984;1
12:12:49.302;34.984;1
12:12:49.325;34.984;1
12:12:49.350;34.984;1
12:12:49.373;34.984;1
12:12:49.394;34.984;1
12:12:49.417;34.984;1
12:12:49.440;34.984;1
12:12:49.463;35.123;1
12:12:49.486;35.123;1
12:12:49.509;35.123;1
12:12:49.532;35.123;1
12:12:49.555;35.123;1
12:12:49.580;35.123;1
12:12:49.601;35.123;1
12:12:49.624;35.123;1
12:12:49.647;35.123;1
12:12:49.670;35.123;1
12:12:49.693;35.123;1
12:12:49.716;35.123;1
12:12:49.739;35.123;1
12:12:49.762;35.123;1
12:12:49.786;35.123;1
12:12:49.808;34.96;1
12:12:49.833;34.96;1
12:12:49.854;34.96;1
12:12:49.877;34.96;1
12:12:49.900;34.96;1
12:12:49.923;34.96;1
12:12:49.946;34.96;1
12:12:49.969;34.96;1
12:12:49.993;34.96;1
12:12:50.015;34.96;1
12:12:50.038;34.96;1
12:12:50.061;34.96;1
12:12:50.084;34.96;1
12:12:50.107;35.053;1
12:12:50.130;35.053;1
12:12:50.153;35.053;1
12:12:50.176;35.053;1
12:12:50.199;35.053;1
12:12:50.222;35.053;1
12:12:50.247;35.053;1
12:12:50.270;35.053;1
12:12:50.291;35.053;1
12:12:50.314;35.053;1
12:12:50.337;35.053;1
12:12:50.360;35.053;1
12:12:50.383;35.053;1
12:12:50.406;35.053;1
12:12:50.429;35.03;1
12:12:50.452;35.03;1
12:12:50.475;35.03;1
12:12:50.498;35.03;1
12:12:50.521;35.03;1
12:12:50.544;35.03;1
12:12:50.567;35.03;1
12:12:50.590;35.03;1
12:12:50.613;35.03;1
12:12:50.636;35.03;1
12:12:50.659;35.03;1
12:12:50.683;35.03;1
12:12:50.705;35.03;1
12:12:50.728;35.03;1
12:12:50.751;35.123;1
12:12:50.777;35.123;1
12:12:50.797;35.123;1
12:12:50.820;35.123;1
12:12:50.843;35.123;1
12:12:50.866;35.123;1
12:12:50.889;35.123;1
12:12:50.912;35.123;1
12:12:50.935;35.123;1
12:12:50.958;35.123;1
12:12:50.983;35.123;1
12:12:51.004;35.123;1
12:12:51.027;35.123;1
12:12:51.050;35.123;1
12:12:51.073;35.123;1
12:12:51.097;35.123;1
12:12:51.119;35.123;1
12:12:51.142;35.123;1
12:12:51.165;35.123;1
12:12:51.190;35.123;1
12:12:51.211;35.123;1
12:12:51.234;35.123;1
12:12:51.257;35.123;1
12:12:51.282;35.123;1
12:12:51.305;35.123;1
12:12:51.328;35.123;1
12:12:51.352;35.123;1
12:12:51.373;35.123;1
12:12:51.396;35.123;1
12:12:51.418;35.193;1
12:12:51.441;35.193;1
12:12:51.464;35.193;1
12:12:51.488;35.193;1
12:12:51.511;35.193;1
12:12:51.534;35.193;1
12:12:51.556;35.193;1
12:12:51.580;35.193;1
12:12:51.602;35.193;1
12:12:51.627;35.193;1
12:12:51.650;35.193;1
12:12:51.671;35.193;1
12:12:51.697;35.193;1
12:12:51.717;35.193;1
12:12:51.742;35.193;1
12:12:51.764;35.193;1
12:12:51.789;35.193;1
12:12:51.810;35.193;1
12:12:51.833;35.193;1
12:12:51.855;35.193;1
12:12:51.881;35.193;1
12:12:51.903;35.193;1
12:12:51.926;35.193;1
12:12:51.949;35.193;1
12:12:51.971;35.193;1
12:12:51.995;35.193;1
12:12:52.017;35.193;1
12:12:52.039;35.193;1
12:12:52.062;35.123;1
12:12:52.086;35.123;1
12:12:52.108;35.123;1
12:12:52.131;35.123;1
12:12:52.154;35.123;1
12:12:52.177;35.123;1
12:12:52.200;35.123;1
12:12:52.224;35.123;1
12:12:52.247;35.123;1
12:12:52.270;35.123;1
12:12:52.292;35.123;1
12:12:52.315;35.193;1
12:12:52.338;35.193;1
12:12:52.363;35.193;1
12:12:52.384;35.193;1
12:12:52.407;35.193;1
12:12:52.430;35.193;1
12:12:52.455;35.193;1
12:12:52.476;35.193;1
12:12:52.499;35.193;1
12:12:52.522;35.193;1
12:12:52.545;35.193;1
12:12:52.568;35.193;1
12:12:52.591;35.193;1
12:12:52.614;35.193;1
12:12:52.637;35.216;1
12:12:52.660;35.216;1
12:12:52.683;35.216;1
12:12:52.706;35.216;1
12:12:52.729;35.216;1
12:12:52.752;35.216;1
12:12:52.775;35.216;1
12:12:52.799;35.216;1
12:12:52.821;35.216;1
12:12:52.844;35.216;1
12:12:52.867;35.216;1
12:12:52.891;35.216;1
12:12:52.915;35.216;1
12:12:52.936;35.216;1
12:12:52.960;35.216;1
12:12:52.984;35.239;1
12:12:53.006;35.239;1
12:12:53.030;35.239;1
12:12:53.052;35.239;1
12:12:53.076;35.239;1
12:12:53.098;35.239;1
12:12:53.120;35.239;1
12:12:53.143;35.239;1
12:12:53.166;35.239;1
12:12:53.189;35.239;1
12:12:53.212;35.239;1
12:12:53.235;35.239;1
12:12:53.258;35.239;1
12:12:53.282;35.239;1
12:12:53.304;35.309;1
12:12:53.328;35.309;1
12:12:53.351;35.309;1
12:12:53.373;35.309;1
12:12:53.398;35.309;1
12:12:53.421;35.309;1
12:12:53.444;35.309;1
12:12:53.465;35.309;1
12:12:53.490;35.309;1
12:12:53.514;35.309;1
12:12:53.537;35.309;1
12:12:53.558;35.309;1
12:12:53.583;35.309;1
12:12:53.605;35.309;1
12:12:53.628;35.309;1
12:12:53.651;35.309;1
12:12:53.675;35.309;1
12:12:53.695;35.309;1
12:12:53.718;35.309;1
12:12:53.741;35.309;1
12:12:53.765;35.309;1
12:12:53.790;35.309;1
12:12:53.811;35.309;1
12:12:53.835;35.309;1
12:12:53.858;35.309;1
12:12:53.881;35.309;1
12:12:53.904;35.309;1
12:12:53.928;35.309;1
12:12:53.951;35.263;1
12:12:53.972;35.263;1
12:12:53.998;35.263;1
12:12:54.019;35.263;1
12:12:54.042;35.263;1
12:12:54.064;35.263;1
12:12:54.090;35.263;1
12:12:54.111;35.263;1
12:12:54.136;35.263;1
12:12:54.158;35.263;1
12:12:54.181;35.263;1
12:12:54.202;35.263;1
12:12:54.226;35.263;1
12:12:54.250;35.263;1
12:12:54.274;35.263;1
12:12:54.295;35.425;1
12:12:54.317;35.425;1
12:12:54.341;35.425;1
12:12:54.364;35.425;1
12:12:54.387;35.425;1
12:12:54.411;35.425;1
12:12:54.432;35.425;1
12:12:54.455;35.425;1
12:12:54.478;35.425;1
12:12:54.501;35.425;1
12:12:54.524;35.425;1
12:12:54.550;35.425;1
12:12:54.571;35.425;1
12:12:54.593;35.356;1
12:12:54.616;35.356;1
12:12:54.639;35.356;1
12:12:54.662;35.356;1
12:12:54.685;35.356;1
12:12:54.708;35.356;1
12:12:54.731;35.356;1
12:12:54.753;35.356;1
12:12:54.776;35.356;1
12:12:54.799;35.356;1
12:12:54.822;35.356;1
12:12:54.845;35.356;1
12:12:54.868;35.356;1
12:12:54.891;35.356;1
12:12:54.914;35.379;1
12:12:54.937;35.379;1
12:12:54.960;35.379;1
12:12:54.983;35.379;1
12:12:55.006;35.379;1
12:12:55.031;35.379;1
12:12:55.053;35.379;1
12:12:55.076;35.379;1
12:12:55.099;35.379;1
12:12:55.121;35.379;1
12:12:55.147;35.379;1
12:12:55.168;35.379;1
12:12:55.190;35.379;1
12:12:55.213;35.425;1
12:12:55.236;35.425;1
12:12:55.259;35.425;1
12:12:55.283;35.425;1
12:12:55.307;35.425;1
12:12:55.329;35.425;1
12:12:55.351;35.425;1
12:12:55.375;35.425;1
12:12:55.399;35.425;1
12:12:55.421;35.425;1
12:12:55.444;35.425;1
12:12:55.466;35.425;1
12:12:55.492;35.425;1
12:12:55.512;35.379;1
12:12:55.537;35.379;1
12:12:55.558;35.379;1
12:12:55.583;35.379;1
12:12:55.606;35.379;1
12:12:55.627;35.379;1
12:12:55.653;35.379;1
12:12:55.675;35.379;1
12:12:55.696;35.379;1
12:12:55.719;35.379;1
12:12:55.742;35.379;1
12:12:55.768;35.379;1
12:12:55.788;35.379;1
12:12:55.811;35.379;1
12:12:55.834;35.449;1
12:12:55.857;35.449;1
12:12:55.880;35.449;1
