TimeStamp;Контроль управления дозатором газа ДГ ;0 - Bad, 1 - Good
12:12:36.009;54.069;1
12:12:36.031;54.069;1
12:12:36.054;54.063;1
12:12:36.080;54.063;1
12:12:36.101;54.072;1
12:12:36.124;54.066;1
12:12:36.146;54.066;1
12:12:36.169;54.066;1
12:12:36.193;54.063;1
12:12:36.216;54.063;1
12:12:36.238;54.063;1
12:12:36.262;54.063;1
12:12:36.285;54.066;1
12:12:36.310;54.066;1
12:12:36.330;54.066;1
12:12:36.356;54.063;1
12:12:36.379;54.063;1
12:12:36.400;54.063;1
12:12:36.422;54.063;1
12:12:36.445;54.069;1
12:12:36.471;54.069;1
12:12:36.492;54.063;1
12:12:36.515;54.066;1
12:12:36.537;54.069;1
12:12:36.561;54.069;1
12:12:36.586;54.063;1
12:12:36.608;54.066;1
12:12:36.632;54.066;1
12:12:36.654;54.063;1
12:12:36.676;54.066;1
12:12:36.700;54.06;1
12:12:36.721;54.06;1
12:12:36.746;54.063;1
12:12:36.769;54.063;1
12:12:36.790;54.063;1
12:12:36.813;54.06;1
12:12:36.836;54.066;1
12:12:36.859;54.063;1
12:12:36.882;54.063;1
12:12:36.907;54.063;1
12:12:36.930;54.066;1
12:12:36.952;54.063;1
12:12:36.974;54.063;1
12:12:36.998;54.063;1
12:12:37.021;54.063;1
12:12:37.044;54.063;1
12:12:37.067;54.066;1
12:12:37.089;54.066;1
12:12:37.112;54.063;1
12:12:37.135;54.069;1
12:12:37.158;54.069;1
12:12:37.182;54.069;1
12:12:37.206;54.066;1
12:12:37.229;54.063;1
12:12:37.251;54.063;1
12:12:37.273;54.069;1
12:12:37.299;54.069;1
12:12:37.319;54.063;1
12:12:37.343;54.063;1
12:12:37.366;54.069;1
12:12:37.388;54.088;0
12:12:37.411;54.091;1
12:12:37.434;54.091;1
12:12:37.457;54.094;1
12:12:37.481;54.1;1
12:12:37.504;54.1;1
12:12:37.527;54.097;1
12:12:37.549;54.088;1
12:12:37.575;54.088;1
12:12:37.597;54.079;1
12:12:37.621;54.079;1
12:12:37.642;54.085;1
12:12:37.664;54.085;1
12:12:37.687;54.091;1
12:12:37.710;54.091;1
12:12:37.733;54.082;1
12:12:37.756;54.076;1
12:12:37.784;54.076;1
12:12:37.803;54.079;1
12:12:37.825;54.079;1
12:12:37.848;54.079;1
12:12:37.874;54.079;1
12:12:37.895;54.076;1
12:12:37.918;54.079;1
12:12:37.940;54.079;1
12:12:37.965;54.079;1
12:12:37.988;54.072;0
12:12:38.009;54.072;1
12:12:38.035;54.076;1
12:12:38.057;54.079;1
12:12:38.080;54.076;1
12:12:38.102;54.076;1
12:12:38.124;54.082;1
12:12:38.150;54.082;1
12:12:38.172;54.076;1
12:12:38.193;54.076;1
12:12:38.216;54.079;1
12:12:38.239;54.079;1
12:12:38.262;54.079;1
12:12:38.286;54.079;1
12:12:38.308;54.079;1
12:12:38.331;54.072;1
12:12:38.355;54.079;1
12:12:38.377;54.076;1
12:12:38.400;54.076;1
12:12:38.423;54.076;1
12:12:38.449;54.076;1
12:12:38.471;54.079;1
12:12:38.492;54.079;1
12:12:38.515;54.079;1
12:12:38.538;54.079;1
12:12:38.563;54.082;1
12:12:38.584;54.082;1
12:12:38.607;54.076;1
12:12:38.630;54.079;1
12:12:38.653;54.079;1
12:12:38.678;54.076;1
12:12:38.699;54.076;1
12:12:38.722;54.079;1
12:12:38.745;54.079;1
12:12:38.768;54.079;1
12:12:38.791;54.079;1
12:12:38.815;54.072;1
12:12:38.838;54.079;1
12:12:38.860;54.079;1
12:12:38.884;54.076;1
12:12:38.906;54.076;1
12:12:38.931;54.079;1
12:12:38.954;54.079;1
12:12:38.976;54.079;1
12:12:38.999;54.079;1
12:12:39.021;54.082;1
12:12:39.044;54.082;1
12:12:39.067;54.076;1
12:12:39.090;54.076;1
12:12:39.113;54.076;1
12:12:39.136;54.076;1
12:12:39.159;54.079;1
12:12:39.182;54.079;1
12:12:39.206;54.079;1
12:12:39.230;54.079;1
12:12:39.252;54.079;1
12:12:39.274;54.079;1
12:12:39.299;54.076;1
12:12:39.320;54.079;1
12:12:39.343;54.069;0
12:12:39.366;54.063;0
12:12:39.390;54.063;1
12:12:39.412;54.063;1
12:12:39.435;54.063;1
12:12:39.458;54.051;1
12:12:39.484;54.051;1
12:12:39.506;54.045;1
12:12:39.528;54.045;1
12:12:39.550;54.045;1
12:12:39.576;54.042;1
12:12:39.597;54.038;1
12:12:39.621;54.032;1
12:12:39.642;54.032;1
12:12:39.666;54.032;1
12:12:39.690;54.032;1
12:12:39.713;54.032;1
12:12:39.735;54.032;1
12:12:39.758;54.029;1
12:12:39.782;54.032;1
12:12:39.804;54.032;1
12:12:39.828;54.032;1
12:12:39.850;54.038;0
12:12:39.872;54.038;1
12:12:39.897;54.038;1
12:12:39.918;54.048;0
12:12:39.942;54.042;0
12:12:39.964;54.042;1
12:12:39.988;54.042;1
12:12:40.010;54.045;1
12:12:40.036;54.042;1
12:12:40.057;54.038;1
12:12:40.082;54.038;1
12:12:40.104;54.038;1
12:12:40.126;54.035;1
12:12:40.148;54.038;1
12:12:40.174;54.038;1
12:12:40.194;54.035;1
12:12:40.220;54.035;1
12:12:40.240;54.035;1
12:12:40.264;54.035;1
12:12:40.286;54.032;1
12:12:40.309;54.045;0
12:12:40.332;54.045;1
12:12:40.355;54.045;1
12:12:40.381;54.048;1
12:12:40.401;54.048;1
12:12:40.424;54.048;1
12:12:40.447;54.048;1
12:12:40.470;54.048;1
12:12:40.494;54.048;1
12:12:40.517;54.048;1
12:12:40.540;54.054;1
12:12:40.562;54.051;1
12:12:40.586;54.051;1
12:12:40.609;54.051;1
12:12:40.633;54.051;1
12:12:40.658;54.054;1
12:12:40.679;54.054;1
12:12:40.702;54.051;1
12:12:40.725;54.051;1
12:12:40.749;54.051;1
12:12:40.772;54.054;1
12:12:40.797;54.054;1
12:12:40.817;54.054;1
12:12:40.840;54.045;1
12:12:40.864;54.045;1
12:12:40.888;54.045;1
12:12:40.908;54.042;1
12:12:40.932;54.042;1
12:12:40.956;54.042;1
12:12:40.977;54.042;1
12:12:41.001;54.038;1
12:12:41.023;54.032;1
12:12:41.049;54.026;1
12:12:41.071;54.026;1
12:12:41.093;54.026;1
12:12:41.115;54.035;1
12:12:41.139;54.035;1
12:12:41.163;54.029;1
12:12:41.186;54.038;1
12:12:41.209;54.038;1
12:12:41.233;54.042;1
12:12:41.255;54.042;1
12:12:41.276;54.045;1
12:12:41.301;54.045;1
12:12:41.324;54.042;1
12:12:41.347;54.042;1
12:12:41.369;54.038;1
12:12:41.391;54.038;1
12:12:41.415;54.038;1
12:12:41.437;54.035;1
12:12:41.461;54.035;1
12:12:41.486;54.045;0
12:12:41.508;54.045;1
12:12:41.532;54.038;0
12:12:41.553;54.038;1
12:12:41.576;54.038;1
12:12:41.597;54.035;1
12:12:41.620;54.035;1
12:12:41.643;54.035;1
12:12:41.666;54.032;1
12:12:41.689;54.035;1
12:12:41.712;54.029;0
12:12:41.735;54.032;1
12:12:41.758;54.032;1
12:12:41.781;54.032;1
12:12:41.807;54.032;1
12:12:41.829;54.038;0
12:12:41.851;54.035;1
12:12:41.873;54.032;1
12:12:41.896;54.032;1
12:12:41.920;54.032;1
12:12:41.943;54.038;1
12:12:41.966;54.042;1
12:12:41.991;54.042;1
12:12:42.011;54.051;1
12:12:42.037;54.051;1
12:12:42.057;54.06;1
12:12:42.082;54.06;1
12:12:42.103;54.06;1
12:12:42.126;54.06;1
12:12:42.149;54.06;1
12:12:42.173;54.06;1
12:12:42.196;54.054;1
12:12:42.218;54.057;1
12:12:42.241;54.06;1
12:12:42.264;54.06;1
12:12:42.288;54.06;1
12:12:42.310;54.06;1
12:12:42.334;54.06;1
12:12:42.356;54.057;1
12:12:42.380;54.054;1
12:12:42.402;54.054;1
12:12:42.425;54.06;1
12:12:42.448;54.057;1
12:12:42.474;54.057;1
12:12:42.494;54.06;1
12:12:42.517;54.057;1
12:12:42.540;54.057;1
12:12:42.563;54.057;1
12:12:42.587;54.057;1
12:12:42.610;54.057;1
12:12:42.634;54.057;1
12:12:42.655;54.054;1
12:12:42.680;54.054;1
12:12:42.701;54.048;1
12:12:42.724;54.048;1
12:12:42.747;54.048;1
12:12:42.770;54.045;1
12:12:42.793;54.045;1
12:12:42.816;54.042;1
12:12:42.839;54.042;1
12:12:42.862;54.042;1
12:12:42.886;54.042;1
12:12:42.909;54.042;1
12:12:42.933;54.035;1
12:12:42.954;54.035;1
12:12:42.977;54.032;1
12:12:43.000;54.029;1
12:12:43.023;54.029;1
12:12:43.046;54.029;1
12:12:43.069;54.029;1
12:12:43.093;54.029;1
12:12:43.115;54.026;1
12:12:43.138;54.026;1
12:12:43.161;54.026;1
12:12:43.185;54.026;1
12:12:43.208;54.029;1
12:12:43.231;54.029;1
12:12:43.254;54.026;1
12:12:43.276;54.02;0
12:12:43.301;54.02;1
12:12:43.323;54.023;1
12:12:43.345;54.02;1
12:12:43.371;54.017;1
12:12:43.391;54.017;1
12:12:43.414;54.017;1
12:12:43.437;54.014;1
12:12:43.461;54.014;1
12:12:43.486;54.017;1
12:12:43.506;54.02;1
12:12:43.530;54.02;1
12:12:43.552;54.02;1
12:12:43.578;54.02;1
12:12:43.599;54.02;1
12:12:43.621;54.017;1
12:12:43.644;54.014;1
12:12:43.670;54.017;1
12:12:43.692;54.023;1
12:12:43.715;54.023;1
12:12:43.738;54.023;1
12:12:43.759;54.038;0
12:12:43.783;54.042;1
12:12:43.807;54.045;1
12:12:43.831;54.048;1
12:12:43.854;54.048;1
12:12:43.875;54.048;1
12:12:43.897;54.048;1
12:12:43.921;54.048;1
12:12:43.944;54.045;1
12:12:43.966;54.042;1
12:12:43.991;54.042;1
12:12:44.013;54.035;1
12:12:44.036;54.035;1
12:12:44.059;54.035;1
12:12:44.085;54.035;1
12:12:44.107;54.029;1
12:12:44.127;54.029;1
12:12:44.152;54.035;1
12:12:44.175;54.035;1
12:12:44.196;54.035;1
12:12:44.219;54.038;1
12:12:44.243;54.042;1
12:12:44.265;54.042;1
12:12:44.291;54.038;1
12:12:44.314;54.045;0
12:12:44.337;54.045;1
12:12:44.358;54.048;1
12:12:44.383;54.051;1
12:12:44.405;54.051;1
12:12:44.429;54.048;1
12:12:44.451;54.051;1
12:12:44.472;54.051;1
12:12:44.497;54.051;1
12:12:44.519;54.051;1
12:12:44.542;54.051;1
12:12:44.566;54.051;1
12:12:44.590;54.051;1
12:12:44.611;54.048;1
12:12:44.633;54.048;1
12:12:44.657;54.045;1
12:12:44.682;54.054;1
12:12:44.703;54.054;1
12:12:44.725;54.048;1
12:12:44.751;54.051;1
12:12:44.773;54.054;1
12:12:44.797;54.054;1
12:12:44.819;54.054;1
12:12:44.841;54.054;1
12:12:44.865;54.045;1
12:12:44.889;54.051;0
12:12:44.909;54.048;1
12:12:44.935;54.048;1
12:12:44.957;54.048;1
12:12:44.982;54.048;1
12:12:45.001;54.051;1
12:12:45.024;54.048;1
12:12:45.047;54.045;1
12:12:45.073;54.051;0
12:12:45.093;54.051;1
12:12:45.116;54.051;1
12:12:45.139;54.051;1
12:12:45.162;54.051;1
12:12:45.185;54.051;1
12:12:45.208;54.048;1
12:12:45.231;54.054;1
12:12:45.254;54.054;1
12:12:45.277;54.048;1
12:12:45.300;54.048;1
12:12:45.323;54.048;1
12:12:45.346;54.048;1
12:12:45.372;54.048;1
12:12:45.392;54.051;1
12:12:45.415;54.048;1
12:12:45.438;54.051;1
12:12:45.461;54.048;1
12:12:45.484;54.048;1
12:12:45.507;54.048;1
12:12:45.531;54.048;1
12:12:45.553;54.051;1
12:12:45.578;54.048;1
12:12:45.599;54.048;1
12:12:45.623;54.051;1
12:12:45.646;54.048;1
12:12:45.670;54.048;1
12:12:45.691;54.048;1
12:12:45.717;54.048;1
12:12:45.737;54.051;1
12:12:45.762;54.048;1
12:12:45.783;54.045;1
12:12:45.808;54.045;1
12:12:45.832;54.048;1
12:12:45.853;54.048;1
12:12:45.876;54.048;1
12:12:45.898;54.051;1
12:12:45.923;54.051;1
12:12:45.944;54.051;1
12:12:45.970;54.051;1
12:12:45.991;54.048;1
12:12:46.014;54.048;1
12:12:46.037;54.051;1
12:12:46.059;54.051;1
12:12:46.085;54.051;1
12:12:46.106;54.045;1
12:12:46.131;54.045;1
12:12:46.154;54.038;0
12:12:46.174;54.038;1
12:12:46.198;54.042;1
12:12:46.222;54.042;1
12:12:46.243;54.032;0
12:12:46.269;54.035;1
12:12:46.290;54.035;1
12:12:46.313;54.035;1
12:12:46.338;54.038;1
12:12:46.358;54.038;1
12:12:46.385;54.045;0
12:12:46.404;54.051;0
12:12:46.427;54.048;1
12:12:46.452;54.045;1
12:12:46.473;54.045;1
12:12:46.498;54.048;1
12:12:46.520;54.048;1
12:12:46.542;54.051;1
12:12:46.568;54.051;1
12:12:46.590;54.048;1
12:12:46.613;54.051;1
12:12:46.634;54.051;1
12:12:46.659;54.051;1
12:12:46.682;54.054;1
12:12:46.704;54.048;1
12:12:46.727;54.048;1
12:12:46.752;54.051;1
12:12:46.772;54.051;1
12:12:46.797;54.051;1
12:12:46.818;54.051;1
12:12:46.843;54.048;1
12:12:46.866;54.048;1
12:12:46.888;54.045;1
12:12:46.910;54.045;1
12:12:46.936;54.045;1
12:12:46.956;54.045;1
12:12:46.982;54.048;1
12:12:47.003;54.051;1
12:12:47.026;54.051;1
12:12:47.049;54.051;1
12:12:47.074;54.051;1
12:12:47.096;54.051;1
12:12:47.117;54.051;1
12:12:47.141;54.048;1
12:12:47.165;54.048;1
12:12:47.188;54.048;1
12:12:47.211;54.048;1
12:12:47.235;54.048;1
12:12:47.257;54.045;1
12:12:47.282;54.042;1
12:12:47.304;54.048;1
12:12:47.326;54.048;1
12:12:47.348;54.048;1
12:12:47.371;54.045;1
12:12:47.394;54.045;1
12:12:47.420;54.051;1
12:12:47.441;54.051;1
12:12:47.463;54.054;1
12:12:47.487;54.054;1
12:12:47.510;54.054;1
12:12:47.532;54.054;1
12:12:47.555;54.048;0
12:12:47.578;54.051;1
12:12:47.601;54.051;1
12:12:47.624;54.051;1
12:12:47.648;54.048;1
12:12:47.670;54.051;1
12:12:47.693;54.054;1
12:12:47.716;54.048;1
12:12:47.739;54.048;1
12:12:47.762;54.048;1
12:12:47.785;54.054;1
12:12:47.808;54.051;1
12:12:47.831;54.051;1
12:12:47.854;54.045;1
12:12:47.880;54.045;1
12:12:47.900;54.051;1
12:12:47.923;54.051;1
12:12:47.947;54.054;1
12:12:47.969;54.048;1
12:12:47.994;54.048;1
12:12:48.015;54.048;1
12:12:48.039;54.048;1
12:12:48.061;54.048;1
12:12:48.084;54.051;1
12:12:48.108;54.048;1
12:12:48.133;54.048;1
12:12:48.154;54.048;1
12:12:48.177;54.051;1
12:12:48.200;54.051;1
12:12:48.222;54.054;1
12:12:48.246;54.051;1
12:12:48.269;54.048;1
12:12:48.292;54.048;1
12:12:48.316;54.048;1
12:12:48.336;54.048;1
12:12:48.360;54.051;1
12:12:48.382;54.048;1
12:12:48.405;54.048;1
12:12:48.430;54.048;1
12:12:48.452;54.048;1
12:12:48.474;54.048;1
12:12:48.500;54.054;1
12:12:48.522;54.048;1
12:12:48.543;54.051;1
12:12:48.566;54.051;1
12:12:48.589;54.051;1
12:12:48.613;54.051;1
12:12:48.638;54.051;1
12:12:48.658;54.051;1
12:12:48.683;54.051;1
12:12:48.706;54.048;1
12:12:48.729;54.048;1
12:12:48.751;54.051;1
12:12:48.774;54.051;1
12:12:48.797;54.051;1
12:12:48.819;54.048;1
12:12:48.842;54.042;1
12:12:48.865;54.042;1
12:12:48.890;54.042;1
12:12:48.913;54.042;1
12:12:48.935;54.032;0
12:12:48.958;54.029;1
12:12:48.982;54.029;1
12:12:49.003;54.029;1
12:12:49.026;54.023;1
12:12:49.049;54.02;1
12:12:49.072;54.017;1
12:12:49.095;54.017;1
12:12:49.118;54.017;1
12:12:49.141;54.014;1
12:12:49.164;54.014;1
12:12:49.187;54.014;1
12:12:49.211;54.017;1
12:12:49.233;54.02;1
12:12:49.256;54.02;1
12:12:49.280;54.02;1
12:12:49.302;54.023;1
12:12:49.325;54.023;1
12:12:49.350;54.017;0
12:12:49.373;54.014;1
12:12:49.394;54.014;1
12:12:49.417;54.02;0
12:12:49.440;54.02;1
12:12:49.463;54.014;0
12:12:49.486;54.014;1
12:12:49.509;54.011;1
12:12:49.532;54.011;1
12:12:49.555;54.008;1
12:12:49.580;54.011;1
12:12:49.601;54.011;1
12:12:49.624;54.011;1
12:12:49.647;54.001;0
12:12:49.670;53.995;1
12:12:49.693;53.995;1
12:12:49.716;53.995;1
12:12:49.739;53.995;1
12:12:49.762;53.992;1
12:12:49.786;53.992;1
12:12:49.808;53.989;1
12:12:49.833;53.983;1
12:12:49.854;53.983;1
12:12:49.877;53.983;1
12:12:49.900;53.992;1
12:12:49.923;53.992;1
12:12:49.946;53.992;1
12:12:49.969;53.992;1
12:12:49.993;53.995;1
12:12:50.015;53.998;1
12:12:50.038;54.001;1
12:12:50.061;54.001;1
12:12:50.084;54.001;1
12:12:50.107;53.998;1
12:12:50.130;53.998;1
12:12:50.153;54.001;1
12:12:50.176;54.001;1
12:12:50.199;53.998;1
12:12:50.222;53.998;1
12:12:50.247;53.998;1
12:12:50.270;54.011;0
12:12:50.291;54.023;0
12:12:50.314;54.023;1
12:12:50.337;54.02;1
12:12:50.360;54.02;1
12:12:50.383;54.02;1
12:12:50.406;54.023;1
12:12:50.429;54.02;1
12:12:50.452;54.023;1
12:12:50.475;54.023;1
12:12:50.498;54.023;1
12:12:50.521;54.017;1
12:12:50.544;54.017;1
12:12:50.567;54.014;1
12:12:50.590;54.014;1
12:12:50.613;54.017;1
12:12:50.636;54.017;1
12:12:50.659;54.017;1
12:12:50.683;54.017;1
12:12:50.705;54.014;1
12:12:50.728;54.011;1
12:12:50.751;54.008;1
12:12:50.777;54.011;1
12:12:50.797;54.011;1
12:12:50.820;54.011;1
12:12:50.843;54.008;1
12:12:50.866;54.008;1
12:12:50.889;54.008;1
12:12:50.912;54.008;1
12:12:50.935;54.008;1
12:12:50.958;54.008;1
12:12:50.983;54.014;0
12:12:51.004;54.014;1
12:12:51.027;54.014;1
12:12:51.050;54.011;1
12:12:51.073;54.008;1
12:12:51.097;54.008;1
12:12:51.119;54.004;1
12:12:51.142;54.008;1
12:12:51.165;53.995;0
12:12:51.190;53.995;1
12:12:51.211;54.001;0
12:12:51.234;54.001;1
12:12:51.257;53.998;1
12:12:51.282;53.995;1
12:12:51.305;53.992;1
12:12:51.328;53.992;1
12:12:51.352;53.992;1
12:12:51.373;53.992;1
12:12:51.396;53.989;1
12:12:51.418;53.98;1
12:12:51.441;53.974;1
12:12:51.464;53.974;1
12:12:51.488;53.974;1
12:12:51.511;53.974;1
12:12:51.534;53.97;1
12:12:51.556;53.974;1
12:12:51.580;53.967;1
12:12:51.602;53.97;1
12:12:51.627;53.97;1
12:12:51.650;53.98;1
12:12:51.671;53.98;1
12:12:51.697;53.983;1
12:12:51.717;53.983;1
12:12:51.742;53.989;0
12:12:51.764;53.989;1
12:12:51.789;53.989;1
12:12:51.810;53.989;1
12:12:51.833;53.995;1
12:12:51.855;54.008;1
12:12:51.881;54.017;1
12:12:51.903;54.017;1
12:12:51.926;54.017;1
12:12:51.949;54.023;1
12:12:51.971;54.023;1
12:12:51.995;54.023;1
12:12:52.017;54.023;1
12:12:52.039;54.026;1
12:12:52.062;54.026;1
12:12:52.086;54.023;1
12:12:52.108;54.023;1
12:12:52.131;54.023;1
12:12:52.154;54.026;1
12:12:52.177;54.026;1
12:12:52.200;54.026;1
12:12:52.224;54.026;1
12:12:52.247;54.026;1
12:12:52.270;54.02;1
12:12:52.292;54.023;1
12:12:52.315;54.023;1
12:12:52.338;54.023;1
12:12:52.363;54.023;1
12:12:52.384;54.026;1
12:12:52.407;54.026;1
12:12:52.430;54.023;1
12:12:52.455;54.023;1
12:12:52.476;54.026;1
12:12:52.499;54.026;1
12:12:52.522;54.026;1
12:12:52.545;54.023;1
12:12:52.568;54.026;1
12:12:52.591;54.026;1
12:12:52.614;54.026;1
12:12:52.637;54.023;1
12:12:52.660;54.023;1
12:12:52.683;54.023;1
12:12:52.706;54.023;1
12:12:52.729;54.023;1
12:12:52.752;54.026;1
12:12:52.775;54.023;1
12:12:52.799;54.023;1
12:12:52.821;54.026;1
12:12:52.844;54.026;1
12:12:52.867;54.026;1
12:12:52.891;54.026;1
12:12:52.915;54.026;1
12:12:52.936;54.023;1
12:12:52.960;54.02;1
12:12:52.984;54.026;1
12:12:53.006;54.023;1
12:12:53.030;54.023;1
12:12:53.052;54.023;1
12:12:53.076;54.023;1
12:12:53.098;54.023;1
12:12:53.120;54.026;1
12:12:53.143;54.026;1
12:12:53.166;54.026;1
12:12:53.189;54.026;1
12:12:53.212;54.023;1
12:12:53.235;54.023;1
12:12:53.258;54.02;1
12:12:53.282;54.02;1
12:12:53.304;54.02;1
12:12:53.328;54.02;1
12:12:53.351;54.023;1
12:12:53.373;54.023;1
12:12:53.398;54.02;1
12:12:53.421;54.026;1
12:12:53.444;54.026;1
12:12:53.465;54.023;1
12:12:53.490;54.026;1
12:12:53.514;54.026;1
12:12:53.537;54.023;1
12:12:53.558;54.026;1
12:12:53.583;54.026;1
12:12:53.605;54.023;1
12:12:53.628;54.017;1
12:12:53.651;54.017;1
12:12:53.675;54.014;1
12:12:53.695;54.014;1
12:12:53.718;54.011;1
12:12:53.741;54.008;1
12:12:53.765;54.008;1
12:12:53.790;54.008;1
12:12:53.811;54.001;1
12:12:53.835;53.998;1
12:12:53.858;53.995;1
12:12:53.881;53.995;1
12:12:53.904;53.995;1
12:12:53.928;53.995;1
12:12:53.951;53.998;1
12:12:53.972;53.998;1
12:12:53.998;53.995;0
12:12:54.019;53.995;1
12:12:54.042;53.995;1
12:12:54.064;53.998;1
12:12:54.090;54.001;1
12:12:54.111;54.001;1
12:12:54.136;53.995;1
12:12:54.158;53.995;1
12:12:54.181;53.998;1
12:12:54.202;53.995;1
12:12:54.226;53.995;1
12:12:54.250;53.995;1
12:12:54.274;53.995;1
12:12:54.295;53.995;1
12:12:54.317;53.992;1
12:12:54.341;53.986;0
12:12:54.364;53.989;1
12:12:54.387;53.983;0
12:12:54.411;53.983;1
12:12:54.432;53.983;1
12:12:54.455;53.98;1
12:12:54.478;53.98;1
12:12:54.501;53.98;1
12:12:54.524;53.98;1
12:12:54.550;53.98;1
12:12:54.571;53.974;1
12:12:54.593;53.961;1
12:12:54.616;53.964;1
12:12:54.639;53.958;1
12:12:54.662;53.958;1
12:12:54.685;53.958;1
12:12:54.708;53.958;1
12:12:54.731;53.955;1
12:12:54.753;53.958;1
12:12:54.776;53.955;1
12:12:54.799;53.955;1
12:12:54.822;53.955;1
12:12:54.845;53.955;1
12:12:54.868;53.958;0
12:12:54.891;53.958;1
12:12:54.914;53.955;1
12:12:54.937;53.955;1
12:12:54.960;53.955;1
12:12:54.983;53.955;1
12:12:55.006;53.964;1
12:12:55.031;53.964;1
12:12:55.053;53.967;1
12:12:55.076;53.967;1
12:12:55.099;53.967;1
12:12:55.121;53.967;1
12:12:55.147;53.97;1
12:12:55.168;53.977;1
12:12:55.190;53.977;1
12:12:55.213;53.977;1
12:12:55.236;53.977;1
12:12:55.259;53.983;1
12:12:55.283;53.983;1
12:12:55.307;53.983;1
12:12:55.329;53.989;1
12:12:55.351;53.983;1
12:12:55.375;53.983;1
12:12:55.399;53.983;1
12:12:55.421;53.986;1
12:12:55.444;53.983;1
12:12:55.466;53.983;1
12:12:55.492;53.977;0
12:12:55.512;53.977;1
12:12:55.537;53.974;1
12:12:55.558;53.974;1
12:12:55.583;53.974;1
12:12:55.606;53.967;0
12:12:55.627;53.974;0
12:12:55.653;53.974;1
12:12:55.675;53.974;1
12:12:55.696;53.97;1
12:12:55.719;53.967;1
12:12:55.742;53.967;1
12:12:55.768;53.967;1
12:12:55.788;53.967;1
12:12:55.811;53.961;0
12:12:55.834;53.964;1
12:12:55.857;53.964;1
12:12:55.880;53.964;1
12:12:55.903;53.961;1
12:12:55.929;53.964;1
12:12:55.950;53.964;1
12:12:55.972;53.967;1
12:12:55.998;53.97;1
12:12:56.018;53.974;1
12:12:56.043;53.974;1
12:12:56.066;53.974;1
12:12:56.087;53.974;1
12:12:56.110;53.97;1
12:12:56.133;53.97;1
12:12:56.156;53.974;1
12:12:56.181;53.974;1
12:12:56.202;53.974;1
12:12:56.226;53.974;1
12:12:56.249;53.97;1
12:12:56.273;53.974;1
12:12:56.295;53.967;1
12:12:56.317;53.967;1
12:12:56.341;53.967;1
12:12:56.364;53.967;1
12:12:56.386;53.977;0
12:12:56.409;53.974;1
12:12:56.432;53.977;1
12:12:56.457;53.983;0
12:12:56.481;53.983;1
12:12:56.501;53.983;1
12:12:56.524;53.986;1
12:12:56.547;53.983;1
12:12:56.573;53.98;1
12:12:56.593;53.98;1
12:12:56.616;53.98;1
12:12:56.639;53.98;1
12:12:56.662;53.986;0
12:12:56.686;53.983;1
12:12:56.708;53.983;1
12:12:56.731;53.983;1
12:12:56.754;53.98;1
12:12:56.777;53.98;1
12:12:56.800;53.98;1
12:12:56.826;53.974;1
12:12:56.847;53.967;0
12:12:56.869;53.967;1
12:12:56.892;53.967;1
12:12:56.915;53.967;1
12:12:56.938;53.967;1
12:12:56.962;53.964;1
12:12:56.984;53.961;1
12:12:57.007;53.961;1
12:12:57.030;53.964;1
12:12:57.053;53.964;1
12:12:57.076;53.977;0
12:12:57.100;53.977;1
12:12:57.123;53.977;1
12:12:57.145;53.986;1
12:12:57.168;53.992;1
12:12:57.191;53.992;1
12:12:57.216;53.995;1
12:12:57.237;53.995;1
12:12:57.262;53.995;1
12:12:57.286;53.995;1
12:12:57.309;53.995;1
12:12:57.330;53.995;1
12:12:57.354;53.995;1
12:12:57.376;53.995;1
12:12:57.399;53.995;1
12:12:57.424;53.998;1
12:12:57.447;53.995;1
12:12:57.469;53.995;1
12:12:57.492;53.992;1
12:12:57.516;53.995;1
12:12:57.537;53.995;1
12:12:57.559;53.998;1
12:12:57.584;53.998;1
12:12:57.607;53.998;1
12:12:57.630;53.998;1
12:12:57.652;53.995;1
12:12:57.675;53.998;1
12:12:57.698;53.998;1
12:12:57.722;53.998;1
12:12:57.744;53.998;1
12:12:57.766;53.995;1
12:12:57.792;53.998;1
12:12:57.812;53.995;1
12:12:57.835;53.995;1
12:12:57.859;53.998;1
12:12:57.884;53.995;1
12:12:57.905;53.995;1
12:12:57.927;53.989;1
12:12:57.950;53.995;1
12:12:57.975;53.995;1
12:12:57.998;53.989;1
12:12:58.021;53.983;0
12:12:58.043;53.983;1
12:12:58.068;53.98;1
12:12:58.088;53.98;1
12:12:58.111;53.977;1
12:12:58.134;53.977;1
12:12:58.157;53.98;1
12:12:58.182;53.98;1
12:12:58.205;53.983;1
12:12:58.227;53.977;1
12:12:58.251;53.98;1
12:12:58.273;53.98;1
12:12:58.295;53.97;0
12:12:58.319;53.97;1
12:12:58.341;53.967;1
12:12:58.364;53.961;1
12:12:58.388;53.961;1
12:12:58.411;53.964;1
12:12:58.434;53.958;1
12:12:58.456;53.964;1
12:12:58.480;53.961;1
12:12:58.502;53.961;1
12:12:58.525;53.961;1
12:12:58.548;53.964;1
12:12:58.571;53.961;1
12:12:58.594;53.961;1
12:12:58.617;53.961;1
12:12:58.640;53.958;1
12:12:58.663;53.949;1
12:12:58.687;53.949;1
12:12:58.709;53.952;1
12:12:58.733;53.952;1
12:12:58.755;53.946;0
12:12:58.780;53.943;1
12:12:58.801;53.943;1
12:12:58.824;53.943;1
12:12:58.850;53.946;1
12:12:58.873;53.946;1
12:12:58.893;53.946;1
12:12:58.916;53.943;1
